scenario,time,bus,carrier,curtailment_mw
no_storage,6,Bus16,onshore wind,0.0
no_storage,6,Bus17,onshore wind,0.0
no_storage,6,Bus18,onshore wind,0.0
no_storage,6,Bus19,onshore wind,0.0
no_storage,6,Bus20,onshore wind,0.0
no_storage,7,Bus1,onshore wind,3485.2535
no_storage,7,Bus2,onshore wind,0.0
no_storage,7,Bus3,onshore wind,0.0
no_storage,7,Bus4,onshore wind,4.5474735e-13
no_storage,7,Bus5,onshore wind,0.0
no_storage,7,Bus6,onshore wind,0.0
no_storage,7,Bus7,onshore wind,0.0
no_storage,7,Bus8,onshore wind,0.0
no_storage,7,Bus9,onshore wind,0.0
no_storage,7,Bus10,onshore wind,0.0
no_storage,7,Bus11,onshore wind,0.0
no_storage,7,Bus12,onshore wind,0.0
no_storage,7,Bus13,onshore wind,0.0
no_storage,7,Bus14,onshore wind,0.0
no_storage,7,Bus15,onshore wind,0.0
no_storage,7,Bus16,onshore wind,0.0
no_storage,7,Bus17,onshore wind,0.0
no_storage,7,Bus18,onshore wind,0.0
no_storage,7,Bus19,onshore wind,0.0
no_storage,7,Bus20,onshore wind,0.0
no_storage,8,Bus1,onshore wind,6294.9259
no_storage,8,Bus2,onshore wind,325.21934
no_storage,8,Bus3,onshore wind,0.0
no_storage,8,Bus4,onshore wind,4.5474735e-13
no_storage,8,Bus5,onshore wind,0.0
no_storage,8,Bus6,onshore wind,0.0
no_storage,8,Bus7,onshore wind,0.0
no_storage,8,Bus8,onshore wind,0.0
no_storage,8,Bus9,onshore wind,0.0
no_storage,8,Bus10,onshore wind,0.0
no_storage,8,Bus11,onshore wind,0.0
no_storage,8,Bus12,onshore wind,0.0
no_storage,8,Bus13,onshore wind,0.0
no_storage,8,Bus14,onshore wind,0.0
no_storage,8,Bus15,onshore wind,0.0
no_storage,8,Bus16,onshore wind,0.0
no_storage,8,Bus17,onshore wind,0.0
no_storage,8,Bus18,onshore wind,0.0
no_storage,8,Bus19,onshore wind,0.0
no_storage,8,Bus20,onshore wind,0.0
no_storage,9,Bus1,onshore wind,7456.9134
no_storage,9,Bus2,onshore wind,15.888764
no_storage,9,Bus3,onshore wind,0.0
no_storage,9,Bus4,onshore wind,0.0
no_storage,9,Bus5,onshore wind,4.5474735e-13
no_storage,9,Bus6,onshore wind,2.8421709e-14
no_storage,9,Bus7,onshore wind,0.0
no_storage,9,Bus8,onshore wind,0.0
no_storage,9,Bus9,onshore wind,0.0
no_storage,9,Bus10,onshore wind,0.0
no_storage,9,Bus11,onshore wind,0.0
no_storage,9,Bus12,onshore wind,0.0
no_storage,9,Bus13,onshore wind,0.0
no_storage,9,Bus14,onshore wind,0.0
no_storage,9,Bus15,onshore wind,0.0
no_storage,9,Bus16,onshore wind,0.0
no_storage,9,Bus17,onshore wind,0.0
no_storage,9,Bus18,onshore wind,0.0
no_storage,9,Bus19,onshore wind,0.0
no_storage,9,Bus20,onshore wind,0.0
no_storage,10,Bus1,onshore wind,0.0
no_storage,10,Bus2,onshore wind,0.0
no_storage,10,Bus3,onshore wind,0.0
no_storage,10,Bus4,onshore wind,0.0
no_storage,10,Bus5,onshore wind,0.0
no_storage,10,Bus6,onshore wind,0.0
no_storage,10,Bus7,onshore wind,0.0
no_storage,10,Bus8,onshore wind,0.0
no_storage,10,Bus9,onshore wind,0.0
no_storage,10,Bus10,onshore wind,0.0
no_storage,10,Bus11,onshore wind,0.0
no_storage,10,Bus12,onshore wind,0.0
no_storage,10,Bus13,onshore wind,0.0
no_storage,10,Bus14,onshore wind,0.0
no_storage,10,Bus15,onshore wind,0.0
no_storage,10,Bus16,onshore wind,0.0
no_storage,10,Bus17,onshore wind,0.0
no_storage,10,Bus18,onshore wind,0.0
no_storage,10,Bus19,onshore wind,-2.8421709e-14
no_storage,10,Bus20,onshore wind,0.0
no_storage,11,Bus1,onshore wind,0.0
no_storage,11,Bus2,onshore wind,903.7685
no_storage,11,Bus3,onshore wind,0.0
no_storage,11,Bus4,onshore wind,0.0
no_storage,11,Bus5,onshore wind,-2.2737368e-13
no_storage,11,Bus6,onshore wind,0.0
no_storage,11,Bus7,onshore wind,0.0
no_storage,11,Bus8,onshore wind,0.0
no_storage,11,Bus9,onshore wind,0.0
no_storage,11,Bus10,onshore wind,0.0
no_storage,11,Bus11,onshore wind,0.0
no_storage,11,Bus12,onshore wind,0.0
no_storage,11,Bus13,onshore wind,0.0
no_storage,11,Bus14,onshore wind,0.0
no_storage,11,Bus15,onshore wind,0.0
no_storage,11,Bus16,onshore wind,0.0
no_storage,11,Bus17,onshore wind,0.0
no_storage,11,Bus18,onshore wind,0.0
no_storage,11,Bus19,onshore wind,0.0
no_storage,11,Bus20,onshore wind,0.0
no_storage,12,Bus1,onshore wind,26.106868
no_storage,12,Bus2,onshore wind,0.0
no_storage,12,Bus3,onshore wind,0.0
no_storage,12,Bus4,onshore wind,0.0
no_storage,12,Bus5,onshore wind,0.0
no_storage,12,Bus6,onshore wind,0.0
no_storage,12,Bus7,onshore wind,0.0
no_storage,12,Bus8,onshore wind,0.0
no_storage,12,Bus9,onshore wind,0.0
no_storage,12,Bus10,onshore wind,0.0
no_storage,12,Bus11,onshore wind,0.0
no_storage,12,Bus12,onshore wind,0.0
no_storage,12,Bus13,onshore wind,0.0
no_storage,12,Bus14,onshore wind,0.0
no_storage,12,Bus15,onshore wind,0.0
no_storage,12,Bus16,onshore wind,0.0
no_storage,12,Bus17,onshore wind,0.0
no_storage,12,Bus18,onshore wind,0.0
no_storage,12,Bus19,onshore wind,0.0
no_storage,12,Bus20,onshore wind,0.0
no_storage,13,Bus1,onshore wind,556.88775
no_storage,13,Bus2,onshore wind,0.0
no_storage,13,Bus3,onshore wind,0.0
no_storage,13,Bus4,onshore wind,4.5474735e-13
no_storage,13,Bus5,onshore wind,0.0
no_storage,13,Bus6,onshore wind,0.0
no_storage,13,Bus7,onshore wind,0.0
no_storage,13,Bus8,onshore wind,0.0
no_storage,13,Bus9,onshore wind,0.0
no_storage,13,Bus10,onshore wind,0.0
no_storage,13,Bus11,onshore wind,0.0
no_storage,13,Bus12,onshore wind,0.0
no_storage,13,Bus13,onshore wind,0.0
no_storage,13,Bus14,onshore wind,0.0
no_storage,13,Bus15,onshore wind,0.0
no_storage,13,Bus16,onshore wind,0.0
no_storage,13,Bus17,onshore wind,0.0
no_storage,13,Bus18,onshore wind,0.0
no_storage,13,Bus19,onshore wind,-2.8421709e-14
no_storage,13,Bus20,onshore wind,0.0
no_storage,14,Bus1,onshore wind,0.0
no_storage,14,Bus2,onshore wind,145.64633
no_storage,14,Bus3,onshore wind,0.0
no_storage,14,Bus4,onshore wind,4.5474735e-13
no_storage,14,Bus5,onshore wind,0.0
no_storage,14,Bus6,onshore wind,0.0
no_storage,14,Bus7,onshore wind,0.0
no_storage,14,Bus8,onshore wind,0.0
no_storage,14,Bus9,onshore wind,0.0
no_storage,14,Bus10,onshore wind,0.0
no_storage,14,Bus11,onshore wind,0.0
no_storage,14,Bus12,onshore wind,0.0
no_storage,14,Bus13,onshore wind,0.0
no_storage,14,Bus14,onshore wind,0.0
no_storage,14,Bus15,onshore wind,0.0
no_storage,14,Bus16,onshore wind,0.0
no_storage,14,Bus17,onshore wind,0.0
no_storage,14,Bus18,onshore wind,0.0
no_storage,14,Bus19,onshore wind,0.0
no_storage,14,Bus20,onshore wind,0.0
no_storage,15,Bus1,onshore wind,2451.8647
no_storage,15,Bus2,onshore wind,0.0
no_storage,15,Bus3,onshore wind,0.0
no_storage,15,Bus4,onshore wind,0.0
no_storage,15,Bus5,onshore wind,0.0
no_storage,15,Bus6,onshore wind,0.0
no_storage,15,Bus7,onshore wind,0.0
no_storage,15,Bus8,onshore wind,0.0
no_storage,15,Bus9,onshore wind,0.0
no_storage,15,Bus10,onshore wind,0.0
no_storage,15,Bus11,onshore wind,0.0
no_storage,15,Bus12,onshore wind,0.0
no_storage,15,Bus13,onshore wind,0.0
no_storage,15,Bus14,onshore wind,0.0
no_storage,15,Bus15,onshore wind,0.0
no_storage,15,Bus16,onshore wind,0.0
no_storage,15,Bus17,onshore wind,0.0
no_storage,15,Bus18,onshore wind,0.0
no_storage,15,Bus19,onshore wind,0.0
no_storage,15,Bus20,onshore wind,0.0
no_storage,16,Bus1,onshore wind,0.0
no_storage,16,Bus2,onshore wind,0.0
no_storage,16,Bus3,onshore wind,0.0
no_storage,16,Bus4,onshore wind,0.0
no_storage,16,Bus5,onshore wind,0.0
no_storage,16,Bus6,onshore wind,0.0
no_storage,16,Bus7,onshore wind,0.0
no_storage,16,Bus8,onshore wind,0.0
no_storage,16,Bus9,onshore wind,0.0
no_storage,16,Bus10,onshore wind,0.0
no_storage,16,Bus11,onshore wind,0.0
no_storage,16,Bus12,onshore wind,0.0
no_storage,16,Bus13,onshore wind,0.0
no_storage,16,Bus14,onshore wind,0.0
no_storage,16,Bus15,onshore wind,0.0
no_storage,16,Bus16,onshore wind,0.0
no_storage,16,Bus17,onshore wind,0.0
no_storage,16,Bus18,onshore wind,0.0
no_storage,16,Bus19,onshore wind,0.0
no_storage,16,Bus20,onshore wind,2.8421709e-14
no_storage,17,Bus1,onshore wind,2037.6189
no_storage,17,Bus2,onshore wind,0.0
no_storage,17,Bus3,onshore wind,0.0
no_storage,17,Bus4,onshore wind,0.0
no_storage,17,Bus5,onshore wind,0.0
no_storage,17,Bus6,onshore wind,0.0
no_storage,17,Bus7,onshore wind,0.0
no_storage,17,Bus8,onshore wind,0.0
no_storage,17,Bus9,onshore wind,0.0
no_storage,17,Bus10,onshore wind,0.0
no_storage,17,Bus11,onshore wind,0.0
no_storage,17,Bus12,onshore wind,0.0
no_storage,17,Bus13,onshore wind,0.0
no_storage,17,Bus14,onshore wind,0.0
no_storage,17,Bus15,onshore wind,0.0
no_storage,17,Bus16,onshore wind,0.0
no_storage,17,Bus17,onshore wind,0.0
no_storage,17,Bus18,onshore wind,0.0
no_storage,17,Bus19,onshore wind,0.0
no_storage,17,Bus20,onshore wind,0.0
no_storage,18,Bus1,onshore wind,0.0
no_storage,18,Bus2,onshore wind,0.0
no_storage,18,Bus3,onshore wind,0.0
no_storage,18,Bus4,onshore wind,0.0
no_storage,18,Bus5,onshore wind,0.0
no_storage,18,Bus6,onshore wind,0.0
no_storage,18,Bus7,onshore wind,0.0
no_storage,18,Bus8,onshore wind,0.0
no_storage,18,Bus9,onshore wind,0.0
no_storage,18,Bus10,onshore wind,0.0
no_storage,18,Bus11,onshore wind,0.0
no_storage,18,Bus12,onshore wind,0.0
no_storage,18,Bus13,onshore wind,0.0
no_storage,18,Bus14,onshore wind,0.0
no_storage,18,Bus15,onshore wind,0.0
no_storage,18,Bus16,onshore wind,0.0
no_storage,18,Bus17,onshore wind,0.0
no_storage,18,Bus18,onshore wind,0.0
no_storage,18,Bus19,onshore wind,0.0
no_storage,18,Bus20,onshore wind,0.0
no_storage,19,Bus1,onshore wind,0.0
no_storage,19,Bus2,onshore wind,0.0
no_storage,19,Bus3,onshore wind,0.0
no_storage,19,Bus4,onshore wind,0.0
no_storage,19,Bus5,onshore wind,0.0
no_storage,19,Bus6,onshore wind,0.0
no_storage,19,Bus7,onshore wind,0.0
no_storage,19,Bus8,onshore wind,0.0
no_storage,19,Bus9,onshore wind,0.0
no_storage,19,Bus10,onshore wind,0.0
no_storage,19,Bus11,onshore wind,0.0
no_storage,19,Bus12,onshore wind,0.0
no_storage,19,Bus13,onshore wind,0.0
no_storage,19,Bus14,onshore wind,0.0
no_storage,19,Bus15,onshore wind,0.0
no_storage,19,Bus16,onshore wind,0.0
no_storage,19,Bus17,onshore wind,0.0
no_storage,19,Bus18,onshore wind,0.0
no_storage,19,Bus19,onshore wind,0.0
no_storage,19,Bus20,onshore wind,0.0
no_storage,20,Bus1,onshore wind,0.0
no_storage,20,Bus2,onshore wind,0.0
no_storage,20,Bus3,onshore wind,0.0
no_storage,20,Bus4,onshore wind,0.0
no_storage,20,Bus5,onshore wind,0.0
no_storage,20,Bus6,onshore wind,0.0
no_storage,20,Bus7,onshore wind,0.0
no_storage,20,Bus8,onshore wind,0.0
no_storage,20,Bus9,onshore wind,0.0
no_storage,20,Bus10,onshore wind,0.0
no_storage,20,Bus11,onshore wind,0.0
no_storage,20,Bus12,onshore wind,0.0
no_storage,20,Bus13,onshore wind,0.0
no_storage,20,Bus14,onshore wind,0.0
no_storage,20,Bus15,onshore wind,0.0
no_storage,20,Bus16,onshore wind,0.0
no_storage,20,Bus17,onshore wind,0.0
no_storage,20,Bus18,onshore wind,0.0
no_storage,20,Bus19,onshore wind,0.0
no_storage,20,Bus20,onshore wind,2.8421709e-14
no_storage,21,Bus1,onshore wind,0.0
no_storage,21,Bus2,onshore wind,0.0
no_storage,21,Bus3,onshore wind,0.0
no_storage,21,Bus4,onshore wind,0.0
no_storage,21,Bus5,onshore wind,0.0
no_storage,21,Bus6,onshore wind,0.0
no_storage,21,Bus7,onshore wind,0.0
no_storage,21,Bus8,onshore wind,0.0
no_storage,21,Bus9,onshore wind,0.0
no_storage,21,Bus10,onshore wind,0.0
no_storage,21,Bus11,onshore wind,0.0
no_storage,21,Bus12,onshore wind,0.0
no_storage,21,Bus13,onshore wind,0.0
no_storage,21,Bus14,onshore wind,0.0
no_storage,21,Bus15,onshore wind,0.0
no_storage,21,Bus16,onshore wind,0.0
no_storage,21,Bus17,onshore wind,0.0
no_storage,21,Bus18,onshore wind,0.0
no_storage,21,Bus19,onshore wind,0.0
no_storage,21,Bus20,onshore wind,0.0
no_storage,22,Bus1,onshore wind,2856.5802
no_storage,22,Bus2,onshore wind,0.0
no_storage,22,Bus3,onshore wind,0.0
no_storage,22,Bus4,onshore wind,0.0
no_storage,22,Bus5,onshore wind,0.0
no_storage,22,Bus6,onshore wind,0.0
no_storage,22,Bus7,onshore wind,0.0
no_storage,22,Bus8,onshore wind,0.0
no_storage,22,Bus9,onshore wind,0.0
no_storage,22,Bus10,onshore wind,0.0
no_storage,22,Bus11,onshore wind,0.0
no_storage,22,Bus12,onshore wind,0.0
no_storage,22,Bus13,onshore wind,0.0
no_storage,22,Bus14,onshore wind,0.0
no_storage,22,Bus15,onshore wind,0.0
no_storage,22,Bus16,onshore wind,0.0
no_storage,22,Bus17,onshore wind,0.0
no_storage,22,Bus18,onshore wind,0.0
no_storage,22,Bus19,onshore wind,0.0
no_storage,22,Bus20,onshore wind,-2.8421709e-14
no_storage,23,Bus1,onshore wind,669.24996
no_storage,23,Bus2,onshore wind,2967.6494
no_storage,23,Bus3,onshore wind,0.0
no_storage,23,Bus4,onshore wind,0.0
no_storage,23,Bus5,onshore wind,0.0
no_storage,23,Bus6,onshore wind,0.0
no_storage,23,Bus7,onshore wind,0.0
no_storage,23,Bus8,onshore wind,0.0
no_storage,23,Bus9,onshore wind,0.0
no_storage,23,Bus10,onshore wind,0.0
no_storage,23,Bus11,onshore wind,0.0
no_storage,23,Bus12,onshore wind,0.0
no_storage,23,Bus13,onshore wind,0.0
no_storage,23,Bus14,onshore wind,0.0
no_storage,23,Bus15,onshore wind,0.0
no_storage,23,Bus16,onshore wind,0.0
no_storage,23,Bus17,onshore wind,0.0
no_storage,23,Bus18,onshore wind,0.0
no_storage,23,Bus19,onshore wind,0.0
no_storage,23,Bus20,onshore wind,-2.8421709e-14
no_storage,24,Bus1,onshore wind,720.41765
no_storage,24,Bus2,onshore wind,1249.2074
no_storage,24,Bus3,onshore wind,0.0
no_storage,24,Bus4,onshore wind,0.0
no_storage,24,Bus5,onshore wind,0.0
no_storage,24,Bus6,onshore wind,0.0
no_storage,24,Bus7,onshore wind,0.0
no_storage,24,Bus8,onshore wind,0.0
no_storage,24,Bus9,onshore wind,0.0
no_storage,24,Bus10,onshore wind,0.0
no_storage,24,Bus11,onshore wind,0.0
no_storage,24,Bus12,onshore wind,0.0
no_storage,24,Bus13,onshore wind,0.0
no_storage,24,Bus14,onshore wind,0.0
no_storage,24,Bus15,onshore wind,0.0
no_storage,24,Bus16,onshore wind,0.0
no_storage,24,Bus17,onshore wind,0.0
no_storage,24,Bus18,onshore wind,0.0
no_storage,24,Bus19,onshore wind,0.0
no_storage,24,Bus20,onshore wind,0.0
no_storage,25,Bus1,onshore wind,649.20813
no_storage,25,Bus2,onshore wind,3420.3612
no_storage,25,Bus3,onshore wind,0.0
no_storage,25,Bus4,onshore wind,0.0
no_storage,25,Bus5,onshore wind,0.0
no_storage,25,Bus6,onshore wind,0.0
no_storage,25,Bus7,onshore wind,0.0
no_storage,25,Bus8,onshore wind,0.0
no_storage,25,Bus9,onshore wind,0.0
no_storage,25,Bus10,onshore wind,0.0
no_storage,25,Bus11,onshore wind,0.0
no_storage,25,Bus12,onshore wind,0.0
no_storage,25,Bus13,onshore wind,0.0
no_storage,25,Bus14,onshore wind,0.0
no_storage,25,Bus15,onshore wind,0.0
no_storage,25,Bus16,onshore wind,0.0
no_storage,25,Bus17,onshore wind,0.0
no_storage,25,Bus18,onshore wind,0.0
no_storage,25,Bus19,onshore wind,0.0
no_storage,25,Bus20,onshore wind,0.0
no_storage,26,Bus1,onshore wind,1653.5075
no_storage,26,Bus2,onshore wind,4662.2191
no_storage,26,Bus3,onshore wind,0.0
no_storage,26,Bus4,onshore wind,0.0
no_storage,26,Bus5,onshore wind,0.0
no_storage,26,Bus6,onshore wind,0.0
no_storage,26,Bus7,onshore wind,0.0
no_storage,26,Bus8,onshore wind,0.0
no_storage,26,Bus9,onshore wind,0.0
no_storage,26,Bus10,onshore wind,0.0
no_storage,26,Bus11,onshore wind,0.0
no_storage,26,Bus12,onshore wind,0.0
no_storage,26,Bus13,onshore wind,0.0
no_storage,26,Bus14,onshore wind,0.0
no_storage,26,Bus15,onshore wind,0.0
no_storage,26,Bus16,onshore wind,0.0
no_storage,26,Bus17,onshore wind,0.0
no_storage,26,Bus18,onshore wind,0.0
no_storage,26,Bus19,onshore wind,0.0
no_storage,26,Bus20,onshore wind,0.0
no_storage,27,Bus1,onshore wind,2404.8799
no_storage,27,Bus2,onshore wind,732.54813
no_storage,27,Bus3,onshore wind,0.0
no_storage,27,Bus4,onshore wind,0.0
no_storage,27,Bus5,onshore wind,0.0
no_storage,27,Bus6,onshore wind,0.0
no_storage,27,Bus7,onshore wind,0.0
no_storage,27,Bus8,onshore wind,0.0
no_storage,27,Bus9,onshore wind,0.0
no_storage,27,Bus10,onshore wind,0.0
no_storage,27,Bus11,onshore wind,0.0
no_storage,27,Bus12,onshore wind,0.0
no_storage,27,Bus13,onshore wind,0.0
no_storage,27,Bus14,onshore wind,0.0
no_storage,27,Bus15,onshore wind,0.0
no_storage,27,Bus16,onshore wind,0.0
no_storage,27,Bus17,onshore wind,0.0
no_storage,27,Bus18,onshore wind,0.0
no_storage,27,Bus19,onshore wind,0.0
no_storage,27,Bus20,onshore wind,0.0
no_storage,28,Bus1,onshore wind,381.65503
no_storage,28,Bus2,onshore wind,0.0
no_storage,28,Bus3,onshore wind,0.0
no_storage,28,Bus4,onshore wind,0.0
no_storage,28,Bus5,onshore wind,0.0
no_storage,28,Bus6,onshore wind,0.0
no_storage,28,Bus7,onshore wind,0.0
no_storage,28,Bus8,onshore wind,0.0
no_storage,28,Bus9,onshore wind,0.0
no_storage,28,Bus10,onshore wind,0.0
no_storage,28,Bus11,onshore wind,0.0
no_storage,28,Bus12,onshore wind,0.0
no_storage,28,Bus13,onshore wind,0.0
no_storage,28,Bus14,onshore wind,0.0
no_storage,28,Bus15,onshore wind,0.0
no_storage,28,Bus16,onshore wind,0.0
no_storage,28,Bus17,onshore wind,0.0
no_storage,28,Bus18,onshore wind,0.0
no_storage,28,Bus19,onshore wind,0.0
no_storage,28,Bus20,onshore wind,0.0
no_storage,29,Bus1,onshore wind,2948.652
no_storage,29,Bus2,onshore wind,1127.6054
no_storage,29,Bus3,onshore wind,0.0
no_storage,29,Bus4,onshore wind,0.0
no_storage,29,Bus5,onshore wind,0.0
no_storage,29,Bus6,onshore wind,0.0
no_storage,29,Bus7,onshore wind,0.0
no_storage,29,Bus8,onshore wind,0.0
no_storage,29,Bus9,onshore wind,0.0
no_storage,29,Bus10,onshore wind,0.0
no_storage,29,Bus11,onshore wind,0.0
no_storage,29,Bus12,onshore wind,0.0
no_storage,29,Bus13,onshore wind,0.0
no_storage,29,Bus14,onshore wind,0.0
no_storage,29,Bus15,onshore wind,0.0
no_storage,29,Bus16,onshore wind,0.0
no_storage,29,Bus17,onshore wind,0.0
no_storage,29,Bus18,onshore wind,0.0
no_storage,29,Bus19,onshore wind,0.0
no_storage,29,Bus20,onshore wind,0.0
no_storage,30,Bus1,onshore wind,2009.1293
no_storage,30,Bus2,onshore wind,3384.22
no_storage,30,Bus3,onshore wind,0.0
no_storage,30,Bus4,onshore wind,0.0
no_storage,30,Bus5,onshore wind,-9.094947e-13
no_storage,30,Bus6,onshore wind,0.0
no_storage,30,Bus7,onshore wind,0.0
no_storage,30,Bus8,onshore wind,0.0
no_storage,30,Bus9,onshore wind,0.0
no_storage,30,Bus10,onshore wind,0.0
no_storage,30,Bus11,onshore wind,0.0
no_storage,30,Bus12,onshore wind,0.0
no_storage,30,Bus13,onshore wind,0.0
no_storage,30,Bus14,onshore wind,0.0
no_storage,30,Bus15,onshore wind,0.0
no_storage,30,Bus16,onshore wind,0.0
no_storage,30,Bus17,onshore wind,0.0
no_storage,30,Bus18,onshore wind,0.0
no_storage,30,Bus19,onshore wind,0.0
no_storage,30,Bus20,onshore wind,0.0
no_storage,31,Bus1,onshore wind,3015.4788
no_storage,31,Bus2,onshore wind,2633.8014
no_storage,31,Bus3,onshore wind,0.0
no_storage,31,Bus4,onshore wind,0.0
no_storage,31,Bus5,onshore wind,707.68892
no_storage,31,Bus6,onshore wind,0.0
