scenario,time,bus,carrier,curtailment_mw
high_wind,5,Bus3,onshore wind,-0.0
high_wind,5,Bus4,onshore wind,0.0
high_wind,5,Bus5,onshore wind,-0.0
high_wind,5,Bus6,onshore wind,-0.0
high_wind,5,Bus7,onshore wind,-0.0
high_wind,5,Bus8,onshore wind,-0.0
high_wind,5,Bus9,onshore wind,-0.0
high_wind,5,Bus10,onshore wind,-0.0
high_wind,5,Bus11,onshore wind,-0.0
high_wind,5,Bus12,onshore wind,-0.0
high_wind,5,Bus13,onshore wind,-0.0
high_wind,5,Bus14,onshore wind,-0.0
high_wind,5,Bus15,onshore wind,-0.0
high_wind,5,Bus16,onshore wind,-0.0
high_wind,5,Bus17,onshore wind,-0.0
high_wind,5,Bus18,onshore wind,-0.0
high_wind,5,Bus19,onshore wind,0.0
high_wind,5,Bus20,onshore wind,-0.0
high_wind,6,Bus1,onshore wind,10324.303
high_wind,6,Bus2,onshore wind,873.27115
high_wind,6,Bus3,onshore wind,-0.0
high_wind,6,Bus4,onshore wind,0.0
high_wind,6,Bus5,onshore wind,-0.0
high_wind,6,Bus6,onshore wind,-0.0
high_wind,6,Bus7,onshore wind,-0.0
high_wind,6,Bus8,onshore wind,-0.0
high_wind,6,Bus9,onshore wind,-0.0
high_wind,6,Bus10,onshore wind,-0.0
high_wind,6,Bus11,onshore wind,-0.0
high_wind,6,Bus12,onshore wind,-0.0
high_wind,6,Bus13,onshore wind,-0.0
high_wind,6,Bus14,onshore wind,-0.0
high_wind,6,Bus15,onshore wind,-0.0
high_wind,6,Bus16,onshore wind,-0.0
high_wind,6,Bus17,onshore wind,-0.0
high_wind,6,Bus18,onshore wind,-0.0
high_wind,6,Bus19,onshore wind,0.0
high_wind,6,Bus20,onshore wind,-0.0
high_wind,7,Bus1,onshore wind,11391.791
high_wind,7,Bus2,onshore wind,3821.5479
high_wind,7,Bus3,onshore wind,-0.0
high_wind,7,Bus4,onshore wind,0.0
high_wind,7,Bus5,onshore wind,-0.0
high_wind,7,Bus6,onshore wind,-0.0
high_wind,7,Bus7,onshore wind,-0.0
high_wind,7,Bus8,onshore wind,-0.0
high_wind,7,Bus9,onshore wind,-0.0
high_wind,7,Bus10,onshore wind,-0.0
high_wind,7,Bus11,onshore wind,-0.0
high_wind,7,Bus12,onshore wind,-0.0
high_wind,7,Bus13,onshore wind,-0.0
high_wind,7,Bus14,onshore wind,-0.0
high_wind,7,Bus15,onshore wind,-0.0
high_wind,7,Bus16,onshore wind,-0.0
high_wind,7,Bus17,onshore wind,-0.0
high_wind,7,Bus18,onshore wind,-0.0
high_wind,7,Bus19,onshore wind,0.0
high_wind,7,Bus20,onshore wind,-0.0
high_wind,8,Bus1,onshore wind,9442.3889
high_wind,8,Bus2,onshore wind,10230.484
high_wind,8,Bus3,onshore wind,-0.0
high_wind,8,Bus4,onshore wind,-0.0
high_wind,8,Bus5,onshore wind,-0.0
high_wind,8,Bus6,onshore wind,-0.0
high_wind,8,Bus7,onshore wind,-0.0
high_wind,8,Bus8,onshore wind,-0.0
high_wind,8,Bus9,onshore wind,-0.0
high_wind,8,Bus10,onshore wind,-0.0
high_wind,8,Bus11,onshore wind,-0.0
high_wind,8,Bus12,onshore wind,-0.0
high_wind,8,Bus13,onshore wind,-0.0
high_wind,8,Bus14,onshore wind,-0.0
high_wind,8,Bus15,onshore wind,-0.0
high_wind,8,Bus16,onshore wind,-0.0
high_wind,8,Bus17,onshore wind,-0.0
high_wind,8,Bus18,onshore wind,-0.0
high_wind,8,Bus19,onshore wind,0.0
high_wind,8,Bus20,onshore wind,-0.0
high_wind,9,Bus1,onshore wind,11185.37
high_wind,9,Bus2,onshore wind,9461.3307
high_wind,9,Bus3,onshore wind,-0.0
high_wind,9,Bus4,onshore wind,-0.0
high_wind,9,Bus5,onshore wind,0.0
high_wind,9,Bus6,onshore wind,0.0
high_wind,9,Bus7,onshore wind,-0.0
high_wind,9,Bus8,onshore wind,-0.0
high_wind,9,Bus9,onshore wind,-0.0
high_wind,9,Bus10,onshore wind,-0.0
high_wind,9,Bus11,onshore wind,-0.0
high_wind,9,Bus12,onshore wind,-0.0
high_wind,9,Bus13,onshore wind,-0.0
high_wind,9,Bus14,onshore wind,-0.0
high_wind,9,Bus15,onshore wind,-0.0
high_wind,9,Bus16,onshore wind,-0.0
high_wind,9,Bus17,onshore wind,-0.0
high_wind,9,Bus18,onshore wind,-0.0
high_wind,9,Bus19,onshore wind,0.0
high_wind,9,Bus20,onshore wind,-0.0
high_wind,10,Bus1,onshore wind,8240.9181
high_wind,10,Bus2,onshore wind,-0.0
high_wind,10,Bus3,onshore wind,-0.0
high_wind,10,Bus4,onshore wind,-0.0
high_wind,10,Bus5,onshore wind,0.0
high_wind,10,Bus6,onshore wind,0.0
high_wind,10,Bus7,onshore wind,-0.0
high_wind,10,Bus8,onshore wind,-0.0
high_wind,10,Bus9,onshore wind,-0.0
high_wind,10,Bus10,onshore wind,-0.0
high_wind,10,Bus11,onshore wind,-0.0
high_wind,10,Bus12,onshore wind,-0.0
high_wind,10,Bus13,onshore wind,-0.0
high_wind,10,Bus14,onshore wind,-0.0
high_wind,10,Bus15,onshore wind,-0.0
high_wind,10,Bus16,onshore wind,-0.0
high_wind,10,Bus17,onshore wind,-0.0
high_wind,10,Bus18,onshore wind,-0.0
high_wind,10,Bus19,onshore wind,0.0
high_wind,10,Bus20,onshore wind,-0.0
high_wind,11,Bus1,onshore wind,8771.5774
high_wind,11,Bus2,onshore wind,1963.8497
high_wind,11,Bus3,onshore wind,-0.0
high_wind,11,Bus4,onshore wind,-0.0
high_wind,11,Bus5,onshore wind,0.0
high_wind,11,Bus6,onshore wind,-0.0
high_wind,11,Bus7,onshore wind,0.0
high_wind,11,Bus8,onshore wind,-0.0
high_wind,11,Bus9,onshore wind,-0.0
high_wind,11,Bus10,onshore wind,-0.0
high_wind,11,Bus11,onshore wind,-0.0
high_wind,11,Bus12,onshore wind,-0.0
high_wind,11,Bus13,onshore wind,-0.0
high_wind,11,Bus14,onshore wind,-0.0
high_wind,11,Bus15,onshore wind,-0.0
high_wind,11,Bus16,onshore wind,-0.0
high_wind,11,Bus17,onshore wind,-0.0
high_wind,11,Bus18,onshore wind,-0.0
high_wind,11,Bus19,onshore wind,0.0
high_wind,11,Bus20,onshore wind,-0.0
high_wind,12,Bus1,onshore wind,9787.249
high_wind,12,Bus2,onshore wind,-0.0
high_wind,12,Bus3,onshore wind,-0.0
high_wind,12,Bus4,onshore wind,-0.0
high_wind,12,Bus5,onshore wind,0.0
high_wind,12,Bus6,onshore wind,-0.0
high_wind,12,Bus7,onshore wind,-0.0
high_wind,12,Bus8,onshore wind,-0.0
high_wind,12,Bus9,onshore wind,-0.0
high_wind,12,Bus10,onshore wind,-0.0
high_wind,12,Bus11,onshore wind,-0.0
high_wind,12,Bus12,onshore wind,-0.0
high_wind,12,Bus13,onshore wind,-0.0
high_wind,12,Bus14,onshore wind,-0.0
high_wind,12,Bus15,onshore wind,-0.0
high_wind,12,Bus16,onshore wind,-0.0
high_wind,12,Bus17,onshore wind,-0.0
high_wind,12,Bus18,onshore wind,-0.0
high_wind,12,Bus19,onshore wind,0.0
high_wind,12,Bus20,onshore wind,-0.0
high_wind,13,Bus1,onshore wind,10868.547
high_wind,13,Bus2,onshore wind,-0.0
high_wind,13,Bus3,onshore wind,-0.0
high_wind,13,Bus4,onshore wind,0.0
high_wind,13,Bus5,onshore wind,-0.0
high_wind,13,Bus6,onshore wind,-0.0
high_wind,13,Bus7,onshore wind,-0.0
high_wind,13,Bus8,onshore wind,-0.0
high_wind,13,Bus9,onshore wind,-0.0
high_wind,13,Bus10,onshore wind,-0.0
high_wind,13,Bus11,onshore wind,-0.0
high_wind,13,Bus12,onshore wind,-0.0
high_wind,13,Bus13,onshore wind,-0.0
high_wind,13,Bus14,onshore wind,-0.0
high_wind,13,Bus15,onshore wind,-0.0
high_wind,13,Bus16,onshore wind,-0.0
high_wind,13,Bus17,onshore wind,-0.0
high_wind,13,Bus18,onshore wind,-0.0
high_wind,13,Bus19,onshore wind,0.0
high_wind,13,Bus20,onshore wind,-0.0
high_wind,14,Bus1,onshore wind,9275.3214
high_wind,14,Bus2,onshore wind,979.01922
high_wind,14,Bus3,onshore wind,-0.0
high_wind,14,Bus4,onshore wind,-0.0
high_wind,14,Bus5,onshore wind,-0.0
high_wind,14,Bus6,onshore wind,-0.0
high_wind,14,Bus7,onshore wind,-0.0
high_wind,14,Bus8,onshore wind,-0.0
high_wind,14,Bus9,onshore wind,-0.0
high_wind,14,Bus10,onshore wind,-0.0
high_wind,14,Bus11,onshore wind,-0.0
high_wind,14,Bus12,onshore wind,-0.0
high_wind,14,Bus13,onshore wind,-0.0
high_wind,14,Bus14,onshore wind,-0.0
high_wind,14,Bus15,onshore wind,-0.0
high_wind,14,Bus16,onshore wind,-0.0
high_wind,14,Bus17,onshore wind,-0.0
high_wind,14,Bus18,onshore wind,-0.0
high_wind,14,Bus19,onshore wind,0.0
high_wind,14,Bus20,onshore wind,-0.0
high_wind,15,Bus1,onshore wind,11417.115
high_wind,15,Bus2,onshore wind,2030.6506
high_wind,15,Bus3,onshore wind,-0.0
high_wind,15,Bus4,onshore wind,0.0
high_wind,15,Bus5,onshore wind,-0.0
high_wind,15,Bus6,onshore wind,-0.0
high_wind,15,Bus7,onshore wind,-0.0
high_wind,15,Bus8,onshore wind,-0.0
high_wind,15,Bus9,onshore wind,-0.0
high_wind,15,Bus10,onshore wind,-0.0
high_wind,15,Bus11,onshore wind,-0.0
high_wind,15,Bus12,onshore wind,-0.0
high_wind,15,Bus13,onshore wind,-0.0
high_wind,15,Bus14,onshore wind,-0.0
high_wind,15,Bus15,onshore wind,-0.0
high_wind,15,Bus16,onshore wind,-0.0
high_wind,15,Bus17,onshore wind,-0.0
high_wind,15,Bus18,onshore wind,-0.0
high_wind,15,Bus19,onshore wind,0.0
high_wind,15,Bus20,onshore wind,-0.0
high_wind,16,Bus1,onshore wind,100.59592
high_wind,16,Bus2,onshore wind,6717.8896
high_wind,16,Bus3,onshore wind,-0.0
high_wind,16,Bus4,onshore wind,-0.0
high_wind,16,Bus5,onshore wind,-0.0
high_wind,16,Bus6,onshore wind,-0.0
high_wind,16,Bus7,onshore wind,-0.0
high_wind,16,Bus8,onshore wind,-0.0
high_wind,16,Bus9,onshore wind,-0.0
high_wind,16,Bus10,onshore wind,-0.0
high_wind,16,Bus11,onshore wind,-0.0
high_wind,16,Bus12,onshore wind,-0.0
high_wind,16,Bus13,onshore wind,-0.0
high_wind,16,Bus14,onshore wind,-0.0
high_wind,16,Bus15,onshore wind,-0.0
high_wind,16,Bus16,onshore wind,-0.0
high_wind,16,Bus17,onshore wind,-0.0
high_wind,16,Bus18,onshore wind,-0.0
high_wind,16,Bus19,onshore wind,-0.0
high_wind,16,Bus20,onshore wind,0.0
high_wind,17,Bus1,onshore wind,9634.8718
high_wind,17,Bus2,onshore wind,2757.3963
high_wind,17,Bus3,onshore wind,-0.0
high_wind,17,Bus4,onshore wind,-0.0
high_wind,17,Bus5,onshore wind,0.0
high_wind,17,Bus6,onshore wind,0.0
high_wind,17,Bus7,onshore wind,-0.0
high_wind,17,Bus8,onshore wind,-0.0
high_wind,17,Bus9,onshore wind,-0.0
high_wind,17,Bus10,onshore wind,-0.0
high_wind,17,Bus11,onshore wind,-0.0
high_wind,17,Bus12,onshore wind,-0.0
high_wind,17,Bus13,onshore wind,-0.0
high_wind,17,Bus14,onshore wind,-0.0
high_wind,17,Bus15,onshore wind,-0.0
high_wind,17,Bus16,onshore wind,-0.0
high_wind,17,Bus17,onshore wind,-0.0
high_wind,17,Bus18,onshore wind,-0.0
high_wind,17,Bus19,onshore wind,-0.0
high_wind,17,Bus20,onshore wind,0.0
high_wind,18,Bus1,onshore wind,6172.2978
high_wind,18,Bus2,onshore wind,-0.0
high_wind,18,Bus3,onshore wind,-0.0
high_wind,18,Bus4,onshore wind,-0.0
high_wind,18,Bus5,onshore wind,-0.0
high_wind,18,Bus6,onshore wind,-0.0
high_wind,18,Bus7,onshore wind,-0.0
high_wind,18,Bus8,onshore wind,-0.0
high_wind,18,Bus9,onshore wind,-0.0
high_wind,18,Bus10,onshore wind,-0.0
high_wind,18,Bus11,onshore wind,-0.0
high_wind,18,Bus12,onshore wind,-0.0
high_wind,18,Bus13,onshore wind,-0.0
high_wind,18,Bus14,onshore wind,-0.0
high_wind,18,Bus15,onshore wind,-0.0
high_wind,18,Bus16,onshore wind,-0.0
high_wind,18,Bus17,onshore wind,-0.0
high_wind,18,Bus18,onshore wind,-0.0
high_wind,18,Bus19,onshore wind,-0.0
high_wind,18,Bus20,onshore wind,0.0
high_wind,19,Bus1,onshore wind,7136.8363
high_wind,19,Bus2,onshore wind,986.52449
high_wind,19,Bus3,onshore wind,-0.0
high_wind,19,Bus4,onshore wind,0.0
high_wind,19,Bus5,onshore wind,-0.0
high_wind,19,Bus6,onshore wind,-0.0
high_wind,19,Bus7,onshore wind,-0.0
high_wind,19,Bus8,onshore wind,-0.0
high_wind,19,Bus9,onshore wind,-0.0
high_wind,19,Bus10,onshore wind,-0.0
high_wind,19,Bus11,onshore wind,-0.0
high_wind,19,Bus12,onshore wind,-0.0
high_wind,19,Bus13,onshore wind,-0.0
high_wind,19,Bus14,onshore wind,-0.0
high_wind,19,Bus15,onshore wind,-0.0
high_wind,19,Bus16,onshore wind,-0.0
high_wind,19,Bus17,onshore wind,-0.0
high_wind,19,Bus18,onshore wind,-0.0
high_wind,19,Bus19,onshore wind,-0.0
high_wind,19,Bus20,onshore wind,0.0
high_wind,20,Bus1,onshore wind,7281.551
high_wind,20,Bus2,onshore wind,1706.9234
high_wind,20,Bus3,onshore wind,-0.0
high_wind,20,Bus4,onshore wind,-0.0
high_wind,20,Bus5,onshore wind,-0.0
high_wind,20,Bus6,onshore wind,-0.0
high_wind,20,Bus7,onshore wind,-0.0
high_wind,20,Bus8,onshore wind,-0.0
high_wind,20,Bus9,onshore wind,-0.0
high_wind,20,Bus10,onshore wind,-0.0
high_wind,20,Bus11,onshore wind,-0.0
high_wind,20,Bus12,onshore wind,-0.0
high_wind,20,Bus13,onshore wind,-0.0
high_wind,20,Bus14,onshore wind,-0.0
high_wind,20,Bus15,onshore wind,-0.0
high_wind,20,Bus16,onshore wind,-0.0
high_wind,20,Bus17,onshore wind,-0.0
high_wind,20,Bus18,onshore wind,-0.0
high_wind,20,Bus19,onshore wind,-0.0
high_wind,20,Bus20,onshore wind,0.0
high_wind,21,Bus1,onshore wind,3712.2142
high_wind,21,Bus2,onshore wind,2348.4721
high_wind,21,Bus3,onshore wind,-0.0
high_wind,21,Bus4,onshore wind,-0.0
high_wind,21,Bus5,onshore wind,-0.0
high_wind,21,Bus6,onshore wind,-0.0
high_wind,21,Bus7,onshore wind,-0.0
high_wind,21,Bus8,onshore wind,-0.0
high_wind,21,Bus9,onshore wind,-0.0
high_wind,21,Bus10,onshore wind,-0.0
high_wind,21,Bus11,onshore wind,-0.0
high_wind,21,Bus12,onshore wind,-0.0
high_wind,21,Bus13,onshore wind,-0.0
high_wind,21,Bus14,onshore wind,-0.0
high_wind,21,Bus15,onshore wind,-0.0
high_wind,21,Bus16,onshore wind,-0.0
high_wind,21,Bus17,onshore wind,-0.0
high_wind,21,Bus18,onshore wind,-0.0
high_wind,21,Bus19,onshore wind,-0.0
high_wind,21,Bus20,onshore wind,0.0
high_wind,22,Bus1,onshore wind,5914.9931
high_wind,22,Bus2,onshore wind,6636.7409
high_wind,22,Bus3,onshore wind,1537.486
high_wind,22,Bus4,onshore wind,-0.0
high_wind,22,Bus5,onshore wind,-0.0
high_wind,22,Bus6,onshore wind,-0.0
high_wind,22,Bus7,onshore wind,-0.0
high_wind,22,Bus8,onshore wind,-0.0
high_wind,22,Bus9,onshore wind,-0.0
high_wind,22,Bus10,onshore wind,-0.0
high_wind,22,Bus11,onshore wind,-0.0
high_wind,22,Bus12,onshore wind,-0.0
high_wind,22,Bus13,onshore wind,-0.0
high_wind,22,Bus14,onshore wind,-0.0
high_wind,22,Bus15,onshore wind,-0.0
high_wind,22,Bus16,onshore wind,-0.0
high_wind,22,Bus17,onshore wind,-0.0
high_wind,22,Bus18,onshore wind,-0.0
high_wind,22,Bus19,onshore wind,-0.0
high_wind,22,Bus20,onshore wind,0.0
high_wind,23,Bus1,onshore wind,6342.5306
high_wind,23,Bus2,onshore wind,4451.4741
high_wind,23,Bus3,onshore wind,-0.0
high_wind,23,Bus4,onshore wind,-0.0
high_wind,23,Bus5,onshore wind,4130.9902
high_wind,23,Bus6,onshore wind,-0.0
high_wind,23,Bus7,onshore wind,-0.0
high_wind,23,Bus8,onshore wind,-0.0
high_wind,23,Bus9,onshore wind,-0.0
high_wind,23,Bus10,onshore wind,-0.0
high_wind,23,Bus11,onshore wind,-0.0
high_wind,23,Bus12,onshore wind,-0.0
high_wind,23,Bus13,onshore wind,-0.0
high_wind,23,Bus14,onshore wind,-0.0
high_wind,23,Bus15,onshore wind,-0.0
high_wind,23,Bus16,onshore wind,-0.0
high_wind,23,Bus17,onshore wind,-0.0
high_wind,23,Bus18,onshore wind,-0.0
high_wind,23,Bus19,onshore wind,-0.0
high_wind,23,Bus20,onshore wind,0.0
high_wind,24,Bus1,onshore wind,7607.3844
high_wind,24,Bus2,onshore wind,1873.8111
high_wind,24,Bus3,onshore wind,-0.0
high_wind,24,Bus4,onshore wind,-0.0
high_wind,24,Bus5,onshore wind,2818.2539
high_wind,24,Bus6,onshore wind,-0.0
high_wind,24,Bus7,onshore wind,0.0
high_wind,24,Bus8,onshore wind,-0.0
high_wind,24,Bus9,onshore wind,-0.0
high_wind,24,Bus10,onshore wind,-0.0
high_wind,24,Bus11,onshore wind,-0.0
high_wind,24,Bus12,onshore wind,-0.0
high_wind,24,Bus13,onshore wind,-0.0
high_wind,24,Bus14,onshore wind,-0.0
high_wind,24,Bus15,onshore wind,-0.0
high_wind,24,Bus16,onshore wind,-0.0
high_wind,24,Bus17,onshore wind,-0.0
high_wind,24,Bus18,onshore wind,-0.0
high_wind,24,Bus19,onshore wind,-0.0
high_wind,24,Bus20,onshore wind,0.0
high_wind,25,Bus1,onshore wind,4227.5517
high_wind,25,Bus2,onshore wind,5130.5418
high_wind,25,Bus3,onshore wind,3836.5259
high_wind,25,Bus4,onshore wind,-0.0
high_wind,25,Bus5,onshore wind,2429.1486
high_wind,25,Bus6,onshore wind,-0.0
high_wind,25,Bus7,onshore wind,-0.0
high_wind,25,Bus8,onshore wind,-0.0
high_wind,25,Bus9,onshore wind,-0.0
high_wind,25,Bus10,onshore wind,-0.0
high_wind,25,Bus11,onshore wind,-0.0
high_wind,25,Bus12,onshore wind,-0.0
high_wind,25,Bus13,onshore wind,-0.0
high_wind,25,Bus14,onshore wind,-0.0
high_wind,25,Bus15,onshore wind,-0.0
high_wind,25,Bus16,onshore wind,-0.0
high_wind,25,Bus17,onshore wind,-0.0
high_wind,25,Bus18,onshore wind,-0.0
high_wind,25,Bus19,onshore wind,-0.0
high_wind,25,Bus20,onshore wind,0.0
high_wind,26,Bus1,onshore wind,3446.079
high_wind,26,Bus2,onshore wind,6993.3287
high_wind,26,Bus3,onshore wind,6865.814
high_wind,26,Bus4,onshore wind,2020.2755
high_wind,26,Bus5,onshore wind,-0.0
high_wind,26,Bus6,onshore wind,-0.0
high_wind,26,Bus7,onshore wind,-0.0
high_wind,26,Bus8,onshore wind,-0.0
high_wind,26,Bus9,onshore wind,-0.0
high_wind,26,Bus10,onshore wind,-0.0
high_wind,26,Bus11,onshore wind,-0.0
high_wind,26,Bus12,onshore wind,-0.0
high_wind,26,Bus13,onshore wind,-0.0
high_wind,26,Bus14,onshore wind,-0.0
high_wind,26,Bus15,onshore wind,-0.0
high_wind,26,Bus16,onshore wind,-0.0
high_wind,26,Bus17,onshore wind,-0.0
high_wind,26,Bus18,onshore wind,-0.0
high_wind,26,Bus19,onshore wind,-0.0
high_wind,26,Bus20,onshore wind,0.0
high_wind,27,Bus1,onshore wind,3607.3198
high_wind,27,Bus2,onshore wind,5481.5978
high_wind,27,Bus3,onshore wind,-0.0
high_wind,27,Bus4,onshore wind,5696.2265
high_wind,27,Bus5,onshore wind,-0.0
high_wind,27,Bus6,onshore wind,-0.0
high_wind,27,Bus7,onshore wind,-0.0
high_wind,27,Bus8,onshore wind,-0.0
high_wind,27,Bus9,onshore wind,-0.0
high_wind,27,Bus10,onshore wind,-0.0
high_wind,27,Bus11,onshore wind,-0.0
high_wind,27,Bus12,onshore wind,-0.0
high_wind,27,Bus13,onshore wind,-0.0
high_wind,27,Bus14,onshore wind,-0.0
high_wind,27,Bus15,onshore wind,-0.0
high_wind,27,Bus16,onshore wind,-0.0
high_wind,27,Bus17,onshore wind,-0.0
high_wind,27,Bus18,onshore wind,-0.0
high_wind,27,Bus19,onshore wind,-0.0
high_wind,27,Bus20,onshore wind,0.0
high_wind,28,Bus1,onshore wind,5488.2243
high_wind,28,Bus2,onshore wind,1840.3344
high_wind,28,Bus3,onshore wind,-0.0
high_wind,28,Bus4,onshore wind,-0.0
high_wind,28,Bus5,onshore wind,3259.2803
high_wind,28,Bus6,onshore wind,-0.0
high_wind,28,Bus7,onshore wind,-0.0
high_wind,28,Bus8,onshore wind,-0.0
high_wind,28,Bus9,onshore wind,-0.0
high_wind,28,Bus10,onshore wind,-0.0
high_wind,28,Bus11,onshore wind,-0.0
high_wind,28,Bus12,onshore wind,-0.0
high_wind,28,Bus13,onshore wind,-0.0
high_wind,28,Bus14,onshore wind,-0.0
high_wind,28,Bus15,onshore wind,-0.0
high_wind,28,Bus16,onshore wind,-0.0
high_wind,28,Bus17,onshore wind,-0.0
high_wind,28,Bus18,onshore wind,-0.0
high_wind,28,Bus19,onshore wind,-0.0
high_wind,28,Bus20,onshore wind,0.0
high_wind,29,Bus1,onshore wind,4422.978
high_wind,29,Bus2,onshore wind,3638.9956
high_wind,29,Bus3,onshore wind,6734.5215
high_wind,29,Bus4,onshore wind,-0.0
high_wind,29,Bus5,onshore wind,1012.8627
high_wind,29,Bus6,onshore wind,-0.0
high_wind,29,Bus7,onshore wind,-0.0
high_wind,29,Bus8,onshore wind,-0.0
high_wind,29,Bus9,onshore wind,-0.0
high_wind,29,Bus10,onshore wind,-0.0
high_wind,29,Bus11,onshore wind,-0.0
high_wind,29,Bus12,onshore wind,-0.0
high_wind,29,Bus13,onshore wind,-0.0
high_wind,29,Bus14,onshore wind,-0.0
high_wind,29,Bus15,onshore wind,-0.0
high_wind,29,Bus16,onshore wind,-0.0
high_wind,29,Bus17,onshore wind,-0.0
high_wind,29,Bus18,onshore wind,-0.0
high_wind,29,Bus19,onshore wind,-0.0
high_wind,29,Bus20,onshore wind,0.0
high_wind,30,Bus1,onshore wind,3013.694
high_wind,30,Bus2,onshore wind,6565.5787
high_wind,30,Bus3,onshore wind,-0.0
high_wind,30,Bus4,onshore wind,7856.1375
high_wind,30,Bus5,onshore wind,-0.0
high_wind,30,Bus6,onshore wind,-0.0
high_wind,30,Bus7,onshore wind,0.0
