feature,importance
M2_Lat_Tail_dist,0.004735746328517727
Lat_right_to_Center_dist,0.004710754779039991
M1_body_length_mean10,0.004690434473733356
M2_Nose_Ear_dist,0.004621135818415187
M2_Ear_Ear_dist,0.004552007584388283
Lat_left_to_Nose_dist,0.004533511449428964
M1_Ear_Ear_dist,0.004464750783754546
M2_body_length,0.004390728722915022
Lat_right_to_Ear_left_dist,0.004390374059456099
M2_Lat_Lat_dist,0.004312643824040893
Nose_to_Center_dist,0.0042728275894539135
M1_body_length_mean5,0.004251924472235245
Ear_right_to_Ear_left_dist,0.004203927974503387
M2_Center_velocity_std10,0.004174097801217047
M1_Center_velocity_std10,0.0039562143515155645
Ear_left_to_Lat_left_dist,0.003956078262978993
M2_Nose_velocity,0.003940126498304021
Ear_left_to_Ear_left_dist,0.003922826078167974
M1_Ear_velocity,0.0038982335730533345
M1_Ear_Lat_dist,0.0038974689270957993
M1_Nose_Ear_dist,0.003778070719777039
Nose_to_Ear_right_dist,0.0037615822366256378
M1_ear_dist,0.003612298718737484
M1_Nose_velocity_std5,0.003566835245557087
M2_Tail_Tail_dist,0.0034128913489386934
Ear_left_to_Ear_right_dist,0.003401160095201714
M2_Center_velocity_std5,0.0033888561405838596
M1_Nose_Tail_dist,0.003383853495790883
M1_Ear_Center_dist,0.0033641145514632723
M1_head_angle,0.003310409668877264
M2_Nose_Center_dist,0.003252087906611038
M1_Center_velocity_mean5,0.003220556159093226
M1_Nose_Center_dist,0.0031483494118577176
Lat_left_to_Lat_left_dist,0.0031054029559450286
M2_Center_velocity_mean10,0.0031037925153234096
M2_Center_Tail_dist,0.0030748323615913706
centroid_distance_std10,0.0030495063531988395
Center_to_Lat_left_dist,0.003024505589802175
M1_body_length,0.0030080077765712258
M2_Center_velocity,0.002998856328427643
M2_Ear_Center_dist,0.002989448794747702
M1_Nose_velocity_mean5,0.0029835687748117727
Ear_right_to_Lat_left_dist,0.0029674733786910065
M2_Ear_velocity,0.0029363669090789616
M1_Center_velocity,0.0029299863684056995
Ear_left_to_Center_dist,0.0029136739664601665
Lat_right_to_Lat_left_dist,0.002856490209137607
M1_Nose_velocity,0.0026379892928870895
M1_Center_velocity_std5,0.002607344301789082
M2_mean_confidence,0.002587156785231211
M1_Lat_velocity,0.002563901851805943
M2_Tail_velocity,0.0024560986976765605
centroid_distance_std5,0.0023604945019713476
M2_body_length_std10,0.0023325767564619086
M2_min_confidence,0.00230749322399829
M2_Center_velocity_mean5,0.002306297345141906
M2_Nose_acceleration,0.0022747544840166153
M2_Center_Lat_dist,0.0022728512514147495
M1_body_length_std10,0.002033154439047038
M1_mean_confidence,0.0019248619214342463
M1_body_length_std5,0.0017746827486771453
M1_Ear_acceleration,0.001764477676734743
M1_min_confidence,0.0016802731692384656
M1_Nose_acceleration,0.0016678716979704876
M1_Tail_velocity,0.0016075108662367014
M1_Tail_acceleration,0.0016024409931270796
M2_Lat_velocity,0.0015239108156571513
M2_Ear_acceleration,0.0014303481802796045
M2_body_length_std5,0.001353775019153163
M1_Center_acceleration,0.001331975747798032
M2_Center_acceleration,0.0012845434477559287
M2_Lat_acceleration,0.0011928488224518831
M1_Lat_acceleration,0.001067427701780563
M2_Tail_acceleration,0.0006766381852947798
