feature,importance
M2_Nose_Tail_dist,0.005747446558295127
Nose_to_Nose_dist,0.005724859474823856
M2_ear_dist,0.005570950092966805
M1_min_confidence,0.005554135736448661
Lat_left_to_Ear_left_dist,0.005543470349539615
Tail_base_to_Lat_right_dist,0.005517011499566127
Nose_to_Ear_right_dist,0.00548638505453089
centroid_distance,0.0053602501106482115
Ear_right_to_Nose_dist,0.005336413853741832
Ear_left_to_Nose_dist,0.005311595793120789
M2_Nose_velocity_mean5,0.005300752285279332
Lat_right_to_Nose_dist,0.0052680138438932775
Center_to_Nose_dist,0.005197376668304793
Lat_left_to_Nose_dist,0.0051479478825860354
Center_to_Lat_left_dist,0.005123138769377256
Ear_right_to_Lat_right_dist,0.005077139572079631
M1_body_length,0.005067920014814355
Tail_base_to_Center_dist,0.005031985292186709
M1_body_length_mean5,0.004805529448024973
Tail_base_to_Ear_right_dist,0.004791911371423322
M2_Center_velocity_mean5,0.004786758035660854
Tail_end_to_Center_dist,0.004762311521820173
Lat_right_to_Ear_left_dist,0.004651627388905834
M1_Nose_Center_dist,0.004627534272664965
M2_head_angle,0.004500698666874418
Ear_right_to_Tail_base_dist,0.004433039890394435
M1_Center_velocity_mean10,0.0043325704082812465
Ear_left_to_Center_dist,0.004285628239920533
Lat_right_to_Tail_base_dist,0.004276309236958947
M2_Nose_velocity_std5,0.004150757060423254
M1_Nose_velocity_mean10,0.003982496153834166
M1_Ear_Ear_dist,0.0038878170526863115
M2_Tail_Tail_dist,0.0037806543027142205
M2_body_length_std5,0.0037494290825637
M2_body_length,0.003717663608822485
M2_Lat_Tail_dist,0.0036998638236245
Ear_left_to_Tail_base_dist,0.0036953268657458744
M2_body_angle,0.003636593606492899
Center_to_Ear_left_dist,0.0035648776126157087
M1_facing_M2_angle,0.003515671138372579
Nose_to_Tail_base_dist,0.003498158085080782
Lat_left_to_Lat_left_dist,0.003447961794287298
Lat_left_to_Ear_right_dist,0.0034200515902096536
Tail_base_to_Lat_left_dist,0.0034168112843488167
Center_to_Ear_right_dist,0.003412477046816549
M2_Lat_Lat_dist,0.0033754185558286217
Ear_left_to_Ear_left_dist,0.0033579305908699474
Tail_end_to_Lat_left_dist,0.0033518652682871025
M2_Center_Tail_dist,0.003290369137726629
Nose_to_Ear_left_dist,0.003279744190032438
M1_body_length_std10,0.0032675287714818264
M2_Center_Lat_dist,0.0032193089508694506
M1_Ear_Lat_dist,0.0031781322474665886
Lat_right_to_Lat_left_dist,0.003100602201194411
M1_Ear_velocity,0.0030989234351958407
M1_Ear_Center_dist,0.0030258611544980206
M2_Center_velocity,0.0030097844347085683
M1_mean_confidence,0.0029080603961447993
M1_Lat_Lat_dist,0.0029059629813252418
M1_Nose_velocity_std10,0.0028430692632666265
M1_Nose_Lat_dist,0.0028068533141334014
M1_body_length_std5,0.0027827705449861985
Ear_right_to_Lat_left_dist,0.00277380920356057
M2_Nose_velocity,0.0027527349314278517
centroid_distance_std10,0.0027306684749235977
Nose_to_Lat_right_dist,0.002693002440687129
Lat_right_to_Ear_right_dist,0.0026783997626588507
M2_width,0.0026642365067225467
M2_Ear_velocity,0.002662997247805507
M1_Nose_velocity,0.0026019858778021866
M1_Nose_velocity_mean5,0.002542857488637168
Ear_left_to_Lat_left_dist,0.0024236924349720222
M1_Lat_velocity,0.002268217287563648
M1_ear_dist,0.002259049664220444
M1_Tail_velocity,0.0022312240414482675
Ear_right_to_Ear_left_dist,0.00213998802488935
Lat_right_to_Center_dist,0.0020978879099854057
Nose_to_Lat_left_dist,0.0020495996038293537
M1_width,0.0019184636148839357
M2_Nose_acceleration,0.001903082699895616
Ear_right_to_Center_dist,0.0018419570610825379
M2_Ear_acceleration,0.0018161266543450915
centroid_distance_std5,0.001813881040997959
M2_Tail_velocity,0.0017581878024148017
M1_body_angle,0.0017446884566467646
M1_Center_velocity_std10,0.0016878574227459453
M1_Center_velocity,0.0015461784474472664
M1_Center_velocity_mean5,0.0015431337148008345
Nose_to_Center_dist,0.0014634587785164464
M2_mean_confidence,0.0014344875252346866
M1_Nose_velocity_std5,0.001365342845841095
M1_Center_velocity_std5,0.0012958858157089204
M2_min_confidence,0.0011996281445412662
M2_Lat_acceleration,0.0011554121558253706
M1_Lat_acceleration,0.0010712818163801307
M2_Lat_velocity,0.0008706793559111656
M1_Center_acceleration,0.0008625187864101881
M2_Center_acceleration,0.0007166349590071845
M2_Tail_acceleration,0.0006928532680146079
M1_Tail_acceleration,0.0006268953376028744
M1_Ear_acceleration,0.0006186184946277302
M1_Nose_acceleration,0.0004903279710485622
