feature,importance
Tail_end_to_Lat_right_dist,0.003787833076004059
Ear_right_to_Lat_left_dist,0.0037613602176244086
Lat_left_to_Lat_right_dist,0.003732061345953212
Tail_base_to_Tail_base_dist,0.0036686104376502673
centroid_distance_mean10,0.0036679001748319085
Lat_left_to_Ear_right_dist,0.0035356555788189177
Center_to_Lat_right_dist,0.0034200289375838416
Lat_right_to_Lat_left_dist,0.0033302282838443805
Ear_left_to_Nose_dist,0.0032259540547436394
Center_to_Nose_dist,0.003205653604381645
Nose_to_Ear_left_dist,0.0031444909960663624
Ear_right_to_Ear_right_dist,0.0031140339765243067
centroid_distance_mean5,0.0030765419435135836
centroid_distance,0.0030603415073560975
Lat_right_to_Ear_left_dist,0.003049227639524725
Tail_end_to_Center_dist,0.002998654348161779
Tail_base_to_Lat_right_dist,0.002978226731128941
Ear_right_to_Center_dist,0.0029607184741948095
Center_to_Center_dist,0.002943839243826173
Ear_left_to_Ear_right_dist,0.0028957610664016305
Ear_left_to_Ear_left_dist,0.0027791431256702324
Nose_to_Lat_left_dist,0.0027031701247970073
Center_to_Lat_left_dist,0.0025192759237998076
Ear_right_to_Ear_left_dist,0.0024821652066613488
Lat_left_to_Lat_left_dist,0.002452045996650906
Lat_left_to_Center_dist,0.0023800975190265304
Ear_right_to_Lat_right_dist,0.0023776815782622566
Lat_left_to_Ear_left_dist,0.0020728478061475338
Center_to_Ear_left_dist,0.0019236825588487463
