resolution,mode_median,mode_max,extrap_n23,extrap_n24,quality_index,quality_tier,high_mode_penalty
0.001289640401095836,0.0013424961067667412,0.010755709846475383,2.6566742754523325e-05,9.554608864104926e-05,0.7380993093500552,Tier D,0.9037260429574937
0.0002250799025693164,0.0006667746238698452,0.0017737014709234091,1.1231561809402436e-05,0.00010428991428403846,-0.5522038989732263,Tier A,0.42490146310601096
0.00032011290929650246,0.002039540882803595,0.004703140396501352,5.306087329368004e-06,4.526610981412629e-05,0.010224218358396358,Tier B,0.36285552812924143
0.00010604489883030155,0.0008853595962297127,0.003740222968152327,1.0932088768346863e-05,3.4026082390437865e-05,-0.5244272646983761,Tier A,0.6257777939518584
9.520348975455975e-05,0.0009893170746810764,0.008011175127758409,2.4901709635840407e-05,6.108108701987104e-05,-0.011726682728377489,Tier B,0.9083607210498883
0.0010604997454548785,0.001477053882291956,0.03012739148876184,3.9218990707445405e-05,0.0002003744255646908,1.2422252393534454,Tier D,1.3095651924300846
0.002036428019763223,0.0005690993049853203,0.0013608329865992489,2.3512302955014517e-05,0.00019315806272047036,-0.07813694381401182,Tier B,0.37861677280792005
0.0003668864505782842,0.0011290565931610496,0.00990969683784973,2.8288526256196997e-05,3.747015819104716e-05,0.2833772969896248,Tier C,0.9433446573720512
0.001333688944939916,0.0005572539804635224,0.004940744159317887,1.427780022065678e-05,0.00012564185500781342,0.03606389225863451,Tier C,0.9477391865891571
0.0006173448470945163,0.002344870920784757,0.008730699627250281,3.285095578034417e-05,3.958781661875738e-05,0.7106886692391319,Tier D,0.5709301060260749
0.00018443937922088416,0.0008569741295953196,0.014407070694751029,8.810815905428995e-05,5.207409794401018e-05,0.43212250326200985,Tier D,1.2256079756340883
0.0006171667666677456,0.0005589249798348694,0.004943873896988499,4.046841187120917e-05,2.832642026949038e-05,-0.12292171376637015,Tier B,0.9467138648879534
0.002532870255123234,0.001167122177933518,0.0016012141372961544,4.4937568589311966e-05,4.020731075793616e-05,0.2114528197654048,Tier C,0.13733309417873088
0.0003831679099069269,0.0006351705793017305,0.0014947985597006431,2.6836118163461385e-05,0.00025003954588380314,-0.21356711340081577,Tier B,0.37169229707732776
0.0026150459134898435,0.0017034717511410279,0.008717296631372622,4.4485455673385824e-06,5.586445901913958e-05,0.4555646205257314,Tier D,0.7090468883594596
1.7249280322983386e-05,0.0007054624216524841,0.015328081492959816,7.036182347672615e-06,5.881294687938252e-05,-0.534281189039913,Tier A,1.3370139158552399
0.0010724998944189,0.0007266374262409865,0.00918873633156662,3.15195527100452e-05,8.80536918704126e-06,0.02600839424785284,Tier C,1.1019380268297405
0.0004440428332192875,0.000426467630942004,0.0019549970411348832,1.9782411237955332e-05,3.449899924650358e-05,-0.6805361681138079,Tier A,0.6612600307973463
0.00027940315157324084,0.0007680111016601603,0.003034748947784005,3.1049265727331835e-05,3.742897439530015e-05,-0.25779794321093474,Tier B,0.5967552716754605
0.00044656165636671054,0.0006342193099881733,0.003680250085876999,0.0001069279979287352,1.8486686472858215e-05,-0.07499805220279147,Tier B,0.763637870709905
3.6832545745534405e-05,0.0004747854254012261,0.003454885028056699,4.133742536419477e-05,5.131697014252908e-05,-0.6740791325922004,Tier A,0.8619362206154847
0.00030731039077736287,0.001132631688578738,0.004546007811744387,7.04299415811208e-05,2.987446963094356e-05,0.18205362649263365,Tier C,0.6035414695918014
0.0006140028887386056,0.0015320957292845388,0.05229909285816968,2.1986170960899625e-05,5.503767945768804e-05,0.9953586299672048,Tier D,1.5332082539966077
0.002356510968199284,0.0014043644279952124,0.0031503049259247514,8.921968410496879e-06,5.7848447533424327e-05,0.20697869303522692,Tier C,0.35087277185532606
0.00021476411476053435,0.0013199977049855867,0.00532194718406622,1.8875525094789903e-05,1.588091027121334e-05,-0.13430067317702188,Tier B,0.6054973841021596
0.0001516040554191093,0.0009504308970882504,0.007773873909007092,8.943978028394336e-06,3.098740607972606e-05,-0.2794578960236186,Tier B,0.9127169460340055
0.00021906228478820488,0.0007433229419818857,0.001956049794520087,9.501428325259642e-05,5.486480919623262e-05,-0.14869570355689338,Tier B,0.42020236917366544
0.001199844313189455,0.0009251036445201376,0.015039846391474288,4.408516582826434e-05,0.00020709597285843524,0.8792964971878859,Tier D,1.2110530087413702
0.0005934576639797498,0.0016144403510723047,0.014400545040704288,3.365779808260804e-05,6.803933629041287e-05,0.7679707552191206,Tier D,0.9503569261339849
0.00021182327162160084,0.0014650173777896974,0.003721224643397456,6.883246273821982e-05,2.2594370662637496e-05,0.1305053233847306,Tier C,0.4048431121127392
0.0007405443077628462,0.0011025629060996602,0.0018161495349982776,2.652959631927932e-06,8.070727472633223e-05,-0.44901316237849737,Tier A,0.21674822657822673
0.00044941988485045127,0.0007276738103469401,0.003944845124350527,3.601264853335851e-05,0.0003880296183309162,0.2835761201166175,Tier C,0.7340932128225103
0.00127900605501598,0.0012779817690521508,0.002694192253375389,5.392917341553645e-06,0.00015021547638465827,0.06904376069786271,Tier C,0.3239039245995636
0.00017225928875614336,0.0007897780154215426,0.0021949433440008543,1.985541121133724e-05,9.645290343938864e-05,-0.35546584716619306,Tier A,0.4439182743166713
0.00026995896641029895,0.0007089224350351937,0.0070738883106049805,1.464391192874158e-05,0.00011943009438874273,-0.02353742289428582,Tier B,0.9990594779270829
0.00024986849597053985,0.001256318831970694,0.006630094355492704,3.876310474717711e-05,0.00028145367104171913,0.5462034359174023,Tier D,0.7224198392549012
6.90787120893879e-05,0.0011875636040896585,0.00416032355934327,2.51264119675828e-05,0.00018177599971311927,0.011321160979773093,Tier B,0.5444702291005117
0.0005706687276626703,0.0005556075355377175,0.004157789390127628,7.677272602258282e-05,9.87049860876996e-05,0.14575645929615938,Tier C,0.8740943593628525
0.0005471543147649821,0.0008392681058826666,0.006349368876730078,1.0955428782423715e-05,0.00018025881313745468,0.1504726540840914,Tier C,0.8788298396011246
0.00040246200507710017,0.001428889622245766,0.003814518989188776,4.06438146460472e-05,1.365412522025013e-05,0.044892541296792876,Tier C,0.4264410991688568
0.00030185898977483496,0.0011916043756288824,0.0035615705642157366,2.3522454849875723e-05,8.242508297366757e-06,-0.30033884496534,Tier A,0.47550946400201455
7.318713518241308e-05,0.0007409502829724497,0.00887426577770343,3.897915813452895e-06,6.037296384085158e-05,-0.5395708470406639,Tier A,1.0783433631453185
0.0002414566997195815,0.0011547896746835389,0.005458285904028258,7.98141580606335e-06,5.4295418905997456e-05,-0.14379944583259005,Tier B,0.6745533881256043
0.00026512651503224604,0.0014827721267895704,0.004089206599724484,1.7216259206950282e-05,2.603211429987892e-05,-0.05845607774318645,Tier B,0.440564639498269
0.0001527391896525739,0.0010476936178994024,0.007793689197051201,6.08264497675356e-05,0.0001346994781469551,0.3973417896260888,Tier D,0.8715087842775746
0.0003296138089054712,0.0005793663889408028,0.0029349040389734927,3.179965151604365e-05,5.347272948431574e-06,-0.6814231663896109,Tier A,0.7046406092504138
0.0006495797239865435,0.000710472322073259,0.002775265027134824,6.222871459575955e-06,2.6319136499752897e-05,-0.5615891153966946,Tier A,0.591757299143202
0.0038463796282109434,0.0006949274564517696,0.007696190681786959,1.738166726810301e-05,2.7940474921064935e-05,0.2373810155472032,Tier C,1.0443363483867891
0.0004932212826389136,0.0008782771604504489,0.0030748311507633945,0.0001504361470921196,7.017877790649142e-06,-0.047971122817582534,Tier B,0.5441896831126276
0.0005448578941449646,0.0013718983738524617,0.009093428692870048,2.2352889758743885e-05,0.00030057587386006415,0.7066380722176531,Tier D,0.8214057242597953
0.00036581562446807384,0.000663033189533959,0.0029913008339759483,1.4416980286954896e-05,9.786280765984508e-06,-0.6589937661164301,Tier A,0.6543248235757599
4.000238545653506e-05,0.0019190276460214024,0.012469438773228824,3.2703166703832645e-05,2.4680536490335437e-05,0.18056126977730486,Tier C,0.8127656757712125
0.00038747366940763544,0.0004309585204422966,0.008247353854407273,4.291087769580299e-05,0.00014865061918059689,0.10677603440790136,Tier C,1.2818791569268244
0.0004299809042743509,0.001741823756486796,0.010989254687807443,1.267414290234324e-05,0.0001085572211184252,0.5488493562594075,Tier D,0.7999640292065264
0.007687532056753899,0.0005927906356364059,0.0014214204686229274,3.3059436514708274e-05,1.3226380654968448e-05,-0.19061697029292754,Tier B,0.3798212306044075
0.0003175487625486917,0.0010048875273930855,0.006040588635602329,1.4394450881803832e-05,0.00011341005508480084,0.10746078423068306,Tier C,0.7789618054396751
0.0005743973234023556,0.000683173221291638,0.004884739962552991,4.10610455566377e-05,7.079330115850852e-05,0.10614639297092258,Tier C,0.8543106144131277
0.0003836805953269984,0.0018926297593464905,0.009856684150574451,2.3698824115377248e-05,0.000821938586486795,0.9943352667868215,Tier D,0.7166651755923032
9.84009936390004e-05,0.0006070640405767656,0.005986296302408866,3.238515376343836e-05,8.118670520094063e-05,-0.21382980324120343,Tier B,0.9939237010038149
0.0015763257205290784,0.0010340148458649872,0.00982559263765022,9.360968219429731e-06,4.220475194971396e-05,0.28045792089387706,Tier C,0.9778319804355092
0.0009861260501416954,0.0009004909817551793,0.007787397157644891,8.797309089877534e-06,1.7889620009061386e-05,-0.08095634154622071,Tier B,0.9369129565000647
0.0010334963873427964,0.0006176721247422392,0.0015101749107808793,5.148186337731416e-05,2.046939748277462e-05,-0.33143257158823847,Tier A,0.38826924859068196
0.00013431658678210608,0.0009898273555600612,0.003928244144225088,1.84734744960348e-05,1.8561695784179323e-05,-0.4112313717384142,Tier A,0.5986390196750003
0.0021534311229914173,0.000740040368002923,0.003968610488345676,2.6596164552970212e-05,0.00025913303594494894,0.42969919976343574,Tier D,0.7293830653749535
7.438417902829731e-05,0.0014032023036103884,0.010628123743933356,1.4721909796093704e-05,5.108990395626516e-05,0.05170359558557537,Tier C,0.8793363132909714
0.0008089143659039213,0.0035991053458711026,0.018059404279111724,4.912946946701167e-05,9.852590949997622e-05,1.3907991213401802,Tier D,0.7005088616088606
0.005541449001057906,0.0017530777360137623,0.0033332770311914665,1.0890842445734311e-05,0.0003076984132189508,0.7822919775414088,Tier D,0.27907023544099513
0.0001218536771083023,0.0030280274717429455,0.010027457749974772,1.746381513415551e-05,2.950179555525227e-06,0.04214984927992473,Tier C,0.5200310298092808
0.00020273653350618345,0.0010941992521704812,0.003931186938573321,4.38916934210939e-05,0.0002319847236283,0.2924558988154663,Tier C,0.5554272825652016
0.0004508100994069552,0.0006172626247555224,0.006682183854353875,6.463137491727489e-05,5.343678142388449e-05,0.15434672612855324,Tier C,1.0344484394558784
0.00021861097102804264,0.0011427902759225477,0.017584950721466108,1.1845795358238464e-05,8.427464522630348e-05,0.3196631250927185,Tier C,1.1871746193394654
6.221949840672703e-05,0.0015098827723724435,0.009133118978053967,0.00014194167808322607,1.850311579640437e-05,0.3081751205592885,Tier C,0.7816758853985647
0.0004343019879408964,0.0007231678703445015,0.014712918877891272,2.7357041846064343e-05,2.020386105118772e-05,0.1118624868290234,Tier C,1.3084597178153359
0.00011179871765192494,0.0016661441896427488,0.005287501715494241,7.048423760427737e-06,8.989461800328867e-05,-0.05718538049641464,Tier B,0.5015379383480271
0.0007061131288850057,0.0013514631147894536,0.0029383500535647014,2.8927257657285382e-05,0.0008744021238883348,0.6485264760377539,Tier D,0.33729933612431995
0.00013270856270251435,0.0005649716292567475,0.0082546911997347,1.3636268697230228e-05,0.00016666719517616232,-0.16395384314604775,Tier B,1.1646741916159813
0.0025692924613791904,0.0007037935537004866,0.001154607255106604,3.087049152294016e-05,0.00022829770733036957,0.09471117648667418,Tier C,0.21498899745290845
0.00015626614266006408,0.0010030251740098795,0.002835979161398355,1.916098203937015e-05,3.97107320991681e-05,-0.34092729467100213,Tier A,0.45139120223691964
0.00027177940539189246,0.0006476844614338534,0.0056152785811152016,2.1542031145781248e-05,2.4331649122119362e-05,-0.310384892267279,Tier A,0.9380078289925311
0.0010617621451709867,0.001066274208951932,0.005674369878195704,8.037667241250439e-06,1.9590741134610633e-05,-0.08443327488135144,Tier B,0.7260487368230893
9.132525522687198e-05,0.00046937193018525126,0.004355814713183632,5.38279852721798e-05,2.7829442299465896e-05,-0.5062572733720401,Tier A,0.9675522835822835
0.0005255348304092596,0.0009160240336584672,0.003242824718352644,6.294051030452987e-06,4.257508310941069e-06,-0.7307251747389976,Tier A,0.549016606385733
0.0019199143453827907,0.0011430729779424436,0.0016894472082453148,6.599325046684288e-06,2.094960504573508e-05,-0.32657806919743326,Tier A,0.16967066729052338
5.8118536959727355e-05,0.0010466716424558755,0.007780968485098205,2.887836280099544e-05,2.552349034569094e-05,-0.18937830505326564,Tier B,0.8712231983577348
0.0004992091655416722,0.001569725451691521,0.002243562536536102,9.934280252551171e-05,4.0511796210269576e-05,0.33272772168819176,Tier C,0.15511447943456916
0.0005463850244464385,0.001279071469610546,0.0036499965514601184,1.4057262645408992e-05,5.8564173571869216e-05,0.05403199458098527,Tier C,0.4553976422650142
0.001022138206715718,0.0009480322267615181,0.00307833920168454,4.031423354338284e-05,7.72435987123138e-05,0.2331198780981499,Tier C,0.5114933722692454
9.066067528729456e-05,0.0003604685092491679,0.020808818313698817,5.850267328759303e-05,4.911244959154605e-05,-0.07432252044475865,Tier B,1.7613800878191865
8.201618545685481e-05,0.0008807689768679779,0.009815659613991981,4.516925746467371e-05,2.4885649245834e-05,-0.05758725116127916,Tier B,1.0470574804055273
0.0007482928603256253,0.0005431988724234002,0.0016101503298948717,1.4651225507892957e-05,4.7397890642776126e-06,-0.9211752638241956,Tier A,0.47190756558472247
0.0005712609754056611,0.000722657661794475,0.0029803618252239763,6.717295084796541e-06,2.5069517737455752e-05,-0.5474967898724092,Tier A,0.6153363804460561
0.0005402629511017271,0.001885353213068626,0.00538822869098958,2.1994002463062866e-06,1.5565894021842184e-05,-0.2523614137962988,Tier B,0.4560532946479233
0.0006061954134358017,0.0011028584715333466,0.003107721046039684,1.537729043672281e-05,8.747063205444264e-05,0.04126399045001191,Tier C,0.44992224537720676
0.00017687351652310258,0.0008760279197554508,0.005315286098591143,6.496311466389541e-05,0.00014888405988292027,0.26056443922594946,Tier C,0.7830086979365075
0.0005285666894868853,0.0005908938291458214,0.0034929043225311734,6.498466908114208e-06,0.00015420891683746893,-0.318664325610982,Tier A,0.7716772350709262
0.00056858539617957,0.0013884056295648255,0.00413368979717041,4.028350665642872e-05,0.00012401050611893482,0.4706245607177026,Tier D,0.47382151699131064
0.0001697357550143564,0.0012365377814926852,0.011887186369792817,7.73364076649499e-06,4.259735332759924e-05,0.003758422692222857,Tier B,0.9828716812740824
0.003753312117511928,0.0010445990625054203,0.011621651203497918,2.2238051428987465e-05,2.6727054428266703e-05,0.5809798761741443,Tier D,1.0463182052362512
0.0007063169343015409,0.0005797408784734097,0.0034866408248106504,4.059008754696881e-05,2.0399281936258853e-05,-0.23563066265631397,Tier B,0.7791732867114554
9.57652946416036e-05,0.0012768099323728647,0.007948760109617228,1.0342243688743907e-05,8.190904288499617e-06,-0.4020855832552705,Tier A,0.7941731379288951
0.0008794782883073998,0.0006564154872008785,0.0064646229795211835,2.3717589698948465e-05,0.00016439095223448887,0.2648840608192158,Tier C,0.9933643825845868
0.00012419420910331477,0.0013300340547370251,0.011248295966669264,1.3205599402809344e-05,4.054326842147911e-05,0.06981754440906851,Tier C,0.9272239740772863
0.001028612485488066,0.00177142739532092,0.0031431584496080167,4.048295140371295e-05,1.1205611202696612e-05,0.21385985059587515,Tier C,0.2490429179614791
0.001606445481714462,0.0005711202528863494,0.006821465870833628,2.5306200431185756e-05,1.8545614658884266e-05,-0.024730960731842066,Tier B,1.077150149358807
0.00014940276278819484,0.0003638062095191676,0.005715429379674807,2.116269470698496e-05,1.766622911866137e-05,-0.7273711226011389,Tier A,1.1961787555228054
0.0012709448792111633,0.003482725375507119,0.00505748613949272,9.501950950205814e-05,5.2649270742862005e-05,1.1218558866225607,Tier D,0.16201547097807364
0.0006564205457832226,0.0007598190837415819,0.0027777752547706487,3.87851877966279e-05,0.00018000496371653577,0.1574290300602485,Tier C,0.5629869076028161
0.001072702816375388,0.0005605420572708118,0.0061262983852045615,1.0027992249679232e-05,3.2931694276448486e-05,-0.22696779711934476,Tier B,1.0385899424570848
0.0038956511737389416,0.0010083650102208927,0.006565464867739844,1.83543824712336e-05,3.350075181043756e-06,0.030909133305862736,Tier C,0.8136477142779919
0.000297971787112541,0.0010417473420947423,0.002580109644183651,1.8538200378708486e-05,3.984538555753453e-05,-0.2477544218272884,Tier B,0.3938757610319657
0.00016190037062116034,0.0012393116869759537,0.002765986155095193,2.1672666237783474e-05,4.14542465101276e-05,-0.21266556949469684,Tier B,0.3486694567492123
0.00013755821805837856,0.0006547461177218307,0.005658362490656932,0.00024969534385648867,3.817262853580326e-05,0.15444041642264603,Tier C,0.9366178341597517
0.0001502787954270252,0.0007938764557349155,0.002246332279156952,2.8979369094081272e-05,2.3548676178548912e-05,-0.5223296822593041,Tier A,0.45172107572732256
0.00036465164325546687,0.0009188846222901176,0.0036928407225666,2.6112517483906408e-06,6.490663821990155e-05,-0.4890788654433843,Tier A,0.604099592735009
0.0006023549665016922,0.0006212293080485896,0.0012007692699352592,1.1622388741297048e-05,5.413020476324641e-05,-0.6297027360790242,Tier A,0.2862076284513602
0.0005575172844235583,0.0007329301125340749,0.005930857760697108,2.8960860458827974e-06,4.853215793729153e-05,-0.4129727648023409,Tier A,0.9080549433993345
0.0010793177914572567,0.0007990813918029526,0.0013690929795154717,1.4381375717217715e-05,8.203882732497246e-05,-0.2670483831676778,Tier B,0.23384192609829174
0.0004062898484644546,0.001285132377575938,0.008072231709959738,2.741271993349701e-06,2.9851157540134837e-05,-0.2106874483449941,Tier B,0.7980457543205358
0.002288622620206557,0.0006419051174395726,0.0029185342381988304,8.365714970764417e-06,2.7885872589562345e-05,-0.3118910073800819,Tier A,0.6576939545045963
0.0002911609908111232,0.000989468184982036,0.004235848184295782,4.371082735240136e-06,0.00026195453362789405,-0.12158859081013555,Tier B,0.6315385516899993
0.010463701501062864,0.0010117379759354704,0.005817148942837492,2.936761250139788e-05,9.783178234356945e-05,0.8103583089545285,Tier D,0.7596421319643527
0.000847478410357746,0.000991316050264683,0.002564562761714146,2.0010790162221105e-05,0.00013487632919714003,0.11827968473871416,Tier C,0.41280119404134685
0.00014300441149628563,0.0007550069038647181,0.0026653997306785786,2.7077268659627543e-05,0.00021775019425408136,-0.15637974818971706,Tier B,0.5478114266183423
0.00011065237711257782,0.0012844661807868947,0.002376127947684151,1.8014570181376727e-05,9.398695745625617e-05,-0.2078444713692206,Tier B,0.26714714840931975
0.0007136776896747588,0.0027432320295892,0.006246333137485683,4.960142763813725e-06,0.00015233612382609623,0.5465990310105615,Tier D,0.3573625999672108
0.00030591558709114103,0.000423381137790888,0.0038146998925212383,3.342331274259445e-05,7.514307056807229e-06,-0.6980769281205953,Tier A,0.9547288714134594
0.0009422448250558942,0.001224545555736792,0.0035113124628455214,0.000136722979847075,6.388008486313955e-05,0.5923693957460592,Tier D,0.4574945315032161
