lat_grid,lon_grid,mangrove_count,lat_mean,lon_mean,slr_location_idx,slr_distance_km,slr_rate,slr_risk,freq_total,cat_1,cat_2,cat_3,cat_4,cat_5,tc_risk,composite_risk,risk_class
-35,173,81,-34.93355504587122,173.21266351299477,46203,24.731014647672552,9.3,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,Medium
-35,174,53,-35.200713370486,173.95657109881398,46204,22.794742969015363,9.285714285714288,0.9285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642857142857144,Medium
-34,-72,3,-34.24235259149388,-72.00297753243304,45958,26.903167870338542,6.528571428571429,0.6528571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32642857142857146,Low
-34,22,1,-34.147960854027524,22.250062568393727,537,12.724045684302183,9.507142857142856,0.9507142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753571428571428,Medium
-34,23,2,-34.04344398443579,23.03025364331093,551,2.3094934926095454,9.742857142857144,0.9742857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4871428571428572,Medium
-34,116,1,-33.54723076010728,115.51254458390488,519,30.067873346789575,8.442857142857145,0.8442857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42214285714285726,Medium
-34,123,1,-33.9303522635183,123.32907226633016,45793,37.33617682238839,8.671428571428573,0.8671428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4335714285714286,Medium
-34,137,16,-33.71091047117592,137.0215881064934,45807,32.17828584092161,7.914285714285716,0.7914285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3957142857142858,Medium
-34,138,17,-34.13166785780555,138.06018057560053,45808,16.06938318971251,8.000000000000002,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,Medium
-34,151,16,-33.856675,151.127825,49,11.365601210944403,8.635714285714284,0.8635714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4317857142857142,Medium
-34,173,4,-34.49091159201447,172.93360501979834,45843,54.987307739049676,9.364285714285714,0.9364285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4682142857142857,Medium
-33,-72,1,-33.28440688491612,-71.65111432740669,308,28.33625382059736,6.385714285714285,0.6385714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192857142857143,Low
-33,18,1,-32.840382979317155,18.215971813654928,45328,29.809528444200616,9.207142857142856,0.9207142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4603571428571428,Medium
-33,27,3,-33.301966666666665,27.432766666666662,45337,58.57507500037829,9.12857142857143,0.912857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4564285714285715,Medium
-33,28,9,-32.91005555555556,28.057744444444445,45338,11.864245761764618,9.164285714285713,0.9164285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45821428571428563,Medium
-33,29,4,-32.57115,28.54585,45339,69.33409953943983,9.228571428571428,0.9228571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4614285714285714,Medium
-33,116,1,-32.552490038003526,115.78970446898286,45426,54.88491238276176,8.442857142857145,0.8442857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42214285714285726,Medium
-33,134,5,-32.97950000000001,134.28314,45444,31.510808094709613,7.92857142857143,0.7928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39642857142857146,Medium
-33,137,5,-33.283746921742605,137.41226126769214,749,36.22895025895619,7.478571428571429,0.7478571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37392857142857144,Medium
-33,138,27,-32.91530855661899,137.8276161026718,45448,21.319181599996252,7.542857142857144,0.7542857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37714285714285717,Medium
-33,151,11,-33.4475854832104,151.27626805976013,340,42.45003260248347,8.642857142857142,0.8642857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4321428571428571,Medium
-33,152,37,-32.82181818465626,151.89944010581377,203,15.511432275181278,9.092857142857143,0.9092857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4546428571428572,Medium
-32,-71,2,-31.987020285663416,-71.47046276642843,45239,52.24123787459542,6.721428571428572,0.6721428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33607142857142863,Medium
-32,29,22,-32.06980951073632,29.059819819786775,44979,10.204624661523264,9.007142857142858,0.9007142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503571428571429,Medium
-32,30,7,-31.577157142857143,29.615785714285717,44980,63.417506657405035,9.164285714285716,0.9164285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4582142857142858,Medium
-32,133,9,-32.157452032078815,133.469772762365,233,18.913320329684375,7.814285714285715,0.7814285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39071428571428574,Medium
-32,134,11,-32.27772082789574,133.77928540796427,233,20.976660867654758,7.814285714285715,0.7814285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39071428571428574,Medium
-32,138,1,-32.4027,137.7589,45088,52.098686898039595,7.271428571428572,0.7271428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635714285714286,Medium
-32,152,5,-32.0678293929614,152.48196343097624,45102,54.025146532530975,9.350000000000003,0.9350000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46750000000000014,Medium
-32,153,21,-31.870347619047617,152.6382142857143,45103,42.65905507345777,9.55714285714286,0.9557142857142861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47785714285714304,Medium
-31,-72,1,-30.713561222663497,-71.67659363082608,44878,47.95390813223934,7.535714285714286,0.7535714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3767857142857143,Medium
-31,30,16,-31.09951530992989,30.16557455141555,44620,21.44289857616336,9.021428571428572,0.9021428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4510714285714286,Medium
-31,115,1,-30.551767200040267,115.10185245868044,44705,51.022169528254004,9.021428571428572,0.9021428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4510714285714286,Medium
-31,153,12,-31.05105,152.93821666666668,44743,8.896137763377176,9.52142857142857,0.9521428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47607142857142853,Medium
-30,31,17,-29.96974705882353,30.934911764705884,44261,7.967077734320376,8.792857142857144,0.8792857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4396428571428572,Medium
-30,153,9,-30.190166666666663,153.15192222222225,1016,12.193366950291377,9.421428571428573,0.9421428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47107142857142864,Medium
-29,32,40,-28.82485552991516,31.99297240726592,43902,19.456679719088598,9.278571428571428,0.9278571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4639285714285714,Medium
-29,114,1,-28.8867877231999,113.82631567665815,43984,23.012970108034015,9.007142857142858,0.9007142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503571428571429,Medium
-29,115,5,-28.91542,114.74166,591,21.753205565433465,8.850000000000001,0.8850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44250000000000006,Medium
-29,153,29,-29.33175663632126,153.2878864770727,194,13.527488845022043,9.171428571428573,0.9171428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45857142857142863,Medium
-29,154,13,-28.768294653871504,153.56289623217864,1015,25.381106162328756,8.97857142857143,0.8978571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44892857142857145,Medium
-28,-49,13,-27.628485156587008,-48.5892788281749,43821,61.473876440764215,9.257142857142856,0.9257142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4628571428571428,Medium
-28,32,15,-28.416819736779072,32.41165429784763,43542,65.02724036942931,9.135714285714288,0.9135714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4567857142857144,Medium
-28,33,7,-27.718357142857144,32.61627142857144,43543,52.83533720343927,9.321428571428571,0.9321428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4660714285714286,Medium
-28,114,2,-28.4096,114.45080000000002,591,44.32456692174131,8.850000000000001,0.8850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44250000000000006,Medium
-28,153,49,-27.789317844273825,153.39131148046488,882,18.117766122578743,8.85,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4425,Medium
-28,154,9,-28.286744444444444,153.5457888888889,1019,12.967061031277858,8.892857142857142,0.8892857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4446428571428571,Medium
-27,-49,12,-27.063907154360184,-48.60434773847647,43461,44.486611577173434,9.507142857142856,0.9507142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753571428571428,Medium
-27,-48,5,-27.410274844993197,-48.43981182672572,43462,66.76259148259085,9.75,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4875,Medium
-27,15,1,-27.24242305772013,15.227049754833322,43165,36.86813327479494,9.55,0.9550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47750000000000004,Medium
-27,33,18,-26.905117381852605,32.856139406892545,43183,19.128936780765056,9.264285714285716,0.9264285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4632142857142858,Medium
-27,153,49,-27.086689818509832,153.11956538967215,43303,16.39309054903041,8.735714285714286,0.8735714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4367857142857143,Medium
-26,-49,148,-26.037075418005944,-48.693198209920126,43101,34.30275817086245,9.8,0.9800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49000000000000005,Medium
-26,-48,16,-25.541979282979685,-48.39981611119728,43102,67.48543490124597,10.157142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,Medium
-26,32,47,-26.08234839964033,32.426764071351954,42822,48.24464439873739,8.985714285714286,0.8985714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4492857142857143,Medium
-26,33,107,-26.079257227263216,32.74528528410599,42823,29.610442589614507,9.178571428571429,0.9178571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45892857142857146,Medium
-26,113,11,-25.89440787192908,113.416048315028,42903,47.64550040265606,8.87857142857143,0.887857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.020651720676962596,0.4542544317670528,Medium
-26,114,11,-25.81741172147031,113.86024002754849,42904,25.52308071131508,8.700000000000001,0.8700000000000001,2.0,2.0,0.0,0.0,0.0,0.0,0.03950526451663314,0.45475263225831664,Medium
-26,153,78,-25.71415244970697,152.95006623237862,42943,32.209553630906484,8.864285714285716,0.8864285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4432142857142858,Medium
-25,-49,23,-25.42813478260869,-48.63098695652174,42741,62.73906355631851,9.95,0.9949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49749999999999994,Medium
-25,-48,151,-25.204151429079783,-48.13279345319157,42742,27.032980018551108,10.235714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,Medium
-25,-47,4,-24.64815,-47.40474999999999,42743,59.52964098820787,10.242857142857144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,Medium
-25,33,3,-25.19842288071972,33.031471105034946,42463,22.300248093402587,9.02857142857143,0.902857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4514285714285715,Medium
-25,34,9,-25.09175025129284,33.612762180934205,42464,44.17343107166803,9.178571428571429,0.9178571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45892857142857146,Medium
-25,35,1,-24.595482983287532,34.55254002672232,42465,66.95558685151308,9.335714285714287,0.9335714285714287,2.0,2.0,0.0,0.0,0.0,0.0,0.03950526451663314,0.48653834654403094,Medium
-25,44,16,-25.08518911124137,44.16979786337331,42474,21.08664025319326,9.221428571428572,0.9221428571428572,2.0,2.0,0.0,0.0,0.0,0.0,0.03950526451663314,0.48082406082974516,Medium
-25,114,46,-25.094252707563857,113.7672628676008,639,25.18616527193413,8.75,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,Medium
-25,152,36,-24.706493924164693,152.2530381595825,652,15.757438408631469,9.114285714285716,0.9114285714285716,1.0,1.0,0.0,0.0,0.0,0.0,0.020651720676962596,0.4660401460527671,Medium
-25,153,47,-25.31999121464863,152.85468272788563,984,7.582197616366222,9.014285714285716,0.9014285714285716,1.0,1.0,0.0,0.0,0.0,0.0,0.020651720676962596,0.4610401460527671,Medium
-24,-47,16,-24.28346711131564,-46.93444937453864,42383,32.29518011875051,9.95,0.9949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49749999999999994,Medium
-24,-46,50,-23.91212800074129,-46.25888558435668,42384,30.346521820867466,9.792857142857144,0.9792857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896428571428572,Medium
-24,-45,6,-23.580782957993176,-45.27720824549407,42385,55.78645545455598,9.592857142857143,0.9592857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47964285714285715,Medium
-24,35,33,-23.793056922605604,35.38955769112476,42105,48.96353711509887,9.214285714285714,0.9214285714285714,4.0,4.0,0.0,0.0,0.0,0.0,0.07290648974244025,0.49716753058550583,Medium
-24,36,1,-23.7881,35.511300000000006,42106,59.12553344621875,9.464285714285714,0.9464285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.03950526451663314,0.4929669179726023,Medium
-24,44,6,-23.54896666666667,43.7399,42114,57.79285943176706,9.128571428571428,0.9128571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4564285714285714,Medium
-24,151,80,-23.690209564412463,151.08490641127236,983,26.80849096131887,9.35,0.9349999999999999,2.0,1.0,0.0,1.0,0.0,0.0,0.07290648974244025,0.5039532448712201,Medium
-24,152,31,-24.08346021606243,151.6866143209012,42222,35.99827573417478,9.314285714285717,0.9314285714285717,1.0,0.0,0.0,1.0,0.0,0.0,0.05684884360226022,0.49413870751541594,Medium
-23,-153,1,-22.63680404970254,-152.81881347797113,41917,45.052854982648356,8.957142857142857,0.8957142857142857,8.0,7.0,1.0,0.0,0.0,0.0,0.13907630013781325,0.5173952929260495,Medium
-23,-135,1,-23.10505089154984,-134.98110162850242,701,2.0668724556580766,8.585714285714287,0.8585714285714288,4.0,3.0,1.0,0.0,0.0,0.0,0.08785580065104737,0.47321361461123806,Medium
-23,-134,1,-23.32558729380118,-134.48074001524785,701,58.90759312576586,8.585714285714287,0.8585714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4292857142857144,Medium
-23,-45,15,-23.251775344149788,-44.68255085809697,42025,44.974151179311455,9.228571428571428,0.9228571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4614285714285714,Medium
-23,-44,35,-22.988762525179958,-43.95649476053048,42026,4.98757808468174,9.114285714285714,0.9114285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4557142857142857,Medium
-23,-43,46,-22.74179333998256,-43.08156169918504,592,20.118479870090372,9.007142857142858,0.9007142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503571428571429,Medium
-23,-42,6,-22.61402598135851,-42.00252978185505,42028,42.84403629921924,9.05,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525,Medium
-23,35,5,-23.05217037294982,35.44279159280544,41745,49.489837961026346,9.142857142857142,0.9142857142857143,3.0,3.0,0.0,0.0,0.0,0.0,0.05684884360226022,0.4855672789439872,Medium
-23,36,7,-22.88683947310151,35.54263719751549,41746,52.29808766593014,9.400000000000002,0.9400000000000002,4.0,4.0,0.0,0.0,0.0,0.0,0.07290648974244025,0.5064532448712202,Medium
-23,43,3,-22.949966666666665,43.44636666666667,41753,49.85698611609045,9.321428571428571,0.9321428571428572,7.0,7.0,0.0,0.0,0.0,0.0,0.11497603348077896,0.5235594453118181,Medium
-23,44,9,-23.180059512813397,43.611569763781546,41754,47.52297182139066,9.071428571428571,0.9071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45357142857142857,Medium
-23,114,11,-22.712161717702863,113.88931913308684,41824,34.23070311498265,8.742857142857144,0.8742857142857143,5.0,5.0,0.0,0.0,0.0,0.0,0.08785580065104737,0.48107075746838085,Medium
-23,150,18,-22.54573333333333,150.08862222222223,41860,51.37418921564098,9.342857142857143,0.9342857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4671428571428572,Medium
-23,151,58,-22.91720921388898,150.71300473998537,902,28.27247264992303,9.414285714285716,0.9414285714285716,1.0,1.0,0.0,0.0,0.0,0.0,0.020651720676962596,0.4810401460527671,Medium
-23,152,1,-23.44349117484187,152.0038618522179,41862,49.22938674876043,9.5,0.95,2.0,2.0,0.0,0.0,0.0,0.0,0.03950526451663314,0.49475263225831656,Medium
-23,167,14,-22.612971428571427,166.96625714285713,41877,43.123135071342475,9.571428571428571,0.9571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47857142857142854,Medium
-23,168,9,-22.633695578964826,167.53298614553523,41878,65.88211129415018,9.664285714285716,0.9664285714285716,3.0,3.0,0.0,0.0,0.0,0.0,0.05684884360226022,0.511638707515416,Medium
-22,-155,4,-21.818315307518088,-154.702625544534,41555,38.68169150909005,8.842857142857145,0.8842857142857146,11.0,9.0,2.0,0.0,0.0,0.0,0.18047397026701575,0.5323798422763651,Medium
-22,-136,1,-22.00308753252042,-136.186685655555,41574,20.724941607221268,8.557142857142859,0.8557142857142859,2.0,2.0,0.0,0.0,0.0,0.0,0.03950526451663314,0.4476097751154595,Medium
-22,-42,14,-22.28619763301745,-41.6873220291216,41668,47.05098693508219,8.871428571428572,0.8871428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4435714285714286,Medium
-22,-41,8,-21.774512783221656,-41.080466429515866,41669,26.575016083380834,8.992857142857142,0.8992857142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.020651720676962596,0.45996871748133844,Medium
-22,35,30,-22.016111465805903,35.38983869253939,41385,43.309034525493374,9.114285714285714,0.9114285714285714,3.0,3.0,0.0,0.0,0.0,0.0,0.05684884360226022,0.48413870751541577,Medium
-22,36,12,-22.231857414874444,35.52283077468888,41386,58.887391511756974,9.35,0.9349999999999999,10.0,5.0,4.0,1.0,0.0,0.0,0.20703932682594817,0.571019663412974,Medium
-22,43,35,-21.865682651901896,43.36222554359328,41393,42.88228888353802,9.3,0.93,18.0,15.0,2.0,0.0,0.0,1.0,0.2651665167044669,0.5975832583522335,Medium
-22,44,3,-21.65457299449986,43.56055873081604,41394,62.043781905972594,9.05714285714286,0.905714285714286,2.0,1.0,1.0,0.0,0.0,0.0,0.05684884360226022,0.4812815646582731,Medium
-22,114,45,-22.33324666076081,114.32042847786616,904,47.019007604441775,8.871428571428574,0.8871428571428573,10.0,6.0,2.0,2.0,0.0,0.0,0.20703932682594817,0.5470910919844028,Medium
-22,115,36,-21.78055203428124,114.94709466823556,852,24.94370158580456,8.75,0.875,14.0,9.0,3.0,2.0,0.0,0.0,0.24515115203653867,0.5600755760182693,Medium
-22,116,3,-21.5269,115.52463333333333,852,45.885992713462926,8.75,0.875,4.0,4.0,0.0,0.0,0.0,0.0,0.07290648974244025,0.47395324487122015,Medium
-22,149,33,-21.66993167009333,149.42188501608263,695,45.347632012566955,9.392857142857142,0.9392857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.020651720676962596,0.47996871748133846,Medium
-22,150,98,-22.294887662899903,149.93360877253778,41500,33.551855411043086,9.45,0.945,1.0,1.0,0.0,0.0,0.0,0.0,0.020651720676962596,0.4828258603384813,Medium
-22,151,28,-22.45325525455862,150.5935534644682,41501,67.57695242707862,9.571428571428571,0.9571428571428571,2.0,2.0,0.0,0.0,0.0,0.0,0.03950526451663314,0.4983240608297451,Medium
-22,154,1,-21.922149325421252,153.5935205789958,41504,45.9392844105014,9.692857142857145,0.9692857142857145,3.0,3.0,0.0,0.0,0.0,0.0,0.05684884360226022,0.5130672789439874,Medium
-22,160,1,-21.86268085361254,159.54625172497802,41510,52.621966697008546,9.614285714285716,0.9614285714285715,1.0,1.0,0.0,0.0,0.0,0.0,0.020651720676962596,0.4910401460527671,Medium
-22,165,12,-21.578333333333333,165.32288333333335,41515,58.95097292668412,9.457142857142856,0.9457142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47285714285714275,Medium
-22,166,192,-21.89211360955872,166.1270066160051,41516,18.49746102502808,9.421428571428573,0.9421428571428573,3.0,1.0,2.0,0.0,0.0,0.0,0.08785580065104737,0.5149993288969523,Medium
-22,167,61,-22.22424135481873,166.81636320576467,41517,32.17213119958893,9.442857142857145,0.9442857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47214285714285725,Medium
-21,-175,11,-21.116576624731053,-175.2127463439751,945,4.469011571604584,9.9,0.99,12.0,10.0,1.0,1.0,0.0,0.0,0.19854101935810217,0.594270509679051,Medium
-21,-136,2,-21.48098668939016,-136.38092387786378,41214,68.10473689189809,8.535714285714286,0.8535714285714286,7.0,5.0,2.0,0.0,0.0,0.0,0.13907630013781322,0.49632386435462095,Medium
-21,-41,19,-20.843720953062085,-40.66947681011094,41309,40.582413602149074,8.842857142857143,0.8842857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.020651720676962596,0.4524687174813385,Medium
-21,-40,9,-20.61896010040931,-40.43424829097727,41310,64.12716832356968,8.985714285714286,0.8985714285714286,1.0,1.0,0.0,0.0,0.0,0.0,0.020651720676962596,0.4596115746241956,Medium
-21,35,161,-20.958925126333988,34.97052705370068,41025,5.611595981713812,9.107142857142856,0.9107142857142856,11.0,9.0,1.0,0.0,1.0,0.0,0.19854101935810217,0.5546276525361938,Medium
-21,43,13,-21.395196426560467,43.48728671547512,41033,69.64120526714979,9.314285714285717,0.9314285714285717,18.0,11.0,2.0,4.0,1.0,0.0,0.30573133866415,0.6185799550463609,Medium
-21,44,51,-21.106159121624717,43.76242247706407,41034,28.88407663857841,9.07857142857143,0.9078571428571429,12.0,12.0,0.0,0.0,0.0,0.0,0.17084220390065055,0.5393496733788967,Medium
