frame,track_id,gt_id,score,stage,iou
0,114,147,0.2213246462287101,init,
0,115,148,0.3222518623847676,init,
0,116,150,0.3945217893070617,init,
0,117,151,0.37914623411124493,init,
0,118,152,0.2650554710084849,init,
0,119,154,0.3009474543104493,init,
0,120,155,0.26824454469370573,init,
0,121,156,0.39944355130524634,init,
0,122,158,0.36873600347068525,init,
0,123,160,0.267645920441368,init,
0,124,162,0.23786755057343154,init,
0,125,163,0.1885800148959474,init,
0,126,165,0.11408115713229433,init,
0,127,167,0.13729739680073175,init,
0,128,168,0.29703218986040925,init,
0,129,169,0.12105634575680221,init,
0,130,172,0.3920942323168466,init,
0,131,173,0.36203373207722334,init,
0,132,175,0.18659786299743425,init,
0,133,176,0.24134868749382193,init,
0,134,179,0.24223005796774053,init,
0,135,181,0.19373086145399754,init,
0,136,182,0.35334936132449823,init,
0,137,183,0.25013183978637415,init,
0,138,184,0.39362630565578505,init,
0,139,185,0.3424120758826788,init,
0,140,186,0.3262079359174903,init,
0,141,187,0.1128698623641991,init,
0,142,188,0.14851084145335583,init,
0,143,189,0.15576653658687203,init,
0,144,190,0.3725290240633651,init,
0,145,191,0.21146319779993905,init,
0,146,192,0.31286546894204825,init,
0,147,193,0.3184094123486635,init,
0,148,194,0.3809217359101612,init,
0,149,195,0.23855432408960417,init,
0,150,196,0.21758263640701953,init,
0,151,198,0.2062882774198757,init,
0,152,199,0.3067827140474044,init,
1,1,67,0.9,high,0.8228160519733815
1,2,161,0.9,high,0.8160599542537017
1,24,86,0.9,high,0.7862581770107824
1,0,20,0.30398745057943655,low,0.8818164876782798
1,3,0,0.3014303641971668,low,0.8310861386707573
1,4,1,0.3064658703769017,low,0.8001102151173936
1,5,2,0.19327046540762083,low,0.8374679596195892
1,6,3,0.12135725213221307,low,0.7822462689243312
1,7,5,0.37246536682954134,low,0.8097360674975683
1,8,6,0.1062795694252921,low,0.8646568627206541
1,9,7,0.2663745134586788,low,0.7695283448084649
1,10,111,0.1496013315854781,low,0.5007693926916204
1,11,12,0.3123283342793477,low,0.8761378577524693
1,12,13,0.3592069109571756,low,0.7767664342578764
1,13,15,0.33881295621148866,low,0.8153865546015732
1,14,17,0.3352046567190782,low,0.7263645951297594
1,15,18,0.10264672754969172,low,0.6046609480096538
1,16,19,0.3148896998081764,low,0.8362176899892858
1,17,21,0.1406843889817027,low,0.863978387460702
1,18,22,0.2072924347485532,low,0.7425292417910432
1,20,149,0.10976359891088511,low,0.3078963031008838
1,21,25,0.3160511257292825,low,0.7700114141323919
1,22,59,0.3201630177975618,low,0.2361179844609772
1,23,27,0.22894445859875734,low,0.7564774020587496
1,25,30,0.295245798571959,low,0.7876275768271112
1,26,31,0.3486602884288716,low,0.7715840797012586
1,27,32,0.10724839496987543,low,0.6997972408021836
1,28,33,0.21412308952800757,low,0.7922266930717289
1,29,35,0.2085644195095328,low,0.9486178284152316
1,30,120,0.27780867557981515,low,0.47195474680897165
1,31,38,0.17726262527048134,low,0.49357356696792865
1,32,39,0.23804474389581082,low,0.8567692293305265
1,33,40,0.14818706604582285,low,0.5611657549805045
1,34,41,0.1068607178321524,low,0.8384160834812056
1,35,42,0.16676260204710408,low,0.7435345883841764
1,36,97,0.3190589356196267,low,0.4089629821956825
1,37,44,0.1054943567587407,low,0.7641344732115051
1,38,45,0.315865099259094,low,0.8187514481764945
1,39,47,0.25789657586786985,low,0.6482380370155569
1,40,130,0.12077696435403565,low,0.7403859166698202
1,41,48,0.342488460258194,low,0.7741478480224695
1,42,49,0.18412206869748732,low,0.7700354350497383
1,43,50,0.3980804410665284,low,0.7238668563492587
1,44,71,0.20127188660920145,low,0.3777561359350824
1,45,52,0.3608347741729243,low,0.7645559414711105
1,46,53,0.1220822080498871,low,0.7747773895592756
1,47,55,0.350823356652018,low,0.7393085056708165
1,48,57,0.2954923975616133,low,0.6715085505108934
1,49,58,0.2615472383801618,low,0.7802903967901759
1,50,166,0.15528404461638928,low,0.47669027554413357
1,51,62,0.10552337771964998,low,0.8603105355541459
1,52,153,0.21671087304731607,low,0.36815986147915947
1,53,73,0.25588264224192986,low,0.5617565760567667
1,54,66,0.3663504562360105,low,0.731905177120395
1,55,68,0.2888215861053164,low,0.7390900171889999
1,56,180,0.22371043343742986,low,0.4477717571662362
1,57,72,0.2157021639195924,low,0.7926126427318538
1,58,65,0.3217286946485469,low,0.6801512798085053
1,59,74,0.30470093813499166,low,0.7266604057612203
1,60,75,0.34673389304632085,low,0.6922769121816559
1,61,76,0.2599616057209416,low,0.7297691526302674
1,63,79,0.31882559952384404,low,0.6968493916055603
1,64,80,0.3068795316762471,low,0.5956067919734175
1,65,81,0.20382009804262358,low,0.6223057086403193
1,66,82,0.10411179833028374,low,0.7992035320994298
1,67,83,0.16446553365171324,low,0.850187954993271
1,68,157,0.2178170506204928,low,0.591885289129648
1,69,87,0.25737699536495096,low,0.8225988094163137
1,70,88,0.21242228001611344,low,0.8461579511147639
1,71,89,0.305479798100641,low,0.8506393019517645
1,72,91,0.1344118333014332,low,0.8202279090218263
1,73,164,0.24331730257604736,low,0.44692024525193086
1,74,93,0.13112902093950424,low,0.8537587789791462
1,75,94,0.23965243745453849,low,0.8711048005937514
1,76,95,0.21222715016568175,low,0.8798714125704613
1,78,110,0.1692252990847662,low,0.6465414852995895
1,79,99,0.1226968548959155,low,0.8631884773118903
1,80,101,0.21731481415147433,low,0.9116529738363239
1,81,102,0.32400803077565465,low,0.7087842602229203
1,82,178,0.30569782977440896,low,0.8167249518244867
1,83,104,0.23266275014018498,low,0.8376076899821027
1,84,106,0.20481778023792485,low,0.8327345070808526
1,85,107,0.20320219266114273,low,0.8293127665041164
1,86,108,0.29145200126104065,low,0.8002385538028518
1,87,34,0.22468449816508168,low,0.23893591989334495
1,88,113,0.2065136370253585,low,0.8781817943183488
1,89,115,0.332579395476835,low,0.8038311569491526
1,90,116,0.2199724425057786,low,0.8991163080612891
1,91,117,0.30677428199071133,low,0.8302208712764823
1,92,118,0.35639302459206157,low,0.7824614716950137
1,93,121,0.3958965161517034,low,0.869423840011123
1,94,122,0.2765259506012834,low,0.8359281554917736
1,95,123,0.28839899895244325,low,0.7150838788401207
1,96,124,0.2053763611814257,low,0.7585389580940006
1,97,126,0.2962929976007594,low,0.8719699910152927
1,98,127,0.3151433526097265,low,0.8019036432970866
1,99,128,0.13693914724414477,low,0.7060485899938943
1,100,129,0.23189869297315788,low,0.5911863079889229
1,101,132,0.1866647048937497,low,0.8359628547590229
1,102,133,0.3793804162328108,low,0.7987370704673156
1,103,134,0.14746071222665044,low,0.9202781838562339
1,105,125,0.31964637019948194,low,0.42538139022718924
1,106,137,0.37924633984162426,low,0.8639073644939633
1,107,138,0.39733775437443697,low,0.8754952596154925
1,108,140,0.26978603553303204,low,0.8061880251684839
1,109,142,0.3784587099740918,low,0.8565492560486497
1,110,143,0.1267044754221378,low,0.7664638607672091
1,112,145,0.3113836180566528,low,0.7523976942166061
1,113,141,0.3427557499435311,low,0.4699830600364848
1,114,147,0.15138404477764195,low,0.7920082241349539
1,116,150,0.2796071684511539,low,0.8105046082637775
1,118,152,0.10398633640103606,low,0.6238596973397357
1,119,154,0.19571147562933666,low,0.8072151301614312
1,120,155,0.33085171752940623,low,0.7231247176316666
1,121,197,0.12323106272459587,low,0.7289594771786063
1,122,109,0.12555562554601504,low,0.34746942441120554
1,123,160,0.35390949747973577,low,0.682430550647962
1,124,162,0.37847495108250995,low,0.8423425715572946
1,125,163,0.28575137024977254,low,0.7952281960491772
1,126,165,0.3252841288370528,low,0.8601072009639357
1,127,167,0.3652456155704472,low,0.8110505836640767
1,128,168,0.128048469418024,low,0.8487039446307669
1,129,169,0.23265104939251538,low,0.8247630366292897
1,130,172,0.3091946839059879,low,0.8744818110796017
1,131,114,0.3778613993945553,low,0.4142911026270415
1,132,175,0.3917107417531611,low,0.6779082193189653
1,133,56,0.35105504069944327,low,0.29066919516414425
1,134,179,0.11739801697210867,low,0.8277097199755561
1,135,85,0.10873298266153576,low,0.529398498507128
1,136,182,0.36362107771829233,low,0.6918393663731969
1,137,183,0.10011962252893236,low,0.5911011777771543
1,138,184,0.17598232368505345,low,0.7299795427547758
1,139,185,0.34843363552040457,low,0.8036727964978354
1,140,186,0.33806140944920116,low,0.8610961682617124
1,141,187,0.24918920773768474,low,0.7537377528113657
1,143,189,0.39832958881591307,low,0.7945153544131176
1,144,4,0.3729854207348754,low,0.5567303191344927
1,145,191,0.14735787207247117,low,0.6825067375076238
1,146,192,0.2683380735841483,low,0.8623760839075423
1,147,16,0.20284866736702464,low,0.6641073311897819
1,148,194,0.3988053342826816,low,0.8097033219715785
1,149,195,0.3621150592871255,low,0.7125520188748089
1,150,11,0.25538275882786676,low,0.520265261532754
1,151,198,0.25107918284895026,low,0.6881634187204493
1,152,199,0.1978761510882196,low,0.7969255446161453
1,153,10,0.12473595592369069,init,
1,154,14,0.3137860271705659,init,
1,155,28,0.3460607836692683,init,
1,156,60,0.14951114978178034,init,
1,157,63,0.31521665389593767,init,
1,158,78,0.15270247467629605,init,
1,159,98,0.2587280626391081,init,
1,160,100,0.3468969613597647,init,
1,161,131,0.37000771056532866,init,
1,162,170,0.14349593431409838,init,
1,163,171,0.13351661457480743,init,
1,164,177,0.36837853234828766,init,
1,165,196,0.10144515240135445,init,
2,1,67,0.9,high,0.7551321799846527
2,2,161,0.9,high,0.6855796536959126
2,24,86,0.9,high,0.8811442937833305
2,3,139,0.3426025793475502,low,0.31591753049079785
2,4,1,0.18769739246059103,low,0.7315634907221931
2,5,2,0.25887076219303373,low,0.6733231762622565
2,6,3,0.10510669281812382,low,0.8769619383967878
2,8,6,0.1908057755474239,low,0.8011692227717448
2,9,25,0.32747542843284894,low,0.31626515318663184
2,10,111,0.3882368389768466,low,0.835501876350266
2,11,190,0.1391769701099988,low,0.42967470446593437
2,12,13,0.3810235967366882,low,0.5268154905295319
2,13,15,0.2791880720390618,low,0.9019627240598067
2,14,17,0.2350322030000484,low,0.7447790475840997
2,15,18,0.10191898804177148,low,0.7038468370241442
2,16,19,0.31586848902266224,low,0.7401489677034435
2,17,21,0.372844878480757,low,0.7531712368652025
2,18,61,0.363803183535382,low,0.4456815717742737
2,19,23,0.10592365380481393,low,0.7072169223464659
2,21,24,0.27855340581231924,low,0.7172559656315144
2,23,12,0.3074982289025531,low,0.6942612259923147
2,25,30,0.32717280500346013,low,0.7822328881521382
2,26,31,0.3007301260473375,low,0.9090635724684901
2,27,32,0.3822655237730177,low,0.8025833273626273
2,28,33,0.3063611354742581,low,0.7887356794174029
2,29,35,0.257036294657241,low,0.8948381968232997
2,30,120,0.29850978615391155,low,0.7526913895742192
2,31,46,0.33518286525726904,low,0.29434078648425877
2,32,39,0.25498914816343915,low,0.7934823779570563
2,33,40,0.3942759387851814,low,0.4057695783637236
2,35,42,0.3737210057307292,low,0.7741558552431687
2,36,97,0.34763305821463747,low,0.6273228450018035
2,37,44,0.23257007165864738,low,0.7345046728724794
2,38,45,0.23156401790693731,low,0.8212233945327304
2,39,47,0.1267355138605217,low,0.7322489819225404
2,40,130,0.2226950565115223,low,0.6436275141701012
2,41,48,0.23785626178537206,low,0.84460885788906
2,42,49,0.20342021381641479,low,0.7937342363838304
2,43,149,0.29387604084193397,low,0.41924171652807773
2,44,71,0.3985663619774483,low,0.7148078057362831
2,45,52,0.21720344584414414,low,0.7597307090505009
2,46,53,0.31925975061089995,low,0.8207644896550597
2,47,55,0.2913774657858674,low,0.6890703677335526
2,48,57,0.13626469520738932,low,0.7650819188228782
2,49,58,0.23476876638915337,low,0.7251552764982792
2,50,166,0.34508104812079327,low,0.7293157756799581
2,51,62,0.21063146882687328,low,0.8283415933549002
2,52,172,0.16379443590186665,low,0.649648201881012
2,53,54,0.3807440703986048,low,0.43392689434387843
2,54,66,0.33281841562751346,low,0.7721006367385699
2,55,68,0.3179816880034563,low,0.7422061476001617
2,56,180,0.34261502074194283,low,0.7633509942027209
2,57,72,0.38229613871362644,low,0.8323018442515461
2,58,36,0.13458845095162375,low,0.25286239532757726
2,59,74,0.27312454641762585,low,0.7946195588725358
2,61,76,0.25323580358420317,low,0.696543670002918
2,62,77,0.1819611865954911,low,0.6897758897383856
2,63,8,0.17527971808293275,low,0.6507876430628448
2,65,81,0.2512669716006687,low,0.44748463122358284
2,66,82,0.10493317217552116,low,0.8929708242517991
2,67,83,0.2320159465398743,low,0.9267282198675957
2,68,84,0.15522085401663244,low,0.48413619050916334
2,70,88,0.38331098310534906,low,0.8535970904116156
2,71,43,0.3566504505243726,low,0.737477964051467
2,72,91,0.20070935084207825,low,0.7984616048237514
2,74,146,0.279833408653986,low,0.5355419469223901
2,75,94,0.29095741805968256,low,0.7165712956628303
2,76,95,0.11215748763348538,low,0.7913206302128362
2,77,96,0.16040773207808876,low,0.7763799773292681
2,78,110,0.15287871766302025,low,0.817026945714243
2,79,99,0.24063586970441428,low,0.8951660702207015
2,80,101,0.15729660287361308,low,0.8594985013014639
2,81,159,0.3591596154299447,low,0.21247507671496102
2,82,178,0.19742723581692184,low,0.751210006229196
2,83,104,0.2744205562745699,low,0.7914883686582633
2,84,106,0.19056203824874335,low,0.712985671479864
2,85,107,0.1327347690993348,low,0.7741011194525981
2,86,108,0.14251457286553149,low,0.7352033328277531
2,87,34,0.1083680413542693,low,0.5810016213035099
2,88,113,0.32794650505727163,low,0.7903573784448749
2,89,69,0.24496854142124247,low,0.6273686217743942
2,90,116,0.2901371611098056,low,0.8171788348452619
2,91,117,0.28900663416974925,low,0.8768485253773316
2,92,118,0.12053797167142358,low,0.8315707040418973
2,93,121,0.2493449809513715,low,0.8603748939971939
2,94,92,0.28981042586981187,low,0.6401201967346829
2,95,123,0.36534626214484456,low,0.7253643447675455
2,96,124,0.3756996532057095,low,0.7872308419385672
2,97,126,0.23465969787427868,low,0.693155827985892
2,98,127,0.12459047617292576,low,0.7701731066298647
2,99,128,0.192347259071195,low,0.5591114227593017
2,100,129,0.3935790424170704,low,0.4656474861008819
2,101,132,0.12664766712518175,low,0.742696534643287
2,102,133,0.11290588485942295,low,0.8763736286679364
2,103,29,0.26751301623694623,low,0.7206793054312265
2,104,135,0.16411969402762874,low,0.8901497611450737
2,105,125,0.24789030151185706,low,0.6164134078448681
2,106,137,0.18923196764572875,low,0.7030238310517715
2,107,138,0.19607464838765895,low,0.6770314827320995
2,108,140,0.21050414636202058,low,0.7611070426127282
2,109,142,0.3761111217861879,low,0.7270285916897246
2,110,143,0.1802239810347078,low,0.786581726647362
2,111,144,0.37040757956912274,low,0.6214566235183631
2,112,145,0.24090463104649631,low,0.9088776062611756
2,113,141,0.31292509888544073,low,0.8911835577864233
2,114,147,0.1848056788376269,low,0.6700057207486573
2,115,148,0.23004793169946272,low,0.7721011345695535
2,116,150,0.3680218946141204,low,0.882789967225825
2,117,151,0.18177346677604822,low,0.8941155257742348
2,118,152,0.22234085916195656,low,0.6511439910882426
2,119,154,0.10664447231650084,low,0.6723398267174047
2,120,155,0.2466390447549921,low,0.7940946118815398
2,121,197,0.19169066391536613,low,0.7900585128936557
2,122,109,0.17891161256392096,low,0.4290759728231719
2,123,160,0.39480444962700834,low,0.6411730346530597
2,124,7,0.1712295779085251,low,0.9144954278529582
2,125,90,0.3281625235800455,low,0.26760845936551403
2,126,165,0.1867093205948385,low,0.738361535006165
2,127,167,0.1060269791363225,low,0.7780382372110377
2,129,169,0.1445227380613124,low,0.8608082297190018
2,130,26,0.11388943018641245,low,0.4662733195215498
2,131,114,0.39642502629459053,low,0.7415055440792595
2,132,175,0.2789530309969832,low,0.5456876200524938
2,133,56,0.20203691300832455,low,0.7721870983187327
2,134,179,0.3325219538251107,low,0.7750857275704492
2,135,85,0.19744671558238117,low,0.7226280488387146
2,136,182,0.104445762134198,low,0.7187460599852733
2,137,183,0.3375413961232674,low,0.6450923710197631
2,138,184,0.1494126776733266,low,0.8378039360365939
2,139,185,0.3392130812079124,low,0.8449779134470302
2,140,119,0.2733306412814556,low,0.4948212641776242
2,141,181,0.2402030013533618,low,0.3260487784991337
2,142,188,0.18238987622862599,low,0.9409022258230222
2,143,189,0.3274393656659881,low,0.9128748404978376
2,144,4,0.21668766000708534,low,0.8323000269530033
2,145,191,0.33964932653388324,low,0.8072520855594214
2,146,192,0.13826962313013827,low,0.7913714668753884
2,147,193,0.32874561555964615,low,0.6075344298175636
2,148,194,0.13240473040727627,low,0.9595389338686715
2,149,103,0.2071914662976891,low,0.5505034199831018
2,150,11,0.19313707084390935,low,0.546741052336743
2,151,198,0.3264199429701228,low,0.9111847146474795
2,152,199,0.23755487489931326,low,0.7910798047301301
2,153,10,0.38045524011949006,low,0.755554553427633
2,154,14,0.24082946515373882,low,0.6623490475152319
2,155,28,0.27813852798603217,low,0.798567304170933
2,156,60,0.32480487902757715,low,0.7304600560589561
2,157,63,0.2600522895780389,low,0.8539770983949545
2,158,78,0.36833049906669424,low,0.8257578586971811
2,159,98,0.34855773641277454,low,0.5080950564442378
2,160,100,0.11154441283177832,low,0.7825217371094724
2,161,131,0.37069019457046004,low,0.8048713733861835
2,162,136,0.16600868402208846,low,0.2802015919420966
2,163,171,0.25286818230335495,low,0.7679845430756337
2,164,177,0.10875509253615555,low,0.6602171803751022
2,165,196,0.2588134130791627,low,0.8121273736636009
2,166,51,0.10540594733368164,init,
2,167,70,0.10669594389411696,init,
2,168,112,0.3940547982602699,init,
2,169,156,0.11589659519336362,init,
2,170,157,0.11244279838431291,init,
2,171,158,0.1742488043414479,init,
2,172,174,0.27489007283279104,init,
3,1,67,0.9,high,0.7397845549264402
3,0,20,0.15655577565723183,low,0.8517789032982211
3,2,161,0.2355173200334232,low,0.8692469219515643
3,3,139,0.3860889890558338,low,0.7939813141392188
3,4,1,0.22654764990147214,low,0.7778692390117221
3,5,2,0.11831843526225469,low,0.8244240874188995
3,6,3,0.2505948817518333,low,0.8404918119065642
3,7,153,0.14577843754603032,low,0.8009988106308296
3,8,6,0.21202181800996617,low,0.8059372191191175
3,9,7,0.20078928764245274,low,0.3471520838478992
3,10,8,0.378483641926605,low,0.28885413745376054
3,11,4,0.23473703405973712,low,0.7991089069245197
3,12,13,0.29803229424695893,low,0.5237864044154134
3,13,15,0.2891535896223114,low,0.7466347313868945
3,15,18,0.20666501617362934,low,0.646928654660253
3,16,19,0.19572815088633475,low,0.8494248051674055
3,17,21,0.12440250334178025,low,0.7835613600969336
3,18,61,0.17900471051431566,low,0.7319972757611246
3,19,37,0.38462359693407444,low,0.260155590854512
3,21,24,0.38637059481129754,low,0.6812804188398359
3,22,59,0.2459794941404316,low,0.3018952577593268
3,23,27,0.3180476638550199,low,0.44495294055671086
3,25,30,0.1417462130600815,low,0.743390067436474
3,26,31,0.2961247762644753,low,0.7098863795487844
3,27,32,0.13819389358138082,low,0.8392734804291581
3,28,33,0.1551460863832711,low,0.7895722598803078
3,29,35,0.23726825795921694,low,0.7476574561243207
3,30,120,0.2991055028324372,low,0.6045188679186233
3,31,46,0.2617235098739728,low,0.7502716539604714
3,32,39,0.1447392193323603,low,0.7457695227787781
3,33,40,0.32406222590901557,low,0.6112271824138739
3,34,41,0.21245841006571053,low,0.5659836766663489
3,35,42,0.38561169786756266,low,0.7276612478545181
3,36,97,0.22953538426143383,low,0.5736472961455183
3,37,44,0.30736669641972675,low,0.8081095508904909
3,38,45,0.11979784500407115,low,0.7572197020325808
3,39,130,0.3059388581836864,low,0.6111492823257191
3,40,47,0.13266826853185296,low,0.851703906694647
3,41,48,0.20269025392440748,low,0.843448581693217
3,42,22,0.27094682966766026,low,0.44051236725192355
3,43,149,0.39103345706426895,low,0.7537018213663472
3,44,71,0.19475109592114032,low,0.8292902065405618
3,45,5,0.3723390827950245,low,0.6742116191441271
3,46,53,0.3930202620216182,low,0.773585301964365
3,47,55,0.2675471985564714,low,0.7123316438510015
3,48,57,0.16514435104150788,low,0.8488289118317279
3,49,195,0.12968291220105338,low,0.39959699679495064
3,50,166,0.25217420408786273,low,0.8322137721035563
3,51,62,0.3177871043854473,low,0.8033481598747986
3,52,172,0.265845844025011,low,0.7176839160137365
3,53,73,0.10125915359096307,low,0.35946469269454673
3,54,66,0.2284432179703365,low,0.8425794019535755
3,55,68,0.23700493300058958,low,0.8053671631484728
3,56,180,0.3953337639127483,low,0.7417846970764292
3,57,72,0.38399714190181955,low,0.7018741837529187
3,58,36,0.24136847227828528,low,0.7154933282085143
3,59,74,0.35033359694292954,low,0.8709576060906893
3,60,102,0.24106402872433585,low,0.5786115477792939
3,61,76,0.2186694980981306,low,0.7478070029590917
3,63,79,0.17279549804650302,low,0.7531221384843786
3,65,81,0.17493224369473598,low,0.5144419094530711
3,66,82,0.2664984825463996,low,0.7911132594705532
3,67,83,0.17963119974855996,low,0.7939665203956323
3,68,190,0.2575974902511352,low,0.66596133001911
3,69,87,0.3189358769142957,low,0.6316551900819848
3,70,88,0.23805089801179455,low,0.809519757950433
3,71,43,0.1546788645761792,low,0.7792767735520715
3,72,91,0.2946441718657478,low,0.8849291982796512
3,73,93,0.2033979517098059,low,0.2532440370110385
3,74,146,0.12729013830150235,low,0.7228506167411011
3,75,94,0.350620734888617,low,0.776789700468556
3,76,95,0.30159367624045164,low,0.7889368639647032
3,77,96,0.15056396586237264,low,0.7640256074166332
3,78,110,0.24988916902002242,low,0.8105489368879016
3,79,186,0.3938610940512587,low,0.39919964700741806
3,80,101,0.3650424970862489,low,0.8607375151551744
3,81,159,0.19745775925047418,low,0.7282249883128444
3,82,178,0.29715674027146244,low,0.7761264694378696
3,83,65,0.3163510946492186,low,0.4627715648673618
3,84,52,0.3538015763275699,low,0.40287653682408797
3,85,107,0.23446707159300542,low,0.6704161392875316
3,86,108,0.31482371271297455,low,0.7680503375552578
3,88,193,0.3490490391567388,low,0.36123406280536896
3,89,69,0.17035996863097624,low,0.7014883906489298
3,90,116,0.10393983388454155,low,0.775444922802201
3,91,117,0.3922992713248339,low,0.7483750510075996
3,93,121,0.15200278639096204,low,0.7720813318085598
3,94,92,0.3672654271603446,low,0.7724712970639408
3,95,123,0.175881175185281,low,0.692600664718788
3,96,105,0.24962482148812176,low,0.32308901025008097
3,98,127,0.2654664463269421,low,0.7879303312126901
3,99,128,0.15629399075583753,low,0.661315322915447
3,100,129,0.22089213329960616,low,0.8328697870024787
3,101,132,0.29338459637589154,low,0.7782744183309589
3,102,176,0.32429366656183956,low,0.558624650347564
3,104,135,0.22177846508952787,low,0.807178883936874
3,105,125,0.12592127224822416,low,0.5918257630795284
3,106,137,0.39995471121313697,low,0.7404623753341845
3,107,138,0.28527060957280853,low,0.6751913722077555
3,108,140,0.13427867449260503,low,0.7583586954686772
3,109,142,0.1621477719392509,low,0.8346928598371575
3,110,143,0.19192712233667186,low,0.6796343961345253
3,111,144,0.2800974352166515,low,0.7998328600853942
3,112,145,0.21368894209529116,low,0.7765065137060237
3,113,141,0.2668755931852649,low,0.7584208395438595
3,114,147,0.2314364093106831,low,0.6725265053856296
3,115,122,0.2699341598670868,low,0.6521769933223629
3,116,50,0.14961092931056502,low,0.5403941733114472
3,117,151,0.18944088056135822,low,0.7313625140921446
3,118,152,0.3965210274309773,low,0.721959641386128
3,119,154,0.38593523605181623,low,0.7158277426392495
3,120,155,0.16858817479085425,low,0.7471736477459153
3,121,197,0.3254893469567829,low,0.8412684035631914
3,123,160,0.24410263550730438,low,0.5097311967878994
3,124,162,0.25285996501560115,low,0.8302058607826985
3,125,9,0.18953549702665914,low,0.7377155443602612
3,126,165,0.38612055443397775,low,0.8614709048331227
3,127,167,0.2941822519440386,low,0.8349340666331025
3,128,168,0.10012138141052912,low,0.7015083452473138
3,129,169,0.23831893156357212,low,0.731141240777515
