frame,track_id,stage,det_score,gt_id
0,59,init,0.32830102375415676,74
0,60,init,0.24362253268007714,75
0,61,init,0.21500558425035682,76
0,62,init,0.2808149934752724,77
0,63,init,0.34682721077119505,79
0,64,init,0.20394205223734568,80
0,65,init,0.29336987129927966,81
0,66,init,0.29278101411707497,82
0,67,init,0.10575520777789865,83
0,68,init,0.17596205219390004,84
0,69,init,0.22443451879428983,87
0,70,init,0.2434641841740006,88
0,71,init,0.13100396998584413,89
0,72,init,0.22732402327944456,91
0,73,init,0.25277784564495837,92
0,74,init,0.2534300281951699,93
0,75,init,0.2611422036465135,94
0,76,init,0.10232563578574587,95
0,77,init,0.3782614546327461,96
0,78,init,0.39661170859018513,98
0,79,init,0.20426964573241577,99
0,80,init,0.3825283319906353,101
0,81,init,0.37384470689807914,102
0,82,init,0.3005899541241648,103
0,83,init,0.13484894238299897,104
0,84,init,0.3737126950089621,106
0,85,init,0.32179286212420044,107
0,86,init,0.1880379880018605,108
0,87,init,0.39060201671153794,112
0,88,init,0.16656531709611966,113
0,89,init,0.2591190930018987,115
0,90,init,0.2425270640651552,116
0,91,init,0.36198234423636466,117
0,92,init,0.12292243077469245,118
0,93,init,0.32252554385020193,121
0,94,init,0.25282606968677734,122
0,95,init,0.17904291046300477,123
0,96,init,0.10594154742904259,124
0,97,init,0.30394409122684174,126
0,98,init,0.3262889366466467,127
0,99,init,0.11459812469819072,128
0,100,init,0.13625081658906357,129
0,101,init,0.17179611219487112,132
0,102,init,0.3944826870979191,133
0,103,init,0.27151230792120373,134
0,104,init,0.35287422217690256,135
0,105,init,0.3862629064041845,136
0,106,init,0.34348068090733075,137
0,107,init,0.17411117240046198,138
0,108,init,0.1367453387871837,140
0,109,init,0.13651482024965106,142
0,110,init,0.24566398726469343,143
0,111,init,0.2217848694198126,144
0,112,init,0.3350820583784381,145
0,113,init,0.3203238492169738,146
0,114,init,0.2213246462287101,147
0,115,init,0.3222518623847676,148
0,116,init,0.3945217893070617,150
0,117,init,0.37914623411124493,151
0,118,init,0.2650554710084849,152
0,119,init,0.3009474543104493,154
0,120,init,0.26824454469370573,155
0,121,init,0.39944355130524634,156
0,122,init,0.36873600347068525,158
0,123,init,0.267645920441368,160
0,124,init,0.23786755057343154,162
0,125,init,0.1885800148959474,163
0,126,init,0.11408115713229433,165
0,127,init,0.13729739680073175,167
0,128,init,0.29703218986040925,168
0,129,init,0.12105634575680221,169
0,130,init,0.3920942323168466,172
0,131,init,0.36203373207722334,173
0,132,init,0.18659786299743425,175
0,133,init,0.24134868749382193,176
0,134,init,0.24223005796774053,179
0,135,init,0.19373086145399754,181
0,136,init,0.35334936132449823,182
0,137,init,0.25013183978637415,183
0,138,init,0.39362630565578505,184
0,139,init,0.3424120758826788,185
0,140,init,0.3262079359174903,186
0,141,init,0.1128698623641991,187
0,142,init,0.14851084145335583,188
0,143,init,0.15576653658687203,189
0,144,init,0.3725290240633651,190
0,145,init,0.21146319779993905,191
0,146,init,0.31286546894204825,192
0,147,init,0.3184094123486635,193
0,148,init,0.3809217359101612,194
0,149,init,0.23855432408960417,195
0,150,init,0.21758263640701953,196
0,151,init,0.2062882774198757,198
0,152,init,0.3067827140474044,199
1,1,high,0.9,67
1,2,high,0.9,161
1,24,high,0.9,86
1,0,low,0.30398745057943655,20
1,3,low,0.3014303641971668,0
1,4,low,0.3064658703769017,1
1,5,low,0.19327046540762083,2
1,6,low,0.12135725213221307,3
1,7,low,0.37246536682954134,5
1,8,low,0.1062795694252921,6
1,9,low,0.2663745134586788,7
1,10,low,0.1496013315854781,111
1,11,low,0.3123283342793477,12
1,12,low,0.3592069109571756,13
1,13,low,0.33881295621148866,15
1,14,low,0.3352046567190782,17
1,15,low,0.10264672754969172,18
1,16,low,0.3148896998081764,19
1,17,low,0.1406843889817027,21
1,18,low,0.2072924347485532,22
1,20,low,0.10976359891088511,149
1,21,low,0.3160511257292825,25
1,22,low,0.3201630177975618,59
1,23,low,0.22894445859875734,27
1,25,low,0.295245798571959,30
1,26,low,0.3486602884288716,31
1,27,low,0.10724839496987543,32
1,28,low,0.21412308952800757,33
1,29,low,0.2085644195095328,35
1,30,low,0.27780867557981515,120
1,31,low,0.17726262527048134,38
1,32,low,0.23804474389581082,39
1,33,low,0.14818706604582285,40
1,34,low,0.1068607178321524,41
1,35,low,0.16676260204710408,42
1,36,low,0.3190589356196267,97
1,37,low,0.1054943567587407,44
1,38,low,0.315865099259094,45
1,39,low,0.25789657586786985,47
1,40,low,0.12077696435403565,130
1,41,low,0.342488460258194,48
1,42,low,0.18412206869748732,49
1,43,low,0.3980804410665284,50
1,44,low,0.20127188660920145,71
1,45,low,0.3608347741729243,52
1,46,low,0.1220822080498871,53
1,47,low,0.350823356652018,55
1,48,low,0.2954923975616133,57
1,49,low,0.2615472383801618,58
1,50,low,0.15528404461638928,166
1,51,low,0.10552337771964998,62
1,52,low,0.21671087304731607,153
1,53,low,0.25588264224192986,73
1,54,low,0.3663504562360105,66
1,55,low,0.2888215861053164,68
1,56,low,0.22371043343742986,180
1,57,low,0.2157021639195924,72
1,58,low,0.3217286946485469,65
1,59,low,0.30470093813499166,74
1,60,low,0.34673389304632085,75
1,61,low,0.2599616057209416,76
1,63,low,0.31882559952384404,79
1,64,low,0.3068795316762471,80
1,65,low,0.20382009804262358,81
1,66,low,0.10411179833028374,82
1,67,low,0.16446553365171324,83
1,68,low,0.2178170506204928,157
1,69,low,0.25737699536495096,87
1,70,low,0.21242228001611344,88
1,71,low,0.305479798100641,89
1,72,low,0.1344118333014332,91
1,73,low,0.24331730257604736,164
1,74,low,0.13112902093950424,93
1,75,low,0.23965243745453849,94
1,76,low,0.21222715016568175,95
1,78,low,0.1692252990847662,110
1,79,low,0.1226968548959155,99
1,80,low,0.21731481415147433,101
1,81,low,0.32400803077565465,102
1,82,low,0.30569782977440896,178
1,83,low,0.23266275014018498,104
1,84,low,0.20481778023792485,106
1,85,low,0.20320219266114273,107
1,86,low,0.29145200126104065,108
1,87,low,0.22468449816508168,34
1,88,low,0.2065136370253585,113
1,89,low,0.332579395476835,115
1,90,low,0.2199724425057786,116
1,91,low,0.30677428199071133,117
1,92,low,0.35639302459206157,118
1,93,low,0.3958965161517034,121
1,94,low,0.2765259506012834,122
1,95,low,0.28839899895244325,123
1,96,low,0.2053763611814257,124
1,97,low,0.2962929976007594,126
1,98,low,0.3151433526097265,127
1,99,low,0.13693914724414477,128
1,100,low,0.23189869297315788,129
1,101,low,0.1866647048937497,132
1,102,low,0.3793804162328108,133
1,103,low,0.14746071222665044,134
1,105,low,0.31964637019948194,125
1,106,low,0.37924633984162426,137
1,107,low,0.39733775437443697,138
1,108,low,0.26978603553303204,140
1,109,low,0.3784587099740918,142
1,110,low,0.1267044754221378,143
1,112,low,0.3113836180566528,145
1,113,low,0.3427557499435311,141
1,114,low,0.15138404477764195,147
1,116,low,0.2796071684511539,150
1,118,low,0.10398633640103606,152
1,119,low,0.19571147562933666,154
1,120,low,0.33085171752940623,155
1,121,low,0.12323106272459587,197
1,122,low,0.12555562554601504,109
1,123,low,0.35390949747973577,160
1,124,low,0.37847495108250995,162
1,125,low,0.28575137024977254,163
1,126,low,0.3252841288370528,165
1,127,low,0.3652456155704472,167
1,128,low,0.128048469418024,168
1,129,low,0.23265104939251538,169
1,130,low,0.3091946839059879,172
1,131,low,0.3778613993945553,114
1,132,low,0.3917107417531611,175
1,133,low,0.35105504069944327,56
1,134,low,0.11739801697210867,179
1,135,low,0.10873298266153576,85
1,136,low,0.36362107771829233,182
1,137,low,0.10011962252893236,183
1,138,low,0.17598232368505345,184
1,139,low,0.34843363552040457,185
1,140,low,0.33806140944920116,186
1,141,low,0.24918920773768474,187
1,143,low,0.39832958881591307,189
1,144,low,0.3729854207348754,4
1,145,low,0.14735787207247117,191
1,146,low,0.2683380735841483,192
1,147,low,0.20284866736702464,16
1,148,low,0.3988053342826816,194
1,149,low,0.3621150592871255,195
1,150,low,0.25538275882786676,11
1,151,low,0.25107918284895026,198
1,152,low,0.1978761510882196,199
1,153,init,0.12473595592369069,10
1,154,init,0.3137860271705659,14
1,155,init,0.3460607836692683,28
1,156,init,0.14951114978178034,60
1,157,init,0.31521665389593767,63
1,158,init,0.15270247467629605,78
1,159,init,0.2587280626391081,98
1,160,init,0.3468969613597647,100
1,161,init,0.37000771056532866,131
1,162,init,0.14349593431409838,170
1,163,init,0.13351661457480743,171
1,164,init,0.36837853234828766,177
1,165,init,0.10144515240135445,196
2,1,high,0.9,67
2,2,high,0.9,161
2,24,high,0.9,86
2,3,low,0.3426025793475502,139
2,4,low,0.18769739246059103,1
2,5,low,0.25887076219303373,2
2,6,low,0.10510669281812382,3
2,8,low,0.1908057755474239,6
2,9,low,0.32747542843284894,25
2,10,low,0.3882368389768466,111
2,11,low,0.1391769701099988,190
2,12,low,0.3810235967366882,13
2,13,low,0.2791880720390618,15
2,14,low,0.2350322030000484,17
2,15,low,0.10191898804177148,18
2,16,low,0.31586848902266224,19
2,17,low,0.372844878480757,21
2,18,low,0.363803183535382,61
2,19,low,0.10592365380481393,23
2,21,low,0.27855340581231924,24
2,23,low,0.3074982289025531,12
2,25,low,0.32717280500346013,30
2,26,low,0.3007301260473375,31
2,27,low,0.3822655237730177,32
2,28,low,0.3063611354742581,33
2,29,low,0.257036294657241,35
2,30,low,0.29850978615391155,120
2,31,low,0.33518286525726904,46
2,32,low,0.25498914816343915,39
2,33,low,0.3942759387851814,40
2,35,low,0.3737210057307292,42
2,36,low,0.34763305821463747,97
2,37,low,0.23257007165864738,44
2,38,low,0.23156401790693731,45
2,39,low,0.1267355138605217,47
2,40,low,0.2226950565115223,130
2,41,low,0.23785626178537206,48
2,42,low,0.20342021381641479,49
2,43,low,0.29387604084193397,149
2,44,low,0.3985663619774483,71
2,45,low,0.21720344584414414,52
2,46,low,0.31925975061089995,53
2,47,low,0.2913774657858674,55
2,48,low,0.13626469520738932,57
2,49,low,0.23476876638915337,58
2,50,low,0.34508104812079327,166
2,51,low,0.21063146882687328,62
2,52,low,0.16379443590186665,172
2,53,low,0.3807440703986048,54
2,54,low,0.33281841562751346,66
2,55,low,0.3179816880034563,68
2,56,low,0.34261502074194283,180
2,57,low,0.38229613871362644,72
2,58,low,0.13458845095162375,36
2,59,low,0.27312454641762585,74
2,61,low,0.25323580358420317,76
2,62,low,0.1819611865954911,77
2,63,low,0.17527971808293275,8
2,65,low,0.2512669716006687,81
2,66,low,0.10493317217552116,82
2,67,low,0.2320159465398743,83
2,68,low,0.15522085401663244,84
2,70,low,0.38331098310534906,88
2,71,low,0.3566504505243726,43
2,72,low,0.20070935084207825,91
2,74,low,0.279833408653986,146
2,75,low,0.29095741805968256,94
2,76,low,0.11215748763348538,95
2,77,low,0.16040773207808876,96
2,78,low,0.15287871766302025,110
2,79,low,0.24063586970441428,99
2,80,low,0.15729660287361308,101
2,81,low,0.3591596154299447,159
2,82,low,0.19742723581692184,178
2,83,low,0.2744205562745699,104
2,84,low,0.19056203824874335,106
2,85,low,0.1327347690993348,107
2,86,low,0.14251457286553149,108
2,87,low,0.1083680413542693,34
2,88,low,0.32794650505727163,113
2,89,low,0.24496854142124247,69
2,90,low,0.2901371611098056,116
2,91,low,0.28900663416974925,117
2,92,low,0.12053797167142358,118
2,93,low,0.2493449809513715,121
2,94,low,0.28981042586981187,92
2,95,low,0.36534626214484456,123
2,96,low,0.3756996532057095,124
2,97,low,0.23465969787427868,126
2,98,low,0.12459047617292576,127
2,99,low,0.192347259071195,128
2,100,low,0.3935790424170704,129
2,101,low,0.12664766712518175,132
2,102,low,0.11290588485942295,133
2,103,low,0.26751301623694623,29
2,104,low,0.16411969402762874,135
2,105,low,0.24789030151185706,125
2,106,low,0.18923196764572875,137
2,107,low,0.19607464838765895,138
2,108,low,0.21050414636202058,140
2,109,low,0.3761111217861879,142
2,110,low,0.1802239810347078,143
2,111,low,0.37040757956912274,144
2,112,low,0.24090463104649631,145
2,113,low,0.31292509888544073,141
2,114,low,0.1848056788376269,147
2,115,low,0.23004793169946272,148
2,116,low,0.3680218946141204,150
2,117,low,0.18177346677604822,151
2,118,low,0.22234085916195656,152
2,119,low,0.10664447231650084,154
2,120,low,0.2466390447549921,155
2,121,low,0.19169066391536613,197
2,122,low,0.17891161256392096,109
2,123,low,0.39480444962700834,160
2,124,low,0.1712295779085251,7
2,125,low,0.3281625235800455,90
2,126,low,0.1867093205948385,165
2,127,low,0.1060269791363225,167
2,129,low,0.1445227380613124,169
2,130,low,0.11388943018641245,26
2,131,low,0.39642502629459053,114
2,132,low,0.2789530309969832,175
2,133,low,0.20203691300832455,56
2,134,low,0.3325219538251107,179
2,135,low,0.19744671558238117,85
2,136,low,0.104445762134198,182
2,137,low,0.3375413961232674,183
2,138,low,0.1494126776733266,184
2,139,low,0.3392130812079124,185
2,140,low,0.2733306412814556,119
2,141,low,0.2402030013533618,181
2,142,low,0.18238987622862599,188
2,143,low,0.3274393656659881,189
2,144,low,0.21668766000708534,4
2,145,low,0.33964932653388324,191
2,146,low,0.13826962313013827,192
2,147,low,0.32874561555964615,193
2,148,low,0.13240473040727627,194
2,149,low,0.2071914662976891,103
2,150,low,0.19313707084390935,11
2,151,low,0.3264199429701228,198
2,152,low,0.23755487489931326,199
2,153,low,0.38045524011949006,10
2,154,low,0.24082946515373882,14
2,155,low,0.27813852798603217,28
2,156,low,0.32480487902757715,60
2,157,low,0.2600522895780389,63
2,158,low,0.36833049906669424,78
2,159,low,0.34855773641277454,98
2,160,low,0.11154441283177832,100
2,161,low,0.37069019457046004,131
2,162,low,0.16600868402208846,136
2,163,low,0.25286818230335495,171
2,164,low,0.10875509253615555,177
2,165,low,0.2588134130791627,196
2,166,init,0.10540594733368164,51
2,167,init,0.10669594389411696,70
2,168,init,0.3940547982602699,112
2,169,init,0.11589659519336362,156
2,170,init,0.11244279838431291,157
2,171,init,0.1742488043414479,158
2,172,init,0.27489007283279104,174
3,1,high,0.9,67
3,0,low,0.15655577565723183,20
3,2,low,0.2355173200334232,161
3,3,low,0.3860889890558338,139
3,4,low,0.22654764990147214,1
3,5,low,0.11831843526225469,2
3,6,low,0.2505948817518333,3
3,7,low,0.14577843754603032,153
3,8,low,0.21202181800996617,6
3,9,low,0.20078928764245274,7
3,10,low,0.378483641926605,8
3,11,low,0.23473703405973712,4
3,12,low,0.29803229424695893,13
3,13,low,0.2891535896223114,15
3,15,low,0.20666501617362934,18
3,16,low,0.19572815088633475,19
3,17,low,0.12440250334178025,21
3,18,low,0.17900471051431566,61
3,19,low,0.38462359693407444,37
3,21,low,0.38637059481129754,24
3,22,low,0.2459794941404316,59
3,23,low,0.3180476638550199,27
3,25,low,0.1417462130600815,30
3,26,low,0.2961247762644753,31
3,27,low,0.13819389358138082,32
3,28,low,0.1551460863832711,33
3,29,low,0.23726825795921694,35
3,30,low,0.2991055028324372,120
3,31,low,0.2617235098739728,46
3,32,low,0.1447392193323603,39
3,33,low,0.32406222590901557,40
3,34,low,0.21245841006571053,41
3,35,low,0.38561169786756266,42
3,36,low,0.22953538426143383,97
3,37,low,0.30736669641972675,44
3,38,low,0.11979784500407115,45
3,39,low,0.3059388581836864,130
3,40,low,0.13266826853185296,47
3,41,low,0.20269025392440748,48
3,42,low,0.27094682966766026,22
3,43,low,0.39103345706426895,149
3,44,low,0.19475109592114032,71
3,45,low,0.3723390827950245,5
3,46,low,0.3930202620216182,53
3,47,low,0.2675471985564714,55
3,48,low,0.16514435104150788,57
3,49,low,0.12968291220105338,195
3,50,low,0.25217420408786273,166
3,51,low,0.3177871043854473,62
3,52,low,0.265845844025011,172
3,53,low,0.10125915359096307,73
3,54,low,0.2284432179703365,66
3,55,low,0.23700493300058958,68
3,56,low,0.3953337639127483,180
3,57,low,0.38399714190181955,72
3,58,low,0.24136847227828528,36
3,59,low,0.35033359694292954,74
3,60,low,0.24106402872433585,102
3,61,low,0.2186694980981306,76
3,63,low,0.17279549804650302,79
3,65,low,0.17493224369473598,81
3,66,low,0.2664984825463996,82
3,67,low,0.17963119974855996,83
3,68,low,0.2575974902511352,190
3,69,low,0.3189358769142957,87
3,70,low,0.23805089801179455,88
3,71,low,0.1546788645761792,43
3,72,low,0.2946441718657478,91
3,73,low,0.2033979517098059,93
3,74,low,0.12729013830150235,146
3,75,low,0.350620734888617,94
3,76,low,0.30159367624045164,95
3,77,low,0.15056396586237264,96
3,78,low,0.24988916902002242,110
3,79,low,0.3938610940512587,186
3,80,low,0.3650424970862489,101
3,81,low,0.19745775925047418,159
3,82,low,0.29715674027146244,178
3,83,low,0.3163510946492186,65
3,84,low,0.3538015763275699,52
3,85,low,0.23446707159300542,107
3,86,low,0.31482371271297455,108
3,88,low,0.3490490391567388,193
3,89,low,0.17035996863097624,69
3,90,low,0.10393983388454155,116
3,91,low,0.3922992713248339,117
3,93,low,0.15200278639096204,121
3,94,low,0.3672654271603446,92
3,95,low,0.175881175185281,123
3,96,low,0.24962482148812176,105
3,98,low,0.2654664463269421,127
3,99,low,0.15629399075583753,128
3,100,low,0.22089213329960616,129
3,101,low,0.29338459637589154,132
3,102,low,0.32429366656183956,176
3,104,low,0.22177846508952787,135
3,105,low,0.12592127224822416,125
3,106,low,0.39995471121313697,137
3,107,low,0.28527060957280853,138
3,108,low,0.13427867449260503,140
3,109,low,0.1621477719392509,142
3,110,low,0.19192712233667186,143
3,111,low,0.2800974352166515,144
3,112,low,0.21368894209529116,145
3,113,low,0.2668755931852649,141
3,114,low,0.2314364093106831,147
3,115,low,0.2699341598670868,122
3,116,low,0.14961092931056502,50
3,117,low,0.18944088056135822,151
3,118,low,0.3965210274309773,152
3,119,low,0.38593523605181623,154
3,120,low,0.16858817479085425,155
3,121,low,0.3254893469567829,197
3,123,low,0.24410263550730438,160
3,124,low,0.25285996501560115,162
3,125,low,0.18953549702665914,9
3,126,low,0.38612055443397775,165
3,127,low,0.2941822519440386,167
3,128,low,0.10012138141052912,168
3,129,low,0.23831893156357212,169
3,130,low,0.33104647261888376,26
3,131,low,0.13621680114323584,114
3,132,low,0.17779092848339384,175
3,133,low,0.25303457317428335,56
3,134,low,0.3111277968038978,179
3,135,low,0.1842426884441558,64
3,136,low,0.174396952310161,182
3,137,low,0.31861836897255347,173
3,138,low,0.26565539694625917,184
3,139,low,0.35046555735484786,185
3,140,low,0.1452431640240194,119
3,141,low,0.10152494972286774,181
3,142,low,0.379294534001279,188
3,143,low,0.14020106575783747,189
3,144,low,0.23014146351968892,84
3,145,low,0.1569728482561052,191
3,146,low,0.3621072026704568,192
3,147,low,0.3459134900333079,16
3,148,low,0.35270303470786835,194
3,149,low,0.3934131497324608,103
3,151,low,0.2720371808972025,198
3,153,low,0.22828819020052207,10
3,154,low,0.3728895134676432,14
3,156,low,0.17527234528483204,60
3,157,low,0.26716317237194176,63
3,158,low,0.30273423314190095,78
3,159,low,0.23257420165049078,98
3,160,low,0.24186808669906215,100
3,161,low,0.3422731740174185,131
3,162,low,0.1822320062398918,136
3,163,low,0.3936827764297105,171
3,165,low,0.3833811932407257,196
3,166,low,0.2544205668341145,51
3,168,low,0.16048030820206027,112
3,169,low,0.37094568405566075,156
3,170,low,0.23606311358677665,157
3,171,low,0.1467476832887801,158
3,172,low,0.23699621908164206,174
3,173,init,0.2731346977203448,0
3,174,init,0.25367156881491626,38
3,175,init,0.35659843282354153,75
3,176,init,0.2953976457019085,90
3,177,init,0.3487809390943405,115
3,178,init,0.35291689626675127,187
4,0,high,0.9,86
4,1,high,0.9,67
4,2,low,0.23928435255557,161
4,3,low,0.15068190185083113,139
4,5,low,0.32403153425457576,2
4,6,low,0.3669800669504276,106
4,7,low,0.14269521207378455,52
4,8,low,0.27513527868915144,6
4,9,low,0.2854546167528956,7
4,10,low,0.28712620640222775,8
4,11,low,0.32372126497250275,84
4,12,low,0.37788895911943865,13
4,15,low,0.256355611599128,18
4,16,low,0.24778889670573007,49
4,19,low,0.16353595791566256,27
4,20,low,0.1322333211762794,150
4,21,low,0.276246340497571,24
4,22,low,0.1959654980284626,59
4,23,low,0.15454570854613833,81
4,24,low,0.2643175605274609,20
4,25,low,0.1400361004556804,30
4,26,low,0.24772669410686535,31
4,27,low,0.10356867407768616,32
4,30,low,0.13562336180810045,120
4,31,low,0.2878591623191679,46
4,32,low,0.30854811549724115,39
4,33,low,0.29464206263100884,40
4,34,low,0.3276748481100207,41
4,35,low,0.25146546977444306,42
4,36,low,0.3178951486766243,104
4,37,low,0.2721478470994577,44
4,39,low,0.321645576657288,85
4,40,low,0.24885549043153118,47
4,41,low,0.3121712128551801,48
4,42,low,0.39145552842013975,22
4,43,low,0.37654010300847673,149
4,44,low,0.20217013599361588,71
4,45,low,0.22771660937246646,5
4,46,low,0.12200105584179285,53
4,47,low,0.18741350834530568,55
4,48,low,0.31620420538972593,57
4,49,low,0.24284900922019392,58
4,50,low,0.1973037116007178,166
4,51,low,0.11521067591696646,111
4,52,low,0.22755485244307494,172
4,53,low,0.37849562697682604,101
4,54,low,0.26950604025851477,66
4,55,low,0.23729775103864428,68
4,56,low,0.12747351013767755,180
4,57,low,0.32585736157913336,72
4,58,low,0.3585175113695954,12
4,59,low,0.18274558900660376,74
4,60,low,0.1331248987272592,102
4,61,low,0.1716316391702961,62
4,62,low,0.23552401383033997,77
4,63,low,0.13662373034946676,79
4,65,low,0.2286708163089039,37
4,66,low,0.27690504601315724,82
4,67,low,0.10632832763287692,83
4,68,low,0.3291981284953194,190
4,69,low,0.15798715395679414,87
4,70,low,0.10995921262734316,88
4,71,low,0.27910971058877604,43
4,72,low,0.19184361223102556,91
4,73,low,0.13213842015077928,170
4,74,low,0.342357552778619,146
4,75,low,0.11410770434506351,94
4,77,low,0.17192673526084168,96
4,78,low,0.3799057843567102,163
4,79,low,0.32681359912581776,186
4,80,low,0.11196921806447473,89
4,82,low,0.29753791098763194,178
4,83,low,0.3192212422990798,65
4,84,low,0.2929738604008938,153
4,85,low,0.1420761711072244,107
4,86,low,0.1280716824322688,124
4,87,low,0.35537450989698793,34
4,88,low,0.11509892687672253,193
4,89,low,0.20214496292674494,69
4,90,low,0.23024964992149166,54
4,91,low,0.18118642562224252,117
4,92,low,0.22522582994551116,118
4,93,low,0.2853307929682994,121
4,94,low,0.20105619955797227,164
4,95,low,0.3723850002091954,123
4,96,low,0.3254678258351966,93
4,97,low,0.29134149868247283,126
4,98,low,0.1995121077012067,127
4,99,low,0.1747086722288117,128
4,101,low,0.21912820312962017,132
4,102,low,0.29708439366956185,176
4,103,low,0.20704837456698624,29
4,104,low,0.14845924525290916,135
4,105,low,0.18763553810908606,125
4,106,low,0.1628100836527091,137
4,107,low,0.22516836661510603,25
4,108,low,0.39946959435777807,140
4,110,low,0.26521094872639994,143
4,111,low,0.2680021342969294,133
4,112,low,0.34794790371143564,145
4,113,low,0.23936247851802528,141
4,114,low,0.3212335839774332,147
4,115,low,0.3616311738821043,148
4,116,low,0.3449819252132873,50
4,117,low,0.12370955112281125,151
4,118,low,0.3173927058048345,152
4,119,low,0.11940000904709694,154
4,120,low,0.23940672499308843,155
4,121,low,0.15454844428885756,197
4,122,low,0.29820410920392315,109
4,123,low,0.3266074132066253,160
4,124,low,0.35663712381508583,162
4,125,low,0.3099821894378649,9
4,126,low,0.3471201369273107,165
4,128,low,0.24440468083191116,168
4,129,low,0.11845094254768437,169
4,130,low,0.24002196790400446,26
4,131,low,0.10048251052004177,114
4,132,low,0.3463219352776178,3
4,134,low,0.20043082381479266,179
4,135,low,0.29080570539088,64
4,136,low,0.39709598490162057,182
4,137,low,0.34426158434197685,173
4,138,low,0.2341539398970392,184
4,139,low,0.31666517489313684,185
4,140,low,0.3729178264248705,99
4,141,low,0.22642914512148649,181
4,142,low,0.12844776486951298,188
4,143,low,0.12176455757598795,189
4,144,low,0.2805343826313101,23
4,145,low,0.3880155388162121,191
4,146,low,0.3977565892850802,192
4,147,low,0.348776503724069,16
4,148,low,0.26524699976940747,194
4,149,low,0.387478915920484,103
4,150,low,0.2476522453963189,11
4,151,low,0.2724319193485236,198
4,152,low,0.38184656073438594,199
4,153,low,0.1271179470251752,10
4,154,low,0.3557588571662642,14
4,155,low,0.32353722855407674,28
4,156,low,0.2205714815006787,60
4,157,low,0.16534260661168543,63
4,158,low,0.14812145506103858,78
4,159,low,0.291781187686589,98
4,161,low,0.3694944262510721,131
4,163,low,0.13992943255101417,80
4,164,low,0.16264205339422863,177
4,165,low,0.22112536173317282,196
4,166,low,0.19429074660518203,51
4,167,low,0.3626140533554666,70
4,168,low,0.22926995721322588,112
4,169,low,0.2491059472241212,113
4,170,low,0.16504224698457165,157
4,172,low,0.3193821659947709,174
4,173,low,0.15660330681626933,0
4,174,low,0.34504912620122985,38
4,175,low,0.1109656362794007,75
4,176,low,0.10371277323259359,90
4,177,low,0.17983791661416143,115
4,178,low,0.35592948880697395,187
5,0,high,0.9,86
5,1,high,0.9,67
5,2,low,0.3674982496514857,161
5,3,low,0.19670099614358466,139
5,4,low,0.17368080142997672,1
5,5,low,0.30313910548473144,92
5,6,low,0.28663986140855346,3
5,7,low,0.36099143709887993,52
5,8,low,0.39759993975269614,6
5,9,low,0.26922092067247794,138
5,10,low,0.29668203191289383,8
5,11,low,0.3740512470986834,84
5,12,low,0.13524247741366652,13
5,13,low,0.30063278303403357,15
5,14,low,0.20711650347992988,17
5,15,low,0.21416970798894375,18
5,16,low,0.1939960871851707,49
5,17,low,0.2628933190222829,21
5,18,low,0.121615200789359,61
5,19,low,0.34235807414418373,12
5,20,low,0.3484637420577569,50
5,21,low,0.1249645273299799,25
5,22,low,0.35720531323291993,59
5,23,low,0.31971524284634145,81
5,24,low,0.18018860228642142,20
5,25,low,0.12905227882935297,30
5,26,low,0.29289950453158464,97
5,27,low,0.23310232280423265,108
