strategy,k,spearman_pc1,spearman_regression,cv_r2_mean,cv_r2_std,pca_variance_explained,features
dynamic_score,200,0.009929727056997777,0.8233121178309942,0.5965876731036369,0.03474804392839228,0.6224848,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_Skp2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_ring,Int_Med_cycB1_cyto,Int_Med_CDK2_nuc,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_E2F1_nuc,Int_Med_Cdt1_nuc,Int_Med_Cdh1_nuc,Int_Med_pp21_nuc,Int_Med_p27_nuc,Int_Med_cycB1_nuc,Int_Med_cycA_cyto,Int_Med_cycA_ring,Int_Med_p21_nuc,Int_Med_cycA_cell,Int_Med_cycD1_nuc,Int_Med_pp53_nuc,Int_Med_cycE_nuc,Int_Med_pCHK1_nuc,Int_Med_PCNA_ring,Int_Med_PCNA_cyto,Int_Med_BP1_nuc,Int_Med_p16_nuc,Int_Med_PCNA_cell,Int_Med_GSK3b_nuc,Int_MeanEdge_cycB1_cell,Int_Med_p53_nuc,Int_Med_CDK6_nuc,Int_Med_pp27_nuc,Int_Med_cFos_nuc,Int_Med_pAKT_cyto,Int_Med_pAKT_ring,Int_Med_pAKT_cell,Int_Med_pRB_nuc,Int_MeanEdge_pAKT_cell,Int_Med_CDK4_nuc,Int_Med_pSTAT3_nuc,Int_Med_cMyc_nuc,Int_Med_bCat_nuc,Int_Med_p38_nuc,Int_Med_Fra1_ring,Int_Med_Fra1_cyto,Int_Med_Fra1_cell,Int_Med_Cdh1_cyto,Int_Med_Cdh1_ring,Int_MeanEdge_PCNA_cell,Int_Med_pRB_cyto,Int_Med_pRB_ring,Int_MeanEdge_pERK_cell,Int_Med_Cdh1_cell,Int_Med_pp38_nuc,Int_Med_pGSK3b_nuc,Int_Med_p27_cell,Int_Med_pAKT_nuc,Int_Med_Skp2_cyto,Int_Med_Skp2_ring,Int_Med_AKT_nuc,Int_Med_pp65_nuc,Int_Med_pRB_cell,Int_Med_Skp2_cell,Int_Med_pS6_cell,Int_MeanEdge_pGSK3b_cell,Int_Med_cJun_cell,Int_MeanEdge_AKT_cell,Int_Med_cycD1_cell,Int_Med_RB_cell,Int_MeanEdge_Fra1_cell,Int_MeanEdge_p38_cell,Int_Med_p27_cyto,Int_Med_p27_ring,Int_Med_cJun_nuc,Int_Med_pS6_nuc,Int_Med_BP1_cyto,Int_Med_BP1_ring,Int_Med_cJun_ring,Int_Med_cJun_cyto,Int_MeanEdge_cJun_cell,Int_Med_cycD1_cyto,Int_Med_cycD1_ring,Int_Med_YAP_nuc,Int_Med_CDK4_cyto,Int_Med_CDK4_ring,Int_Med_RB_ring,Int_Med_RB_cyto,Int_MeanEdge_pRB_cell,Int_Med_p16_cyto,Int_Med_p16_ring,Int_Med_cMyc_cyto,Int_Med_cMyc_ring,Int_Med_pS6_ring,Int_Med_pS6_cyto,Int_Med_pp65_cell,Int_Med_cMyc_cell,Int_Med_pH2AX_cell,Int_Med_CDK2_cyto,Int_Med_CDK2_ring,Int_Med_pSTAT3_ring,Int_Med_pSTAT3_cyto,Int_Med_pCHK1_cell,Int_Med_cFos_ring,Int_Med_cFos_cyto,Int_MeanEdge_DNA_cell,Int_Med_DNA_cell,Int_MeanEdge_Cdh1_cell,Int_Med_p53_cyto,Int_Med_p53_ring,Int_MeanEdge_p27_cell,Int_Med_CDK4_cell,Int_Med_Bcl2_nuc,Int_Med_CDK2_cell,Int_Med_p21_cyto,Int_Med_p21_ring,Int_Med_cFos_cell,Int_MeanEdge_CDK2_cell,Int_Med_Cdt1_cell,Int_Med_p16_cell,Int_Med_pCHK1_ring,Int_Med_pCHK1_cyto,Int_Med_bCat_cyto,Int_Med_bCat_ring,Int_MeanEdge_pH2AX_cell,Int_Med_ERK_nuc,Int_Med_S6_cell,Int_Med_pERK_cyto,Int_Med_pERK_ring,Int_MeanEdge_pp38_cell,Int_Med_E2F1_cyto,Int_Med_E2F1_ring,Int_Med_BP1_cell,Int_Med_DNA_cyto,Int_Med_DNA_ring,Int_MeanEdge_RB_cell,Int_Med_E2F1_cell,Int_MeanEdge_pCHK1_cell,Int_MeanEdge_bCat_cell,Int_Med_p53_cell,Int_Med_STAT3_nuc,Int_Med_p21_cell,Int_MeanEdge_GSK3b_cell,Int_Med_pp65_cyto,Int_Med_pp65_ring,Int_Med_pp38_cell,Int_Med_Bcl2_ring,Int_Med_Bcl2_cyto,Int_Med_CDK6_cyto,Int_Med_CDK6_ring,Int_MeanEdge_Cdt1_cell,Int_Med_pp27_cell,Int_Med_pERK_cell,Int_Med_Cdt1_ring,Int_Med_Cdt1_cyto,Int_Med_Bcl2_cell,Int_Med_S6_cyto,Int_Med_S6_ring,Int_Med_CDK6_cell,Int_MeanEdge_S6_cell,Int_Med_bCat_cell,Int_Med_pH2AX_ring,Int_Med_pH2AX_cyto,Int_Med_pp53_cell,Int_Med_RSK1_ring,Int_Med_RSK1_cyto,Int_Med_RSK1_nuc,Int_Med_pp53_ring,Int_Med_pp53_cyto,Int_Med_pSTAT3_cell,Int_MeanEdge_cMyc_cell,Int_Med_RB_nuc,Int_MeanEdge_pp21_cell,Int_Med_RSK1_cell,Int_MeanEdge_YAP_cell,Int_Med_pERK_nuc,Int_MeanEdge_p14ARF_cell,Int_Med_p14ARF_nuc,Int_MeanEdge_pS6_cell,Int_Med_AKT_cyto,Int_Med_AKT_ring,Int_MeanEdge_p53_cell,Int_Med_pGSK3b_cyto,Int_Med_pGSK3b_ring,Int_MeanEdge_cycD1_cell,Int_Med_ERK_cell,Int_Med_p14ARF_ring,Int_Med_p14ARF_cyto,Int_Med_pp27_cyto,Int_Med_pp27_ring,Int_Med_pRSK_nuc,Int_Med_STAT3_ring,Int_Med_STAT3_cyto,Int_MeanEdge_pp27_cell,Int_MeanEdge_pp65_cell,Int_MeanEdge_Bcl2_cell,Int_Med_ERK_ring,Int_Med_ERK_cyto,Int_MeanEdge_ERK_cell"
dynamic_score,241,0.001496037823723674,0.8129886324067631,0.5613993974900204,0.052612537922212155,0.5969571,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_Skp2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_ring,Int_Med_cycB1_cyto,Int_Med_CDK2_nuc,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_E2F1_nuc,Int_Med_Cdt1_nuc,Int_Med_Cdh1_nuc,Int_Med_pp21_nuc,Int_Med_p27_nuc,Int_Med_cycB1_nuc,Int_Med_cycA_cyto,Int_Med_cycA_ring,Int_Med_p21_nuc,Int_Med_cycA_cell,Int_Med_cycD1_nuc,Int_Med_pp53_nuc,Int_Med_cycE_nuc,Int_Med_pCHK1_nuc,Int_Med_PCNA_ring,Int_Med_PCNA_cyto,Int_Med_BP1_nuc,Int_Med_p16_nuc,Int_Med_PCNA_cell,Int_Med_GSK3b_nuc,Int_MeanEdge_cycB1_cell,Int_Med_p53_nuc,Int_Med_CDK6_nuc,Int_Med_pp27_nuc,Int_Med_cFos_nuc,Int_Med_pAKT_cyto,Int_Med_pAKT_ring,Int_Med_pAKT_cell,Int_Med_pRB_nuc,Int_MeanEdge_pAKT_cell,Int_Med_CDK4_nuc,Int_Med_pSTAT3_nuc,Int_Med_cMyc_nuc,Int_Med_bCat_nuc,Int_Med_p38_nuc,Int_Med_Fra1_ring,Int_Med_Fra1_cyto,Int_Med_Fra1_cell,Int_Med_Cdh1_cyto,Int_Med_Cdh1_ring,Int_MeanEdge_PCNA_cell,Int_Med_pRB_cyto,Int_Med_pRB_ring,Int_MeanEdge_pERK_cell,Int_Med_Cdh1_cell,Int_Med_pp38_nuc,Int_Med_pGSK3b_nuc,Int_Med_p27_cell,Int_Med_pAKT_nuc,Int_Med_Skp2_cyto,Int_Med_Skp2_ring,Int_Med_AKT_nuc,Int_Med_pp65_nuc,Int_Med_pRB_cell,Int_Med_Skp2_cell,Int_Med_pS6_cell,Int_MeanEdge_pGSK3b_cell,Int_Med_cJun_cell,Int_MeanEdge_AKT_cell,Int_Med_cycD1_cell,Int_Med_RB_cell,Int_MeanEdge_Fra1_cell,Int_MeanEdge_p38_cell,Int_Med_p27_cyto,Int_Med_p27_ring,Int_Med_cJun_nuc,Int_Med_pS6_nuc,Int_Med_BP1_cyto,Int_Med_BP1_ring,Int_Med_cJun_ring,Int_Med_cJun_cyto,Int_MeanEdge_cJun_cell,Int_Med_cycD1_cyto,Int_Med_cycD1_ring,Int_Med_YAP_nuc,Int_Med_CDK4_cyto,Int_Med_CDK4_ring,Int_Med_RB_ring,Int_Med_RB_cyto,Int_MeanEdge_pRB_cell,Int_Med_p16_cyto,Int_Med_p16_ring,Int_Med_cMyc_cyto,Int_Med_cMyc_ring,Int_Med_pS6_ring,Int_Med_pS6_cyto,Int_Med_pp65_cell,Int_Med_cMyc_cell,Int_Med_pH2AX_cell,Int_Med_CDK2_cyto,Int_Med_CDK2_ring,Int_Med_pSTAT3_ring,Int_Med_pSTAT3_cyto,Int_Med_pCHK1_cell,Int_Med_cFos_ring,Int_Med_cFos_cyto,Int_MeanEdge_DNA_cell,Int_Med_DNA_cell,Int_MeanEdge_Cdh1_cell,Int_Med_p53_cyto,Int_Med_p53_ring,Int_MeanEdge_p27_cell,Int_Med_CDK4_cell,Int_Med_Bcl2_nuc,Int_Med_CDK2_cell,Int_Med_p21_cyto,Int_Med_p21_ring,Int_Med_cFos_cell,Int_MeanEdge_CDK2_cell,Int_Med_Cdt1_cell,Int_Med_p16_cell,Int_Med_pCHK1_ring,Int_Med_pCHK1_cyto,Int_Med_bCat_cyto,Int_Med_bCat_ring,Int_MeanEdge_pH2AX_cell,Int_Med_ERK_nuc,Int_Med_S6_cell,Int_Med_pERK_cyto,Int_Med_pERK_ring,Int_MeanEdge_pp38_cell,Int_Med_E2F1_cyto,Int_Med_E2F1_ring,Int_Med_BP1_cell,Int_Med_DNA_cyto,Int_Med_DNA_ring,Int_MeanEdge_RB_cell,Int_Med_E2F1_cell,Int_MeanEdge_pCHK1_cell,Int_MeanEdge_bCat_cell,Int_Med_p53_cell,Int_Med_STAT3_nuc,Int_Med_p21_cell,Int_MeanEdge_GSK3b_cell,Int_Med_pp65_cyto,Int_Med_pp65_ring,Int_Med_pp38_cell,Int_Med_Bcl2_ring,Int_Med_Bcl2_cyto,Int_Med_CDK6_cyto,Int_Med_CDK6_ring,Int_MeanEdge_Cdt1_cell,Int_Med_pp27_cell,Int_Med_pERK_cell,Int_Med_Cdt1_ring,Int_Med_Cdt1_cyto,Int_Med_Bcl2_cell,Int_Med_S6_cyto,Int_Med_S6_ring,Int_Med_CDK6_cell,Int_MeanEdge_S6_cell,Int_Med_bCat_cell,Int_Med_pH2AX_ring,Int_Med_pH2AX_cyto,Int_Med_pp53_cell,Int_Med_RSK1_ring,Int_Med_RSK1_cyto,Int_Med_RSK1_nuc,Int_Med_pp53_ring,Int_Med_pp53_cyto,Int_Med_pSTAT3_cell,Int_MeanEdge_cMyc_cell,Int_Med_RB_nuc,Int_MeanEdge_pp21_cell,Int_Med_RSK1_cell,Int_MeanEdge_YAP_cell,Int_Med_pERK_nuc,Int_MeanEdge_p14ARF_cell,Int_Med_p14ARF_nuc,Int_MeanEdge_pS6_cell,Int_Med_AKT_cyto,Int_Med_AKT_ring,Int_MeanEdge_p53_cell,Int_Med_pGSK3b_cyto,Int_Med_pGSK3b_ring,Int_MeanEdge_cycD1_cell,Int_Med_ERK_cell,Int_Med_p14ARF_ring,Int_Med_p14ARF_cyto,Int_Med_pp27_cyto,Int_Med_pp27_ring,Int_Med_pRSK_nuc,Int_Med_STAT3_ring,Int_Med_STAT3_cyto,Int_MeanEdge_pp27_cell,Int_MeanEdge_pp65_cell,Int_MeanEdge_Bcl2_cell,Int_Med_ERK_ring,Int_Med_ERK_cyto,Int_MeanEdge_ERK_cell,Int_MeanEdge_p21_cell,Int_Med_AKT_cell,Int_Med_STAT3_cell,Int_MeanEdge_pp53_cell,Int_Med_pp21_ring,Int_Med_pp21_cyto,Int_MeanEdge_RSK1_cell,Int_Med_GSK3b_cyto,Int_Med_GSK3b_ring,Int_Med_S6_nuc,Int_Med_pp38_cyto,Int_Med_pp38_ring,Int_Med_pp21_cell,Int_MeanEdge_CDK6_cell,Int_Med_p14ARF_cell,Int_Med_pGSK3b_cell,Int_Med_YAP_cyto,Int_Med_YAP_ring,Int_Med_cycE_ring,Int_Med_cycE_cyto,Int_Med_pRSK_cell,Int_MeanEdge_Skp2_cell,Int_Med_GSK3b_cell,Int_MeanEdge_pSTAT3_cell,Int_MeanEdge_BP1_cell,Int_MeanEdge_STAT3_cell,Int_Med_Fra1_nuc,Int_Med_p38_ring,Int_Med_p38_cyto,Int_MeanEdge_cycA_cell,Int_Med_p38_cell,Int_Med_pRSK_cyto,Int_Med_pRSK_ring,Int_MeanEdge_cycE_cell,Int_Med_YAP_cell,Int_Med_cycE_cell,Int_MeanEdge_p16_cell,Int_MeanEdge_E2F1_cell,Int_MeanEdge_CDK4_cell,Int_MeanEdge_cFos_cell,Int_MeanEdge_pRSK_cell"
abs_correlation,5,0.8254905756514871,0.8608996401013357,0.712819473192215,0.03622106641471443,0.99999994,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc"
abs_correlation,10,0.7772824800114657,0.8708096448216082,0.7151045844619291,0.03745954265896875,0.99999994,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_cyto,Int_Med_cycB1_ring,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_Skp2_nuc"
abs_correlation,15,0.7863953244579613,0.8599679291397125,0.699936586778158,0.04918868351949818,0.96785426,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_cyto,Int_Med_cycB1_ring,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_Skp2_nuc,Int_Med_Cdt1_nuc,Int_Med_p27_nuc,Int_Med_pp21_nuc,Int_Med_cycB1_nuc,Int_Med_E2F1_nuc"
abs_correlation,20,0.7749419403048765,0.8849897668989051,0.7242647600241698,0.0437150508945072,0.8977831,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_cyto,Int_Med_cycB1_ring,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_Skp2_nuc,Int_Med_Cdt1_nuc,Int_Med_p27_nuc,Int_Med_pp21_nuc,Int_Med_cycB1_nuc,Int_Med_E2F1_nuc,Int_Med_pp53_nuc,Int_Med_Cdh1_nuc,Int_Med_cycE_nuc,Int_Med_pCHK1_nuc,Int_Med_p16_nuc"
abs_correlation,30,0.689325793833194,0.8946104513401756,0.7393460750541567,0.039993080383156666,0.83113706,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_cyto,Int_Med_cycB1_ring,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_Skp2_nuc,Int_Med_Cdt1_nuc,Int_Med_p27_nuc,Int_Med_pp21_nuc,Int_Med_cycB1_nuc,Int_Med_E2F1_nuc,Int_Med_pp53_nuc,Int_Med_Cdh1_nuc,Int_Med_cycE_nuc,Int_Med_pCHK1_nuc,Int_Med_p16_nuc,Int_Med_cFos_nuc,Int_Med_GSK3b_nuc,Int_Med_p53_nuc,Int_Med_cycA_cyto,Int_Med_cycA_ring,Int_Med_cycA_cell,Int_Med_PCNA_ring,Int_Med_PCNA_cyto,Int_MeanEdge_cycB1_cell,Int_Med_BP1_nuc"
abs_correlation,40,0.6815787853872268,0.88603477499839,0.7197030515681293,0.031058016886077653,0.7843197,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_cyto,Int_Med_cycB1_ring,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_Skp2_nuc,Int_Med_Cdt1_nuc,Int_Med_p27_nuc,Int_Med_pp21_nuc,Int_Med_cycB1_nuc,Int_Med_E2F1_nuc,Int_Med_pp53_nuc,Int_Med_Cdh1_nuc,Int_Med_cycE_nuc,Int_Med_pCHK1_nuc,Int_Med_p16_nuc,Int_Med_cFos_nuc,Int_Med_GSK3b_nuc,Int_Med_p53_nuc,Int_Med_cycA_cyto,Int_Med_cycA_ring,Int_Med_cycA_cell,Int_Med_PCNA_ring,Int_Med_PCNA_cyto,Int_MeanEdge_cycB1_cell,Int_Med_BP1_nuc,Int_Med_CDK6_nuc,Int_MeanEdge_PCNA_cell,Int_Med_pRB_nuc,Int_Med_PCNA_cell,Int_MeanEdge_pAKT_cell,Int_Med_pAKT_ring,Int_Med_pAKT_cyto,Int_Med_pAKT_cell,Int_MeanEdge_pERK_cell,Int_MeanEdge_Fra1_cell"
abs_correlation,50,0.5927340929651072,0.8875175941130886,0.7406900081568676,0.020947311586659908,0.75644207,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_cyto,Int_Med_cycB1_ring,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_Skp2_nuc,Int_Med_Cdt1_nuc,Int_Med_p27_nuc,Int_Med_pp21_nuc,Int_Med_cycB1_nuc,Int_Med_E2F1_nuc,Int_Med_pp53_nuc,Int_Med_Cdh1_nuc,Int_Med_cycE_nuc,Int_Med_pCHK1_nuc,Int_Med_p16_nuc,Int_Med_cFos_nuc,Int_Med_GSK3b_nuc,Int_Med_p53_nuc,Int_Med_cycA_cyto,Int_Med_cycA_ring,Int_Med_cycA_cell,Int_Med_PCNA_ring,Int_Med_PCNA_cyto,Int_MeanEdge_cycB1_cell,Int_Med_BP1_nuc,Int_Med_CDK6_nuc,Int_MeanEdge_PCNA_cell,Int_Med_pRB_nuc,Int_Med_PCNA_cell,Int_MeanEdge_pAKT_cell,Int_Med_pAKT_ring,Int_Med_pAKT_cyto,Int_Med_pAKT_cell,Int_MeanEdge_pERK_cell,Int_MeanEdge_Fra1_cell,Int_Med_p21_nuc,Int_MeanEdge_cJun_cell,Int_MeanEdge_pRB_cell,Int_Med_pp38_nuc,Int_Med_pSTAT3_nuc,Int_Med_p38_nuc,Int_MeanEdge_DNA_cell,Int_MeanEdge_CDK2_cell,Int_Med_bCat_nuc,Int_MeanEdge_pGSK3b_cell"
abs_correlation,75,0.15113739836268153,0.8865257431688679,0.7433559382629491,0.012517875547627292,0.69953316,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_cyto,Int_Med_cycB1_ring,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_Skp2_nuc,Int_Med_Cdt1_nuc,Int_Med_p27_nuc,Int_Med_pp21_nuc,Int_Med_cycB1_nuc,Int_Med_E2F1_nuc,Int_Med_pp53_nuc,Int_Med_Cdh1_nuc,Int_Med_cycE_nuc,Int_Med_pCHK1_nuc,Int_Med_p16_nuc,Int_Med_cFos_nuc,Int_Med_GSK3b_nuc,Int_Med_p53_nuc,Int_Med_cycA_cyto,Int_Med_cycA_ring,Int_Med_cycA_cell,Int_Med_PCNA_ring,Int_Med_PCNA_cyto,Int_MeanEdge_cycB1_cell,Int_Med_BP1_nuc,Int_Med_CDK6_nuc,Int_MeanEdge_PCNA_cell,Int_Med_pRB_nuc,Int_Med_PCNA_cell,Int_MeanEdge_pAKT_cell,Int_Med_pAKT_ring,Int_Med_pAKT_cyto,Int_Med_pAKT_cell,Int_MeanEdge_pERK_cell,Int_MeanEdge_Fra1_cell,Int_Med_p21_nuc,Int_MeanEdge_cJun_cell,Int_MeanEdge_pRB_cell,Int_Med_pp38_nuc,Int_Med_pSTAT3_nuc,Int_Med_p38_nuc,Int_MeanEdge_DNA_cell,Int_MeanEdge_CDK2_cell,Int_Med_bCat_nuc,Int_MeanEdge_pGSK3b_cell,Int_Med_pp27_nuc,Int_MeanEdge_AKT_cell,Int_MeanEdge_p27_cell,Int_Med_pGSK3b_nuc,Int_MeanEdge_pCHK1_cell,Int_Med_AKT_nuc,Int_Med_cJun_nuc,Int_MeanEdge_Cdt1_cell,Int_Med_CDK4_nuc,Int_MeanEdge_p38_cell,Int_Med_cycD1_nuc,Int_MeanEdge_RB_cell,Int_MeanEdge_Cdh1_cell,Int_Med_pS6_nuc,Int_MeanEdge_pp38_cell,Int_MeanEdge_pH2AX_cell,Int_Med_CDK2_ring,Int_Med_CDK2_cyto,Int_Med_Fra1_ring,Int_Med_Fra1_cyto,Int_MeanEdge_S6_cell,Int_Med_pAKT_nuc,Int_MeanEdge_p53_cell,Int_MeanEdge_GSK3b_cell,Int_Med_CDK2_cell"
abs_correlation,100,0.021233221165222117,0.8595855346903178,0.689182065895297,0.019913536683024025,0.642013,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_cyto,Int_Med_cycB1_ring,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_Skp2_nuc,Int_Med_Cdt1_nuc,Int_Med_p27_nuc,Int_Med_pp21_nuc,Int_Med_cycB1_nuc,Int_Med_E2F1_nuc,Int_Med_pp53_nuc,Int_Med_Cdh1_nuc,Int_Med_cycE_nuc,Int_Med_pCHK1_nuc,Int_Med_p16_nuc,Int_Med_cFos_nuc,Int_Med_GSK3b_nuc,Int_Med_p53_nuc,Int_Med_cycA_cyto,Int_Med_cycA_ring,Int_Med_cycA_cell,Int_Med_PCNA_ring,Int_Med_PCNA_cyto,Int_MeanEdge_cycB1_cell,Int_Med_BP1_nuc,Int_Med_CDK6_nuc,Int_MeanEdge_PCNA_cell,Int_Med_pRB_nuc,Int_Med_PCNA_cell,Int_MeanEdge_pAKT_cell,Int_Med_pAKT_ring,Int_Med_pAKT_cyto,Int_Med_pAKT_cell,Int_MeanEdge_pERK_cell,Int_MeanEdge_Fra1_cell,Int_Med_p21_nuc,Int_MeanEdge_cJun_cell,Int_MeanEdge_pRB_cell,Int_Med_pp38_nuc,Int_Med_pSTAT3_nuc,Int_Med_p38_nuc,Int_MeanEdge_DNA_cell,Int_MeanEdge_CDK2_cell,Int_Med_bCat_nuc,Int_MeanEdge_pGSK3b_cell,Int_Med_pp27_nuc,Int_MeanEdge_AKT_cell,Int_MeanEdge_p27_cell,Int_Med_pGSK3b_nuc,Int_MeanEdge_pCHK1_cell,Int_Med_AKT_nuc,Int_Med_cJun_nuc,Int_MeanEdge_Cdt1_cell,Int_Med_CDK4_nuc,Int_MeanEdge_p38_cell,Int_Med_cycD1_nuc,Int_MeanEdge_RB_cell,Int_MeanEdge_Cdh1_cell,Int_Med_pS6_nuc,Int_MeanEdge_pp38_cell,Int_MeanEdge_pH2AX_cell,Int_Med_CDK2_ring,Int_Med_CDK2_cyto,Int_Med_Fra1_ring,Int_Med_Fra1_cyto,Int_MeanEdge_S6_cell,Int_Med_pAKT_nuc,Int_MeanEdge_p53_cell,Int_MeanEdge_GSK3b_cell,Int_Med_CDK2_cell,Int_Med_pS6_cell,Int_Med_YAP_nuc,Int_MeanEdge_p14ARF_cell,Int_MeanEdge_bCat_cell,Int_Med_pERK_cyto,Int_Med_pERK_ring,Int_MeanEdge_pp21_cell,Int_MeanEdge_YAP_cell,Int_MeanEdge_cMyc_cell,Int_Med_pRSK_nuc,Int_MeanEdge_pp53_cell,Int_Med_pGSK3b_ring,Int_Med_pGSK3b_cyto,Int_Med_Fra1_cell,Int_Med_Skp2_cell,Int_Med_cFos_cell,Int_Med_STAT3_nuc,Int_MeanEdge_p21_cell,Int_Med_pS6_ring,Int_Med_pS6_cyto,Int_MeanEdge_Bcl2_cell,Int_MeanEdge_CDK6_cell,Int_Med_cJun_ring,Int_Med_cJun_cyto,Int_Med_p14ARF_cyto"
