candidate_id,predicted_tg,nearest_vitrimer_idx,nearest_distance,nearest_acid_smiles,nearest_epoxide_smiles,nearest_actual_tg,nearest_md_tg
660,439.46587551716743,5526,0.8089665961845229,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,O=C(NCC1CO1)c1ccc(NC(=O)C2(CC3CO3)CCCC2)cc1,463.9671,551.3993
685,438.93709478206796,3644,0.7895915298726662,Cc1ccc(Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)cc1C,Cc1ccc(NC(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,474.05914,562.4299
693,438.9052842980536,1283,0.7772580873251173,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,Cc1cc(NC(=O)c2ccc(C)c(OCC3CO3)c2)ccc1OCC1CO1,475.33984,563.8622
32,438.8253608606013,3487,0.8305677594207754,O=C(O)c1ccc2c(c1C(=O)O)C(=O)c1ccccc1C2=O,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1O,429.55118,515.006
17,438.1354933982319,5526,0.13274373512841275,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,O=C(NCC1CO1)c1ccc(NC(=O)C2(CC3CO3)CCCC2)cc1,463.9671,551.3993
687,437.9505148688126,3644,0.8244936709467379,Cc1ccc(Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)cc1C,Cc1ccc(NC(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,474.05914,562.4299
689,437.52479416011846,3644,0.6944877691067434,Cc1ccc(Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)cc1C,Cc1ccc(NC(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,474.05914,562.4299
661,436.7520488804995,5526,0.7781726450301815,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,O=C(NCC1CO1)c1ccc(NC(=O)C2(CC3CO3)CCCC2)cc1,463.9671,551.3993
691,434.5052537738627,1283,0.784570145008689,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,Cc1cc(NC(=O)c2ccc(C)c(OCC3CO3)c2)ccc1OCC1CO1,475.33984,563.8622
668,434.344764997982,5526,0.8275237800628246,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,O=C(NCC1CO1)c1ccc(NC(=O)C2(CC3CO3)CCCC2)cc1,463.9671,551.3993
692,434.0251540366209,1283,0.9260462965965965,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,Cc1cc(NC(=O)c2ccc(C)c(OCC3CO3)c2)ccc1OCC1CO1,475.33984,563.8622
616,433.91679244083264,8344,0.5832629538236713,O=C(O)c1ccc(C(=O)O)c(Nc2ccccc2)c1,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,452.0407,538.7398
662,433.8372709114177,5526,0.732616773737515,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,O=C(NCC1CO1)c1ccc(NC(=O)C2(CC3CO3)CCCC2)cc1,463.9671,551.3993
695,433.66876016275074,1283,0.741922826099907,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,Cc1cc(NC(=O)c2ccc(C)c(OCC3CO3)c2)ccc1OCC1CO1,475.33984,563.8622
696,433.6321622928719,1283,0.7928439172476712,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,Cc1cc(NC(=O)c2ccc(C)c(OCC3CO3)c2)ccc1OCC1CO1,475.33984,563.8622
667,433.59035853471505,5526,0.6664054939021581,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,O=C(NCC1CO1)c1ccc(NC(=O)C2(CC3CO3)CCCC2)cc1,463.9671,551.3993
58,433.5244998261125,3212,0.012234288925752047,O=C(O)c1ncn(Cc2ccccc2)c1C(=O)O,COCCn1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,449.49713,536.0649
699,433.5198985064094,1283,0.7547754495875039,O=C(O)c1ccc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,Cc1cc(NC(=O)c2ccc(C)c(OCC3CO3)c2)ccc1OCC1CO1,475.33984,563.8622
621,431.31156536438675,637,0.6363515046395385,O=C(O)c1ccccc1Nc1ccccc1C(=O)O,CCc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,454.3548,541.1776
87,431.073435524518,4652,0.0770530356575064,Cc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)n(C)n1,O=C(O)c1ccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1,470.95453,558.9915
613,430.9215508198375,8344,0.8371821483122326,O=C(O)c1ccc(C(=O)O)c(Nc2ccccc2)c1,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,452.0407,538.7398
768,430.8128677503669,7675,1.5028311459487882,Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c(C(=O)O)c1,Cc1ccccc1CCCn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,441.59488,527.7611
620,430.78515117160913,637,0.7689215872707443,O=C(O)c1ccccc1Nc1ccccc1C(=O)O,CCc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,454.3548,541.1776
682,430.4117692016514,3644,0.7768871900320785,Cc1ccc(Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)cc1C,Cc1ccc(NC(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,474.05914,562.4299
612,430.1608716643259,8344,0.7472977175833752,O=C(O)c1ccc(C(=O)O)c(Nc2ccccc2)c1,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,452.0407,538.7398
619,430.04236047552075,8344,0.8562127614852117,O=C(O)c1ccc(C(=O)O)c(Nc2ccccc2)c1,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,452.0407,538.7398
470,429.9874157472143,7675,0.8114495505942849,Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c(C(=O)O)c1,Cc1ccccc1CCCn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,441.59488,527.7611
477,429.8135528807859,7675,0.8016079221365309,Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c(C(=O)O)c1,Cc1ccccc1CCCn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,441.59488,527.7611
624,429.78078516193426,637,0.8045916003765025,O=C(O)c1ccccc1Nc1ccccc1C(=O)O,CCc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,454.3548,541.1776
645,429.7580785883949,3306,0.7595093423395918,CC(C)(C)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,O=C(O)c1cc(NCC(=O)N(CC2CO2)CC2CO2)ccc1N1CCCCC1,458.70044,545.7768
564,429.7459877330351,3212,0.709683729710263,O=C(O)c1ncn(Cc2ccccc2)c1C(=O)O,COCCn1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,449.49713,536.0649
656,429.7192407738772,3426,0.7990562669457024,CCNC(=O)c1cccc(NC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c1,O=C(CN1CCC(C2CO2)CC1)N1CCN(C(=O)CN2CCC(C3CO3)CC2)CC1,463.38577,550.7762
569,429.64297948944557,3212,0.6809039084023875,O=C(O)c1ncn(Cc2ccccc2)c1C(=O)O,COCCn1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,449.49713,536.0649
611,429.5341417920158,8344,0.7822544779081387,O=C(O)c1ccc(C(=O)O)c(Nc2ccccc2)c1,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,452.0407,538.7398
474,429.4617080093121,7675,0.8119723729860425,Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c(C(=O)O)c1,Cc1ccccc1CCCn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,441.59488,527.7611
675,429.3923467037523,4652,0.8721493522599544,Cc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)n(C)n1,O=C(O)c1ccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1,470.95453,558.9915
472,429.29900071379944,7675,0.6822407435584527,Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c(C(=O)O)c1,Cc1ccccc1CCCn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,441.59488,527.7611
567,429.2403070556969,3212,0.710821468964855,O=C(O)c1ncn(Cc2ccccc2)c1C(=O)O,COCCn1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,449.49713,536.0649
479,429.1331137678837,7675,0.7019101061410921,Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c(C(=O)O)c1,Cc1ccccc1CCCn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,441.59488,527.7611
478,429.12329193320124,7675,0.7361932504656311,Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c(C(=O)O)c1,Cc1ccccc1CCCn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,441.59488,527.7611
