hex_id,lat,lon,country_region,scenario,wacc,theo_pv,theo_wind,ocean_dist_km,grid_dist_km,road_dist_km,lcoh_production,lcoe_pv,lcoe_wind,blended_lcoe,pv_cf,wind_cf,nh3_synthesis_cost,shipping_cost,reconversion_cost,total_delivered_cost,is_eu_production
hex_004,-27.86987182534821,17.57378135786131,Southern Africa (West),de_risked_africa,0.05,0.7662753065105006,0.486505253193377,349.6854701288347,15.195472596163658,13.920513195117785,1.4095325196100916,13.796704122166938,23.59993269841735,16.73767269504206,0.26494129597657506,0.3959515759580131,0.8405489189335571,0.05824188211193511,0.7774993752507413,3.0858226959063253,False
hex_005,-17.292531780358928,13.65259902718,Southern Africa (West),de_risked_africa,0.05,0.8086222331359278,0.5380422683640402,301.13095579381485,126.02775071490714,80.99657107173759,1.552158522286558,13.473669269210873,22.713034836154403,16.245478939293932,0.27129333497038916,0.4114126805092121,0.8405489189335573,0.05804388611712488,0.7774993752507413,3.2282507025879816,False
hex_006,-19.866323576115764,12.818901074696605,Southern Africa (West),de_risked_africa,0.05,0.8211226579792855,0.2968998349062955,174.40940070443244,85.8159970215324,34.46682027684199,1.457715878320736,13.38118423569264,27.559005247845214,17.634530539338414,0.2731683986968928,0.33906995047188865,0.8405489189335578,0.05752761451374462,0.7774993752507413,3.1332917870187798,False
hex_007,-19.567228336676557,17.65986896716307,Southern Africa (West),de_risked_africa,0.05,0.8293347235199925,0.3329331291365369,51.56533394706672,40.40842627218149,79.4712935283363,1.5996361207428813,13.321114768611002,26.707534527607447,17.337040696309934,0.27440020852799885,0.34987993874096107,0.8405489189335578,0.0570277951047034,0.7774993752507413,3.274712210031884,False
hex_008,-27.46263640789345,14.176730886712376,Southern Africa (West),de_risked_africa,0.05,0.7151274927751562,0.3515950581468396,338.58742899357145,30.333727092025157,87.51235910013904,1.6399782924154431,14.208143653965498,26.28690648208326,17.831772502400828,0.25726912391627343,0.3554785174440519,0.8405489189335573,0.05819661754709533,0.7774993752507413,3.316223204146837,False
hex_009,-23.5953687452532,20.377395925555145,Southern Africa (East),de_risked_africa,0.05,0.7037648207335433,0.4004129758597777,125.48262700606044,148.97292018353946,92.4690515382012,1.6432178382006746,14.30289996932986,25.24676392764732,17.586059156825097,0.2555647231100315,0.37012389275793334,0.8405489189335573,0.05732846737965818,0.7774993752507413,3.3185945997646313,False
hex_010,-24.550423709209024,17.12012686421263,Southern Africa (West),de_risked_africa,0.05,0.8357975881257154,0.6099661340085155,422.19778623486286,46.7952772915371,13.82117256875169,1.3624589059469843,13.274218225275455,21.581177378365336,15.766305971202417,0.2753696382188573,0.4329898402025547,0.8405489189335573,0.05853776100381434,0.7774993752507413,3.0390449611350974,False
hex_011,-17.878820133816777,22.657494744809725,Southern Africa (East),de_risked_africa,0.05,0.7308695675118385,0.4141781416959909,116.02705300250128,231.6544290023153,110.00540957137534,1.670183669967824,14.078922097663158,24.9681886205275,17.34570205452246,0.25963043512677575,0.3742534425087973,0.8405489189335573,0.057289992058069054,0.7774993752507413,3.3455219562101917,False
hex_012,-21.273618559032023,20.803711428031487,Southern Africa (East),de_risked_africa,0.05,0.6224313676662078,0.4932756168940916,64.01349026105385,147.35997922659678,28.395464916490816,1.4567897861109742,15.01991288375326,23.47949017641169,17.557786071550787,0.24336470514993114,0.39798268506822754,0.8405489189335573,0.057078413935673804,0.7774993752507413,3.1319164942309468,False
hex_013,-19.12686064075004,15.373132979348576,Southern Africa (West),de_risked_africa,0.05,0.6366712785996519,0.7448842446679098,375.6895757349587,89.98310211103508,5.452094184965394,1.39335336886817,14.889231650148586,19.73625325745809,16.343338132341437,0.24550069178994777,0.473465273400373,0.8405489189335573,0.058347963293001855,0.7774993752507413,3.0697496263454704,False
hex_014,-23.67902961407203,22.651637219532816,Southern Africa (East),de_risked_africa,0.05,0.6580547713998388,0.4965604043407861,77.44509931477738,149.7742954129471,67.02744385758652,1.5787943433540776,14.697209177017337,23.42149671994114,17.314495439894475,0.2487082157099758,0.39896812130223586,0.8405489189335575,0.05713303927838647,0.7774993752507413,3.253975676816763,False
hex_015,-26.27313533858268,22.266701004955227,Southern Africa (East),de_risked_africa,0.05,0.7997160744053764,0.660627335270063,88.8780555894052,10.586948402275889,45.13975177963021,1.359083172679777,13.540345696065696,20.849345280236143,15.73304557131683,0.26995741116080646,0.44818820058101894,0.8405489189335575,0.05717954232484887,0.7774993752507413,3.0343110091889245,False
hex_016,-22.344982555809985,16.42469730642244,Southern Africa (West),de_risked_africa,0.05,0.7642425736070565,0.4099573479985184,273.7284282691712,239.8470072441541,99.74497943275716,1.6420005264462352,13.812600470462666,25.052952042910697,17.184705942197077,0.26463638604105844,0.37298720439955557,0.8405489189335575,0.05793218834036667,0.7774993752507413,3.3179810089709005,False
hex_017,-28.23419292674989,15.036593455023418,Southern Africa (West),de_risked_africa,0.05,0.8190485354067768,0.5191843663198555,394.8072979684844,123.16434205101056,97.18192517565193,1.5864410786339556,13.396441781453472,23.02971844493541,16.286424780498052,0.2728572803110165,0.40575530989595665,0.8405489189335578,0.05842597058484118,0.7774993752507413,3.2629153434030957,False
hex_018,-19.06842593608901,20.554937055649656,Southern Africa (East),de_risked_africa,0.05,0.7072747353663466,0.4074966917634128,96.43125291441224,196.7701306763201,38.73952824590312,1.457349504958078,14.273495236246232,25.102633869917895,17.52223682634773,0.25609121030495197,0.37224900752902385,0.8405489189335575,0.05721026768669977,0.7774993752507413,3.1326080668290768,False
hex_019,-21.420027210535224,12.956534770530338,Southern Africa (West),de_risked_africa,0.05,0.7658539691076715,0.4991450386149156,146.5424160760417,25.268849980997448,114.39502801329964,1.6355562737519143,13.79999605206835,23.376065586162014,16.672816912296447,0.2648780953661507,0.39974351158447474,0.8405489189335573,0.057414174709057735,0.7774993752507413,3.3110187426452704,False
hex_020,-19.902947118975515,13.798714834651516,Southern Africa (West),de_risked_africa,0.05,0.8125590393967337,0.6760462206186093,352.0581288261181,124.23129105534927,35.61922273867412,1.3579060520095716,13.44440499456815,20.636361300410446,15.601991886320835,0.27188385590951003,0.45281386618558284,0.8405489189335573,0.05825155994076994,0.7774993752507413,3.0342059061346403,False
hex_021,-24.74568838244158,11.103071776514078,Southern Africa (West),de_risked_africa,0.05,0.7190653460279761,0.2909019365211477,437.6036274668256,125.22321361685762,62.29179837857403,1.6141733999715635,14.175597139760221,27.706035071143432,18.234728519175185,0.25785980190419644,0.3372705809563443,0.8405489189335573,0.058600651861921066,0.7774993752507413,3.2908223460177832,False
hex_022,-17.35162370726116,22.016941285029937,Southern Africa (East),de_risked_africa,0.05,0.7956775237557412,0.6151635465318787,230.32612192903065,234.7674814688708,31.45984577754473,1.3805690629635181,13.570798475689937,21.503741048930046,15.950681247661969,0.26935162856336115,0.4345490639595636,0.8405489189335571,0.05775533816503178,0.7774993752507413,3.0563726953128483,False
hex_023,-18.282546544133627,20.30791199228845,Southern Africa (East),de_risked_africa,0.05,0.6838074058933349,0.5856603403498417,73.31490112255034,145.07337283213846,112.38918483582664,1.6393681827003121,14.472425835000038,21.950839099906535,16.715949814471987,0.2525711108840002,0.4256981021049525,0.8405489189335575,0.05711624125246513,0.7774993752507413,3.3145327181370763,False
hex_024,-19.659398035114855,20.87231530076869,Southern Africa (East),de_risked_africa,0.05,0.7136946153434929,0.4608775066454809,16.13196659160868,121.00490325895368,20.58833029226016,1.4363634880779417,14.220023558474342,24.06725461773642,17.174192876252967,0.25705419230152393,0.3882632519936443,0.8405489189335573,0.056883746112610795,0.7774993752507413,3.111295528374851,False
hex_025,-26.66433550577639,21.93020643430755,Southern Africa (East),de_risked_africa,0.05,0.711826210600167,0.3330913218417318,111.04865319949631,70.40903745751393,6.344363707687149,1.474063312372842,14.235544269223093,26.70391240155133,17.976054708921563,0.25677393159002504,0.34992739655251953,0.8405489189335573,0.057269736173515745,0.7774993752507413,3.1493813427306563,False
hex_026,-23.39934795527559,17.42482085753676,Southern Africa (West),de_risked_africa,0.05,0.630416035441096,0.5608194261570805,68.00177582606926,86.23440434892528,52.77655014036152,1.539814051864116,14.946355575816153,22.341957581599456,17.165036177551144,0.2445624053161644,0.41824582784712416,0.8405489189335578,0.057094633188037265,0.7774993752507413,3.2149569792364523,False
hex_027,-28.47435481055325,18.962376743340517,Southern Africa (West),de_risked_africa,0.05,0.7986972480785581,0.4705760936404297,308.1698163896573,132.56473860552677,119.0926921226446,1.6488901680615182,13.548015280640929,23.888240371952925,16.650082808034526,0.2698045872117837,0.39117282809212894,0.8405489189335573,0.05807258299637723,0.7774993752507413,3.325011045242194,False
hex_028,-27.148526095189425,12.957157973787204,Southern Africa (West),de_risked_africa,0.05,0.7030597659797276,0.5849014317032056,63.60630203655369,112.53330777473644,107.10959468433477,1.6217198352267401,14.30882126922677,21.96258516762714,16.60495043874688,0.25545896489695913,0.4254704295109617,0.8405489189335575,0.05707675805222629,0.7774993752507413,3.296844887463265,False
hex_029,-20.803412561090543,12.603421029503629,Southern Africa (West),de_risked_africa,0.05,0.7512494118727687,0.5532778218285165,232.78516991307853,10.294959570680955,90.08435431537696,1.5765657242262896,13.915081219730641,22.463472689406526,16.479598660633407,0.2626874117809153,0.41598334654855496,0.8405489189335573,0.05776535582847175,0.7774993752507413,3.25237937423906,False
hex_000,-19.71252741732844,21.42667018270944,Southern Africa (East),optimistic_africa,0.03,0.6634168884306757,0.6221119988358864,401.9486959865509,148.1040023836202,99.3287389791286,1.4104425479787626,12.081870243993738,18.218749688084564,13.922934077220987,0.24951253326460135,0.436633599650766,0.7380899321146042,0.0583850887906707,0.7648447916155583,2.9717623604995955,False
hex_001,-23.73345872297537,24.54513625407894,Southern Africa (East),optimistic_africa,0.03,0.8468278354591481,0.6169796764044917,403.1165214670598,164.2124173809309,107.64313184893224,1.3866597922026127,10.88200352075091,18.283221631084665,13.102368953851036,0.2770241753188722,0.43509390292134753,0.7380899321146042,0.05838965088812418,0.7648447916155583,2.9479841668208993,False
hex_002,-18.69682496106341,15.561555013934129,Southern Africa (West),optimistic_africa,0.03,0.5817130228384195,0.649807766345918,238.2976785700376,25.688858679272823,17.689641590834682,1.2238384408469538,12.705962913311783,17.878537785256324,14.257735374895145,0.23725695342576292,0.4449423299037754,0.7380899321146042,0.05774633742020015,0.7648447916155583,2.784519501997316,False
hex_003,-20.631583651287634,16.186435884488162,Southern Africa (West),optimistic_africa,0.03,0.7165114970014225,0.5352271773235865,149.00878280554892,106.87281353179937,66.93030108114688,1.3483367917077478,11.708157529265053,19.375390408389055,14.008327393002252,0.25747672455021337,0.41056815319707596,0.7380899321146044,0.05739829129329966,0.7648447916155583,2.9086698067312104,False
hex_004,-27.86987182534821,17.57378135786131,Southern Africa (West),optimistic_africa,0.03,0.7662753065105006,0.486505253193377,349.6854701288347,15.195472596163658,13.920513195117785,1.2101494806612714,11.378286801388713,20.090634159486655,13.991991008818093,0.26494129597657506,0.3959515759580131,0.7380899321146039,0.05818097996442413,0.7648447916155583,2.7712651843558573,False
hex_005,-17.292531780358928,13.65259902718,Southern Africa (West),optimistic_africa,0.03,0.8086222331359278,0.5380422683640402,301.13095579381485,126.02775071490714,80.99657107173759,1.355736257012916,11.111876565202447,19.335617578920278,13.578998869317797,0.27129333497038916,0.4114126805092121,0.7380899321146044,0.05799145487470005,0.7648447916155583,2.916662435617779,False
hex_006,-19.866323576115764,12.818901074696605,Southern Africa (West),optimistic_africa,0.03,0.8211226579792855,0.2968998349062955,174.40940070443244,85.8159970215324,34.46682027684199,1.2514146841325797,11.035603186655772,23.46099454219891,14.763220593318714,0.2731683986968928,0.33906995047188865,0.7380899321146039,0.0574972692734995,0.7648447916155583,2.8118466771362414,False
hex_007,-19.567228336676557,17.65986896716307,Southern Africa (West),optimistic_africa,0.03,0.8293347235199925,0.3329331291365369,51.56533394706672,40.40842627218149,79.4712935283363,1.3960120723354317,10.986063266221928,22.736137104831776,14.511085417804882,0.27440020852799885,0.34987993874096107,0.7380899321146042,0.05701882961818687,0.7648447916155583,2.955965625683781,False
hex_008,-27.46263640789345,14.176730886712376,Southern Africa (West),optimistic_africa,0.03,0.7151274927751562,0.3515950581468396,338.58742899357145,30.333727092025157,87.51235910013904,1.4319412495884376,11.717605304763115,22.378056245541316,14.915740586996575,0.25726912391627343,0.3554785174440519,0.7380899321146042,0.05813765199603778,0.7648447916155583,2.9930136253146378,False
hex_009,-23.5953687452532,20.377395925555145,Southern Africa (East),optimistic_africa,0.03,0.7037648207335433,0.4004129758597777,125.48262700606044,148.97292018353946,92.4690515382012,1.4358497858967667,11.795751833304397,21.492582384156623,14.704800998560064,0.2555647231100315,0.37012389275793334,0.7380899321146039,0.05730664093614743,0.7648447916155583,2.9960911505630765,False
hex_010,-24.550423709209024,17.12012686421263,Southern Africa (West),optimistic_africa,0.03,0.8357975881257154,0.6099661340085155,422.19778623486286,46.7952772915371,13.82117256875169,1.1704992899993032,10.947387194361527,18.372066775800757,13.174791068793295,0.2753696382188573,0.4329898402025547,0.7380899321146044,0.058464199512011095,0.7648447916155583,2.731898213241477,False
hex_011,-17.878820133816777,22.657494744809725,Southern Africa (East),optimistic_africa,0.03,0.7308695675118385,0.4141781416959909,116.02705300250128,231.6544290023153,110.00540957137534,1.4640656229531066,11.61103493001923,21.25543109000966,14.504353778016359,0.25963043512677575,0.3742534425087973,0.7380899321146042,0.05726981140642704,0.7648447916155583,3.0242701580896965,False
hex_012,-21.273618559032023,20.803711428031487,Southern Africa (East),optimistic_africa,0.03,0.6224313676662078,0.4932756168940916,64.01349026105385,147.35997922659678,28.395464916490816,1.2489791988003685,12.387079914878683,19.98810138205107,14.667386355030398,0.24336470514993114,0.39798268506822754,0.7380899321146042,0.05706728333975691,0.7648447916155583,2.808981205870288,False
hex_013,-19.12686064075004,15.373132979348576,Southern Africa (West),optimistic_africa,0.03,0.6366712785996519,0.7448842446679098,375.6895757349587,89.98310211103508,5.452094184965394,1.1952111232730263,12.27930572893204,16.801481976309113,13.635958603145163,0.24550069178994777,0.473465273400373,0.7380899321146042,0.05828252249825818,0.7648447916155583,2.756428369501447,False
hex_014,-23.67902961407203,22.651637219532816,Southern Africa (East),optimistic_africa,0.03,0.6580547713998388,0.4965604043407861,77.44509931477738,149.7742954129471,67.02744385758652,1.3730711715686528,12.12094277845832,19.93873152441278,14.466279402244657,0.2487082157099758,0.39896812130223586,0.7380899321146039,0.05711957217575618,0.7648447916155583,2.9331254674745715,False
hex_015,-26.27313533858268,22.266701004955227,Southern Africa (East),optimistic_africa,0.03,0.7997160744053764,0.660627335270063,88.8780555894052,10.586948402275889,45.13975177963021,1.1674496440805717,11.166865314756558,17.749057755496676,13.141523046978593,0.26995741116080646,0.44818820058101894,0.7380899321146042,0.057164086110459,0.7648447916155583,2.727548453921193,False
hex_016,-22.344982555809985,16.42469730642244,Southern Africa (West),optimistic_africa,0.03,0.7642425736070565,0.4099573479985184,273.7284282691712,239.8470072441541,99.74497943275716,1.4372534661866379,11.391396686793373,21.32759023262116,14.372254750541707,0.26463638604105844,0.37298720439955557,0.7380899321146042,0.05788453572326664,0.7648447916155583,2.9980727256400668,False
hex_017,-28.23419292674989,15.036593455023418,Southern Africa (West),optimistic_africa,0.03,0.8190485354067768,0.5191843663198555,394.8072979684844,123.16434205101056,97.18192517565193,1.3898120713488646,11.048186244900323,19.605210488765817,13.615293518059971,0.2728572803110165,0.40575530989595665,0.7380899321146042,0.05835719220647111,0.7648447916155583,2.9511039872854985,False
hex_018,-19.06842593608901,20.554937055649656,Southern Africa (East),optimistic_africa,0.03,0.7072747353663466,0.4074966917634128,96.43125291441224,196.7701306763201,38.73952824590312,1.2500523772979786,11.771501441081645,21.369884396063558,14.651016327576219,0.25609121030495197,0.37224900752902385,0.7380899321146042,0.05719349722062222,0.7648447916155583,2.8101805982487633,False
