region,year,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,glacier_area
antarctic_and_subantarctic,2016,32.89845255203744,38.232161340406,0.2706363415381443,0.2883461956685147,121925.40255
antarctic_and_subantarctic,2017,-47.9765486112687,39.08530865491247,-0.3958397038478239,0.2944976047514639,121566.66165
antarctic_and_subantarctic,2018,-26.68093690435365,37.37653091461051,-0.2207877208062065,0.2819745399160574,121207.92075
antarctic_and_subantarctic,2019,45.08614127117214,39.50329539223523,0.3742003607089095,0.2977232362651528,120849.17985
antarctic_and_subantarctic,2020,-77.34985364357878,41.07037544759855,-0.6438901055055252,0.3086613434056207,120490.43895
antarctic_and_subantarctic,2021,-31.329553932028546,41.89878316579056,-0.2615781339840414,0.3160715321041902,120131.69805
antarctic_and_subantarctic,2022,-47.739787569614585,45.09507993888022,-0.3997850518401797,0.3399441788771001,119772.95715
arctic_canada_north,2000,-48.492413102801386,24.61363628578008,-0.4632193777214072,0.2337303111634003,105000.63345
arctic_canada_north,2001,-27.438732411778343,20.57040203524976,-0.2622897984124593,0.1958535232213091,104927.05575
arctic_canada_north,2002,2.272794777893257,18.71927441499457,0.0217411355476733,0.1786231244989666,104853.47805
arctic_canada_north,2003,-10.868112073559915,10.60807895900747,-0.1040353586966476,0.1010934132165193,104779.90035
arctic_canada_north,2004,9.330261455013746,10.070840801759664,0.0893769948896869,0.0959966199880589,104706.32265
arctic_canada_north,2005,-27.634643373576694,10.277201295551182,-0.2649055683009518,0.0971785722489175,104632.74495
arctic_canada_north,2006,-14.49033741307888,10.209223938194809,-0.1390020560896461,0.0971746583110996,104559.16725
arctic_canada_north,2007,-59.606055889383214,10.648915968014064,-0.572188111138054,0.0975552330347633,104485.58955
arctic_canada_north,2008,-59.05425797773865,10.559345915306942,-0.5672906094784383,0.0967416898766393,104412.01185
arctic_canada_north,2009,-44.75125504827651,10.522538217880888,-0.430195384397921,0.098113629688844,104338.43415
arctic_canada_north,2010,-30.430679211817186,11.217123705505449,-0.2927376202191681,0.1060487667637724,104264.85645
arctic_canada_north,2011,-83.30383705815383,12.264318449494825,-0.8019337276809586,0.1100748435976027,104191.27875
arctic_canada_north,2012,-72.92247186119154,11.314321234997632,-0.7024924370806889,0.1022058080659538,104117.70105
arctic_canada_north,2013,7.95057993093942,10.05571359062613,0.0766453998986307,0.0958804225274752,104044.12335
arctic_canada_north,2014,-18.520099173347603,10.295458005816563,-0.1786643182179695,0.0978449765793506,103970.54565
arctic_canada_north,2015,-52.64644712831746,11.40563559537043,-0.508242567183192,0.1058986588860505,103896.96795
arctic_canada_north,2016,-24.18813350213283,10.667766016672696,-0.2336748606693229,0.1011395726357474,103823.39025
arctic_canada_north,2017,6.945037312449323,10.1698508645907,0.067141664612123,0.0969879855691196,103749.81255
arctic_canada_north,2018,14.803773171172445,10.16628960815724,0.1432181458656539,0.0967531216960545,103676.23485
arctic_canada_north,2019,-58.8923231836455,11.265762722417737,-0.5701546022459565,0.1037650472645306,103602.65715
arctic_canada_north,2020,-54.56558148027142,10.682792272718984,-0.5286415283841236,0.0985587561036122,103529.07945
arctic_canada_north,2021,-2.239494795578432,10.465258776084385,-0.0217120738681897,0.0998577518759501,103455.50175
arctic_canada_north,2022,-37.476242418283874,12.149010669089307,-0.3635936339165448,0.1145432517219781,103381.92405
arctic_canada_south,2000,-31.828658494953373,19.01202496888099,-0.7810899695018965,0.464740462916506,40871.6448
arctic_canada_south,2001,-22.03994632267151,16.849655046641296,-0.5413036711855436,0.4124479714691877,40838.9344
arctic_canada_south,2002,-5.5967058673044985,15.24414578075768,-0.1375659386378159,0.373885722658753,40806.224
arctic_canada_south,2003,-8.486024053557571,8.946814501292303,-0.2087521525186098,0.2192241867067371,40773.5136
arctic_canada_south,2004,-1.4671494901073976,8.59092279276655,-0.0361201563806028,0.2107331971725344,40740.8032
arctic_canada_south,2005,-24.2248536106406,8.725038571651284,-0.5968775538212927,0.2119583882585402,40708.0928
arctic_canada_south,2006,-17.097984159188556,8.645932099210997,-0.4216169939820462,0.2110509425988943,40675.3824
arctic_canada_south,2007,-33.1540408077942,8.83618271629957,-0.81819921225744,0.2129086895089758,40642.672
arctic_canada_south,2008,-37.1628977737753,8.797203770357678,-0.917871390934634,0.2109323021447836,40609.9616
arctic_canada_south,2009,-36.847830118826685,8.868505347550203,-0.91082330972531,0.2128038512392997,40577.2512
arctic_canada_south,2010,-29.970014139117,9.346079604885425,-0.7414116458136544,0.2262992912443442,40544.5408
arctic_canada_south,2011,-41.75154929339208,9.168044648899084,-1.0337025116470615,0.2189902013587939,40511.8304
arctic_canada_south,2012,-38.5652621599766,9.021169077331509,-0.955586635238395,0.2161806777361513,40479.12
arctic_canada_south,2013,-9.379093521828558,8.627619895231184,-0.2325871581994081,0.2113282088759408,40446.4096
arctic_canada_south,2014,-14.425387850746011,8.662105003298494,-0.3580170714351818,0.2117491125998163,40413.6992
arctic_canada_south,2015,-27.71112564848519,8.874598208655275,-0.6883067998575911,0.2150299999338045,40380.9888
arctic_canada_south,2016,-29.15938862497677,8.997741085196106,-0.7248668635889515,0.217803495617139,40348.2784
arctic_canada_south,2017,-6.698300058839619,8.503286781702817,-0.1666466766663182,0.2084292559501653,40315.568
arctic_canada_south,2018,-1.1632489212322985,8.567773169735982,-0.0289639126480072,0.2101681622145529,40282.8576
arctic_canada_south,2019,-50.54712713038396,10.165852904921715,-1.2596034631346231,0.2415453254081635,40250.1472
arctic_canada_south,2020,-35.23772265203272,9.16363701489153,-0.8788166707276093,0.2205958442176915,40217.4368
arctic_canada_south,2021,1.5608686349126528,8.899877803175794,0.0389592133917171,0.2183113519143489,40184.7264
arctic_canada_south,2022,-26.803353366935987,10.423143011124177,-0.6695555556434637,0.2535641347498348,40152.016
caucasus_middle_east,2000,-1.5256898932375544,0.5341164210035886,-1.1929640161209925,0.4056858681162848,1282.75515
caucasus_middle_east,2001,-0.7523721686565512,0.2997816663979696,-0.5914872908517828,0.2282378760579874,1275.82805
caucasus_middle_east,2002,0.3736522375370595,0.310850456310781,0.2953552578227448,0.2381195007360484,1268.90095
caucasus_middle_east,2003,0.3913096299000091,0.3083443211841409,0.311010478682684,0.2361506457964048,1261.97385
caucasus_middle_east,2004,0.6360925487896292,0.3221332080012991,0.5083528310759058,0.2460014374442763,1255.04675
caucasus_middle_east,2005,0.2166234935187321,0.2961202263031932,0.1740821238389793,0.2270945002864954,1248.11965
caucasus_middle_east,2006,-1.0808310207835916,0.2704380588544544,-0.8734207038185797,0.2033518293413582,1241.19255
caucasus_middle_east,2007,-1.5967452192637428,0.3109973504342477,-1.2975732804238778,0.2306652590398946,1234.26545
caucasus_middle_east,2008,-0.5404262217384886,0.2846319554419407,-0.4416486935938358,0.2174437842698564,1227.33835
caucasus_middle_east,2009,-0.4336528707431656,0.2690367155284728,-0.3564026011519403,0.2057907085417107,1220.41125
caucasus_middle_east,2010,-0.8591613718604939,0.2778774221375575,-0.7101424536081338,0.2106831749917226,1213.48415
caucasus_middle_east,2011,-0.7173569958488278,0.2980699256326609,-0.5963377715759539,0.2270806307108563,1206.55705
caucasus_middle_east,2012,-1.8119059633143595,0.3142384285775557,-1.5149321984055495,0.230911402262183,1199.62995
caucasus_middle_east,2013,-0.2524468555698191,0.2793540268735304,-0.2122963611555078,0.2141610117065099,1192.70285
caucasus_middle_east,2014,-1.3141644056080215,0.2920850704691671,-1.111608802839578,0.2184043865861738,1185.77575
caucasus_middle_east,2015,-1.5419156322181675,0.3044411268041288,-1.3119201503199795,0.2260167187025248,1178.84865
caucasus_middle_east,2016,-0.7850001980956869,0.2834659727622445,-0.6718557952539899,0.2154400867179049,1171.92155
caucasus_middle_east,2017,-0.835159306231931,0.3310436165272817,-0.7190354625307749,0.2520180075719367,1164.99445
caucasus_middle_east,2018,-0.7279796066933246,0.3574528230998834,-0.6305074718188524,0.2728881075487028,1158.06735
caucasus_middle_east,2019,-0.9227565189113288,0.3001090948682106,-0.8040142096205283,0.2275697374597438,1151.14025
caucasus_middle_east,2020,-1.5198827979446523,0.3347845918920333,-1.3323183415991893,0.2502115501631488,1144.21315
caucasus_middle_east,2021,-0.4267280863623179,0.3368468015773312,-0.3763451795882921,0.2579815819120272,1137.28605
caucasus_middle_east,2022,-0.9122480213138148,0.4835624946461259,-0.8094711864003545,0.3694376748924867,1130.35895
central_asia,2000,2.9975381821101768,13.602258608119822,0.0604912563604096,0.2767044591854465,49702.3543
central_asia,2001,-14.36815509049936,12.801266303535042,-0.2904725049798621,0.2600156281964412,49613.6089
central_asia,2002,-10.731484657993787,12.798345532189735,-0.2173408511454381,0.2601377052145498,49524.8635
central_asia,2003,12.160601523846324,12.850242776470784,0.2467263525522605,0.2611296101843573,49436.1181
central_asia,2004,8.206079680365974,12.529275712212222,0.1667925067944912,0.254756026597588,49347.3727
central_asia,2005,3.2325794931738434,12.859307764986244,0.0658221024443991,0.2615861694868336,49258.6273
central_asia,2006,-25.270664773678984,12.778722011017765,-0.5154924907058607,0.2586934650789088,49169.8819
central_asia,2007,-21.34492309243656,12.567643553393616,-0.436199160630047,0.2547497309987812,49081.1365
central_asia,2008,-31.48646052430057,12.485617654744583,-0.6446144682395528,0.2519772786017513,48992.3911
central_asia,2009,23.07038904132115,12.982794977448638,0.4731714401963555,0.2630744478198715,48903.6457
central_asia,2010,-10.75649385006233,12.954730567358318,-0.2210157219425151,0.2633208769516786,48814.9003
central_asia,2011,4.677905826930605,12.832668637676116,0.0962928797044756,0.2610215269130811,48726.1549
central_asia,2012,-12.448555179098824,12.38624788468882,-0.2567162467555985,0.2516646552314548,48637.4095
central_asia,2013,-9.558388235951202,12.600793882425195,-0.1974750461775573,0.256163241022585,48548.6641
central_asia,2014,-2.956071807406667,12.431821317438994,-0.0611838976842785,0.2528922722986518,48459.9187
central_asia,2015,-19.779397061203014,12.763411416052037,-0.4101391892970858,0.2588752950892952,48371.1733
central_asia,2016,-1.7738837045089502,12.98186721589857,-0.036850287899768,0.264093992338661,48282.4279
central_asia,2017,-11.729947005651477,12.7270330392278,-0.2441241698816651,0.2586408015457544,48193.6825
central_asia,2018,-25.09731281921282,13.502632894589192,-0.523289974599141,0.2735056689341798,48104.9371
central_asia,2019,-20.872552300354226,12.931279821236304,-0.4360062227817344,0.2622128741092664,48016.1917
central_asia,2020,4.568755389673656,12.875546575333429,0.0956133333223047,0.2618959640611981,47927.4463
central_asia,2021,-11.633133913436737,17.499856769876416,-0.2439058358380714,0.3558164017008777,47838.7009
central_asia,2022,-40.61362594960092,18.95295451369369,-0.8531072547271961,0.3833550749370691,47749.9555
central_europe,2000,-0.5934003711822097,0.6009122609745883,-0.2780412432778796,0.2877558756683069,2140.639
central_europe,2001,0.4019665729881813,0.43422767182019,0.1900713070317529,0.2079672547923675,2121.1834
central_europe,2002,-0.7554326466468112,0.4131614181633634,-0.3605156499993134,0.1972606323468862,2101.7278
central_europe,2003,-4.0975870621061805,0.4666085336252875,-1.9737653955826773,0.2009964215508334,2082.2722
central_europe,2004,-1.4388937785429576,0.4052201289287214,-0.6996373060453491,0.1911960977374946,2062.8166
central_europe,2005,-1.8171159119364328,0.3967507632924834,-0.8919538265265944,0.185167216048449,2043.361
central_europe,2006,-2.3588428656706264,0.4113774504090245,-1.1689976654708405,0.188954974992967,2023.9054
central_europe,2007,-1.5790536047853114,0.3998663881665397,-0.7901445173856915,0.1879416409450789,2004.4498
central_europe,2008,-1.5093602965005972,0.4222234187900853,-0.7626732624750852,0.1991750171850177,1984.9942
central_europe,2009,-1.5827261116565263,0.4393865775364854,-0.8076608505112504,0.2072188617200432,1965.5386
central_europe,2010,-1.034331703816414,0.398186173317034,-0.5330934168399737,0.1892932158400928,1946.083
central_europe,2011,-2.494022407325491,0.4078106827608884,-1.2983968712841736,0.186159434025528,1926.6274
central_europe,2012,-2.7965827240695345,0.4694817685252441,-1.4707629995479157,0.2148774843126121,1907.1718
central_europe,2013,-0.5687006031528772,0.4564944870767174,-0.3021703361283248,0.2184411828692258,1887.7162
central_europe,2014,-0.3477905848183993,0.451926949278947,-0.186717578964476,0.2165158298651822,1868.2606
central_europe,2015,-2.9636622375676023,0.4827475994928006,-1.607838564640458,0.2202794156836196,1848.805
central_europe,2016,-1.3798379610635585,0.4567721102063791,-0.7565476178887021,0.2164867944346277,1829.3494
central_europe,2017,-2.5871083005234867,0.4748642787961008,-1.4337266526145749,0.2190635878951354,1809.8938
central_europe,2018,-2.4371975090104008,0.4971035872454163,-1.3653255958889576,0.2310640492610557,1790.4382
central_europe,2019,-1.919024957544504,0.4848397371601196,-1.0868539056291902,0.2278587125306085,1770.9826
central_europe,2020,-1.275594599025034,0.4984105265630102,-0.7304671282362125,0.2369982104164882,1751.527
central_europe,2021,-1.582979860184506,0.4776207527388756,-0.9166730017324138,0.225829019772788,1732.0714
central_europe,2022,-6.237435177272426,0.7282044209005228,-3.653010668614841,0.3154975406797529,1712.6158
greenland_periphery,2000,-41.2912682002374,58.14795528438563,-0.4635243868595238,0.6496667371457514,89349.1603
greenland_periphery,2001,-30.259115172023737,34.40693590362891,-0.3425005468781988,0.3842871129956297,88613.4809
greenland_periphery,2002,-4.633022444104562,34.04614316389751,-0.0528798314794764,0.3806168114081556,87877.8015
greenland_periphery,2003,21.19402971840975,32.97931816599432,0.2439440607539797,0.3685084528285934,87142.12210000001
greenland_periphery,2004,-21.61789893283536,32.04279733381595,-0.2509413314403678,0.3580249460205689,86406.4427
greenland_periphery,2005,-73.56189179697199,32.43937331644711,-0.8612417898409994,0.3603237111698206,85670.7633
greenland_periphery,2006,-11.901237733591891,31.784423148203988,-0.1405432046701326,0.3552779938021395,84935.0839
greenland_periphery,2007,-54.51899453837374,31.52191269045421,-0.6494469170430045,0.351085292767621,84199.4045
greenland_periphery,2008,-31.569572236755583,31.10083677864067,-0.3793811730380011,0.3472498733233991,83463.7251
greenland_periphery,2009,-44.34081127000205,31.25895903949679,-0.5375956073372805,0.3485856675493938,82728.0457
greenland_periphery,2010,-63.50411891699192,31.72351046941193,-0.7768431063146872,0.3528783271181387,81992.3663
greenland_periphery,2011,-73.61889642826725,30.440425465101285,-0.9087303519054896,0.3378175210506762,81256.6869
greenland_periphery,2012,-45.04805361014524,30.60922366116791,-0.561140574693076,0.3412741518299132,80521.0075
greenland_periphery,2013,-37.84487762507106,29.86548229667335,-0.4757610802722418,0.3332162495829455,79785.3281
greenland_periphery,2014,2.5817383158773253,29.81869955577704,0.0327579803196074,0.3333609525033675,79049.6487
greenland_periphery,2015,-9.433257622014974,29.670775706494453,-0.1208167921283485,0.3316684179185126,78313.9693
greenland_periphery,2016,-53.45383656825312,29.42922714128744,-0.6911041823581543,0.3276502727966965,77578.2899
greenland_periphery,2017,7.709968424686927,29.677298979337728,0.1006364551926869,0.331755268082732,76842.6105
greenland_periphery,2018,12.001662332086804,30.323396520363502,0.1581692427362111,0.338940048560673,76106.9311
greenland_periphery,2019,-73.00240051873962,29.982633840146075,-0.971485348423586,0.3327035796072279,75371.2517
greenland_periphery,2020,-39.04193946889865,30.614652227436416,-0.5246749842643712,0.341566096060466,74635.5723
greenland_periphery,2021,-52.79326670883994,30.855775976776048,-0.7165385631847668,0.3436936655801365,73899.8929
greenland_periphery,2022,-46.25762631952477,57.29462709790465,-0.6341463203159325,0.6400145477932303,73164.2135
iceland,2000,-12.119282301800888,9.310404630398684,-1.1050404144816226,0.8425515454197151,11000.276
iceland,2001,-7.880169982482089,8.367888437940389,-0.7211268165172067,0.7580251780053338,10960.46
iceland,2002,-6.477842569043585,8.36938280349822,-0.5949589211736843,0.7584338186598918,10920.644
iceland,2003,-13.226291076562983,6.088712128121142,-1.2192168964160424,0.5489063786494442,10880.828
iceland,2004,-15.987179419707129,5.99819936892382,-1.4791317706809777,0.5391125340226701,10841.012
iceland,2005,-15.450873871967536,6.0079084461037215,-1.4347824046408535,0.5403218303854511,10801.196
iceland,2006,-6.918354403676182,5.999031661951444,-0.6448217532913516,0.5431348438999175,10761.38
iceland,2007,-10.334411364747451,5.992230026517656,-0.9667906555809106,0.5413990246239699,10721.564
iceland,2008,-11.515369917058456,6.043201735721196,-1.081285570207182,0.5455526542318289,10681.748
iceland,2009,-2.9374468586318327,6.003653475507725,-0.2768562809628148,0.5442962410559665,10641.932
iceland,2010,-30.63731167132132,6.136665909617718,-2.8984308577492293,0.5389037664877039,10602.116
iceland,2011,-8.189141762992667,5.100400734518575,-0.7776509957423721,0.4610521151421801,10562.3
iceland,2012,-6.796645559090764,5.067236920459668,-0.6478600347256107,0.4585028792083223,10522.484
iceland,2013,-1.841311036856554,4.978535555370219,-0.1761814446123304,0.4514161128619584,10482.668
iceland,2014,-3.320306207595209,5.065130682758505,-0.3189068559902873,0.4590996573038974,10442.852
iceland,2015,6.969062312583269,5.069503127034173,0.6719223513032837,0.4586556648546741,10403.036
iceland,2016,-8.874125262517493,5.087582446639774,-0.8588863061630226,0.4596245253399423,10363.22
iceland,2017,-2.088827327397081,4.983430441185526,-0.2029478518319404,0.4518379636422231,10323.404
iceland,2018,-1.3218772112160089,5.069432087275889,-0.1289292001529657,0.459697466013012,10283.588
iceland,2019,-10.104679798740069,5.126351603463311,-0.9893899487319486,0.4626350902766832,10243.772
iceland,2020,-9.140112202280346,6.022850703712587,-0.8984373362078995,0.5446254855752175,10203.956
iceland,2021,-12.546547907083468,6.130173165829964,-1.2381077798526985,0.5530143876508594,10164.14
iceland,2022,1.975963970068084,6.617995812759047,0.19575723763538,0.6001057699684678,10124.324
low_latitudes,2000,0.3705258618555614,0.5346473022213154,0.157814011419829,0.228933800352463,2354.92895
low_latitudes,2001,-0.3070070498935514,0.5172510572472317,-0.1323255009428327,0.2215202773884822,2327.07105
low_latitudes,2002,-1.2859863528499784,0.5250969807283328,-0.5609988445881208,0.2232863959982013,2299.21315
low_latitudes,2003,-1.5816633780124076,0.4893433831894396,-0.6984476100558282,0.2069046767967312,2271.35525
low_latitudes,2004,-2.4619022051780592,0.4967700282785205,-1.100652129401808,0.2062049127766357,2243.49735
low_latitudes,2005,-2.769504894430206,0.4947088906345829,-1.253741176010918,0.2034866435691645,2215.63945
low_latitudes,2006,-0.6472329547886849,0.453868358783612,-0.2967300351707955,0.1939664213532102,2187.78155
low_latitudes,2007,0.2943631715954311,0.4533688289494152,0.1366941458094977,0.1941449555565516,2159.92365
low_latitudes,2008,1.0742074293211157,0.4546635712035953,0.5053501509354559,0.1934380523884974,2132.06575
low_latitudes,2009,-1.8409386137271275,0.4694606379390745,-0.8775169467553976,0.1972377637248387,2104.20785
low_latitudes,2010,-1.8410246444614369,0.4540162630694458,-0.8893319440077325,0.1904846125109849,2076.34995
low_latitudes,2011,-0.1241596044782535,0.4465345728623108,-0.0607926225979373,0.1913006929043157,2048.49205
low_latitudes,2012,-0.0184015312558621,0.4444848617975117,-0.0091342126241642,0.1904405696905319,2020.63415
low_latitudes,2013,-0.5516197398382917,0.4911311260759708,-0.2776425996516236,0.2100946439094557,1992.77625
low_latitudes,2014,-0.239795478092252,0.4889898652342481,-0.1224056099734584,0.2094463020263459,1964.91835
low_latitudes,2015,-1.6897583338338864,0.500517508508474,-0.8749561029038354,0.2113710409333535,1937.06045
low_latitudes,2016,-2.36942463411635,0.5050237682774874,-1.244788981141562,0.2103411186413965,1909.20255
low_latitudes,2017,-0.6457522446867621,0.5558366147801133,-0.3442725556313132,0.2377478680751023,1881.34465
low_latitudes,2018,-0.1008118792306184,0.6414614071574477,-0.0545540586709532,0.2748277306916271,1853.48675
low_latitudes,2019,-0.900957994194518,0.6712927059312396,-0.4949905350137911,0.2869691962872982,1825.62885
low_latitudes,2020,-0.562694930155122,0.948935574874308,-0.3139377096055741,0.4063957799277559,1797.77095
low_latitudes,2021,0.0949249570660994,1.3349790454063797,0.053793935714863,0.5719724779712119,1769.91305
low_latitudes,2022,0.0057083128047794,1.4142485234769082,0.0032866291704928,0.6059393450220042,1742.05515
new_zealand,2000,0.0879743435703125,0.5917289805148116,0.0898931394653015,0.5107513858148645,981.5995
new_zealand,2001,-0.94077364134553,0.6310131979549193,-0.96920931721463,0.5431591794045684,973.5817
new_zealand,2002,-1.020883713895824,0.6429659917476624,-1.060474175388845,0.5532402934275195,965.5639
new_zealand,2003,-1.4815955888514936,0.666833418053626,-1.5519396404014374,0.5720309054022729,957.5461
new_zealand,2004,-0.534730129084154,0.5203010387611173,-0.5648479845453,0.4485173553901526,949.5283
new_zealand,2005,0.1857570750016101,0.467644549311449,0.1978905419226048,0.4035793331168855,941.5105
new_zealand,2006,0.8406476913557156,0.5402074032023204,0.9032499375997152,0.4648797474144066,933.4927
new_zealand,2007,-0.5992142058732299,0.67534105918383,-0.6494149734867671,0.5823633948807986,925.4749
new_zealand,2008,-2.1815863332370538,0.6538954777020072,-2.385017005802053,0.5565174671799532,917.4571
new_zealand,2009,-0.1010482490554054,0.5867978499081477,-0.1114448275693885,0.5064902957687418,909.4393
new_zealand,2010,-1.489786079497439,0.6848185589572584,-1.6576805480631496,0.5876107819897949,901.4215
new_zealand,2011,-1.8505679072267327,0.6501157133600923,-2.077600883201244,0.5554507115523012,893.4037000000001
new_zealand,2012,-0.2441112063576637,0.5695291275046163,-0.2765412726681429,0.4914902400830283,885.3859
new_zealand,2013,0.0497800113362103,0.5597612749575636,0.0569086119479675,0.4831670063638937,877.3681
new_zealand,2014,-0.2056041796257262,0.5558625201204962,-0.2372149042454311,0.479724414282972,869.3503000000001
new_zealand,2015,-0.1545894695964328,0.6856278160308884,-0.1800171635192258,0.591778990383012,861.3325
new_zealand,2016,-1.3500601973377886,0.6161128462469087,-1.5868970322823306,0.5286114578306013,853.3147
new_zealand,2017,-0.5357355420070528,0.7189885870435461,-0.6356909445206018,0.6201819115796665,845.2969
new_zealand,2018,-2.020976853697841,0.8250098284441189,-2.421006361894361,0.7067658328912777,837.2791
new_zealand,2019,-1.8455830286413584,0.7683584298466601,-2.2322715867184737,0.6584270724927886,829.2613
new_zealand,2020,-1.3979458572570234,0.7189742168527151,-1.7073527086663358,0.617660650032283,821.2435
new_zealand,2021,-0.0666513400570155,0.9327021431578773,-0.0822058325803627,0.8050797741487655,813.2257
new_zealand,2022,-1.8364658742589808,0.9694595669524252,-2.287597836295951,0.8330509638861755,805.2079
north_asia,2000,-0.9197019532932548,1.0265275291265996,-0.3708087865014635,0.4267978293382843,2487.7225
north_asia,2001,-1.5411560324271425,0.5757372429047373,-0.6239681453842844,0.2374580820623789,2477.3595
north_asia,2002,-2.008519104670919,0.5971520843045376,-0.8166054524398674,0.2449868095663878,2466.9965
north_asia,2003,-1.3367036448471714,0.5605964144603081,-0.5457573636092294,0.2316484965833838,2456.6335
north_asia,2004,-0.6073020718796399,0.5800062732919948,-0.2490033135176266,0.2410596415169421,2446.2705
north_asia,2005,-0.4421699496148141,0.543997009186656,-0.1820678539590347,0.2262170617791567,2435.9075
north_asia,2006,-1.4369095884292484,0.5547031793605927,-0.5941895884796716,0.2289152797255827,2425.5445
north_asia,2007,-1.5576011706781698,0.555112921025605,-0.6468615442700755,0.2287454249490515,2415.1815
north_asia,2008,-1.7288465569663265,0.5495905128318924,-0.7210725895012671,0.2258850833242974,2404.8185
north_asia,2009,0.4721992168201645,0.5558080553432801,0.1977986548721905,0.2311109134930584,2394.4555
north_asia,2010,-1.278298719425217,0.549382943810827,-0.5377916984722222,0.2270930475136839,2384.0925
north_asia,2011,-2.1266620946428576,0.5504841757070587,-0.8986117746265077,0.2247891996692553,2373.7295
north_asia,2012,-2.082237426114749,0.5503336578162555,-0.8836982900957205,0.2249054279600158,2363.3665
north_asia,2013,-0.9064403927766193,0.5632256664521381,-0.3863861215956616,0.2336466676687554,2353.0035
