candidate_id,predicted_probability,hidden_true_label
282,0.5602214336395264,0
865,0.5456705093383789,0
498,0.5203426480293274,0
637,0.5177986025810242,0
54,0.5033097863197327,0
262,0.4990944564342499,0
490,0.4763581454753876,0
454,0.4620561897754669,0
496,0.46004512906074524,0
898,0.45440956950187683,0
532,0.45404282212257385,0
675,0.44889524579048157,0
551,0.44666099548339844,0
763,0.44497522711753845,0
848,0.4424290955066681,0
125,0.4419582486152649,0
799,0.4350290596485138,0
72,0.4252190887928009,0
242,0.4064711332321167,0
361,0.39632758498191833,0
316,0.3952007591724396,0
223,0.3904685974121094,0
342,0.38293588161468506,1
754,0.3788784444332123,0
938,0.37845855951309204,0
323,0.37196579575538635,0
536,0.36726149916648865,0
588,0.3663784861564636,0
944,0.3644130527973175,0
19,0.35498788952827454,0
311,0.3509034514427185,0
198,0.34900808334350586,0
468,0.33249959349632263,0
558,0.33122944831848145,0
111,0.329303115606308,0
143,0.31586650013923645,0
10,0.29016852378845215,0
278,0.2853645384311676,0
827,0.2805922329425812,0
131,0.28010737895965576,0
432,0.27283671498298645,0
694,0.26912447810173035,0
962,0.2672383189201355,0
158,0.26056548953056335,0
221,0.2521682381629944,0
184,0.24380311369895935,0
942,0.23586460947990417,0
175,0.2302834689617157,0
505,0.22830140590667725,0
164,0.22515033185482025,0
767,0.22346843779087067,0
903,0.21970869600772858,0
751,0.21843458712100983,0
615,0.2131342589855194,0
287,0.21146665513515472,0
246,0.20490798354148865,0
30,0.20109446346759796,0
4,0.1939295083284378,0
802,0.19333015382289886,0
440,0.19260720908641815,0
654,0.1906731277704239,0
105,0.19015221297740936,0
926,0.18948161602020264,0
861,0.1860826462507248,0
734,0.18175086379051208,0
408,0.17785555124282837,0
610,0.176431804895401,0
217,0.17369689047336578,0
406,0.17258359491825104,0
814,0.17169421911239624,0
0,0.1686219573020935,0
776,0.16594578325748444,0
641,0.1639551818370819,0
253,0.16332365572452545,0
894,0.16147591173648834,0
260,0.16110791265964508,0
473,0.16024591028690338,0
882,0.1573275774717331,0
791,0.15292814373970032,0
523,0.15148840844631195,0
524,0.14953593909740448,0
137,0.14481385052204132,0
890,0.1334092915058136,0
669,0.12693102657794952,0
514,0.12516003847122192,0
768,0.121744304895401,0
970,0.12088947743177414,0
921,0.12034638226032257,0
2,0.11873429268598557,0
318,0.11401062458753586,0
866,0.11373035609722137,0
892,0.10874734073877335,0
476,0.10785769671201706,0
618,0.10705067217350006,0
212,0.10564479976892471,0
631,0.10348136723041534,0
941,0.10031227022409439,0
191,0.09949751198291779,0
595,0.09705551713705063,0
826,0.09497527778148651,0
457,0.09316688776016235,0
535,0.09249681234359741,0
183,0.09217309951782227,0
592,0.09178140014410019,0
484,0.09070684760808945,0
672,0.08794321864843369,0
541,0.08522608131170273,0
204,0.08294662088155746,0
393,0.08102139830589294,0
642,0.08049082010984421,0
616,0.0786794126033783,0
749,0.07786759734153748,0
190,0.07105114310979843,0
918,0.06908772885799408,0
887,0.06892234086990356,1
787,0.06809686124324799,0
966,0.06801647692918777,0
405,0.06729836761951447,0
980,0.06705654412508011,0
8,0.06679416447877884,0
905,0.06458865106105804,0
355,0.06435953825712204,0
983,0.06387791037559509,0
624,0.06325084716081619,0
746,0.062635637819767,0
544,0.06244802474975586,0
259,0.06229167804121971,0
128,0.06195986270904541,0
60,0.06003495305776596,0
770,0.05989229679107666,0
504,0.05974111333489418,0
686,0.05859481543302536,0
38,0.058379922062158585,0
935,0.057403821498155594,0
925,0.05553542822599411,0
683,0.054851990193128586,0
982,0.053530387580394745,0
395,0.05234227702021599,0
37,0.05077214166522026,0
96,0.049851614981889725,0
625,0.04960411414504051,0
855,0.048536669462919235,0
547,0.04811083525419235,0
129,0.047035422176122665,0
796,0.046863727271556854,0
439,0.04647424444556236,0
932,0.04588242992758751,0
85,0.04583101347088814,0
149,0.04581020399928093,0
917,0.045394640415906906,1
603,0.04531187564134598,0
951,0.043361060321331024,0
75,0.04310881346464157,0
166,0.04307219386100769,0
452,0.04146820679306984,0
493,0.041047316044569016,0
327,0.0408092737197876,0
26,0.040709238499403,0
414,0.04000907018780708,0
387,0.039070628583431244,0
106,0.03883510082960129,0
375,0.03777790069580078,0
44,0.03671278804540634,0
666,0.036517731845378876,0
985,0.03592272475361824,1
800,0.03584279865026474,0
756,0.03534514084458351,0
427,0.035328011959791183,0
822,0.03321589529514313,0
187,0.032796554267406464,0
385,0.0326753631234169,0
765,0.03226177766919136,0
534,0.03199487924575806,0
972,0.031215611845254898,0
701,0.030515199527144432,0
528,0.030136894434690475,0
299,0.029822535812854767,0
464,0.02894080989062786,0
720,0.02888261340558529,0
888,0.02860024757683277,0
39,0.028534429147839546,0
853,0.028039511293172836,0
58,0.02738189324736595,0
795,0.026781141757965088,0
688,0.02666364796459675,0
86,0.026325654238462448,0
914,0.02530481293797493,0
453,0.025303171947598457,0
665,0.025184355676174164,0
310,0.024966537952423096,0
648,0.024906376376748085,0
300,0.024401018396019936,0
156,0.023781782016158104,0
878,0.022217150777578354,0
244,0.02147875912487507,0
706,0.021216019988059998,0
460,0.02016334794461727,0
561,0.020102832466363907,0
867,0.019863514229655266,0
456,0.01949375309050083,0
927,0.019453246146440506,0
613,0.018937796354293823,0
682,0.018818961456418037,0
88,0.018379859626293182,0
286,0.018156081438064575,0
252,0.01790585368871689,0
45,0.01742556132376194,0
396,0.01738889142870903,0
599,0.01738344132900238,0
600,0.01730135828256607,0
957,0.01725166104733944,0
670,0.017071262001991272,0
679,0.016791189089417458,0
687,0.016782736405730247,0
671,0.016463780775666237,0
171,0.016267728060483932,0
25,0.01603514328598976,0
847,0.015695028007030487,0
220,0.01552856620401144,0
627,0.015512276440858841,1
297,0.015321381390094757,0
883,0.015147414058446884,0
214,0.014944910071790218,0
902,0.014866344630718231,0
470,0.014706652611494064,0
538,0.01458844542503357,0
117,0.014572660438716412,0
781,0.014084973372519016,0
704,0.013875838369131088,0
786,0.013356750831007957,0
308,0.012887510471045971,0
947,0.012794812209904194,0
907,0.012790031731128693,0
153,0.012764684855937958,0
279,0.012690304778516293,0
428,0.012567084282636642,0
583,0.012536033056676388,0
249,0.01241707056760788,0
586,0.012142536230385303,0
84,0.011915471404790878,0
946,0.01183505542576313,0
14,0.011488335207104683,0
779,0.011276052333414555,0
678,0.011155842803418636,0
554,0.01104212086647749,0
520,0.010912641882896423,0
979,0.010743465274572372,1
450,0.01065132487565279,0
416,0.010417571291327477,0
356,0.01006457582116127,0
448,0.009830821305513382,0
360,0.009585185907781124,0
365,0.009463731199502945,0
195,0.009457234293222427,0
712,0.00941041111946106,0
150,0.009347532875835896,0
964,0.00927975494414568,0
510,0.009278146550059319,0
758,0.009211084805428982,0
43,0.009155124425888062,0
433,0.009132283739745617,0
836,0.009055358357727528,0
937,0.009022189304232597,0
755,0.008915326558053493,0
839,0.008673517033457756,1
67,0.00841686874628067,0
379,0.008363526314496994,0
658,0.008286855183541775,0
497,0.008048168383538723,0
122,0.0077757262624800205,0
860,0.007607370615005493,0
218,0.007285386323928833,0
829,0.007197221741080284,0
598,0.007020439486950636,0
808,0.007015544921159744,0
525,0.00693688727915287,0
955,0.006918283645063639,0
121,0.0069077457301318645,0
668,0.006872139405459166,0
530,0.006763005163520575,0
33,0.006604568567126989,0
267,0.006574705243110657,1
21,0.00655251182615757,0
891,0.006540658883750439,0
50,0.0063715530559420586,0
722,0.00634402921423316,0
809,0.006322570610791445,0
346,0.0062889959663152695,0
81,0.006258332636207342,0
46,0.005883790552616119,0
449,0.005872059613466263,0
352,0.00586857320740819,0
115,0.005850607063621283,0
823,0.005759312305599451,0
507,0.0056481449864804745,0
573,0.005551907233893871,0
199,0.0055407872423529625,0
778,0.005460553336888552,0
258,0.005281294230371714,0
261,0.005271458066999912,0
29,0.005203630309551954,0
295,0.005125015042722225,0
142,0.005050589330494404,0
378,0.004974843468517065,0
540,0.0049549187533557415,0
895,0.004934643395245075,0
922,0.004930341150611639,0
329,0.0048887403681874275,0
623,0.004727617371827364,1
901,0.004706024657934904,1
229,0.004675769247114658,0
304,0.004653037991374731,0
614,0.004626181907951832,0
392,0.0045043970458209515,0
363,0.0044786580838263035,0
326,0.004327785223722458,0
806,0.004192294552922249,0
209,0.004160226788371801,0
738,0.00410435302183032,0
110,0.003989511169493198,0
403,0.003901058342307806,0
680,0.003882838413119316,0
602,0.0038697547279298306,0
386,0.0038085682317614555,0
956,0.003680485999211669,0
846,0.003612395143136382,1
325,0.0036067254841327667,0
144,0.003601198084652424,0
864,0.0035660467110574245,0
813,0.003558276453986764,0
928,0.003450065851211548,0
601,0.003414175473153591,0
27,0.003384226933121681,0
298,0.003344999859109521,0
155,0.003292541252449155,0
257,0.003276336472481489,0
90,0.0032634560484439135,0
474,0.0032478494103997946,0
691,0.0032283146865665913,0
276,0.0030898903496563435,0
553,0.0030898049008101225,0
407,0.0030301071237772703,1
124,0.002940565114840865,0
390,0.0029399320483207703,0
247,0.0027424031868577003,0
281,0.002692044246941805,0
930,0.002671796130016446,0
924,0.0026527023874223232,0
236,0.00264522316865623,0
987,0.002559626242145896,0
916,0.00254391529597342,0
97,0.002513048006221652,0
483,0.0024661971256136894,0
233,0.002412591828033328,0
205,0.0024078795686364174,0
859,0.002399035030975938,0
965,0.0022864670027047396,0
319,0.002250026911497116,1
574,0.0020804626401513815,0
160,0.0019983677193522453,0
65,0.0019901148043572903,0
936,0.001982208341360092,0
469,0.0019697861280292273,0
977,0.0019123033853247762,0
568,0.0019027647795155644,0
285,0.0018834314541891217,0
989,0.001875522080808878,0
596,0.0018745556008070707,1
70,0.0018669127020984888,0
141,0.0018554970156401396,0
9,0.0018152697011828423,0
750,0.0017533721402287483,0
571,0.0017406116239726543,0
545,0.0017199190333485603,0
49,0.0016968724085018039,0
435,0.0016834249254316092,0
991,0.0016508294502273202,0
487,0.0016490912530571222,0
168,0.001646406133659184,0
339,0.001637426670640707,0
697,0.0016289612976834178,0
157,0.0016276955138891935,1
92,0.0016234314534813166,0
609,0.0016043215291574597,0
245,0.0015938583528622985,0
328,0.001558177638798952,0
975,0.0015225200913846493,0
87,0.0014990252675488591,0
801,0.0014306075172498822,0
458,0.0013729522470384836,0
931,0.0013650818727910519,0
708,0.001303142518736422,0
12,0.00129665806889534,1
376,0.0012685450492426753,0
709,0.0012298456858843565,0
885,0.0012134370626881719,0
32,0.001210767775774002,0
873,0.0011974296066910028,0
992,0.001155179226770997,0
11,0.0011503241257742047,0
832,0.0011460782261565328,0
265,0.0011430334998294711,0
203,0.001128090312704444,0
391,0.0011179231805726886,0
332,0.001107898191548884,0
225,0.0011066044680774212,0
863,0.001095562125556171,0
857,0.0010875437874346972,0
543,0.001067336299456656,0
324,0.0010455666342750192,0
109,0.0010405519278720021,0
13,0.0010340100852772593,0
702,0.0010047814575955272,0
418,0.0009922543540596962,0
230,0.0009885154431685805,0
761,0.0009685479453764856,0
413,0.0009652728913351893,0
89,0.0009480276494286954,0
368,0.000942154903896153,0
939,0.0009413630468770862,0
173,0.0009413500665687025,0
113,0.0009352253400720656,0
684,0.0009327738080173731,0
123,0.0009151184349320829,0
426,0.0009051217348314822,0
884,0.0008917268132790923,0
334,0.0008774394518695772,0
904,0.0008753245929256082,0
817,0.0008726210799068213,0
181,0.0008688779198564589,0
370,0.0008668684749864042,0
102,0.0008634165278635919,0
539,0.0008194931433536112,0
742,0.000818084052298218,0
849,0.0008179114083759487,0
584,0.000812531157862395,1
698,0.0008068298338912427,0
288,0.0007939731003716588,0
590,0.0007818007143214345,0
100,0.0007803630433045328,0
780,0.0007773545221425593,1
877,0.0007759209838695824,0
345,0.0007674697553738952,0
645,0.0007544725085608661,0
649,0.0007390519022010267,0
274,0.0007305374601855874,0
421,0.0007131738821044564,0
652,0.0006951257819309831,0
338,0.000676705501973629,0
444,0.0006450891960412264,0
566,0.0006397512042894959,0
353,0.0006275551859289408,0
958,0.0006271414458751678,0
446,0.0006138035096228123,0
465,0.000602001731749624,0
207,0.0005917975213378668,0
354,0.0005780253559350967,1
377,0.00056343903997913,0
555,0.0005587789346463978,0
515,0.0005571781075559556,0
840,0.0005501200794242322,0
189,0.000548600044567138,0
194,0.0005481836851686239,0
341,0.0005389926373027265,1
724,0.0005290594999678433,0
727,0.0005245931097306311,0
224,0.0005243518971838057,0
284,0.0005202831234782934,0
422,0.0005038549425080419,0
228,0.00047514584730379283,0
112,0.00047420404735021293,0
330,0.0004736115806736052,0
159,0.0004730228101834655,0
139,0.0004683568549808115,0
270,0.0004650625050999224,0
815,0.00046279566595330834,0
656,0.00045624960330314934,0
64,0.000454309192718938,0
716,0.00044562557013705373,1
762,0.00043578565237112343,0
699,0.0004342008614912629,0
95,0.0004287016054149717,0
28,0.00040505817742086947,0
984,0.0003975218569394201,0
976,0.00039367692079395056,0
711,0.0003922717005480081,0
597,0.00038311004755087197,0
409,0.00037964683724567294,0
306,0.00037827008054591715,0
463,0.00037591170985251665,0
816,0.0003688618598971516,0
472,0.0003680441586766392,0
152,0.0003639909846242517,0
788,0.00035731177194975317,0
869,0.0003555963630788028,0
176,0.00034851121017709374,0
177,0.0003477422287687659,0
777,0.0003465504851192236,0
757,0.00034623872488737106,0
522,0.00034370474168099463,0
841,0.00033773400355130434,1
578,0.00033447876921854913,0
263,0.00032180603011511266,0
307,0.0003214742464479059,0
437,0.0003098867309745401,0
971,0.00030764334951527417,0
227,0.00030756767955608666,0
557,0.00030603905906900764,0
696,0.00030548343784175813,0
255,0.00030321034137159586,0
350,0.00028842873871326447,0
53,0.00028510583797469735,0
793,0.0002778889029286802,0
180,0.0002751070132944733,0
71,0.00027297111228108406,0
745,0.0002576983824837953,0
192,0.00025563762756064534,0
990,0.0002523055300116539,0
154,0.0002497770474292338,0
673,0.0002487795427441597,0
478,0.00024815223878249526,0
430,0.0002456372603774071,0
667,0.0002444392303004861,0
78,0.00023996354138944298,0
785,0.0002392024325672537,0
919,0.0002365910477237776,0
98,0.0002259717439301312,0
837,0.00022475491277873516,0
372,0.0002246471558464691,0
251,0.00022386499040294439,0
80,0.00022000496392138302,0
35,0.00021849376207683235,0
556,0.00021090295922476798,0
717,0.00021076385746710002,0
674,0.00021055476099718362,0
68,0.00020715613209176809,0
640,0.00020114278595428914,0
343,0.0001974840124603361,0
718,0.00019302773580420762,0
978,0.00019077006436418742,0
107,0.00019059352052863687,0
689,0.0001897979382192716,0
643,0.00018933504179585725,0
101,0.00018768661539070308,0
22,0.00018724867550190538,0
934,0.00018475936667528003,0
999,0.00017570100317243487,0
973,0.0001732341479510069,0
871,0.0001730541989672929,0
467,0.00017304313951171935,0
358,0.00016618482186459005,0
394,0.00016592071915511042,0
693,0.00016386639617849141,0
240,0.00016385249909944832,0
388,0.00016346377378795296,0
953,0.00016172858886420727,0
344,0.00015544649795629084,0
174,0.00015361029363702983,0
277,0.00015304259432014078,0
312,0.00014889640442561358,0
517,0.00014512630878016353,0
76,0.00014436582569032907,0
950,0.00014424871187657118,0
138,0.00014326602104119956,0
565,0.0001411879638908431,0
1,0.000140854885103181,0
945,0.0001401564513798803,0
923,0.0001371983380522579,0
995,0.0001369810925098136,0
93,0.00013504709932021797,0
434,0.00013411518011707813,0
587,0.00013260042760521173,0
721,0.00012540661555249244,0
838,0.00012334645725786686,0
302,0.00012310310557950288,0
272,0.00011952879867749289,0
820,0.00011932405323022977,0
850,0.0001180281033157371,1
810,0.00011774234735639766,1
201,0.00011133944644825533,0
537,0.00011007067223545164,0
912,0.00010962099622702226,0
960,0.00010865688818739727,0
317,0.00010778344585560262,1
290,0.00010686839959817007,0
906,0.00010332080273656175,0
968,0.00010213902714895085,0
488,0.00010174910858040676,0
920,0.00010146173008251935,0
725,9.902743477141485e-05,1
163,9.78270109044388e-05,0
489,9.535042772768065e-05,0
415,9.448757191421464e-05,1
636,9.330070315627381e-05,0
172,9.036704432219267e-05,0
91,9.006061736727133e-05,0
988,8.992278890218586e-05,0
397,8.416369382757694e-05,0
550,8.183414320228621e-05,0
676,8.13920923974365e-05,0
56,7.925253157736734e-05,0
200,7.882434874773026e-05,0
661,7.71991690271534e-05,1
961,7.51725456211716e-05,0
996,7.501064101234078e-05,0
880,7.177869701990858e-05,0
653,7.175611244747415e-05,0
655,7.12424298399128e-05,0
792,7.119787915144116e-05,0
62,6.678354839095846e-05,1
825,6.607961404370144e-05,0
748,6.60513251204975e-05,0
264,6.402446160791442e-05,0
852,6.33598756394349e-05,0
913,6.313098856480792e-05,0
99,6.18668636889197e-05,0
766,6.162850331747904e-05,0
851,6.012844096403569e-05,0
526,5.927289021201432e-05,0
42,5.561718353419565e-05,0
630,5.219897866481915e-05,0
622,5.209166920394637e-05,0
664,4.962960520060733e-05,0
594,4.9194586608791724e-05,0
621,4.9179860070580617e-05,0
47,4.9110123654827476e-05,0
794,4.827230441151187e-05,0
529,4.7377514420077205e-05,0
193,4.625981455319561e-05,0
283,4.54840155725833e-05,0
491,4.3965908844256774e-05,0
500,4.329178045736626e-05,0
743,4.277683183318004e-05,0
690,4.2680181650212035e-05,0
790,4.185043144389056e-05,0
389,4.0517534216633067e-05,0
348,4.0192579035647213e-05,0
582,3.9919228584039956e-05,0
870,3.863917299895547e-05,0
635,3.824209488811903e-05,0
410,3.7983023503329605e-05,0
705,3.784956061281264e-05,0
494,3.734029087354429e-05,0
219,3.642073352239095e-05,0
401,3.4973993024323136e-05,0
519,3.4933025744976476e-05,0
910,3.468601425993256e-05,0
819,3.3638982131378725e-05,0
732,3.099289824604057e-05,0
872,3.079802627325989e-05,0
188,3.0326029445859604e-05,0
380,2.9752789487247355e-05,0
243,2.9433385861921124e-05,0
412,2.847432369890157e-05,0
579,2.744472112681251e-05,0
250,2.6428873752593063e-05,0
424,2.5974242817028426e-05,0
875,2.5767101760720834e-05,0
879,2.5412184186279774e-05,0
531,2.530700476199854e-05,0
384,2.4502505766577087e-05,0
83,2.43796002905583e-05,0
482,2.3727721782051958e-05,1
57,2.3280003006220795e-05,0
663,2.2890868422109634e-05,0
760,2.280723856529221e-05,0
197,2.2005766368238255e-05,0
15,2.19098601519363e-05,0
835,2.1839518012711778e-05,0
196,2.060957922367379e-05,0
114,2.0194758690195158e-05,0
31,1.978153522941284e-05,0
969,1.863380748545751e-05,0
23,1.849294494604692e-05,0
216,1.782350409484934e-05,0
20,1.6863967175595462e-05,0
981,1.5868254195083864e-05,0
577,1.501910446677357e-05,0
769,1.4223529433365911e-05,0
411,1.3970230611448642e-05,0
226,1.393252478010254e-05,0
798,1.37618326334632e-05,0
546,1.3705148376175202e-05,0
747,1.363235878670821e-05,0
726,1.3417671652860008e-05,0
103,1.3004548236494884e-05,1
82,1.2648143638216425e-05,0
362,1.2462794074963313e-05,0
280,1.1464010640338529e-05,0
997,1.1449675184849184e-05,0
821,1.1323095350235235e-05,0
248,1.116008024837356e-05,0
291,1.100039662560448e-05,0
845,1.087808959709946e-05,0
136,1.0680556442821398e-05,0
382,1.0306729564035777e-05,0
34,1.0151344213227276e-05,0
513,1.0066315553558525e-05,0
824,9.746659998199902e-06,0
506,9.33473802433582e-06,0
628,9.09588470676681e-06,0
804,9.062168828677386e-06,0
24,8.9972318164655e-06,0
6,8.983248335425742e-06,1
611,8.893319318303838e-06,0
127,8.825777513266075e-06,0
481,8.492755114275496e-06,0
116,8.447746040474158e-06,0
700,8.208290637412574e-06,0
340,7.691787686781026e-06,0
774,7.608958640048513e-06,0
268,7.603430731251137e-06,0
269,7.41562143957708e-06,0
789,7.275007192220073e-06,0
347,7.124275271053193e-06,0
650,7.077022473822581e-06,0
731,6.215609573700931e-06,0
741,5.924510787735926e-06,0
509,5.7973961702373344e-06,0
238,5.716051418858115e-06,0
552,5.6146855058614165e-06,0
445,5.573930593527621e-06,0
443,5.3735211622552015e-06,0
130,4.9765262701839674e-06,0
215,4.8730166781751905e-06,0
608,4.814169187739026e-06,0
234,4.753148004965624e-06,0
713,4.72780448035337e-06,0
659,4.511058250500355e-06,0
638,4.44443867309019e-06,0
581,4.412510861584451e-06,0
455,4.316177637520013e-06,0
662,3.939690031984355e-06,0
254,3.92442052543629e-06,0
567,3.9109031604311895e-06,0
271,3.7851734759897226e-06,0
273,3.6937826735083945e-06,0
897,3.670031901492621e-06,0
710,3.506996108626481e-06,0
451,3.4948000120493816e-06,0
707,3.3997946502495324e-06,0
874,3.3418934890505625e-06,0
723,3.308460691187065e-06,0
644,2.9452628496073885e-06,0
807,2.857912704712362e-06,0
954,2.469389301040792e-06,0
151,2.4175592443498317e-06,0
948,2.2709634777129395e-06,0
94,2.2531232843903126e-06,0
893,2.1295982151059434e-06,0
593,2.0907855287077837e-06,0
145,1.8386305100648315e-06,0
333,1.7416308537576697e-06,0
495,1.586965254318784e-06,0
562,1.5571080211884691e-06,0
169,1.4978489843997522e-06,0
41,1.4904891258993302e-06,1
911,1.4423203538171947e-06,0
549,1.3799872249364853e-06,0
7,1.3667146276929998e-06,0
527,1.318233103120292e-06,0
516,1.3115244428263395e-06,0
17,1.2356874776742188e-06,0
589,1.193705770674569e-06,0
952,1.1521830174388015e-06,0
420,1.1495192211441463e-06,0
772,1.0397261576144956e-06,0
466,9.897728432406439e-07,0
73,9.833430567596224e-07,0
459,9.593939012120245e-07,0
993,9.532605531603622e-07,0
685,9.457826308789663e-07,0
373,9.217087608703878e-07,1
862,9.039227393259353e-07,0
367,8.956045576269389e-07,0
486,8.31507406928722e-07,0
831,7.96448716755549e-07,0
351,7.885433319643198e-07,0
477,7.596281648147851e-07,0
492,7.482200317099341e-07,0
239,7.272539619407326e-07,0
805,7.254432716763404e-07,0
733,7.071909635669726e-07,0
442,7.037744467197626e-07,0
232,6.998243406997062e-07,0
844,6.898509923303209e-07,0
842,6.179616889312456e-07,0
331,5.942086431787175e-07,0
512,5.933960096626834e-07,0
3,5.877778335161565e-07,1
572,5.734270871471381e-07,0
612,5.402586680247623e-07,0
132,5.178511628400884e-07,0
296,5.111297127768921e-07,0
889,4.3121681869706663e-07,0
381,4.099956072423083e-07,0
657,3.7808732145094837e-07,0
963,3.7785409290336247e-07,0
521,3.5393586017562484e-07,0
36,3.103297672168992e-07,0
632,3.0742415901841014e-07,0
797,2.977066628773173e-07,0
647,2.9746487939519284e-07,0
438,2.970994330553367e-07,0
371,2.9340830565161014e-07,0
374,2.4936767317740305e-07,0
294,2.4542225673940266e-07,0
998,2.440438322537375e-07,0
740,2.396110971858434e-07,0
480,2.2456892168065679e-07,0
695,2.137987138439712e-07,0
542,2.0012031143323838e-07,0
629,1.7944452679330425e-07,0
185,1.6691012660885463e-07,0
876,1.6300074889841198e-07,0
322,1.50006457033669e-07,0
165,1.3949561150639056e-07,0
186,1.3295249345901539e-07,0
967,1.3044027014075255e-07,0
715,1.0245837955835668e-07,0
736,1.002465594979185e-07,0
511,9.448508819787094e-08,0
633,8.38053182405929e-08,0
335,6.531098506457056e-08,0
146,5.8180830819765106e-08,0
366,4.989966129187451e-08,0
681,4.8434483090886715e-08,0
52,4.618575033532579e-08,0
402,4.5418566685384576e-08,0
18,4.5106478552270346e-08,0
626,4.37151967958016e-08,0
518,3.9864989531679385e-08,0
959,3.9586602440522256e-08,0
320,3.911607748818824e-08,0
349,3.296852213452439e-08,0
79,3.05155651858513e-08,0
5,3.048659280580068e-08,0
119,2.9533406831205866e-08,0
811,2.8180597411164854e-08,0
133,2.748902083737903e-08,0
854,2.5494959032812403e-08,0
315,2.262842002664911e-08,0
425,2.258973808011433e-08,0
208,2.075043603610993e-08,0
479,2.041622693127465e-08,1
419,2.0104533149378767e-08,0
591,1.71863820952467e-08,0
759,1.647696024065226e-08,0
485,1.6199926733406755e-08,0
576,1.5631346883537844e-08,0
313,1.4307432572024936e-08,0
908,1.3301039381019564e-08,0
605,1.2858902387336002e-08,0
120,1.1300810953684959e-08,1
241,1.0894241064818289e-08,0
929,1.0841838538055981e-08,0
735,9.968365688450831e-09,0
858,9.37860633598575e-09,0
179,7.135058321949828e-09,0
206,5.957562887459744e-09,0
266,5.714772655096567e-09,0
900,5.586544116198411e-09,0
462,5.2117430371367846e-09,0
620,5.028659710859529e-09,0
108,4.3611407818389125e-09,0
48,3.84783449547399e-09,0
399,3.733591658061641e-09,0
431,3.101875201139137e-09,0
569,2.5794981706184217e-09,0
886,1.7146101205511854e-09,0
585,1.6848237249789122e-09,0
383,9.529091959947777e-10,1
336,7.749638708531847e-10,0
222,7.229342680048489e-10,0
818,5.591626606182842e-10,0
739,5.433719030278894e-10,0
783,3.6425545912877055e-10,0
309,2.585994474113562e-10,0
994,2.461269799081123e-10,0
508,2.278317673409802e-10,0
771,2.1799985427950475e-10,0
182,1.7153289899596302e-10,0
337,1.509571495583728e-10,0
646,1.4486371824329325e-10,0
639,9.620159530099315e-11,0
16,6.03444308411305e-11,0
293,5.245695544608964e-11,0
417,4.292229766056366e-11,0
714,1.4944387741189225e-11,0
69,1.4797631869845063e-11,1
213,7.532605615645505e-12,0
162,7.372933860660957e-12,0
475,5.089102750321928e-12,0
580,3.1026810894813073e-12,0
834,2.183791775883792e-12,0
256,6.826575437747506e-13,0
828,4.754668338734225e-13,0
812,2.595111896642327e-13,0
949,5.642408334180851e-14,0
856,1.0762871578131813e-14,0
784,2.2813341656307412e-15,0
833,1.4149356099824842e-15,0
126,2.0506294429134227e-16,0
753,6.530944307663836e-17,0
986,6.850234042753244e-21,0
63,2.0451931561934154e-30,0
