energy_eV,pump_off,pump_on_0,pump_on_30,pump_on_60,pump_on_90,pump_on_120,pump_on_150,pump_on_180
-0.2989949748743719,86.1408059819655,91.90021444842446,90.2332156540568,90.30798453040109,91.91330236563729,90.3140738798426,90.30530222304563,92.02435561449654
-0.29396984924623115,89.26752572981066,95.06300078372055,93.43942114286551,93.35414068004043,95.0788022952437,93.46979207306663,93.51976457431803,95.07046946271002
-0.2889447236180904,92.23033999276575,98.0512170099627,96.30925838270028,96.42715508528953,98.03671644691775,96.37092985986105,96.41618136274248,98.06851729625481
-0.28391959798994976,94.97171842186664,100.86945045861113,99.11285319773619,99.14791774522475,100.7973577767234,99.06718110648912,99.23443542801039,100.73905305591384
-0.27889447236180903,97.43281330812144,103.22354085450503,101.5871601054758,101.53364310182178,103.29188753719261,101.67162103719104,101.68210917657315,103.21434543198784
-0.27386934673366836,99.55610954328128,105.44423097039487,103.81471370462182,103.84443644188164,105.4248155138676,103.74923489907975,103.74720552840036,105.44372495608546
-0.26884422110552764,101.28844826056728,107.17599255920001,105.60303932330226,105.45369459078574,107.1220474829719,105.4692124073461,105.43990036681822,107.16296796537333
-0.2638190954773869,102.58417886545166,108.55973412138574,106.74110132615724,106.73477883246959,108.49132512066284,106.77622274691568,106.90279707148667,108.48402213612322
-0.25879396984924624,103.40812648295633,109.32649221482238,107.69263572516445,107.6393237164242,109.43121481564361,107.69142483942936,107.72405525014847,109.45230267636649
-0.2537688442211055,103.73803717568816,109.76100002666092,108.0335629972333,108.03524143813601,109.73412590160477,108.09833709128344,108.09716321663556,109.6986758398924
-0.24874371859296485,103.56619592067213,109.68620797947202,107.95381522560272,107.95879663795036,109.67031426648205,107.91887215377707,107.98113821083382,109.67031041318347
-0.24371859296482412,102.90000357067265,109.0856863101886,107.24202923357268,107.37333409567314,109.10967664363082,107.31654146818177,107.32368520550959,109.01143165081002
-0.2386934673366834,101.76143442185601,107.99212191159035,106.313183089194,106.18328417829441,107.95803516080477,106.26235246545802,106.27148376079164,107.97193110379237
-0.23366834170854273,100.18544815669875,106.50526494919441,104.77107934051539,104.64102817526624,106.57557301137409,104.72717330746882,104.7653703146968,106.5203102982754
-0.228643216080402,98.21756630465111,104.65546557252597,102.83408128567619,102.89168960053297,104.64109179070934,102.78719632482925,102.80701908308836,104.63040910062503
-0.22361809045226128,95.91091625982767,102.45746900385204,100.57911991278873,100.57798843681941,102.44638740209781,100.5268746888609,100.57878809300065,102.41791815022538
-0.2185929648241206,93.32308039778994,99.95092370286748,98.09142944688499,98.1141114371949,99.92173983113399,98.0915206981947,98.1433565525596,99.97108275672146
-0.21356783919597988,90.51306476962101,97.27044985272106,95.39829053195942,95.38166479467118,97.20390124855197,95.31613574704713,95.35430834989538,97.19804498604036
-0.2085427135678392,87.53863519802813,94.32616188001677,92.35578104728647,92.45515012402811,94.51921053377505,92.4454034630191,92.46909065021535,94.49699769717289
-0.20351758793969849,84.45417922519279,91.46344483076714,89.48147199475892,89.5206836643213,91.42466236212431,89.47431853343615,89.43354497259865,91.4950108915031
-0.19849246231155776,81.30916109762477,88.38479794073002,86.4129480049307,86.46324886103879,88.48937526813063,86.39255092681097,86.54358318943777,88.47497713441292
-0.1934673366834171,78.14715952937833,85.43867796929618,83.32767756435224,83.3789418024989,85.43703543406554,83.47947427411523,83.41460478257154,85.38804588751297
-0.18844221105527637,75.00542279748737,82.43256351613796,80.30189344758611,80.3894068899096,82.4925428460961,80.37913230290496,80.37810141512446,82.4062423219527
-0.1834170854271357,71.91484442800554,79.46521287293666,77.43325172414298,77.4242586454633,79.51736730850216,77.30876518516298,77.31169727101087,79.58056561772831
-0.17839195979899497,68.90025217808494,76.65302455734636,74.40524613211203,74.51059592950337,76.71201249005493,74.55438943069757,74.53222247566065,76.59154731712991
-0.17336683417085424,65.98090767252467,73.95457300674892,71.69845147125658,71.75749914174305,73.93461799580359,71.74091698575903,71.67648290691025,73.87411909388207
-0.16834170854271358,63.171127975607575,71.33556639397288,69.03001686358606,69.03618029373175,71.34373732415207,69.0586431499246,68.94791248948796,71.25788709996365
-0.16331658291457285,60.480958483400904,68.89611708621784,66.5269477037216,66.63892487571992,68.85875564219313,66.53819421647152,66.58080609169693,68.88946108239175
-0.15829145728643218,57.916845107673,66.51735343018895,64.10491115173267,64.09175105332277,66.46627988860727,64.16465336953591,64.04169722972274,66.57257939168593
-0.15326633165829145,55.48227050570945,64.34423996184286,61.85984594814414,61.837955099081114,64.3346356534305,61.83154788667126,61.88919091549644,64.40128524468764
-0.14824120603015073,53.1783329737399,62.31077199522671,59.73199634481089,59.7184301581742,62.320754436202705,59.73927662397768,59.67308278561459,62.238724354487545
-0.14321608040201006,51.00425727441716,60.34988069077239,57.73917757112159,57.79400868373814,60.312526072596626,57.64322088744123,57.69130119810649,60.36535193249557
-0.13819095477386933,48.95783432304124,58.57612109741263,55.865596983772846,55.79689962018139,58.61678990690984,55.768418692322406,55.80814520273173,58.499869893813134
-0.13316582914572866,47.03579177594587,57.00239739171465,54.09339407908864,54.06871730325938,56.98031199611477,54.09812534062705,54.09500282117358,56.91477564865809
-0.12814070351758794,45.23410068948485,55.433368723267044,52.64564851974243,52.53678838370134,55.457650368439516,52.55312771356532,52.57432999075341,55.42356263726408
-0.12311557788944721,43.54822506798283,54.008455420226525,51.083555916964904,51.106683358198296,53.97303325582925,51.088811263523624,51.129690688128086,53.99981149174583
-0.11809045226130654,41.97332173874514,52.807201676148004,49.74827832033455,49.78110185905863,52.86251055789383,49.7135076182199,49.74650471279194,52.847142439169126
-0.11306532663316582,40.504397936131134,51.64197322449104,48.43633054020761,48.45387275480343,51.59350352733895,48.51240872086793,48.487956639436106,51.666763023290066
-0.1080402010050251,39.13643351118149,50.54305986133207,47.348724667895446,47.48324162788081,50.53992893369634,47.364252412835704,47.326522075925055,50.589012626729186
-0.10301507537688442,37.86447399872986,49.61894866059564,46.33185885310286,46.3072746225671,49.64892053658245,46.316941913728044,46.34808168638826,49.577255959755874
-0.0979899497487437,36.683699999762,48.848391833196274,45.41149689285434,45.401389561420224,48.806186011128844,45.369361629453934,45.381539164075136,48.823037199526624
-0.09296482412060303,35.58947755625471,48.047733150222314,44.550471084428814,44.594381285609884,48.06537104604009,44.525464146040356,44.63695958479732,47.97319393080442
-0.0879396984924623,34.57739345863038,47.40626433663554,43.768155784741865,43.78843185216038,47.36317462658965,43.83660488240057,43.78944964967564,47.405880729976836
-0.08291457286432158,33.6432787589095,46.73248060308997,43.04704311251348,43.10479840527217,46.80831269403631,43.16856417073421,43.172753260864475,46.81107917743528
-0.07788944723618091,32.78322317682742,46.31841072998131,42.43134852650409,42.47521377202263,46.3206387151263,42.54117702770363,42.503905259070734,46.250752041877526
-0.07286432160804018,31.993582583085,45.92199003298951,41.97035446018989,41.988965756077235,45.88923119477552,41.94929785790256,41.94249881765012,45.85052357278869
-0.06783919597989951,31.27098131926522,45.501753241406085,41.51956729769662,41.62024101256323,45.44331511127739,41.613285624517154,41.54555075775467,45.515967340765414
-0.06281407035175879,30.612310760475964,45.25360093366512,41.06548676424051,41.122566485108194,45.252935004930336,41.04860618200509,41.08089202248712,45.13333015185319
-0.05778894472361806,30.01472523590337,44.90399445620219,40.72377698039456,40.795448920099055,44.937735399295995,40.61478056423463,40.73781569638465,44.91556159447866
-0.05276381909547739,29.475636185412654,44.78641270719769,40.35089173261942,40.424895001190436,44.74590253252989,40.46877709932573,40.41837934581745,44.67502883878267
-0.04773869346733667,28.992705238796177,44.598836178684074,40.13544225606019,40.173280496027566,44.554014401556756,40.233578448737724,40.17087152531986,44.540212298778094
-0.042713567839196,28.563836750689937,44.35609372515862,39.919692738146466,39.95130448518926,44.368103989771384,40.03983167651859,39.97883178061533,44.40687770295256
-0.03768844221105527,28.187170201916047,44.25018922859785,39.68614380443109,39.67271334578281,44.2678758696143,39.80886489148473,39.71574957768503,44.39511939435456
-0.03266331658291455,27.861072781342138,44.24903784400836,39.68756551489732,39.5803481635461,44.253410148642175,39.61348463925505,39.59378517070107,44.219762482473044
-0.027638190954773878,27.584132386430788,44.175955599647295,39.519724097776745,39.39042559502543,44.26194526073531,39.42836932334097,39.51376487563208,44.13425693462986
-0.022613065326633153,27.355151221423604,44.17525906590703,39.42442554545959,39.346845353399424,44.151593670611,39.39215728258307,39.3529594010086,44.16597916389154
-0.017587939698492483,27.17314012618997,44.04752634182354,39.35354682699868,39.3102608630272,44.083093160705985,39.343856683320915,39.382283817584494,43.98148199538297
-0.012562814070351758,27.037313733377047,44.03655156545108,39.25036925406934,39.27526951418688,44.05740152109307,39.24875334715939,39.36687485989593,44.036851473110765
-0.007537688442211032,26.947086524315523,44.0854355406501,39.23713474596673,39.2419852530702,44.009549817588336,39.229518150048044,39.18241188884282,44.10095603965336
-0.0025125628140703626,26.902069833248074,44.09585817274458,39.297419788221134,39.215250527454366,44.119191864034796,39.20121214304802,39.18085186925201,44.07193386976939
0.002512562814070307,26.90206983324807,44.04588027792644,39.25278056496002,39.151664359956705,44.042429831356756,39.18740996026481,39.10026138814357,44.063996021832196
0.007537688442211032,26.947086524315523,44.065901767501856,39.172366520181235,39.20038551045545,44.167992418695945,39.265570224920744,39.246862251039985,44.0560336084394
0.012562814070351758,27.037313733377047,44.05759233923438,39.22078012837203,39.28781562419083,44.00929366783489,39.286141033050214,39.267139438639354,44.02427383879371
0.017587939698492483,27.17314012618997,44.05750320017971,39.29647137163696,39.32594270411319,44.12280393329435,39.31034213438105,39.33575452353415,44.06537412922976
0.022613065326633208,27.35515122142361,44.11259018843973,39.42197831254088,39.45238227863573,44.158747247602435,39.48717835626468,39.36363781292429,44.21400316178449
0.027638190954773822,27.584132386430788,44.20511413935154,39.507812383581275,39.4964483040939,44.11819333975091,39.479829052269174,39.47857584633788,44.185356928347154
0.03266331658291455,27.861072781342138,44.13188420629209,39.6345088912672,39.54090879198294,44.233445888600954,39.6386869859121,39.59821751553116,44.1790758727079
0.03768844221105527,28.187170201916047,44.33996460383686,39.71186174551219,39.78760801830595,44.313998741626285,39.76695169420116,39.856757442865955,44.3076401262949
0.042713567839196,28.563836750689937,44.43073845309188,39.94752608570009,39.98201430225765,44.33880437257313,39.9691995547654,39.917790472649116,44.3153031610472
0.047738693467336724,28.992705238796177,44.53884202630753,40.11958500063845,40.251611209821235,44.52873412405676,40.05384186259206,40.17022269234045,44.52347657516204
0.05276381909547745,29.475636185412654,44.79677905032589,40.368654124479,40.5481046061354,44.72666217548701,40.43129139069244,40.399014530234574,44.688603220161575
0.05778894472361806,30.01472523590337,44.938907695729604,40.8501382480453,40.831906217685216,44.90913602856027,40.73417337118533,40.842893581073646,44.93856954719614
0.06281407035175879,30.612310760475964,45.225488218501916,41.09180550434656,41.16106503771516,45.21002821242998,41.058146488092554,40.965428664384284,45.20813013137409
0.06783919597989951,31.27098131926522,45.502130989024586,41.54440734453945,41.47917346913576,45.492845457447984,41.514974867325066,41.45930883681108,45.56271000852551
0.07286432160804024,31.993582583085008,45.835822761125115,41.97058143237334,41.932250755536536,45.94459740834263,41.928121564618976,41.86671087299945,45.84325856091124
0.07788944723618096,32.78322317682743,46.32893034948884,42.483870139520526,42.54184714608942,46.25684434115253,42.58888179893441,42.478876684545256,46.349515471395485
0.08291457286432158,33.6432787589095,46.80541137105538,43.15767953102765,43.15515839129804,46.86059036356862,43.13137676952958,43.09248810660229,46.86591189837257
0.0879396984924623,34.57739345863038,47.45477468914514,43.773640759774885,43.72751465780604,47.30689549610601,43.82953127183195,43.76172000942611,47.306286912133466
0.09296482412060303,35.58947755625471,48.028003163110824,44.53350962611294,44.56158302848345,48.038209710457416,44.48271658785894,44.60909779351916,48.0158459810532
0.09798994974874375,36.68369999976201,48.8392055592441,45.41386978199658,45.439102230002135,48.79397827602657,45.3560974890838,45.3146460734697,48.81277510202693
0.10301507537688448,37.86447399872988,49.611564337277144,46.41065127659085,46.273844061273756,49.6891867094199,46.34053194224609,46.41141677341814,49.571833711389345
0.1080402010050251,39.13643351118149,50.550263849679794,47.418011816767006,47.33533935272634,50.585311261649785,47.35463896002147,47.42439346846891,50.52092412678538
0.11306532663316582,40.504397936131134,51.596870232722885,48.482480364418436,48.50159800448484,51.6344842717679,48.37026186433044,48.51799343989269,51.75542686825118
0.11809045226130654,41.97332173874514,52.76630415594427,49.740100333502134,49.75435585083296,52.71675207089748,49.65221103569871,49.71974885130119,52.803150171119626
0.12311557788944727,43.54822506798284,54.046494304974544,51.147406669589714,51.032640145583805,54.046191044918714,51.03782580681898,51.14988576378425,54.0162735508982
0.128140703517588,45.23410068948486,55.37615754603577,52.548968933550306,52.59841969303785,55.37179813084529,52.547901254684355,52.603250402963894,55.45993883728702
0.1331658291457286,47.03579177594584,56.82249413217538,54.143020163784634,54.11521374947589,56.880680497103576,54.15984745577055,54.16868132428105,56.934668606968984
0.13819095477386933,48.95783432304124,58.60684412875134,55.888502051077616,55.82485009740983,58.61968126713244,55.86469713487065,55.93424667606966,58.55351751698462
0.14321608040201006,51.00425727441716,60.417663977998956,57.73085610320933,57.68238254737835,60.41947223168657,57.678451046229135,57.64040148302598,60.4085369967524
0.14824120603015079,53.17833297373992,62.240455381120015,59.68496921564653,59.68851087353284,62.23274161514657,59.68719515617078,59.73409651226569,62.23477762403759
0.1532663316582915,55.48227050570948,64.3737904224646,61.76193384263327,61.856674952450355,64.40694515380692,61.830029428109555,61.905103317171935,64.35141732377134
0.15829145728643212,57.91684510767297,66.55098850137318,64.13174851520118,64.10942793931977,66.54761348836627,64.15157457995416,64.0573693598338,66.4354509795706
0.16331658291457285,60.480958483400904,68.86254448814823,66.47713780635902,66.48306623122976,68.82090074257437,66.50624053413445,66.43524827492352,68.85313295732269
0.16834170854271358,63.171127975607575,71.29350605071932,69.07814268097788,69.01119238200864,71.36256046108694,69.05320138038093,69.05769574170381,71.31762632669701
0.1733668341708543,65.98090767252471,73.84693923380922,71.74017695979961,71.77619437030339,73.94441567844129,71.81210684141877,71.74236297973806,74.0587546633683
0.17839195979899503,68.90025217808497,76.71578865441413,74.42434383736096,74.36759309928011,76.66928623793724,74.51118168426726,74.4970110224695,76.60635125225735
0.18341708542713564,71.9148444280055,79.56389077305445,77.31676121028377,77.34066572643113,79.57880899419452,77.38275711781611,77.47213500928238,79.49395525101544
0.18844221105527637,75.00542279748737,82.47866134376099,80.4358107758298,80.28029889228162,82.51413913786226,80.44647131410011,80.37630019735289,82.44344226830425
0.1934673366834171,78.14715952937833,85.40669332803024,83.45716747859778,83.37625334406276,85.497921317074,83.40221812131797,83.40873296499745,85.47124234250568
0.19849246231155782,81.30916109762481,88.44408378335753,86.42131939839152,86.49362163830763,88.45561707764335,86.47953421672212,86.43656315119964,88.46148427383021
0.20351758793969854,84.45417922519285,91.48969791835938,89.52705630757895,89.42077520056213,91.42673845377482,89.54356421452071,89.4709729241409,91.44910195261569
0.20854271356783916,87.53863519802809,94.46366510242665,92.40491053764806,92.48793645376779,94.46244018681762,92.47546673089016,92.44977386235097,94.39269316467602
0.21356783919597988,90.51306476962101,97.24215582240922,95.29155745896276,95.33147538942502,97.17515067639034,95.39303587350626,95.33175637842506,97.36718699061126
0.2185929648241206,93.32308039778994,100.00640516808838,98.0113218345271,98.02714561640313,99.92885766542136,98.08292723574259,98.11326129896179,100.02094095704257
0.22361809045226133,95.9109162598277,102.46397031359258,100.58117875838929,100.59212675614488,102.4257863067104,100.60365589073291,100.52917442946011,102.38705996707137
0.22864321608040206,98.21756630465113,104.59953616402609,102.91556599786193,102.82908361639296,104.5026133882441,102.8557848997752,102.79973459478035,104.66597224834753
0.23366834170854267,100.18544815669871,106.46633716157939,104.63373704503682,104.71554693651488,106.5168760320339,104.72349280225998,104.72362813147824,106.51356356626225
0.2386934673366834,101.76143442185601,108.05155553408034,106.250196583497,106.19545369396182,108.03984146786591,106.22735767063415,106.2378544697114,107.98830450782069
0.24371859296482412,102.90000357067265,108.99467314606996,107.32765329382568,107.28272738311105,109.12127414472774,107.37447233750945,107.31105642421136,109.05034956867489
0.24874371859296485,103.56619592067213,109.78271623191809,107.97918178367966,107.90497096009877,109.65920080579936,107.8892224497884,108.01562310447682,109.7456590004321
0.25376884422110557,103.73803717568816,109.71144047233415,108.08378864118885,108.19464352436587,109.80543633763617,108.10988494746395,107.94179590270188,109.78034380921575
0.2587939698492463,103.40812648295632,109.48050597593696,107.69609569505234,107.74736729068957,109.35524917463425,107.69578484599715,107.67238380166336,109.34979128292677
0.2638190954773869,102.58417886545166,108.57883283740898,106.91079777550488,106.88756690041161,108.5524378396008,106.93721374844375,106.84616283475721,108.5305776665616
0.26884422110552764,101.28844826056728,107.21013253998474,105.56810379423816,105.49984128634306,107.17790276973525,105.50614712631543,105.56059283004583,107.19314497249849
0.27386934673366836,99.55610954328128,105.43875106843069,103.69604633519512,103.81981946201566,105.41954649910215,103.73550492945593,103.75291117727244,105.41405967350578
0.2788944723618091,97.43281330812141,103.30897071577434,101.57875700484841,101.59170720249006,103.24690131861486,101.70027049986173,101.71917318393339,103.25240489584337
0.2839195979899498,94.97171842186661,100.79634991840163,99.08874003670155,99.11932160583684,100.75836174388773,99.18337021498012,99.20458594428865,100.84368163951164
0.2889447236180904,92.23033999276575,98.0490471855748,96.41391994051666,96.47257675651446,98.0807562127569,96.48206340759563,96.46011701862784,98.0673761137792
0.29396984924623115,89.26752572981066,95.10160076270603,93.44066600533748,93.40375153314386,94.9922118550966,93.5009214255579,93.47582465871993,94.96933899891879
0.2989949748743719,86.1408059819655,91.94442851669135,90.25311502991356,90.36928822136312,91.93574994487345,90.21990276200317,90.36092170465542,91.9693749728307
0.3040201005025126,82.90427301847149,88.65216695592416,87.08228709371363,87.02657245033136,88.7136342485646,87.0463576550704,87.123049835502,88.6926140786879
0.3090452261306533,79.60705407352326,85.46384504212996,83.84378925958352,83.76238147139892,85.41909196636288,83.80323354222759,83.85793482279087,85.45350029988394
0.31407035175879394,76.292365833919,82.1683020595157,80.50778370379685,80.56358992793385,82.12020429942484,80.4525062795309,80.5188999667463,82.08274496488123
0.31909547738693467,72.99708360444775,78.82024152969933,77.20203720765302,77.22162538325398,78.89293252105087,77.20742996765897,77.21277360643576,78.84541246013218
0.3241206030150754,69.75172779589748,75.67630464210347,74.06282067464863,74.04666837334985,75.58580333599922,73.91682246114149,74.02253713747109,75.63192375425841
0.3291457286432161,66.58076038614938,72.47059784097038,70.81045797888628,70.88659823566003,72.57825698203266,70.81642933922096,70.91576572674121,72.52243457916158
0.33417085427135684,63.503089030645896,69.49382010055115,67.78791877704899,67.77219994216757,69.43728061555161,67.79729612172741,67.85546424625255,69.48874566311468
0.33919597989949746,60.532690619545384,66.55821582366646,64.85231225158336,64.82798905063592,66.52261064475387,64.90714070099637,64.88856143716177,66.64770179648134
0.3442211055276382,57.679284245670544,63.808760896654334,62.04563220088503,62.04953082902951,63.83742683402265,62.1030362302636,62.07703286591375,63.80124656471944
0.3492462311557789,54.949002104846926,61.14511642832992,59.36546845754889,59.448393844252834,61.12152096574829,59.446437488978894,59.43291100560805,61.121913885192505
0.35427135678391963,52.34502355457006,58.4729250626017,56.86449188360455,56.884817516207676,58.53522975160257,56.87256284126284,56.72868202195632,58.594844238382436
0.35929648241206036,49.868151322007634,56.20702544949415,54.46804214824956,54.43447346113721,56.16046450050017,54.35896176936184,54.446110366891254,56.1876691690331
0.364321608040201,47.51731940721213,53.9550078219074,52.130987109369194,52.16873500235522,53.88141641495928,52.176958189348106,52.1362316375421,53.91045123829365
0.3693467336683417,45.29002979540626,51.84329338486606,50.052162794887785,49.96159486981866,51.734860673182325,50.06119814515351,49.91427183963207,51.77628876766846
0.3743718592964824,43.182720140868135,49.877258582065735,47.900532198170595,48.04272764204559,49.83241796317254,47.84357574967558,47.958572569534155,49.81659360671618
0.37939698492462315,41.19106765659757,47.93138912501731,45.958453581157876,46.05982756435844,47.91797466653363,46.01943447916657,45.945803926535255,47.858226768625165
0.3844221105527639,39.31023605546522,46.15660349639616,44.20087684930578,44.23080359710158,46.119462109897405,44.255867034258436,44.15000434039696,46.1315555207038
0.3894472361809045,37.535072982150844,44.52640957292108,42.457129582971774,42.518155701794214,44.458174415931154,42.514421236712515,42.57621116410641,44.46623855566432
0.3944723618090452,35.860265302414255,42.978142318133585,41.01385905786226,41.01012118252147,42.90413705549742,40.99289471637607,40.97944302871152,42.86728957619467
0.39949748743718594,34.280459140954534,41.39261276752488,39.49435666945926,39.44372123598384,41.45932260162759,39.566466413927095,39.43730865355992,41.54436616929959
0.40452261306532666,32.79035086955826,40.10816515276954,38.080954386874375,38.01685823954995,40.141225292392726,37.97759672802208,38.102400736503334,40.169115187567805
0.4095477386934674,31.38475447121934,38.82782965803312,36.72017229359628,36.85160172116723,38.95661063790858,36.82768163647637,36.85142956512418,38.860394215552326
0.414572864321608,30.05864992545132,37.773508447356384,35.664434018593994,35.684714405596274,37.703995558941294,35.520906420844824,35.56891823308201,37.60667549072121
0.41959798994974873,28.80721652405653,36.54720039633283,34.35559440578659,34.47938278236634,36.59555256948247,34.408880294031995,34.380320548406864,36.56923930273061
0.42462311557788945,27.625854361181826,35.4696036322769,33.33835834284854,33.29616787379982,35.56265465040412,33.358459749501314,33.33734786427723,35.56893474223113
0.4296482412060302,26.510196657400357,34.58981152185188,32.35011129152549,32.42100645565421,34.67402375029138,32.27104401130686,32.24927819896045,34.58394678464057
0.4346733668341709,25.456115076060538,33.67458918645407,31.374412402532002,31.43395145858228,33.68917038114537,31.417987211863263,31.318614091289938,33.69163770642565
0.4396984924623115,24.45971976684738,32.898093450688116,30.45281423986041,30.51148692368979,32.89533560540046,30.5587036955532,30.491374170528626,32.78504636156984
0.44472361809045224,23.517355519054604,32.0376585617868,29.575293407643574,29.727031768824997,32.084453732278924,29.62632698518333,29.711852688775178,31.969853709394563
