hex_id,lat,lon,scenario,wacc,lcoh_production,nh3_conversion_cost,shipping_cost,reconversion_cost,total_delivered_cost,delivery_factor,capacity_factor,annual_h2_production_kg,total_capex_eur,capex_breakdown
hex_010,-24.550423709209024,17.12012686421263,baseline_wacc,0.08,3.274981766686729,0.33915896778513555,0.13045483469392846,0.44369686025345384,4.604358603771002,0.9,0.33879051752238437,2967.804933496087,85264.78627510672,"{'electrolyzer': 22500.0, 'pv': 13067.634247291966, 'wind': 12854.124370560088, 'bos': 7263.263792677809, 'grid_connection': 2339.7638645768548, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_011,-17.878820133816777,22.657494744809725,baseline_wacc,0.08,4.375098877167955,0.3391589677851356,0.1214227980635738,0.4436968602534539,5.816675352494192,0.9,0.28396987967487747,2487.5761459519267,95541.16879409306,"{'electrolyzer': 22500.0, 'pv': 10953.123930316702, 'wind': 15867.265064446152, 'bos': 7398.058349214428, 'grid_connection': 11582.721450115767, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_012,-21.273618559032023,20.803711428031487,baseline_wacc,0.08,4.086568812854848,0.33915896778513555,0.11988839796270111,0.4436968602534539,5.494381503145327,0.9,0.2875007009702355,2518.506140499263,90336.8436846827,"{'electrolyzer': 22500.0, 'pv': 12471.284914996726, 'wind': 13488.58006183185, 'bos': 7268.979746524286, 'grid_connection': 7367.998961329839, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_013,-19.12686064075004,15.373132979348576,baseline_wacc,0.08,3.244617237241945,0.3391589677851356,0.12908284248418128,0.443696860253454,4.569095801932634,0.9,0.3528011068639164,3090.5376961279076,87965.3803931697,"{'electrolyzer': 22500.0, 'pv': 14961.613952929069, 'wind': 11430.755862390894, 'bos': 7333.855472297994, 'grid_connection': 4499.155105551754, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_014,-23.67902961407203,22.651637219532816,baseline_wacc,0.08,3.9651160444406783,0.3391589677851356,0.12028463042978593,0.44369686025345395,5.359874240981898,0.9,0.2969700583513814,2601.457711158101,90532.89167841664,"{'electrolyzer': 22500.0, 'pv': 12184.687238769955, 'wind': 13840.683985377253, 'bos': 7278.805683622081, 'grid_connection': 7488.714770647355, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_015,-26.27313533858268,22.266701004955227,baseline_wacc,0.08,3.0796376790303195,0.3391589677851356,0.12062190263988747,0.4436968602534539,4.376384137426056,0.9,0.3529756538756177,3092.066727950411,83521.45123392003,"{'electrolyzer': 22500.0, 'pv': 13614.775220916681, 'wind': 12365.315051958298, 'bos': 7272.013540931247, 'grid_connection': 529.3474201137944, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_016,-22.344982555809985,16.42469730642244,baseline_wacc,0.08,4.414838087564005,0.3391589677851356,0.12607498863394057,0.4436968602534539,5.865999131345767,0.9,0.2827880574395852,2477.2233831707663,96009.5210733086,"{'electrolyzer': 22500.0, 'pv': 10907.539358383998, 'wind': 15963.913433877644, 'bos': 7405.717918839246, 'grid_connection': 11992.350362207706, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_017,-28.23419292674989,15.036593455023418,baseline_wacc,0.08,3.704411548044683,0.3391589677851356,0.1296468152900703,0.4436968602534539,5.080605005942219,0.9,0.3133716225695595,2745.1354137093413,89237.45657164752,"{'electrolyzer': 22500.0, 'pv': 12087.191156254437, 'wind': 13968.669251655987, 'bos': 7283.379061186563, 'grid_connection': 6158.217102550529, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_018,-19.06842593608901,20.554937055649656,baseline_wacc,0.08,4.328141981556256,0.3391589677851356,0.12084472196097516,0.44369686025345384,5.763858717256084,0.9,0.2820990736937556,2471.187885557299,93890.97446186004,"{'electrolyzer': 22500.0, 'pv': 10880.964271044859, 'wind': 16021.181753341258, 'bos': 7410.321903657917, 'grid_connection': 9838.506533816004, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_019,-21.420027210535224,12.956534770530338,baseline_wacc,0.08,3.5694764891909685,0.3391589677851356,0.12232300127424323,0.4436968602534539,4.922539591642728,0.9,0.30776061081217637,2695.982950714665,84439.54088292146,"{'electrolyzer': 22500.0, 'pv': 11870.76641704109, 'wind': 14269.3191341516, 'bos': 7296.012832678904, 'grid_connection': 1263.4424990498724, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_020,-19.902947118975515,13.798714834651516,baseline_wacc,0.08,3.250263578808809,0.3391589677851356,0.1283857148003705,0.44369686025345384,4.574594928469359,0.9,0.3572929417732106,3129.8861699333247,89240.80758981945,"{'electrolyzer': 22500.0, 'pv': 13781.299182680976, 'wind': 12231.086066929454, 'bos': 7276.857787441564, 'grid_connection': 6211.564552767464, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_021,-24.74568838244158,11.103071776514078,baseline_wacc,0.08,4.860746432569652,0.33915896778513566,0.13090930701027134,0.4436968602534539,6.366824312881297,0.9,0.24945254222592136,2185.2042698990713,93263.29073319897,"{'electrolyzer': 22500.0, 'pv': 9621.740914428394, 'wind': 19845.328696316035, 'bos': 7795.060441611664, 'grid_connection': 6261.160680842881, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_022,-17.35162370726116,22.016941285029937,baseline_wacc,0.08,3.6195771740265608,0.3391589677851356,0.12479462059690642,0.4436968602534539,4.980953262929679,0.9,0.34024579302892605,2980.5531469333923,94666.01636679372,"{'electrolyzer': 22500.0, 'pv': 13123.76630254429, 'wind': 12800.270474281948, 'bos': 7263.605516523935, 'grid_connection': 11738.374073443541, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_023,-18.282546544133627,20.30791199228845,baseline_wacc,0.08,3.575687258113429,0.33915896778513566,0.12016278958311524,0.4436968602534538,4.927040210788653,0.9,0.32809867271235604,2874.144372960239,90176.67324109265,"{'electrolyzer': 22500.0, 'pv': 12954.911115156085, 'wind': 12965.092884396725, 'bos': 7263.0005999329205, 'grid_connection': 7253.668641606923, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_024,-19.659398035114855,20.87231530076869,baseline_wacc,0.08,3.9187591349103714,0.3391589677851356,0.11847589301445245,0.44369686025345395,5.306356855486743,0.9,0.29704570186073465,2602.1203483000354,89494.83700252746,"{'electrolyzer': 22500.0, 'pv': 11457.47707177119, 'wind': 14916.08104960252, 'bos': 7331.033718206057, 'grid_connection': 6050.245162947684, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_025,-26.66433550577639,21.93020643430755,baseline_wacc,0.08,4.434575991018331,0.3391589677851356,0.12127593526938514,0.4436968602534539,5.882597853667734,0.9,0.2612655701156849,2288.6863942133996,89099.79190197661,"{'electrolyzer': 22500.0, 'pv': 10077.386275890703, 'wind': 18152.47461897966, 'bos': 7609.479134230554, 'grid_connection': 3520.4518728756966, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_026,-23.39934795527559,17.42482085753676,baseline_wacc,0.08,3.6809870930064914,0.3391589677851356,0.12000605238686902,0.4436968602534539,5.043865874896227,0.9,0.3083292878298456,2700.964561389447,87245.01697503304,"{'electrolyzer': 22500.0, 'pv': 13205.391841882612, 'wind': 12723.561860366752, 'bos': 7264.343055337404, 'grid_connection': 4311.720217446264, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_027,-28.47435481055325,18.962376743340517,baseline_wacc,0.08,3.9049204321149755,0.3391589677851356,0.1270910095834949,0.44369686025345384,5.300552870790794,0.9,0.2997613062193203,2625.9090424812457,89993.33716279073,"{'electrolyzer': 22500.0, 'pv': 11562.221811316638, 'wind': 14742.213173478478, 'bos': 7320.665247719267, 'grid_connection': 6628.236930276339, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_028,-27.148526095189425,12.957157973787204,baseline_wacc,0.08,3.4727433419786196,0.3391589677851356,0.11987638591007836,0.4436968602534539,4.812339855446602,0.9,0.33177240087689763,2906.326231681623,88554.50611413605,"{'electrolyzer': 22500.0, 'pv': 12796.935462394622, 'wind': 13127.273864039496, 'bos': 7263.631398965117, 'grid_connection': 5626.665388736822, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_029,-20.803412561090543,12.603421029503629,baseline_wacc,0.08,3.3640645773685875,0.33915896778513555,0.1248671625124358,0.44369686025345384,4.697130979882519,0.9,0.3229177901119846,2828.759841380985,83486.7511847702,"{'electrolyzer': 22500.0, 'pv': 12455.400475747978, 'wind': 13507.211007935632, 'bos': 7269.391722552541, 'grid_connection': 514.7479785340478, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_000,-19.71252741732844,21.42667018270944,de_risked,0.05,2.8237685022009904,0.2893478516147498,0.12985748653160326,0.39942031254644417,4.002724579599048,0.9,0.3334114128974104,2920.683976981315,90388.4238799974,"{'electrolyzer': 22500.0, 'pv': 13569.30808548562, 'wind': 12403.060402180792, 'bos': 7270.855273149961, 'grid_connection': 7405.200119181011, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_001,-23.73345872297537,24.54513625407894,de_risked,0.05,2.7859960148992537,0.28934785161474985,0.12989193738327828,0.3994203125464443,3.960793427987869,0.9,0.3407543093932577,2985.007750284937,91139.42463053025,"{'electrolyzer': 22500.0, 'pv': 13143.380505168509, 'wind': 12781.666243947766, 'bos': 7263.75701236744, 'grid_connection': 8210.620869046545, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_002,-18.69682496106341,15.561555013934129,de_risked,0.05,2.7449346524054388,0.2893478516147498,0.12502978151781613,0.3994203125464443,3.9097672964775607,0.9,0.3215573000580777,2816.8419485087607,84733.23015253656,"{'electrolyzer': 22500.0, 'pv': 14924.966023976533, 'wind': 11452.240253043401, 'bos': 7331.58094155299, 'grid_connection': 1284.442933963641, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_003,-20.631583651287634,16.186435884488162,de_risked,0.05,2.895322651297128,0.2893478516147498,0.12239575909276368,0.3994203125464442,4.07393838144049,0.9,0.31786360965060423,2784.485220539293,88363.99810291565,"{'electrolyzer': 22500.0, 'pv': 12260.453515094734, 'wind': 13744.205116492809, 'bos': 7275.698794738132, 'grid_connection': 5343.640676589968, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_004,-27.86987182534821,17.57378135786131,de_risked,0.05,2.8762119574758307,0.2893478516147498,0.12831572136880062,0.3994203125464443,4.059282013056867,0.9,0.3042214708941456,2664.980085032715,84011.61434376638,"{'electrolyzer': 22500.0, 'pv': 11734.25673448847, 'wind': 14471.69171243171, 'bos': 7305.892267038026, 'grid_connection': 759.7736298081828, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_005,-17.292531780358928,13.65259902718,de_risked,0.05,2.919104508553032,0.2893478516147498,0.12688336319591753,0.39942031254644433,4.105348894061666,0.9,0.3186518351419313,2791.3900758433183,89313.00028669636,"{'electrolyzer': 22500.0, 'pv': 12290.856498331636, 'wind': 13706.19806771273, 'bos': 7274.558184906655, 'grid_connection': 6301.387535745357, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_006,-19.866323576115764,12.818901074696605,de_risked,0.05,3.7736214522273555,0.28934785161474985,0.12314507732078078,0.3994203125464443,5.050658513838539,0.9,0.25113195377376274,2199.9159150581618,91056.92020697585,"{'electrolyzer': 22500.0, 'pv': 9686.518216987992, 'wind': 19575.32557075046, 'bos': 7764.276568160768, 'grid_connection': 4290.79985107662, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_007,-19.567228336676557,17.65986896716307,de_risked,0.05,3.490982519762469,0.2893478516147498,0.11952117735143848,0.3994203125464442,4.732588700022729,0.9,0.2612212761582303,2288.2983791460974,87604.17467307937,"{'electrolyzer': 22500.0, 'pv': 10075.677794674595, 'wind': 18158.02077877783, 'bos': 7610.054786017864, 'grid_connection': 2020.4213136090743, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_008,-27.46263640789345,14.176730886712376,de_risked,0.05,3.384322613271738,0.28934785161474985,0.12798832915531036,0.3994203125464442,4.623485639259553,0.9,0.2664466162811151,2334.072358622568,86619.39926649994,"{'electrolyzer': 22500.0, 'pv': 10277.226627985867, 'wind': 17538.175904099942, 'bos': 7547.31037981287, 'grid_connection': 1516.686354601258, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_009,-23.5953687452532,20.377395925555145,de_risked,0.05,3.4044927907802904,0.2893478516147498,0.12170173749667879,0.3994203125464443,4.6389118457594645,0.9,0.28011563324073774,2453.8129471888624,91607.24646164886,"{'electrolyzer': 22500.0, 'pv': 10804.460139285597, 'wind': 16189.97503677692, 'bos': 7424.165276409377, 'grid_connection': 7448.646009176973, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_010,-24.550423709209024,17.12012686421263,de_risked,0.05,2.622056453032817,0.2893478516147498,0.13045483469392846,0.3994203125464443,3.7792638007036614,0.9,0.33879051752238437,2967.804933496087,85264.78627510672,"{'electrolyzer': 22500.0, 'pv': 13067.634247291966, 'wind': 12854.124370560088, 'bos': 7263.263792677809, 'grid_connection': 2339.7638645768548, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_011,-17.878820133816777,22.657494744809725,de_risked,0.05,3.5022414387411347,0.2893478516147498,0.1214227980635738,0.3994203125464443,4.747211521901398,0.9,0.28396987967487747,2487.5761459519267,95541.16879409306,"{'electrolyzer': 22500.0, 'pv': 10953.123930316702, 'wind': 15867.265064446152, 'bos': 7398.058349214428, 'grid_connection': 11582.721450115767, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_012,-21.273618559032023,20.803711428031487,de_risked,0.05,3.2713934425466555,0.2893478516147498,0.11988839796270111,0.39942031254644433,4.4890088593510065,0.9,0.2875007009702355,2518.506140499263,90336.8436846827,"{'electrolyzer': 22500.0, 'pv': 12471.284914996726, 'wind': 13488.58006183185, 'bos': 7268.979746524286, 'grid_connection': 7367.998961329839, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_013,-19.12686064075004,15.373132979348576,de_risked,0.05,2.5977623095632136,0.2893478516147498,0.12908284248418128,0.39942031254644433,3.7507458721710494,0.9,0.3528011068639164,3090.5376961279076,87965.3803931697,"{'electrolyzer': 22500.0, 'pv': 14961.613952929069, 'wind': 11430.755862390894, 'bos': 7333.855472297994, 'grid_connection': 4499.155105551754, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_014,-23.67902961407203,22.651637219532816,de_risked,0.05,3.1742211486041496,0.2893478516147498,0.12028463042978593,0.39942031254644433,4.381479902156094,0.9,0.2969700583513814,2601.457711158101,90532.89167841664,"{'electrolyzer': 22500.0, 'pv': 12184.687238769955, 'wind': 13840.683985377253, 'bos': 7278.805683622081, 'grid_connection': 7488.714770647355, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_015,-26.27313533858268,22.266701004955227,de_risked,0.05,2.4657649715496786,0.28934785161474985,0.12062190263988747,0.3994203125464443,3.5946811189956844,0.9,0.3529756538756177,3092.066727950411,83521.45123392003,"{'electrolyzer': 22500.0, 'pv': 13614.775220916681, 'wind': 12365.315051958298, 'bos': 7272.013540931247, 'grid_connection': 529.3474201137944, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_016,-22.344982555809985,16.42469730642244,de_risked,0.05,3.534036104964631,0.28934785161474985,0.12607498863394057,0.3994203125464443,4.787708029450134,0.9,0.2827880574395852,2477.2233831707663,96009.5210733086,"{'electrolyzer': 22500.0, 'pv': 10907.539358383998, 'wind': 15963.913433877644, 'bos': 7405.717918839246, 'grid_connection': 11992.350362207706, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_017,-28.23419292674989,15.036593455023418,de_risked,0.05,2.9656359159519403,0.28934785161474985,0.1296468152900703,0.3994203125464443,4.160120960165067,0.9,0.3133716225695595,2745.1354137093413,89237.45657164752,"{'electrolyzer': 22500.0, 'pv': 12087.191156254437, 'wind': 13968.669251655987, 'bos': 7283.379061186563, 'grid_connection': 6158.217102550529, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_018,-19.06842593608901,20.554937055649656,de_risked,0.05,3.464672025358581,0.2893478516147498,0.12084472196097516,0.3994203125464442,4.7048254224734505,0.9,0.2820990736937556,2471.187885557299,93890.97446186004,"{'electrolyzer': 22500.0, 'pv': 10880.964271044859, 'wind': 16021.181753341258, 'bos': 7410.321903657917, 'grid_connection': 9838.506533816004, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_019,-21.420027210535224,12.956534770530338,de_risked,0.05,2.857676670779619,0.2893478516147498,0.12232300127424323,0.3994203125464442,4.032028672178235,0.9,0.30776061081217637,2695.982950714665,84439.54088292146,"{'electrolyzer': 22500.0, 'pv': 11870.76641704109, 'wind': 14269.3191341516, 'bos': 7296.012832678904, 'grid_connection': 1263.4424990498724, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_020,-19.902947118975515,13.798714834651516,de_risked,0.05,2.6022798513994285,0.28934785161474985,0.1283857148003705,0.3994203125464443,3.754990776784832,0.9,0.3572929417732106,3129.8861699333247,89240.80758981945,"{'electrolyzer': 22500.0, 'pv': 13781.299182680976, 'wind': 12231.086066929454, 'bos': 7276.857787441564, 'grid_connection': 6211.564552767464, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_021,-24.74568838244158,11.103071776514078,de_risked,0.05,3.890799786337,0.2893478516147498,0.13090930701027134,0.3994203125464443,5.189483584726467,0.9,0.24945254222592136,2185.2042698990713,93263.29073319897,"{'electrolyzer': 22500.0, 'pv': 9621.740914428394, 'wind': 19845.328696316035, 'bos': 7795.060441611664, 'grid_connection': 6261.160680842881, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_022,-17.35162370726116,22.016941285029937,de_risked,0.05,2.8977613764403674,0.2893478516147498,0.12479462059690642,0.3994203125464443,4.079313477715359,0.9,0.34024579302892605,2980.5531469333923,94666.01636679372,"{'electrolyzer': 22500.0, 'pv': 13123.76630254429, 'wind': 12800.270474281948, 'bos': 7263.605516523935, 'grid_connection': 11738.374073443541, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_023,-18.282546544133627,20.30791199228845,de_risked,0.05,2.8626458013414213,0.2893478516147498,0.12016278958311524,0.3994203125464442,4.035149693145651,0.9,0.32809867271235604,2874.144372960239,90176.67324109265,"{'electrolyzer': 22500.0, 'pv': 12954.911115156085, 'wind': 12965.092884396725, 'bos': 7263.0005999329205, 'grid_connection': 7253.668641606923, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_024,-19.659398035114855,20.87231530076869,de_risked,0.05,3.137131773878793,0.2893478516147498,0.11847589301445245,0.3994203125464443,4.3382597775553275,0.9,0.29704570186073465,2602.1203483000354,89494.83700252746,"{'electrolyzer': 22500.0, 'pv': 11457.47707177119, 'wind': 14916.08104960252, 'bos': 7331.033718206057, 'grid_connection': 6050.245162947684, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_025,-26.66433550577639,21.93020643430755,de_risked,0.05,3.549828065751659,0.2893478516147498,0.12127593526938514,0.3994203125464443,4.799922371030659,0.9,0.2612655701156849,2288.6863942133996,89099.79190197661,"{'electrolyzer': 22500.0, 'pv': 10077.386275890703, 'wind': 18152.47461897966, 'bos': 7609.479134230554, 'grid_connection': 3520.4518728756966, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_026,-23.39934795527559,17.42482085753676,de_risked,0.05,2.94689440795558,0.2893478516147498,0.12000605238686902,0.3994203125464443,4.128585103609998,0.9,0.3083292878298456,2700.964561389447,87245.01697503304,"{'electrolyzer': 22500.0, 'pv': 13205.391841882612, 'wind': 12723.561860366752, 'bos': 7264.343055337404, 'grid_connection': 4311.720217446264, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_027,-28.47435481055325,18.962376743340517,de_risked,0.05,3.126059663186089,0.2893478516147498,0.1270910095834949,0.3994203125464442,4.335529784084592,0.9,0.2997613062193203,2625.9090424812457,89993.33716279073,"{'electrolyzer': 22500.0, 'pv': 11562.221811316638, 'wind': 14742.213173478478, 'bos': 7320.665247719267, 'grid_connection': 6628.236930276339, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_028,-27.148526095189425,12.957157973787204,de_risked,0.05,2.7802821252485734,0.2893478516147498,0.11987638591007836,0.3994203125464443,3.9433162711835568,0.9,0.33177240087689763,2906.326231681623,88554.50611413605,"{'electrolyzer': 22500.0, 'pv': 12796.935462394622, 'wind': 13127.273864039496, 'bos': 7263.631398965117, 'grid_connection': 5626.665388736822, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_029,-20.803412561090543,12.603421029503629,de_risked,0.05,2.6933300944477483,0.2893478516147498,0.1248671625124358,0.3994203125464443,3.8522482109630376,0.9,0.3229177901119846,2828.759841380985,83486.7511847702,"{'electrolyzer': 22500.0, 'pv': 12455.400475747978, 'wind': 13507.211007935632, 'bos': 7269.391722552541, 'grid_connection': 514.7479785340478, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_000,-19.71252741732844,21.42667018270944,high_interest_rate,0.12,4.5737834200837595,0.41328760506193474,0.12985748653160326,0.5095889822772752,6.1950651063631605,0.9,0.3334114128974104,2920.683976981315,90388.4238799974,"{'electrolyzer': 22500.0, 'pv': 13569.30808548562, 'wind': 12403.060402180792, 'bos': 7270.855273149961, 'grid_connection': 7405.200119181011, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_001,-23.73345872297537,24.54513625407894,high_interest_rate,0.12,4.51252679324732,0.4132876050619347,0.12989193738327828,0.5095889822772753,6.127040466380089,0.9,0.3407543093932577,2985.007750284937,91139.42463053025,"{'electrolyzer': 22500.0, 'pv': 13143.380505168509, 'wind': 12781.666243947766, 'bos': 7263.75701236744, 'grid_connection': 8210.620869046545, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_002,-18.69682496106341,15.561555013934129,high_interest_rate,0.12,4.445936511818758,0.41328760506193474,0.12502978151781613,0.5095889822772752,6.04764886938673,0.9,0.3215573000580777,2816.8419485087607,84733.23015253656,"{'electrolyzer': 22500.0, 'pv': 14924.966023976533, 'wind': 11452.240253043401, 'bos': 7331.58094155299, 'grid_connection': 1284.442933963641, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_003,-20.631583651287634,16.186435884488162,high_interest_rate,0.12,4.689824648048632,0.41328760506193474,0.12239575909276368,0.5095889822772753,6.315708995836531,0.9,0.31786360965060423,2784.485220539293,88363.99810291565,"{'electrolyzer': 22500.0, 'pv': 12260.453515094734, 'wind': 13744.205116492809, 'bos': 7275.698794738132, 'grid_connection': 5343.640676589968, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_004,-27.86987182534821,17.57378135786131,high_interest_rate,0.12,4.658832337940877,0.4132876050619347,0.12831572136880062,0.5095889822772753,6.287850831579067,0.9,0.3042214708941456,2664.980085032715,84011.61434376638,"{'electrolyzer': 22500.0, 'pv': 11734.25673448847, 'wind': 14471.69171243171, 'bos': 7305.892267038026, 'grid_connection': 759.7736298081828, 'battery': 27000.0, 'h2_storage': 240.0}"
hex_005,-17.292531780358928,13.65259902718,high_interest_rate,0.12,4.728392305607563,0.4132876050619347,0.12688336319591753,0.5095889822772753,6.3635481754610685,0.9,0.3186518351419313,2791.3900758433183,89313.00028669636,"{'electrolyzer': 22500.0, 'pv': 12290.856498331636, 'wind': 13706.19806771273, 'bos': 7274.558184906655, 'grid_connection': 6301.387535745357, 'battery': 27000.0, 'h2_storage': 240.0}"
