PC1,PC2,pseudotime,phase,state,annotated_age
1.9111671518446967,-10.842650192431599,0.3698672641485636,G2,cycling,15.46666667
-4.661397684918135,-1.4877851782359892,0.3254819114758198,S,cycling,5.333333333
-3.26980735177741,0.674556320365916,0.31426382599119507,G1,cycling,1.6
25.04980368766692,3.0397748858411746,0.9999999999999936,G0,arrested,3.2
-10.734311580658671,-6.237953178260442,0.2429958476268777,G1,nan,1.333333333
4.495555447166577,3.338596907853571,0.39199224820251394,G1,cycling,2.666666667
-4.601231707582826,-1.6309351100288443,0.41094971642477135,G1,cycling,3.2
-5.442136275938108,-0.9767016336826491,0.2811544600607694,G0,arrested,2.4
14.730656150549063,3.4243960773504694,0.4976795954125422,G1,cycling,0.533333333
-5.482345194614338,-2.036942233952529,0.3883619533933493,G1,cycling,2.933333333
-1.1334256949599764,-5.810640559144388,0.37653650919245474,G1,cycling,2.133333333
-7.403253024171799,-1.8759718907353264,0.2568614329227223,G1,cycling,5.8666666670000005
21.60238208144711,4.425871385833165,0.6414053032073439,S,cycling,7.466666667
0.660876876183348,0.9912284151425701,0.308044478783977,G1,cycling,2.4
4.399426004141872,1.1157563061835378,0.4283432937842152,G1,cycling,0.533333333
6.882756229510025,-9.731335371977739,0.4091924399624904,S,cycling,10.66666667
-6.563245995107191,-4.709692643146196,0.28612622201416615,S,cycling,10.93333333
0.5321793325488806,-1.8679755000271472,0.2762867183785648,S,cycling,5.8666666670000005
15.5776564817271,3.7221975439917365,0.5397439121585438,S,cycling,8.0
15.091711988142336,-18.16852479751033,0.7981566642776154,G2,cycling,17.33333333
1.9562231891878874,0.965552056002802,0.9999999999999936,G1,cycling,5.066666667
12.075429847076883,-14.934660264201913,0.7402054190961942,G2,cycling,17.86666667
-5.691902082823679,-5.751481496950489,0.4409117915234005,G0,arrested,0.8
-0.13729807423339693,-3.9120116832304657,0.3770608719114066,S,cycling,11.2
0.12044361418615017,-4.239078227734628,0.3793176883191041,G0,arrested,5.8666666670000005
2.469123157662713,-6.364102792240712,0.9999999999999936,G1,nan,1.8666666669999998
-3.678402084133971,-1.7053124463123508,0.2878448448323362,G1,cycling,4.8
-4.874266846555717,-4.372686434165244,0.2691292455354678,S,cycling,6.4
12.405532749519935,2.8871074348312775,0.4791641019138725,G0,arrested,2.4
-4.3576106041237965,-6.820291898442599,0.26280132512534443,S,cycling,6.666666667
1.2175020033136112,-9.33013571804079,0.10694668391821965,G1,cycling,0.0
1.4205233704310332,-8.223671376707847,0.48468322231359307,G2,nan,16.8
-2.5694828583671177,-8.863057322983854,0.6045622348766607,G0,arrested,0.8
-1.925964690930579,1.118015848665688,0.39542887684620553,G1,nan,4.266666667
9.348606034385039,4.576021030923904,0.5518400732014412,G1,cycling,1.066666667
1.4862455916647936,-2.524634417524532,0.335610972569577,S,cycling,9.066666667
2.7041103506955046,-7.268467470451021,0.3913685679406875,G2,cycling,15.2
-3.6326855827734934,-3.4394861079207515,0.9999999999999936,G0,arrested,1.8666666669999998
-7.251528997284478,-1.7837922280623986,0.4388004587687798,S,cycling,8.533333333
-7.942083888271516,-1.3435600707839488,0.4246286936100773,G0,arrested,1.333333333
-5.135965168534783,-2.7697596706919145,0.27959676661339466,G1,cycling,1.333333333
-3.940648239321911,-3.4363499347339594,0.31629886894637105,S,cycling,6.1333333329999995
1.654158726018224,-9.526619918647947,0.11052183664613806,G1,cycling,0.0
19.05329044978617,2.563346278832036,0.6381135226102014,G0,arrested,0.533333333
-2.041685873176113,0.00807873296886816,0.35956150673436926,S,cycling,18.93333333
8.92765624993118,-3.387738055006635,0.9999999999999936,G1,nan,1.066666667
10.696548800742677,-12.025424676045365,0.7988056828085545,G1,nan,3.733333333
-3.5688323312162096,-0.33925652504656206,0.32331830640415476,S,cycling,8.266666667
-2.0206393541983183,0.2564485357212981,0.3459949438423228,S,cycling,9.866666667
1.1297882317984613,-2.6295253086939203,0.1064796736079933,G1,cycling,0.0
-3.9296488171066697,-4.902084709859305,0.3167856341828023,G1,cycling,0.26666666699999997
-3.5620826083889727,0.41321098143133805,0.37081770299996214,G1,cycling,4.266666667
-2.4600795355355465,-4.0997341949005754,0.29485999544306046,S,cycling,6.666666667
-3.2537588325584013,-0.058260194088814964,0.31502157605165265,S,cycling,5.6
-5.1032729256776905,0.012638291630542427,0.41800193480264575,G0,arrested,1.333333333
1.9597823972565096,-6.663387974389248,0.4592895093935602,S,cycling,8.0
-2.064657679165222,-6.494930777436677,0.34082317886089364,S,cycling,18.13333333
3.8954066240631704,-1.2596670091511757,0.15686866435865754,G0,arrested,1.066666667
6.597165707465701,1.8013242781965269,0.5137774844768631,G1,cycling,0.0
1.693811384389654,3.666151258299715,0.43235771020361363,G1,nan,2.4
-5.672595838212394,-5.37271770921332,0.3504897906093487,G1,cycling,0.26666666699999997
-7.204320436542353,-2.3231897284544956,0.3537003839741639,G2,cycling,15.73333333
0.6498527482162858,-6.910297184125646,0.4160896757368464,G1,cycling,14.93333333
18.086375828947233,2.9604262420480203,0.47518283262844263,G0,arrested,0.533333333
-3.4690691757246053,0.5423642467911076,0.31617757850651307,G1,nan,4.0
6.084115762478307,0.00877517095167235,0.41642012761329705,G1,cycling,6.1333333329999995
-3.0084424212032626,1.8172689803610371,0.3188106918335152,G1,nan,3.2
4.055978593165857,1.2524190103734458,0.5189349538582351,G0,arrested,1.066666667
-7.389705744169239,-6.795851183605859,0.22654888039014096,S,cycling,10.93333333
-6.466817664035,-6.08182573754296,0.25620120393186113,G1,cycling,3.2
1.3198030478223195,0.03990063851144711,0.3718173110062851,S,cycling,7.466666667
0.4783432540132099,-8.072437620678977,0.3566666222832784,S,cycling,13.33333333
-2.206543224779245,1.440237998805269,0.29018372959844163,G1,cycling,4.266666667
-4.546081152154294,-4.008861354754537,0.2607487924131715,S,cycling,6.666666667
5.299072445631048,-5.971914388310993,0.4307359488121027,G2,cycling,15.73333333
-4.803922879370812,-3.360664020109529,0.3569287001664003,S,nan,14.13333333
-1.3751692700250415,-2.234199084929337,0.3339521890831925,G1,cycling,5.6
-8.185632070086871,0.6323536157118065,0.26190249821459954,S,cycling,6.666666667
2.3869864506938803,2.155266863529636,0.9999999999999936,S,nan,8.266666667
-2.7869447820718793,-2.7864976133348,0.29826748143739573,G1,cycling,5.8666666670000005
-4.051732085425963,-2.1127988924055323,0.30604357537402216,G0,arrested,3.2
1.1918709446826743,-9.700465598325378,0.4064650133902162,S,cycling,12.0
4.4092292592415046,-14.228631294808421,0.43221281568461606,G2,cycling,14.93333333
3.968866284087622,0.37665132758299363,0.4055417734476779,S,cycling,9.866666667
3.6412409395088927,-4.761448509451525,0.3696856347864455,S,cycling,5.6
0.18251125370857613,-1.0727407027645406,0.3090989060156158,S,cycling,6.666666667
-7.426367333494573,0.770445595416071,0.2635983615654982,G1,cycling,6.666666667
-1.9682131919704156,1.3277429379840175,0.3545836908702764,G1,cycling,5.8666666670000005
10.88533739731428,-2.515660559487669,0.5583787918892668,S,cycling,9.066666667
-2.9084440961439997,-2.74278239298897,0.9999999999999936,G1,cycling,0.26666666699999997
1.3901902192745559,-6.570706637208803,0.4734849458811482,G1,cycling,3.733333333
8.46149849831129,1.4430272295527122,0.5016188759041352,G1,cycling,2.4
-1.779771677474359,1.1272876587826552,0.350644217392835,S,nan,4.533333333
13.380860115555008,-16.29317818627745,0.7446112462397181,G2,cycling,17.33333333
11.407204317193615,-2.750072754341024,0.5908387588058333,G2,cycling,13.6
-1.6234958365756418,-3.935684988306423,0.3390533382105028,G1,cycling,2.933333333
8.252273024426074,3.914631839978642,0.45045070146824323,G1,nan,0.8
11.145295409957042,-3.3819869810756353,0.618777416066154,G2,cycling,16.26666667
2.6903147346513725,-6.471204804151486,0.5296949623727648,G2,cycling,18.66666667
35.39220615485032,23.654338708090858,0.9999999999999936,G0,arrested,2.666666667
7.917790035539698,-2.2795831224682335,0.46015625033357,S,cycling,8.266666667
1.9202819591358478,-2.43565374899483,0.3042994758084185,S,cycling,7.466666667
-3.8774458744613205,1.0597403956993043,0.3469806899106314,S,cycling,9.066666667
-4.909368003295911,-2.1338331820657395,0.3175811377723005,S,cycling,7.733333332999999
-4.367081642292251,-1.6592366793277726,0.2976763939167365,S,cycling,10.93333333
2.9185462184252544,-0.5493110155377191,0.9999999999999936,G2,nan,14.13333333
6.731873040075638,-9.071741139430435,0.4168421982167069,S,cycling,10.93333333
4.609155153269587,-9.630877275498097,0.45446602026163346,G2,cycling,16.26666667
-5.074957136632594,-1.2998360166364757,0.2953548847306089,S,cycling,7.2
14.199769971768632,-1.179811110358729,0.46266101269458204,G2,cycling,16.53333333
-5.023298587107209,-3.2047241861356284,0.29337883431366535,G1,cycling,0.26666666699999997
11.555259041170853,1.8258117431968894,0.5283671689831257,G0,arrested,6.666666667
-4.717895464732289,1.4251778957992591,0.32580268153575703,S,cycling,5.8666666670000005
11.994042482710759,1.4723491283539207,0.5422163920713016,G0,arrested,0.8
-2.0285884291741256,-3.6344414595824404,0.3514337165779683,G2,nan,16.53333333
-1.3710084315945426,0.7381596246774313,0.3106989516136655,G1,cycling,3.733333333
7.432701865360972,-10.369244145536802,0.4959913233425842,G2,cycling,16.26666667
1.3134077257679841,-3.6563154968783294,0.34107223815516147,G1,cycling,3.2
4.848984256550744,2.1286225659944775,0.38076076690107324,S,cycling,6.933333332999999
-2.2719898342562264,-4.469587884841508,0.3766288067611282,S,cycling,5.6
46.65190575165936,-9.796413097211252,0.9999999999999936,G2,cycling,12.53333333
1.6886506587973795,-2.3580061606049374,0.34117386629625074,S,cycling,9.6
2.6515607893423194,3.475347670075727,0.42408480457351283,G0,arrested,2.133333333
2.1086674193425687,0.6917281966314497,0.36656805087321076,S,cycling,6.933333332999999
13.176625152940076,3.9370140750822538,0.4916685397927687,G1,cycling,6.4
-2.837429115284511,-8.002945309516154,0.31016203897762085,G2,cycling,15.73333333
13.741484619632471,4.66278277810345,0.5862387664376338,G1,cycling,1.066666667
1.1118555445852414,-9.472203314434148,0.34542898523440224,G2,cycling,20.0
-4.839491194624114,0.2881154234907261,0.2577735896066203,G1,cycling,3.733333333
-7.198686067096793,-3.014955205685973,0.2822583862756288,S,cycling,6.666666667
1.7652557919658614,-5.409233053259534,0.35727857073890823,S,cycling,6.4
8.968683171077823,-2.717209269421297,0.4128189548357746,S,cycling,21.6
0.6964415030654512,-4.629894225499597,0.3608418301159242,G1,cycling,2.4
20.944909215777482,9.296089124233996,0.6666624849098772,G0,arrested,1.066666667
-0.09755050327098926,-3.805005382073629,0.5114766194165082,S,cycling,9.066666667
6.153663045134483,4.775430774023758,0.42125891598377035,G1,nan,1.066666667
-7.146725020835703,-4.700110583740693,0.2611962828153195,G1,cycling,4.533333333
-0.6687632548587947,-3.58895064660429,0.5456653875280589,S,cycling,12.53333333
8.922978278600613,2.107451263185786,0.4593020133588876,G1,cycling,1.8666666669999998
13.462153670394974,1.1905565458041643,0.5365617845242906,S,cycling,18.93333333
-3.957676833740122,0.8719732395413974,0.29170269463353354,G1,cycling,2.4
3.6767843000716667,-6.489563169062703,0.49091882772953305,G2,cycling,16.8
5.703718369440765,0.1540464005853839,0.41651417373242483,G2,cycling,16.26666667
8.897655005520864,2.757974193619683,0.4870739043864515,G1,cycling,3.733333333
1.228370318624488,-6.491354394563241,0.44595486535301593,G0,arrested,18.93333333
-3.7631973682499313,-10.24607077247471,0.23969901306017963,S,cycling,8.8
15.535247136382743,5.767664762361846,0.49198196909261566,G1,nan,3.733333333
1.5145609582839419,-0.011731217576621714,0.3386233654376161,S,cycling,6.1333333329999995
-1.4447806954501408,-6.653647284069521,0.4295747623944699,G1,cycling,3.2
1.0753994541932503,-3.224262462740561,0.37752565932024434,S,cycling,9.066666667
20.237384843923497,-2.2151809178048443,0.6056090110753184,G2,cycling,13.33333333
2.33437773536194,1.7158749575958117,0.373257389406106,G1,nan,2.4
14.527824297006317,5.92904565235607,0.4989020860831921,G0,arrested,1.066666667
-3.8034914909090176,-1.1306626104617623,0.31401580743825314,S,cycling,7.2
-4.585886509864956,0.6990501675431225,0.3193101883512747,S,cycling,6.933333332999999
5.174691054210476,0.6061787515433591,0.41583351672520713,G2,cycling,12.53333333
1.7668166311391316,2.8503191505879544,0.4297989640799823,G1,cycling,0.533333333
-3.218779125122255,-6.051149859835901,0.2911338205094671,S,cycling,10.93333333
4.696575582553995,4.675928332406476,0.3985721951709361,G1,cycling,0.533333333
8.654386307777875,3.1029300407590803,0.5076570719122885,G0,arrested,5.8666666670000005
5.063053598295315,2.9236970197958203,0.4175648124687521,G1,cycling,2.4
3.4982097329260013,1.2081060260797871,0.3802040260078087,S,cycling,8.8
-2.7248967839186813,-0.881822232791547,0.3388601841805205,G2,cycling,17.33333333
-0.8191860080111817,-0.9322155201107185,0.3173099133869312,G1,cycling,1.333333333
-4.969968215489685,-0.44639871598743397,0.28609785274206107,G1,cycling,1.6
-4.83629733255324,0.6110695249248326,0.3307865803169554,S,cycling,8.266666667
0.4285148275174353,-4.738210246475216,0.37012652676268915,S,cycling,11.73333333
4.238695963297662,-8.314732987137214,0.5593614950862976,S,cycling,10.13333333
2.785205931949149,2.0407153018241093,0.35788907438278045,G0,arrested,2.133333333
-1.5898508908737596,-0.6678564567430513,0.3636030333998444,S,cycling,5.8666666670000005
8.084201248147561,1.0272730933737824,0.9999999999999936,S,cycling,9.6
6.740502214756161,2.8343316015367006,0.4174370278349676,G1,cycling,1.333333333
-2.1531548331275245,-4.921930536735594,0.34300037824423935,S,cycling,5.8666666670000005
-3.2584093352185244,2.7166794085692643,0.277605877979251,G1,cycling,1.6
-0.34131468607856535,-0.540469702318792,0.34079004237659904,G1,cycling,4.533333333
2.501939377489965,2.894625249198523,0.34508725681288904,G1,cycling,5.6
-4.129517802359103,-1.7807084204416241,0.34044050700402745,S,cycling,15.2
-1.8658829970890691,0.8276039050933663,0.286874958298352,G1,nan,2.4
-4.231407534184602,-4.34231481603609,0.32193308035129603,G1,cycling,4.533333333
5.251575373494447,-1.6446672847770185,0.4125357469866076,G2,cycling,12.8
-2.5637386889174487,-7.951299846758827,0.4112127584213351,G1,cycling,1.333333333
-2.2935078867566414,-3.653232612217959,0.3307978971657575,G1,cycling,1.8666666669999998
0.850829304529899,-0.9027668182683851,0.3731134908418244,S,cycling,8.266666667
3.445712865713964,2.521282318861088,0.3909893180923836,G0,arrested,3.4666666669999997
-3.385869436408521,1.484159336196326,0.3000811758173163,G1,cycling,6.666666667
7.419075903569386,0.5880042578047301,0.9999999999999936,G0,arrested,1.066666667
-4.364302328350628,1.9273611691137873,0.35876081127045906,S,cycling,5.6
2.1479092366791526,0.8358441050768826,0.3743962276346855,G2,cycling,17.33333333
-5.43311637464113,1.998079684419886,0.30219960957745856,G0,arrested,2.4
-1.231184688120676,-3.4348294200114147,0.3439548993821578,S,cycling,15.2
7.549338656437587,2.194336997768779,0.46927918146734154,G0,arrested,0.8
-5.322452733749502,1.6566028375481034,0.3416699703797353,G1,cycling,5.8666666670000005
-4.930992989130279,-1.5234277997240655,0.27121583949570444,S,cycling,14.13333333
0.1878900460352378,0.771844610808378,0.3448352304203736,S,cycling,8.533333333
-5.850327247232146,-2.343895265792312,0.2747255299634414,G1,cycling,2.4
5.356837426035825,-4.5774581322689905,0.9999999999999936,G1,cycling,2.933333333
-2.6842675364648723,0.26415691304634564,0.37126424795204643,S,cycling,10.93333333
-2.7415613691350975,-4.751915293614881,0.43839380099731473,S,cycling,7.733333332999999
-1.7442973731084592,-3.223685308925577,0.3311302895955918,G1,cycling,4.8
24.529741230048565,-12.697411127686046,0.9999999999999936,G1,cycling,4.533333333
-1.3984320173126268,-6.3090670805442395,0.36331388850365226,S,cycling,14.93333333
0.2503042604470159,3.6456213341766914,0.3815381993814231,S,cycling,8.8
-5.523704138358351,0.8988748955795681,0.3729466742684891,G0,arrested,3.4666666669999997
-2.7498325936481938,-3.6238904685066204,0.40668795897144794,G1,cycling,2.133333333
1.0227091864965234,-4.842041218819686,0.38079408368690604,G1,cycling,2.4
9.751492614910072,0.20754432696009634,0.5103838694267768,G0,arrested,1.066666667
-5.314080379570712,1.6257775826928564,0.31740506969600774,G1,cycling,1.6
2.8124324063984325,-3.263700142367107,0.3745373752135093,G2,cycling,16.26666667
-8.60282385371866,-1.3672481396617846,0.29673618581500405,G1,cycling,4.533333333
-3.8120545215054227,2.3764115255192855,0.34294089963830265,S,cycling,7.733333332999999
-3.0782445595694172,1.4517395650909615,0.3231578632767319,S,cycling,6.666666667
2.914793981606673,0.9629828080407888,0.4166324971821426,G1,nan,2.4
0.3004905607813226,-5.8051697394385595,0.49607519995955945,S,cycling,17.06666667
-0.6150457831210766,-4.853297902321079,0.36655851663777506,G1,cycling,2.133333333
0.9709687231754471,0.6441013934362454,0.36728629714622696,G2,cycling,20.0
-3.3294997323091597,0.6076506524179734,0.308055808901216,G1,cycling,1.066666667
4.798656168877493,-7.320715076097558,0.45282497722072274,G2,cycling,15.46666667
1.276159631861572,-10.137215595283534,0.40659589332200197,S,cycling,10.93333333
2.0366902232506026,-2.601365266300236,0.37995070414240495,G1,cycling,3.2
5.775399259085958,-2.0197614453411785,0.37954195399310203,S,cycling,13.06666667
-3.175699397387347,-6.097306310266514,0.3997029697798961,S,cycling,16.8
-4.730994635557363,0.4350964057520307,0.25920955472634755,G0,arrested,1.333333333
-0.7830508773410664,2.4627839920770844,0.3960272149061073,S,cycling,10.13333333
0.707706710879482,-3.4195164528450563,0.3491578218902076,S,cycling,8.266666667
-2.505701694260103,-4.308067894638882,0.39833285503301824,G2,cycling,15.2
-4.292110452528477,-2.117688275336424,0.3172137136811805,G1,cycling,1.8666666669999998
-0.19916106430637284,1.0598725294855222,0.33263423108300255,G1,cycling,2.666666667
2.071195722506358,0.47728642501150287,0.4057859751909243,G0,arrested,1.066666667
-8.536132812927129,4.406242353900344,0.37866472014908964,G0,arrested,1.6
-1.9002367661412298,-3.1005421676082805,0.35949353591943245,G2,cycling,14.66666667
