hex_id,lat,lon,scenario,wacc,pv_cf,wind_cf,pv_lcoe,wind_lcoe,blended_lcoe,blended_cf,electrolyzer_cf,wind_fraction,solar_fraction,theo_pv,theo_wind,ocean_dist_km,grid_dist_km,road_dist_km,cost_electricity,cost_electrolyzer_capex,cost_electrolyzer_opex,cost_electrolysis,cost_storage,cost_water,cost_infrastructure,cost_production,cost_ammonia_conversion,cost_shipping,cost_cracking,cost_delivered
hex_010,-24.550423709209024,17.12012686421263,base,0.08,0.35,0.42697629380596086,0.02169412238504062,0.03394946827114212,0.02537072615087107,0.3730928881417882,0.3544382437346988,0.3,0.7,0.8357975881257154,0.6099661340085155,422.19778623486286,46.7952772915371,13.82117256875169,1.2080090037264752,0.7028708901592924,0.13801780015978068,2.0938135862931,0.13356884895960547,0.018,0.11969890323647993,2.3650813384891856,0.9503839272081551,0.3194416243654822,0.9384946074782953,4.573401497541118
hex_011,-17.878820133816777,22.657494744809725,base,0.08,0.35,0.2899246991871936,0.02169412238504062,0.04999787248114394,0.030185247413871616,0.331977409756158,0.31537853926835013,0.3,0.7,0.7308695675118385,0.4141781416959909,116.02705300250128,231.6544290023153,110.00540957137534,1.4372489947204872,0.7899216112112449,0.15511133638403707,2.4327606781261766,0.15011138155670575,0.018,0.03895453533478203,2.6398265950176643,0.9878563656331829,0.3194416243654822,0.9384946074782953,4.885619192494625
hex_012,-21.273618559032023,20.803711428031487,base,0.08,0.3112156838331039,0.3452929318258641,0.024397686971444846,0.04198063963384474,0.029672572770164815,0.32143885823093193,0.3053669153193853,0.3,0.7,0.6224313676662078,0.4932756168940916,64.01349026105385,147.35997922659678,28.395464916490816,1.4128383577565617,0.8158196300334081,0.16019674771117495,2.440988444705852,0.15503286658737273,0.018,0.02085880801698933,2.634880119310214,0.987181717019735,0.3194416243654822,0.9384946074782953,4.879998068173727
hex_013,-19.12686064075004,15.373132979348576,base,0.08,0.31833563929982595,0.5,0.023852003663381114,0.028991236278190644,0.026678581601526356,0.41825103768492167,0.39733848580067554,0.55,0.45,0.6366712785996519,0.7448842446679098,375.6895757349587,89.98310211103508,5.452094184965394,1.270281606826962,0.6269826175491015,0.12311615522010964,2.0604467475240598,0.11914755286669321,0.018,0.10700007200132622,2.3045943723920788,0.942134124677513,0.3194416243654822,0.9384946074782953,4.50466472891337
hex_014,-23.67902961407203,22.651637219532816,base,0.08,0.3290273856999194,0.3475922830385502,0.023076932695472212,0.04170293428950396,0.028664733173681733,0.33459685490150864,0.3178670121564332,0.3,0.7,0.6580547713998388,0.4965604043407861,77.44509931477738,149.7742954129471,67.02744385758652,1.364850795255446,0.7837375831805453,0.15389702240849293,2.3525689557752,0.14893621052948156,0.018,0.025753202742314237,2.5452583690469957,0.9749582283935225,0.3194416243654822,0.9384946074782953,4.778152829284296
hex_015,-26.27313533858268,22.266701004955227,base,0.08,0.35,0.4624391346890441,0.02169412238504062,0.031346002212469644,0.02458968633326933,0.3837317404067132,0.36454515338637755,0.3,0.7,0.7997160744053764,0.660627335270063,88.8780555894052,10.586948402275889,45.13975177963021,1.1708203506969523,0.6833839966492703,0.13419129629988738,2.0320662556844655,0.12986569099364934,0.018,0.026395320106444395,2.2063272667845593,0.9287314981477197,0.3194416243654822,0.9384946074782953,4.392994996776057
hex_016,-22.344982555809985,16.42469730642244,base,0.08,0.35,0.2869701435989629,0.02169412238504062,0.050512635068241676,0.030339676190000935,0.33109104307968884,0.3145364909257044,0.3,0.7,0.7642425736070565,0.4099573479985184,273.7284282691712,239.8470072441541,99.74497943275716,1.444602010589616,0.7920363171443557,0.15552658627553087,2.442778786877308,0.15051324602616706,0.018,0.08310111744284301,2.694393150346318,0.9952986847853131,0.3194416243654822,0.9384946074782953,4.947628066975409
hex_017,-28.23419292674989,15.036593455023418,base,0.08,0.35,0.36342905642389883,0.02169412238504062,0.03988568850749189,0.027151592221776003,0.35402871692716964,0.33632728108081117,0.3,0.7,0.8190485354067768,0.5191843663198555,394.8072979684844,123.16434205101056,97.18192517565193,1.2928036696454202,0.7407199412421306,0.14544995141504835,2.226308140433875,0.14076142765098118,0.018,0.11541704491030665,2.5004866129951626,0.9688518195221514,0.3194416243654822,0.9384946074782953,4.727274664361092
hex_018,-19.06842593608901,20.554937055649656,base,0.08,0.35,0.28524768423438895,0.02169412238504062,0.05081765406089756,0.0304311818877977,0.33057430527031667,0.3140455900068008,0.3,0.7,0.7072747353663466,0.4074966917634128,96.43125291441224,196.7701306763201,38.73952824590312,1.4489589890289962,0.7932743901129421,0.15576969793366605,2.4486960671082127,0.15074852107263342,0.018,0.030954385457906755,2.648398973638753,0.9890255502593113,0.3194416243654822,0.9384946074782953,4.895360755741842
hex_019,-21.420027210535224,12.956534770530338,base,0.08,0.35,0.3494015270304409,0.02169412238504062,0.04148699137720832,0.02763198308269093,0.34982045810913226,0.33232943520367564,0.3,0.7,0.7658539691076715,0.4991450386149156,146.5424160760417,25.268849980997448,114.39502801329964,1.3156771373515552,0.7496306300030945,0.14719968053018928,2.26041144999119,0.1424547549147828,0.018,0.04475373307029783,2.4656199379762707,0.9640963622333175,0.3194416243654822,0.9384946074782953,4.687652532053366
hex_020,-19.902947118975515,13.798714834651516,base,0.08,0.35,0.47323235443302647,0.02169412238504062,0.030631080067343098,0.024375209689731364,0.3869697063299079,0.3676212210134125,0.3,0.7,0.8125590393967337,0.6760462206186093,352.0581288261181,124.23129105534927,35.61922273867412,1.1606081985124947,0.6776657865221953,0.13306845170119957,2.0146476352772393,0.12877904086277045,0.018,0.10168783193025269,2.263114508070262,0.9364766961150779,0.3194416243654822,0.9384946074782953,4.4575274360291175
hex_021,-24.74568838244158,11.103071776514078,base,0.08,0.35,0.20363135556480338,0.02169412238504062,0.07118558975796954,0.0365415625969193,0.30608940666944096,0.2907849363359689,0.3,0.7,0.7190653460279761,0.2909019365211477,437.6036274668256,125.22321361685762,62.29179837857403,1.7399004019361717,0.8567304999337007,0.16823012673613602,2.8196090845562165,0.16280729270036745,0.018,0.12649276013861907,3.1269091373952027,1.0542894346068645,0.3194416243654822,0.9384946074782953,5.439134803845845
hex_022,-17.35162370726116,22.016941285029937,base,0.08,0.35,0.43061448257231505,0.02169412238504062,0.03366263496876468,0.025284676160157837,0.3741843447716945,0.3554751275331097,0.3,0.7,0.7956775237557412,0.6151635465318787,230.32612192903065,234.7674814688708,31.45984577754473,1.2039117948829439,0.7008206892255774,0.1376152166601386,2.08713257805242,0.1331792425856807,0.018,0.06891305529450648,2.307224875932607,0.9424928984128442,0.3194416243654822,0.9384946074782953,4.507654006189229
hex_023,-18.282546544133627,20.30791199228845,base,0.08,0.34190370294666744,0.4099622382448892,0.02220784030510666,0.03535842276877322,0.026153015044206626,0.3623212635361339,0.3442052003593272,0.3,0.7,0.6838074058933349,0.5856603403498417,73.31490112255034,145.07337283213846,112.38918483582664,1.245257130604867,0.7237668798153973,0.14212099829314417,2.15739622731028,0.13753978206455342,0.018,0.025801240220628567,2.3387372495954617,0.946790863359094,0.3194416243654822,0.9384946074782953,4.543464344798333
hex_024,-19.659398035114855,20.87231530076869,base,0.08,0.35,0.3226142546518366,0.02169412238504062,0.04493173481977388,0.028665406115460597,0.3417842763955509,0.32469506257577335,0.3,0.7,0.7136946153434929,0.4608775066454809,16.13196659160868,121.00490325895368,20.58833029226016,1.3648828368975738,0.7672562739452387,0.150660703937693,2.3318301567811144,0.14580421355147566,0.018,0.00454578003385288,2.5001801503664427,0.9688100211590809,0.3194416243654822,0.9384946074782953,4.726926403369301
hex_025,-26.66433550577639,21.93020643430755,base,0.08,0.35,0.23316392528921223,0.02169412238504062,0.06216921473214703,0.03383665008917254,0.31494917758676366,0.29920171870742546,0.3,0.7,0.711826210600167,0.3330913218417318,111.04865319949631,70.40903745751393,6.344363707687149,1.6111079249601725,0.8326299894149682,0.16349767943878207,2.66044354339648,0.1582273940384718,0.018,0.03237638131456869,2.8690473187495202,1.0191197241505006,0.3194416243654822,0.9384946074782953,5.1461032747437985
hex_026,-23.39934795527559,17.42482085753676,base,0.08,0.315208017720548,0.3925735983099563,0.024088672901384903,0.03692458739329259,0.027939447248957208,0.3384176918973705,0.32149680730250196,0.3,0.7,0.630416035441096,0.5608194261570805,68.00177582606926,86.23440434892528,52.77655014036152,1.3303168240110625,0.7748889513726913,0.15215947897961782,2.306883350973955,0.147254676150992,0.018,0.021805932888924795,2.4939439600138713,0.9679594686802275,0.3194416243654822,0.9384946074782953,4.719839660537876
hex_027,-28.47435481055325,18.962376743340517,base,0.08,0.35,0.32940326554830074,0.02169412238504062,0.04400569045655018,0.028387592806493486,0.3438209796644902,0.32662993068126567,0.3,0.7,0.7986972480785581,0.4705760936404297,308.1698163896573,132.56473860552677,119.0926921226446,1.3516549546291827,0.762711253560551,0.1497682303355585,2.312874337930085,0.14494050849585285,0.018,0.09181662924646161,2.5676314756723997,0.9780096909410121,0.3194416243654822,0.9384946074782953,4.80357739845719
hex_028,-27.148526095189425,12.957157973787204,base,0.08,0.35,0.40943100219224393,0.02169412238504062,0.03540430026422147,0.025807175748794875,0.36782930065767316,0.3494378356247895,0.3,0.7,0.7030597659797276,0.5849014317032056,63.60630203655369,112.53330777473644,107.10959468433477,1.2287902395819046,0.7129288774207108,0.13999281619087772,2.1272705657769815,0.1354802011014669,0.018,0.022467148392071583,2.30321791527052,0.9419463900269351,0.3194416243654822,0.9384946074782953,4.503100537141233
hex_029,-20.803412561090543,12.603421029503629,base,0.08,0.35,0.3872944752799615,0.02169412238504062,0.03742789805771681,0.026414255086843478,0.3611883425839884,0.34312892545478896,0.3,0.7,0.7512494118727687,0.5532778218285165,232.78516991307853,10.294959570680955,90.08435431537696,1.2576958886349903,0.7260370822719487,0.14256678194040767,2.1726960452697903,0.13797119604580124,0.018,0.06809745208021685,2.396764693395808,0.9547052122444764,0.3194416243654822,0.9384946074782953,4.609406137484062
hex_000,-19.71252741732844,21.42667018270944,derisked,0.05,0.33170844421533785,0.4354783991851205,0.018314228963555442,0.026632084406339598,0.020809585596390685,0.3628394307062726,0.34469745917095895,0.3,0.7,0.6634168884306757,0.6221119988358864,401.9486959865509,148.1040023836202,99.3287389791286,0.9908335541824308,0.5693935220609949,0.14191803679207607,1.7485083028942037,0.10723778603701335,0.018,0.08924827993444652,1.9629943688656635,0.7801833716157496,0.3194416243654822,0.9384946074782953,4.001113972325191
hex_001,-23.73345872297537,24.54513625407894,derisked,0.05,0.35,0.43188577348314416,0.017357098275727015,0.0268536224073804,0.02020605551522303,0.3745657320449432,0.355837445442696,0.3,0.7,0.8468278354591481,0.6169796764044917,403.1165214670598,164.2124173809309,107.64313184893224,0.9620969004605481,0.5515678657108485,0.1374750952134889,1.6960515870844477,0.1038805579555854,0.018,0.08984527792267018,1.9077774229627034,0.7726537880835277,0.3194416243654822,0.9384946074782953,3.9383674428900086
hex_002,-18.69682496106341,15.561555013934129,derisked,0.05,0.29085651141920976,0.45486543644214256,0.02088653393682707,0.025496985602929994,0.02342228235318368,0.3810614201818228,0.36200834917273167,0.55,0.45,0.5817130228384195,0.649807766345918,238.2976785700376,25.688858679272823,17.689641590834682,1.11523524404516,0.5421656731711985,0.1351316531912853,1.836678717257229,0.1021097785687806,0.018,0.051373357798898164,2.0081618536249075,0.7863425740829192,0.3194416243654822,0.9384946074782953,4.052440659551604
hex_003,-20.631583651287634,16.186435884488162,derisked,0.05,0.35,0.37465902412651053,0.017357098275727015,0.030955340022237394,0.02143657079968013,0.3573977072379531,0.33952782187605546,0.3,0.7,0.7165114970014225,0.5352271773235865,149.00878280554892,106.87281353179937,66.93030108114688,1.0206870067904839,0.5780630854883995,0.14407887525228222,1.78989808149965,0.10887058435986244,0.018,0.03427971200729259,1.951048377866805,0.7785543728431779,0.3194416243654822,0.9384946074782953,3.9875389825537604
hex_004,-27.86987182534821,17.57378135786131,derisked,0.05,0.35,0.3405536772353639,0.017357098275727015,0.03405541698561769,0.02236659388869422,0.34716610317060914,0.32980779801207866,0.3,0.7,0.7662753065105006,0.486505253193377,349.6854701288347,15.195472596163658,13.920513195117785,1.0649693918716834,0.595099635320449,0.14832513660264554,1.8568504884774648,0.11207919460025526,0.018,0.07489116196592763,2.061820845043648,0.7936602632315142,0.3194416243654822,0.9384946074782953,4.11341734011894
hex_005,-17.292531780358928,13.65259902718,derisked,0.05,0.35,0.37662958785482814,0.017357098275727015,0.030793378582635703,0.021387982367799624,0.3579888763564484,0.34008943253862595,0.3,0.7,0.8086222331359278,0.5380422683640402,301.13095579381485,126.02775071490714,80.99657107173759,1.0183735033125163,0.5771084942503675,0.1438409489162922,1.7863143323157242,0.10869079964688158,0.018,0.06716331236258358,1.9801684443251895,0.7825252909965941,0.3194416243654822,0.9384946074782953,4.020629967165561
hex_006,-19.866323576115764,12.818901074696605,derisked,0.05,0.35,0.20782988443440684,0.017357098275727015,0.055803800862412184,0.028891109051732568,0.307348965330322,0.29198151706380593,0.3,0.7,0.8211226579792855,0.2968998349062955,174.40940070443244,85.8159970215324,34.46682027684199,1.3756295209917806,0.6721949467778754,0.16754069635876717,2.2700990181889975,0.1265990832084062,0.018,0.03877130672601543,2.4534694081234187,0.8470771150807327,0.3194416243654822,0.9384946074782953,4.558482755047929
hex_007,-19.567228336676557,17.65986896716307,derisked,0.05,0.35,0.23305319039557582,0.017357098275727015,0.04976416527295883,0.02707921837489656,0.3149159571186727,0.29917015926273904,0.3,0.7,0.8293347235199925,0.3329331291365369,51.56533394706672,40.40842627218149,79.4712935283363,1.2893576406218605,0.6560430385386805,0.16351492680056212,2.162334281749955,0.12355708358471063,0.018,0.013097728104115348,2.3169890934387807,0.8284625982993723,0.3194416243654822,0.9384946074782953,4.40338792358193
hex_008,-27.46263640789345,14.176730886712376,derisked,0.05,0.35,0.2461165407027877,0.017357098275727015,0.04712278764815425,0.026286805087455185,0.3188349622108363,0.30289321410029446,0.3,0.7,0.7151274927751562,0.3515950581468396,338.58742899357145,30.333727092025157,87.51235910013904,1.2516274479498304,0.647979192620141,0.16150505992042868,2.113873773060516,0.12203836419338754,0.018,0.07425643324126267,2.3281685704951656,0.8299873644442466,0.3194416243654822,0.9384946074782953,4.41609216678319
hex_009,-23.5953687452532,20.377395925555145,derisked,0.05,0.35,0.28028908310184436,0.017357098275727015,0.04137762825397555,0.024563257269201576,0.32908672493055324,0.31263238868402554,0.3,0.7,0.7037648207335433,0.4004129758597777,125.48262700606044,148.97292018353946,92.4690515382012,1.1695619496892693,0.6277932403260846,0.15647382825136852,2.0049474382443386,0.11823660539355438,0.018,0.030263673346266933,2.1714477169841597,0.8086122455165783,0.3194416243654822,0.9384946074782953,4.2379961943445155
hex_010,-24.550423709209024,17.12012686421263,derisked,0.05,0.35,0.42697629380596086,0.017357098275727015,0.02716239204021557,0.020298686405073582,0.3730928881417882,0.3544382437346988,0.3,0.7,0.8357975881257154,0.6099661340085155,422.19778623486286,46.7952772915371,13.82117256875169,0.9665074541158607,0.5537452681594304,0.13801780015978068,1.7033595443616039,0.10429064308801246,0.018,0.09066014103300302,1.9163103284826193,0.7738173661089708,0.3194416243654822,0.9384946074782953,3.9480639264353674
hex_011,-17.878820133816777,22.657494744809725,derisked,0.05,0.35,0.2899246991871936,0.017357098275727015,0.040002447244922634,0.0241507029664857,0.331977409756158,0.31537853926835013,0.3,0.7,0.7308695675118385,0.4141781416959909,116.02705300250128,231.6544290023153,110.00540957137534,1.1499184712470978,0.622326746703037,0.15511133638403707,1.9780298619740335,0.11720706316869872,0.018,0.029504227456030072,2.142741152598762,0.804696964212297,0.3194416243654822,0.9384946074782953,4.2053743486548365
hex_012,-21.273618559032023,20.803711428031487,derisked,0.05,0.3112156838331039,0.3452929318258641,0.019520174310245546,0.033587995627100325,0.023740520705301978,0.32143885823093193,0.3053669153193853,0.3,0.7,0.6224313676662078,0.4932756168940916,64.01349026105385,147.35997922659678,28.395464916490816,1.130387935868164,0.6427300747939565,0.16019674771117495,1.9856494185529698,0.12104976184278485,0.018,0.015798494601613512,2.140497674997368,0.8043909768502643,0.3194416243654822,0.9384946074782953,4.20282488369141
hex_013,-19.12686064075004,15.373132979348576,derisked,0.05,0.31833563929982595,0.5,0.019083582378229106,0.023195394968471554,0.021345079302862453,0.41825103768492167,0.39733848580067554,0.55,0.45,0.6366712785996519,0.7448842446679098,375.6895757349587,89.98310211103508,5.452094184965394,1.0163307045205794,0.4939579409916165,0.12311615522010964,1.673625605699515,0.09303048583272826,0.018,0.08104202591578387,1.865698117448027,0.76691570096789,0.3194416243654822,0.9384946074782953,3.8905500502596944
hex_014,-23.67902961407203,22.651637219532816,derisked,0.05,0.3290273856999194,0.3475922830385502,0.01846346128174565,0.03336580830521348,0.022934165388786003,0.33459685490150864,0.3178670121564332,0.3,0.7,0.6580547713998388,0.4965604043407861,77.44509931477738,149.7742954129471,67.02744385758652,1.0919939034403392,0.6174547619500632,0.15389702240849293,1.913622291322291,0.11628948887557386,0.018,0.019505517005924986,2.0674172972037894,0.7944235619745728,0.3194416243654822,0.9384946074782953,4.11977709102214
hex_015,-26.27313533858268,22.266701004955227,derisked,0.05,0.35,0.4624391346890441,0.017357098275727015,0.025079403134932267,0.01967378973348859,0.3837317404067132,0.36454515338637755,0.3,0.7,0.7997160744053764,0.660627335270063,88.8780555894052,10.586948402275889,45.13975177963021,0.9367534454531067,0.5383928396787802,0.13419129629988738,1.6531765231784965,0.1013992149688493,0.018,0.019991857725996334,1.7925675958733422,0.7569433571167966,0.3194416243654822,0.9384946074782953,3.8074471848339164
hex_016,-22.344982555809985,16.42469730642244,derisked,0.05,0.35,0.2869701435989629,0.017357098275727015,0.04041430003409487,0.024274258803237372,0.33109104307968884,0.3145364909257044,0.3,0.7,0.7642425736070565,0.4099573479985184,273.7284282691712,239.8470072441541,99.74497943275716,1.1558014941598596,0.6239927829842428,0.15552658627553087,1.9861298290068095,0.11752083920465915,0.018,0.0629409194542412,2.1845915876657096,0.8104049348281401,0.3194416243654822,0.9384946074782953,4.252932754337627
hex_017,-28.23419292674989,15.036593455023418,derisked,0.05,0.35,0.36342905642389883,0.017357098275727015,0.03191186086868183,0.02172352705361346,0.35402871692716964,0.33632728108081117,0.3,0.7,0.8190485354067768,0.5191843663198555,394.8072979684844,123.16434205101056,97.18192517565193,1.0343502238527666,0.5835640204151914,0.14544995141504835,1.8108812263918992,0.10990661315159789,0.018,0.08741705467850833,2.0262048942220057,0.7888029887097963,0.3194416243654822,0.9384946074782953,4.07294411477558
hex_018,-19.06842593608901,20.554937055649656,derisked,0.05,0.35,0.28524768423438895,0.017357098275727015,0.04065834054135882,0.024347470955416554,0.33057430527031667,0.3140455900068008,0.3,0.7,0.7072747353663466,0.4074966917634128,96.43125291441224,196.7701306763201,38.73952824590312,1.1592874384914769,0.624968178405492,0.15576969793366605,1.990913702542143,0.11770454211210847,0.018,0.02344490112544737,2.1500631457796984,0.8056956090736785,0.3194416243654822,0.9384946074782953,4.2136949866971545
hex_019,-21.420027210535224,12.956534770530338,derisked,0.05,0.35,0.3494015270304409,0.017357098275727015,0.03319303605454864,0.0221078796093735,0.34982045810913226,0.33232943520367564,0.3,0.7,0.7658539691076715,0.4991450386149156,146.5424160760417,25.268849980997448,114.39502801329964,1.052650896257741,0.5905841599692807,0.14719968053018928,1.8385233863032884,0.11122876416716698,0.018,0.0338965491094828,2.0016486995799383,0.7854544167131506,0.3194416243654822,0.9384946074782953,4.045039348136867
hex_020,-19.902947118975515,13.798714834651516,derisked,0.05,0.35,0.47323235443302647,0.017357098275727015,0.02450740608834919,0.01950219061951367,0.3869697063299079,0.3676212210134125,0.3,0.7,0.8125590393967337,0.6760462206186093,352.0581288261181,124.23129105534927,35.61922273867412,0.9285828762119865,0.5338878418981899,0.13306845170119957,1.639011289563604,0.10055075784846709,0.018,0.07701852677733963,1.8345805741894106,0.7626723996144423,0.3194416243654822,0.9384946074782953,3.8551892056476302
hex_021,-24.74568838244158,11.103071776514078,derisked,0.05,0.35,0.20363135556480338,0.017357098275727015,0.05695437940816015,0.02923628261545696,0.30608940666944096,0.2907849363359689,0.3,0.7,0.7190653460279761,0.2909019365211477,437.6036274668256,125.22321361685762,62.29179837857403,1.392064713675972,0.674961030636272,0.16823012673613602,2.2902149550529614,0.1271200387470177,0.018,0.09580581913240152,2.5311408129323802,0.8576706990095877,0.3194416243654822,0.9384946074782953,4.646747743785745
hex_022,-17.35162370726116,22.016941285029937,derisked,0.05,0.35,0.43061448257231505,0.017357098275727015,0.02693290159438175,0.020229839271323435,0.3741843447716945,0.3554751275331097,0.3,0.7,0.7956775237557412,0.6151635465318787,230.32612192903065,234.7674814688708,31.45984577754473,0.9632293470188715,0.5521300510808521,0.1376152166601386,1.6979321167214214,0.10398643818092301,0.018,0.052194858458076726,1.8721134133604211,0.7677905140468528,0.3194416243654822,0.9384946074782953,3.8978401592510514
hex_023,-18.282546544133627,20.30791199228845,derisked,0.05,0.34190370294666744,0.4099622382448892,0.017768115244578307,0.028289672565666748,0.020924582440904838,0.3623212635361339,0.3442052003593272,0.3,0.7,0.6838074058933349,0.5856603403498417,73.31490112255034,145.07337283213846,112.38918483582664,0.9963090467933688,0.5702078298582854,0.14212099829314417,1.755067370276862,0.10739115020775071,0.018,0.01954190066894187,1.9000004211535546,0.7715932878368256,0.3194416243654822,0.9384946074782953,3.9295299408341577
hex_024,-19.659398035114855,20.87231530076869,derisked,0.05,0.35,0.3226142546518366,0.017357098275727015,0.03594911668348922,0.022934703798055678,0.3417842763955509,0.32469506257577335,0.3,0.7,0.7136946153434929,0.4608775066454809,16.13196659160868,121.00490325895368,20.58833029226016,1.0920195394131367,0.6044702335965628,0.150660703937693,1.8963698078992632,0.11384402362278329,0.018,0.003442981078614525,2.031656812600661,0.7895464321250674,0.3194416243654822,0.9384946074782953,4.079139476569506
hex_025,-26.66433550577639,21.93020643430755,derisked,0.05,0.35,0.23316392528921223,0.017357098275727015,0.04974053112997737,0.02707212813200212,0.31494917758676366,0.29920171870742546,0.3,0.7,0.711826210600167,0.3330913218417318,111.04865319949631,70.40903745751393,6.344363707687149,1.289020043770901,0.6559738398921082,0.16349767943878207,2.1619046043516734,0.1235440509291435,0.018,0.02452192306489341,2.32797057834571,0.8299603603433464,0.3194416243654822,0.9384946074782953,4.4158671705328345
