feature,importance_mean,importance_std
M1_Nose_to_M2_lat_left,0.0001264222503161161,2.5805833784029156e-05
M1_largest_euclidean_distance_hull_median_15,0.0001264222503160791,0.00016922016860740333
Mouse_1_poly_area_median_15,0.0001264222503160791,0.0005659661196192339
Lat_left_2_y,0.0001264222503160791,0.000991763551265313
Sum_euclidean_distance_hull_M1_M2_deviation_15,0.00011588706278979159,0.00034364741741042885
Mouse_1_poly_area_deviation_5,0.00011588706278979159,0.0001163649496122031
Mouse_2_poly_area_mean_5,0.00011588706278975458,5.371912677618956e-05
Ear_left_1_p,0.00011588706278975458,1.4899005081924308e-05
Sum_euclidean_distance_hull_M1_M2_median_8,0.00011588706278971757,9.769930989777423e-05
Mouse_1_width_sum_5,0.00010535187526350409,0.00012195361254523108
M2_mean_euclidean_distance_hull_median_8,0.00010535187526343008,5.959602032759256e-05
Movement_mouse_2_nose_median_5,0.00010535187526343008,1.489900508189814e-05
Total_movement_all_bodyparts_both_mice_mean_15,0.00010535187526343008,8.295414953657356e-05
Lat_left_2_p,0.00010535187526343008,8.295414953657356e-05
Centroid_distance_deviation,0.00010535187526339307,0.00010429303557323464
M1_smallest_euclidean_distance_hull_median_5,0.00010535187526339307,5.371912677618955e-05
Total_movement_all_bodyparts_both_mice_sum_15,9.481668773714258e-05,0.0001860885138290749
Centroid_distance_deviation_15,9.481668773714258e-05,0.0003905131266929982
Total_movement_tail_ends_mean_5,9.481668773710557e-05,4.4697015245642086e-05
Movement_mouse_2_nose_sum_6,9.481668773710557e-05,6.827581856734709e-05
M1_largest_euclidean_distance_hull_median_2,9.481668773706857e-05,5.161166756810364e-05
Total_movement_all_bodyparts_both_mice_mean_8,9.481668773706857e-05,6.827581856726144e-05
M1_mean_euclidean_distance_hull_deviation_2,9.481668773706857e-05,2.580583378407448e-05
Movement_mouse_1_tail_base_sum_2,9.481668773706857e-05,5.233641548442751e-17
Mouse_1_poly_area_sum_5,9.481668773703156e-05,6.82758185672957e-05
Movement_mouse_2_tail_end_mean_8,8.428150021081808e-05,1.4899005081871971e-05
Centroid_distance_median_2,8.428150021078107e-05,2.9798010163770113e-05
Mouse_1_poly_area_mean_15,8.428150021074406e-05,0.0005608441489340334
Nose_2_x,8.428150021074406e-05,9.769930989777425e-05
Centroid_distance_deviation_6,8.428150021074406e-05,5.9596020327514056e-05
Movement_mouse_1_tail_end_mean_6,8.428150021074406e-05,1.489900508189814e-05
Mouse_2_Nose_to_lat_right,8.428150021070706e-05,3.9419062228920764e-05
Total_movement_tail_ends_mean_8,7.374631268445657e-05,2.979801016379628e-05
M1_smallest_euclidean_distance_hull_median_6,7.374631268445657e-05,5.371912677622584e-05
Mouse_1_width_mean_8,7.374631268441956e-05,3.9419062228970224e-05
Mouse_1_width_median_5,7.374631268441956e-05,3.9419062228970224e-05
Movement_mouse_1_tail_end_sum_5,7.374631268441956e-05,1.4899005081924308e-05
M1_Nose_to_M2_lat_right,7.374631268441956e-05,7.449502540938602e-05
M1_smallest_euclidean_distance_hull_sum_15,7.374631268438255e-05,3.9419062228920764e-05
M1_mean_euclidean_distance_hull_mean_2,7.374631268438255e-05,0.00010743825355232831
Tail_base_1_p,6.321112515813206e-05,0.00019482977253376473
Movement_mouse_2_centroid_median_6,6.321112515813206e-05,7.741750135213279e-05
M1_largest_euclidean_distance_hull,6.321112515813206e-05,4.469701524566825e-05
Movement_mouse_2_centroid,6.321112515809506e-05,4.469701524566825e-05
M1_mean_euclidean_distance_hull_deviation_15,6.321112515809506e-05,5.233641548442751e-17
Mouse_2_poly_area_deviation_8,6.321112515809506e-05,6.827581856734709e-05
Movement_mouse_1_left_ear,6.321112515809506e-05,2.580583378407448e-05
M1_mean_euclidean_distance_hull_deviation_6,6.321112515809506e-05,4.469701524566825e-05
Movement_mouse_1_tail_end_sum_6,6.321112515809506e-05,0.00010322333513620726
Movement_mouse_1_tail_end_sum_8,6.321112515805805e-05,4.4697015245615916e-05
M2_smallest_euclidean_distance_hull_median_15,6.321112515805805e-05,0.00012902916892032707
Movement_mouse_1_tail_base_mean_15,6.321112515805805e-05,7.741750135217812e-05
M1_smallest_euclidean_distance_hull_median_8,6.321112515805805e-05,6.82758185672957e-05
Movement_mouse_1_tail_end_sum_2,6.321112515805805e-05,0.0
Movement_mouse_1_nose_sum_5,6.321112515805805e-05,2.5805833784029156e-05
Mouse_2_poly_area_mean_6,5.267593763180756e-05,3.9419062228970224e-05
Mouse_1_width_deviation,5.267593763177055e-05,2.979801016379628e-05
Mouse_2_poly_area_median_2,5.267593763177055e-05,1.489900508189814e-05
Total_angle_both_mice_median_8,5.267593763177055e-05,0.0001042930355732421
Movement_mouse_2_centroid_mean_8,5.267593763177055e-05,1.4899005081898141e-05
Movement_mouse_2_tail_base_median_8,5.267593763177055e-05,2.979801016379628e-05
M1_mean_euclidean_distance_hull_mean_6,5.267593763177055e-05,5.3719126776138746e-05
Centroid_distance_deviation_8,5.267593763173354e-05,1.4899005081871973e-05
Mouse_2_poly_area_deviation_15,5.267593763173354e-05,1.4899005081871971e-05
Mouse_2_width_deviation,5.267593763173354e-05,5.371912677617504e-05
Mouse_2_Centroid_to_lat_right,5.267593763173354e-05,1.4899005081871971e-05
Center_2_y,5.267593763173354e-05,0.0011058434615885515
Total_movement_centroids_median_2,5.267593763173354e-05,1.4899005081871973e-05
Sum_euclidean_distance_hull_M1_M2_sum_15,5.267593763173354e-05,9.062710985082394e-05
Movement_mouse_1_centroid_mean_5,5.267593763173354e-05,5.371912677617504e-05
M2_mean_euclidean_distance_hull_median_5,5.267593763173354e-05,5.959602032756639e-05
Mouse_1_Nose_to_centroid,5.267593763173354e-05,0.00012729715522118444
M2_smallest_euclidean_distance_hull_median_6,5.267593763173354e-05,2.9798010163743943e-05
Mouse_2_poly_area_sum_15,5.267593763173354e-05,3.941906222898011e-05
Mouse_2_width_median_2,5.2675937631696534e-05,2.9798010163770113e-05
Movement_mouse_2_nose_median_6,5.2675937631696534e-05,5.371912677618955e-05
Movement_mouse_1_centroid_deviation_5,5.2675937631696534e-05,2.9798010163770113e-05
Centroid_distance_mean_2,5.2675937631696534e-05,0.0002635903076948724
M1_mean_euclidean_distance_hull_deviation_5,5.267593763165953e-05,2.979801016379628e-05
Total_angle_both_mice,4.214075010540904e-05,2.9798010163743943e-05
Mouse_1_poly_area_median_8,4.214075010540904e-05,0.0003652535993122609
Sum_euclidean_distance_hull_M1_M2_deviation_2,4.214075010540904e-05,6.494325751126892e-05
Centroid_distance_median_5,4.214075010540904e-05,0.0002584880772521087
Movement_mouse_2_centroid_percentile_rank,4.214075010540904e-05,5.959602032756639e-05
Sum_euclidean_distance_hull_M1_M2_mean_8,4.214075010540904e-05,0.00016790326011920193
Movement_mouse_1_tail_base_median_15,4.214075010540904e-05,5.371912677617504e-05
Tail_base_1_y,4.214075010540904e-05,8.295414953662526e-05
M2_mean_euclidean_distance_hull_mean_2,4.214075010540904e-05,3.9419062229009783e-05
Total_angle_both_mice_median_2,4.214075010540904e-05,3.941906222900979e-05
Mouse_1_poly_area_deviation_6,4.214075010540904e-05,5.371912677617504e-05
Total_movement_tail_ends_sum_8,4.214075010537203e-05,5.9596020327592565e-05
Mouse_2_width_mean_6,4.214075010537203e-05,5.3719126776138746e-05
Sum_euclidean_distance_hull_M1_M2_mean_5,4.214075010537203e-05,1.4899005081898141e-05
M2_smallest_euclidean_distance_hull_mean_6,4.214075010537203e-05,3.941906222896033e-05
Movement_mouse_2_lateral_right,4.214075010537203e-05,2.979801016379628e-05
M1_smallest_euclidean_distance_hull_deviation_6,4.214075010537203e-05,5.9596020327592565e-05
M1_largest_euclidean_distance_hull_sum_2,4.214075010537203e-05,5.9596020327592565e-05
Movement_mouse_1_nose_mean_15,4.214075010537203e-05,2.979801016379628e-05
Sum_euclidean_distance_hull_M1_M2_median_15,4.214075010537203e-05,0.00016590829907314712
Mouse_1_width_sum_6,4.214075010533502e-05,8.295414953660645e-05
Mouse_2_width_deviation_8,4.214075010533502e-05,6.494325751126291e-05
Movement_mouse_1_tail_base_deviation_2,4.214075010533502e-05,5.371912677612424e-05
Total_angle_both_mice_sum_15,4.214075010533502e-05,3.9419062228970224e-05
Total_movement_tail_ends_median_5,3.1605562579084534e-05,9.304425691450601e-05
M2_largest_euclidean_distance_hull_median_15,3.1605562579084534e-05,8.939403049138884e-05
M1_mean_euclidean_distance_hull_deviation,3.1605562579084534e-05,0.0
Movement_mouse_2_lateral_left,3.1605562579084534e-05,6.827581856727857e-05
Total_movement_all_bodyparts_both_mice_deviation_6,3.1605562579084534e-05,5.161166756814896e-05
Total_angle_both_mice_median_5,3.1605562579084534e-05,0.0
Movement_mouse_1_centroid_sum_5,3.1605562579084534e-05,0.0
Nose_2_p,3.1605562579084534e-05,0.0
M2_largest_euclidean_distance_hull_sum_2,3.1605562579084534e-05,9.304425691450601e-05
Movement_mouse_2_tail_base_deviation,3.1605562579084534e-05,0.0
Mouse_2_width_sum_2,3.160556257904753e-05,2.580583378407448e-05
Movement_mouse_1_tail_end_median_5,3.160556257904753e-05,4.469701524564208e-05
Total_movement_all_bodyparts_both_mice_deviation_8,3.160556257904753e-05,2.580583378407448e-05
Total_movement_all_bodyparts_both_mice_deviation_2,3.160556257904753e-05,4.469701524572059e-05
Movement_mouse_1_tail_end_deviation_8,3.160556257904753e-05,4.469701524572059e-05
Total_movement_tail_ends_deviation_8,3.160556257904753e-05,2.580583378407448e-05
Movement_mouse_1_centroid_deviation_15,3.160556257904753e-05,2.580583378407448e-05
Mouse_2_poly_area_median_15,3.160556257904753e-05,5.161166756814896e-05
Total_movement_centroids_median_15,3.160556257904753e-05,6.827581856731283e-05
Total_movement_all_bodyparts_both_mice_median_6,3.160556257904753e-05,4.469701524564208e-05
Total_movement_centroids_sum_8,3.160556257904753e-05,5.233641533820125e-17
Total_movement_centroids,3.160556257901052e-05,2.580583378407448e-05
Nose_1_x,3.160556257901052e-05,0.0004409702810041253
Movement_mouse_2_tail_end_median_8,3.160556257901052e-05,6.827581856724431e-05
M1_Nose_to_M2_tail_base,3.160556257901052e-05,0.00029081697728278226
Mouse_1_Nose_to_lat_left,3.160556257901052e-05,7.741750135213279e-05
M2_largest_euclidean_distance_hull_mean_5,2.107037505276003e-05,2.979801016374394e-05
M2_mean_euclidean_distance_hull_median_6,2.107037505276003e-05,9.76993098977942e-05
Movement_mouse_2_tail_end_sum_2,2.107037505276003e-05,1.4899005081871971e-05
Movement_mouse_1_nose,2.107037505276003e-05,1.4899005081871971e-05
M1_smallest_euclidean_distance_hull_mean_5,2.107037505276003e-05,2.9798010163822446e-05
Tail_base_2_p,2.1070375052723023e-05,1.4899005081924308e-05
Movement_mouse_2_centroid_mean_6,2.1070375052723023e-05,8.295414953659236e-05
M1_mean_euclidean_distance_hull_sum_6,2.1070375052723023e-05,1.4899005081924308e-05
Mouse_1_width_median_6,2.1070375052723023e-05,0.00017182370870528362
Mouse_2_width_deviation_6,2.1070375052723023e-05,2.9798010163770113e-05
Movement_mouse_2_tail_end_mean_2,2.1070375052723023e-05,2.9798010163770113e-05
Mouse_2_width_sum_5,2.1070375052723023e-05,6.494325751126291e-05
Movement_mouse_1_tail_end_deviation,2.1070375052723023e-05,2.9798010163848616e-05
Mouse_2_poly_area_sum_8,2.1070375052723023e-05,6.494325751131694e-05
Movement_mouse_1_tail_base_deviation_5,2.1070375052723023e-05,1.4899005081924308e-05
Mouse_1_width_deviation_6,2.1070375052723023e-05,2.9798010163770113e-05
Mouse_2_width_deviation_5,2.1070375052723023e-05,1.4899005081924308e-05
Movement_mouse_1_centroid,2.1070375052723023e-05,1.4899005081924308e-05
Movement_mouse_1_nose_median_5,2.1070375052723023e-05,1.4899005081924308e-05
Movement_mouse_1_nose_deviation_2,2.1070375052723023e-05,1.4899005081924308e-05
Mouse_1_poly_perim,2.1070375052723023e-05,1.4899005081845803e-05
Movement_mouse_1_centroid_percentile_rank,2.1070375052723023e-05,1.4899005081924308e-05
Mouse_2_width_median_6,2.1070375052723023e-05,6.494325751122689e-05
Mouse_1_width_mean_15,2.1070375052723023e-05,0.0002759334356027873
Total_angle_both_mice_sum_2,2.1070375052723023e-05,1.4899005081924308e-05
M1_smallest_euclidean_distance_hull_sum_5,2.1070375052723023e-05,9.76993098977423e-05
Lat_left_1_p,2.1070375052723023e-05,1.4899005081924308e-05
Center_1_p,2.1070375052723023e-05,1.4899005081845803e-05
Movement_Center_2,2.1070375052723023e-05,2.9798010163770113e-05
Total_angle_both_mice_deviation_2,2.1070375052723023e-05,1.4899005081924308e-05
M2_Nose_to_M1_lat_right,2.1070375052723023e-05,0.00010743825355231379
Movement_mouse_1_tail_end_median_2,2.1070375052686014e-05,2.9798010163796283e-05
Mouse_2_Centroid_to_lat_left,2.1070375052686014e-05,5.371912677613875e-05
Movement_mouse_1_tail_end_deviation_2,2.1070375052686014e-05,2.9798010163796283e-05
Movement_mouse_1_centroid_median_5,2.1070375052686014e-05,2.9798010163796283e-05
M2_mean_euclidean_distance_hull_deviation_2,2.1070375052686014e-05,2.9798010163796283e-05
M1_largest_euclidean_distance_hull_deviation_15,2.1070375052686014e-05,2.9798010163796283e-05
M1_largest_euclidean_distance_hull_median_8,2.1070375052686014e-05,5.371912677613875e-05
Mouse_2_width_median_8,2.1070375052686014e-05,5.371912677622584e-05
M1_largest_euclidean_distance_hull_mean_2,2.1070375052686014e-05,0.00011636494961215619
M1_smallest_euclidean_distance_hull_mean_15,2.1070375052686014e-05,0.00013242525379243946
Sum_euclidean_distance_hull_M1_M2_sum_6,1.0535187526435527e-05,1.489900508187197e-05
Mouse_2_width_sum_15,1.0535187526435527e-05,9.769930989771039e-05
Mouse_2_width_median_15,1.0535187526435527e-05,0.0002610516580986708
M1_mean_euclidean_distance_hull_mean_5,1.0535187526435527e-05,3.941906222900979e-05
Movement_mouse_2_nose_deviation_15,1.0535187526435527e-05,1.489900508187197e-05
Tail_end_relative_to_tail_base_centroid_nose_M2,1.0535187526435527e-05,1.489900508187197e-05
Mouse_2_poly_area_median_8,1.0535187526398518e-05,2.979801016379628e-05
Mouse_2_poly_area_median_5,1.0535187526398518e-05,2.979801016379628e-05
Total_movement_tail_ends_sum_2,1.0535187526398518e-05,0.00011636494961215619
Movement_mouse_2_tail_base_sum_2,1.0535187526398518e-05,5.371912677613875e-05
Total_movement_all_bodyparts_both_mice_percentile_rank,1.0535187526398518e-05,1.4899005081898141e-05
Mouse_1_width_deviation_5,1.0535187526398518e-05,3.941906222901967e-05
Movement_mouse_1_centroid_median_2,1.0535187526398518e-05,1.4899005081898141e-05
Total_movement_centroids_deviation,1.0535187526398518e-05,1.4899005081898141e-05
Movement_Tail_base_1,1.0535187526361511e-05,1.4899005081924308e-05
Ear_right_1_p,1.0535187526361511e-05,1.4899005081924308e-05
Movement_mouse_2_nose_deviation,1.0535187526361511e-05,1.4899005081924308e-05
Mouse_2_nose_to_tail,1.0535187526361511e-05,0.0001812542197017425
Ear_left_2_x,1.0535187526361511e-05,0.00017565667931448737
Movement_mouse_2_centroid_deviation_6,1.0535187526361511e-05,1.4899005081924308e-05
Movement_mouse_2_centroid_deviation_5,1.0535187526361511e-05,1.4899005081924308e-05
Total_movement_centroids_sum_6,1.0535187526361511e-05,1.4899005081924308e-05
Movement_mouse_1_tail_base_mean_2,1.0535187526361511e-05,1.4899005081924308e-05
Movement_mouse_2_nose_median_2,1.0535187526361511e-05,2.9798010163770113e-05
Movement_mouse_1_tail_base_mean_8,1.0535187526361511e-05,3.941906222899989e-05
Mouse_2_angle,1.0535187526361511e-05,2.9798010163770113e-05
M2_smallest_euclidean_distance_hull_deviation_5,1.0535187526361511e-05,1.4899005081924308e-05
M1_largest_euclidean_distance_hull_deviation_6,1.0535187526361511e-05,1.4899005081924308e-05
M1_largest_euclidean_distance_hull_deviation_8,1.0535187526361511e-05,1.4899005081924308e-05
Mouse_2_poly_area_deviation,1.0535187526361511e-05,1.4899005081924308e-05
Total_movement_centroids_deviation_15,1.0535187526361511e-05,1.4899005081924308e-05
M2_largest_euclidean_distance_hull_deviation_15,1.0535187526361511e-05,1.4899005081924308e-05
Movement_mouse_2_tail_base_deviation_2,1.0535187526361511e-05,1.4899005081924308e-05
M2_smallest_euclidean_distance_hull_sum_6,1.0535187526361511e-05,2.9798010163770113e-05
Mouse_2_poly_area_sum_6,1.0535187526361511e-05,1.4899005081924308e-05
Sum_probabilities_deviation_percentile_rank,1.0535187526361511e-05,2.9798010163848616e-05
M2_largest_euclidean_distance_hull_sum_5,1.0535187526361511e-05,9.062710985087125e-05
Total_movement_all_bodyparts_both_mice_mean_5,1.0535187526361511e-05,1.4899005081924308e-05
Total_angle_both_mice_mean_8,1.0535187526361511e-05,1.4899005081845803e-05
Movement_mouse_1_nose_mean_5,1.0535187526361511e-05,2.9798010163770113e-05
Total_movement_centroids_deviation_6,1.0535187526361511e-05,1.4899005081845803e-05
Total_angle_both_mice_mean_5,1.0535187526361511e-05,1.4899005081924308e-05
Mouse_2_width_mean_8,1.0535187526361511e-05,0.00011919204065508045
Mouse_1_width_median_2,1.0535187526361511e-05,1.4899005081845803e-05
Movement_mouse_1_centroid_median_6,1.0535187526361511e-05,1.4899005081924308e-05
M1_smallest_euclidean_distance_hull_deviation_5,1.0535187526324504e-05,7.883812445793055e-05
Movement_mouse_1_nose_sum_8,1.0535187526324504e-05,1.489900508187197e-05
M1_mean_euclidean_distance_hull_sum_5,1.1102230246251565e-16,0.0
Mouse_2_width_mean_2,7.401486830834377e-17,5.233641528945917e-17
Movement_mouse_1_centroid_deviation_8,7.401486830834377e-17,2.580583378407448e-05
Movement_Lat_left_1,7.401486830834377e-17,5.161166756810364e-05
Movement_mouse_1_tail_end_mean_2,7.401486830834377e-17,5.233641528945917e-17
Movement_Ear_right_2,7.401486830834377e-17,5.233641528945917e-17
Movement_mouse_1_lateral_left,7.401486830834377e-17,5.161166756810364e-05
Movement_mouse_2_tail_base_mean_8,7.401486830834377e-17,0.00013655163713460853
Ear_left_1_y,7.401486830834377e-17,0.0001436808016960198
Movement_mouse_2_tail_end_deviation_2,7.401486830834377e-17,4.4697015245720596e-05
Movement_mouse_1_tail_end_deviation_5,7.401486830834377e-17,5.233641528945917e-17
Movement_mouse_2_tail_base_deviation_15,7.401486830834377e-17,2.580583378407448e-05
M2_mean_euclidean_distance_hull_deviation_5,7.401486830834377e-17,5.161166756810364e-05
Movement_mouse_2_tail_base_sum_5,7.401486830834377e-17,6.827581856726144e-05
Total_movement_tail_ends_deviation_6,3.700743415417188e-17,5.233641528945917e-17
Movement_Ear_left_1,3.700743415417188e-17,2.580583378407448e-05
Movement_mouse_1_nose_median_2,3.700743415417188e-17,5.233641528945917e-17
Movement_mouse_1_tail_base_median_6,3.700743415417188e-17,4.4697015245642086e-05
Movement_mouse_1_tail_base_mean_6,3.700743415417188e-17,2.580583378407448e-05
Movement_mouse_1_nose_sum_6,3.700743415417188e-17,2.580583378407448e-05
M2_smallest_euclidean_distance_hull,3.700743415417188e-17,5.233641528945917e-17
M1_smallest_euclidean_distance_hull,3.700743415417188e-17,4.4697015245720596e-05
M2_largest_euclidean_distance_hull_mean_6,3.700743415417188e-17,2.580583378407448e-05
M2_smallest_euclidean_distance_hull_deviation_15,3.700743415417188e-17,5.233641528945917e-17
M1_largest_euclidean_distance_hull_deviation_2,3.700743415417188e-17,5.233641528945917e-17
M2_smallest_euclidean_distance_hull_sum_2,3.700743415417188e-17,5.233641528945917e-17
Movement_mouse_1_tail_end_sum_15,3.700743415417188e-17,2.580583378407448e-05
Movement_mouse_1_centroid_deviation,3.700743415417188e-17,5.233641528945917e-17
Total_movement_all_bodyparts_both_mice_sum_6,3.700743415417188e-17,6.827581856731283e-05
Movement_Nose_1,3.700743415417188e-17,5.233641528945917e-17
M1_smallest_euclidean_distance_hull_deviation_2,3.700743415417188e-17,5.233641528945917e-17
Movement_mouse_2_centroid_deviation_2,3.700743415417188e-17,5.233641528945917e-17
Movement_Lat_left_2,3.700743415417188e-17,0.00016922016860735495
Movement_mouse_1_right_ear,3.700743415417188e-17,5.233641528945917e-17
Movement_Ear_right_1,3.700743415417188e-17,2.580583378407448e-05
Movement_mouse_2_nose_sum_5,0.0,5.161166756814896e-05
Total_movement_centroids_percentile_rank,0.0,0.0
Sum_probabilities_deviation,0.0,0.0
Mouse_2_poly_area_deviation_5,0.0,0.0
Total_movement_centroids_mean_2,0.0,0.0
Total_movement_centroids_median_5,0.0,2.5805833784029156e-05
M1_mean_euclidean_distance_hull_median_5,0.0,0.0
Movement_mouse_1_tail_end_deviation_6,0.0,0.0
Total_movement_tail_ends_deviation_2,0.0,2.5805833784029156e-05
Movement_mouse_1_tail_base_deviation_6,0.0,0.0
Movement_mouse_1_centroid_deviation_2,0.0,0.0
Movement_mouse_1_centroid_deviation_6,0.0,0.0
Total_movement_all_bodyparts_both_mice_sum_2,0.0,0.0
M2_smallest_euclidean_distance_hull_median_2,0.0,0.0
Total_movement_centroids_deviation_5,0.0,0.0
Movement_mouse_2_centroid_mean_2,0.0,0.0
Movement_mouse_2_tail_end_median_15,0.0,0.0
Movement_mouse_2_centroid_median_2,0.0,0.0
Total_angle_both_mice_median_15,0.0,0.0
Mouse_2_width_mean_5,0.0,2.5805833784029156e-05
Total_movement_tail_ends_median_2,0.0,4.469701524569442e-05
M1_mean_euclidean_distance_hull_median_2,0.0,0.0
M2_smallest_euclidean_distance_hull_deviation,0.0,0.0
Mouse_2_width_deviation_2,0.0,0.0
M2_smallest_euclidean_distance_hull_deviation_6,0.0,0.0
M1_mean_euclidean_distance_hull_deviation_8,0.0,0.0
M2_mean_euclidean_distance_hull_deviation_8,0.0,0.0
M1_smallest_euclidean_distance_hull_deviation_15,0.0,0.0
Movement_mouse_1_centroid_median_8,0.0,0.0
Movement_mouse_2_tail_end_median_5,0.0,0.0
Movement_mouse_1_centroid_sum_2,0.0,0.0
Movement_mouse_1_nose_median_6,0.0,0.0
Movement_mouse_2_tail_end_mean_5,0.0,0.0
Movement_mouse_1_nose_mean_6,0.0,0.0
Movement_mouse_2_tail_end_mean_6,0.0,0.0
Movement_mouse_2_tail_end_median_6,0.0,0.0
Tail_end_2_p,0.0,0.0
Movement_mouse_1_nose_sum_2,0.0,0.0
Movement_mouse_1_tail_base_median_2,0.0,0.0
Movement_Lat_right_1,0.0,2.5805833784029156e-05
Mouse_2_poly_area_deviation_2,0.0,0.0
Movement_Tail_end_1,0.0,0.0
Movement_mouse_2_right_ear,0.0,0.0
Movement_mouse_2_left_ear,0.0,0.0
Mouse_1_polygon_size_change,0.0,0.0
Total_movement_all_bodyparts_both_mice,0.0,0.0
Movement_mouse_2_nose_deviation_6,0.0,0.0
Movement_mouse_1_tail_end,0.0,0.0
Total_angle_both_mice_deviation,0.0,0.0
Total_angle_both_mice_deviation_8,0.0,0.0
Movement_Lat_right_2,0.0,0.0
Mouse_2_width,0.0,0.0
Tail_end_relative_to_tail_base_centroid_nose_M1,-1.0535187526213482e-05,1.489900508187197e-05
Mouse_1_Ear_distance,-1.0535187526250489e-05,0.00011636494961215954
M2_largest_euclidean_distance_hull_deviation_6,-1.0535187526250489e-05,5.371912677618956e-05
Movement_mouse_2_centroid_mean_15,-1.0535187526250489e-05,0.00014673818243978321
Movement_mouse_1_centroid_sum_8,-1.0535187526250489e-05,3.9419062228970224e-05
Total_movement_all_bodyparts_M1,-1.0535187526287496e-05,3.941906222896033e-05
Centroid_distance_sum_6,-1.0535187526287496e-05,0.0001512083870038648
Movement_mouse_1_nose_deviation,-1.0535187526287496e-05,1.4899005081898141e-05
Movement_mouse_2_tail_base_mean_15,-1.0535187526287496e-05,3.941906222893066e-05
Total_movement_tail_ends_mean_6,-1.0535187526287496e-05,7.883812445798001e-05
Movement_mouse_2_tail_end_sum_15,-1.0535187526287496e-05,1.4899005081898141e-05
Movement_mouse_2_tail_end_sum_5,-1.0535187526287496e-05,1.4899005081898141e-05
Total_angle_both_mice_sum_8,-1.0535187526287496e-05,2.979801016379628e-05
Total_angle_both_mice_sum_5,-1.0535187526287496e-05,3.941906222896033e-05
Sum_euclidean_distance_hull_M1_M2_sum_8,-1.0535187526287496e-05,2.979801016379628e-05
Centroid_distance_mean_6,-1.0535187526287496e-05,0.00028308109655598616
