hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,lcoh,electricity,electrolyzer,battery,water,infrastructure,ammonia_synthesis,shipping,ammonia_cracking,total,lcoe_mwh,pv_cf,wind_cf,h2_kg_yr,sea_km
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,194.88294251241706,1.4077759151735807,1.1468896791488525,1.5286595139722055,0.040755515822003235,0.01265982930375699,68.8047110353535,0.5035479580036757,121.43794306563947,194.88294251241706,25.59592573042874,0.258653686456343,0.3524915335021289,4370193.097608345,11588.698950091892
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,195.2494080154476,1.473525104284266,1.285020539228419,1.7127705555769208,0.04916380600538709,0.025898662196765527,68.80670741982286,0.45837886269350464,121.43794306563947,195.2494080154476,26.7913655324412,0.24501304377653899,0.30354453542399773,3900427.430167038,10459.471567337616
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,147.35997922659678,28.395464916490816,64.01349026105385,200.5449427652568,195.28660342294486,1.5790728794718263,1.2586148937093942,1.6775751553748792,0.04024088518224503,0.009609430543567455,68.80991223408763,0.47363487893583933,121.43794306563947,195.28660342294486,28.710415990396843,0.230916077796607,0.32331890422352294,3982258.1034003175,10840.871973395982
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,89.98310211103508,5.452094184965394,375.6895757349587,286.9088608288561,194.81735238605134,1.5013912254391097,1.0841471556427116,1.4450316313327292,0.061105142539629495,0.010806458871296347,68.80755353659245,0.4693741699939387,121.43794306563947,194.81735238605134,27.298022280711088,0.23276726621795474,0.38622106116697746,4623107.973348174,10734.354249848468
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,195.24256602831318,1.5480097807121833,1.2499736824538785,1.6660575089628975,0.026187469069929994,0.01573427016995167,68.80896904545257,0.48969120585229947,121.43794306563947,195.24256602831318,28.14563237658515,0.23554712028197905,0.32414010108519653,4009787.909850255,11242.280146307487
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,194.8507437790558,1.425906258081439,1.1241944994306816,1.4984096974220749,0.046232201452876764,0.008325863486225165,68.8052615384927,0.5044706550502973,121.43794306563947,194.8507437790558,25.92556832875344,0.2539630896726989,0.36515683381751574,4458418.327142522,11611.766376257432
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,195.2092280375481,1.4425198025321495,1.2767736970968315,1.701778553544054,0.03157471521794115,0.028396604089634327,68.8057659861151,0.48447561331287986,121.43794306563947,195.2092280375481,26.227632773311807,0.24935153456891734,0.3024893369996296,3925620.7822351786,11111.890332821997
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,195.06148030714442,1.4189190425257225,1.2005149792353813,1.6001352859293854,0.050262702694155295,0.026436857079366667,68.80504938122036,0.5222189928205877,121.43794306563947,195.06148030714442,25.798528045922225,0.256476309602881,0.3297960915799639,4174982.7750811027,12055.474820514692
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,195.27842345118472,1.4932156538441106,1.296380285683294,1.7279116670632877,0.039893438816559726,0.013628549151801,68.80730529650947,0.4621454944767473,121.43794306563947,195.27842345118472,27.149375524438376,0.24194571559762507,0.3018741729408532,3866249.2903405884,10553.637361918682
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,195.0878796855105,1.458652818296383,1.2249263060854962,1.6326725104912172,0.03443910036325616,0.021024180281367787,68.80625584313924,0.4719658612140779,121.43794306563947,195.0878796855105,26.52096033266151,0.24956101598399727,0.3247862596537289,4091780.325586977,10799.146530351947
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,124.23129105534927,35.61922273867412,352.0581288261181,46.40018113385423,194.77880302012832,1.4152787412711556,1.113730519638492,1.4844625300927683,0.035167729784552765,0.015369587116041576,68.8049388484368,0.4719119981490429,121.43794306563947,194.77880302012832,25.732340750384648,0.2556326751215754,0.36901155515465234,4500307.095078495,10797.799953726071
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,125.22321361685762,62.29179837857403,437.6036274668256,128.63872419830963,195.40850092666165,1.4227868015947733,1.3578771732056847,1.809879273799925,0.047467558717918634,0.02543514773104352,68.8051668204503,0.5019450855225239,121.43794306563947,195.40850092666165,25.868850938086787,0.24347849498363688,0.27272548413028697,3691150.7597567895,11548.627138063097
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,194.90072343098822,1.434568811737285,1.1509387857452744,1.5340564631594207,0.06338164601232968,0.01505088814692641,68.80552456512187,0.459259205425633,121.43794306563947,194.90072343098822,26.08306930431427,0.25343807808824637,0.35379088663296965,4354818.363592665,10481.480135640824
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,195.04414330981416,1.5180962680325054,1.185630201156978,1.580295751197673,0.036440053643115436,0.021168796082556843,68.80806076243123,0.45650841163064604,121.43794306563947,195.04414330981416,27.601750327863734,0.23889496276613353,0.34641508508746044,4227396.834732752,10412.71029076615
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,195.2054014688167,1.4981654000920024,1.261238251365597,1.681071760769988,0.050345174132271915,0.006575260082123203,68.80745558880466,0.4626069679305672,121.43794306563947,195.2054014688167,27.23937091076368,0.24278029999465406,0.31521937666137023,3973975.063084009,10565.17419826418
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,195.40047118109803,1.4578612109797449,1.33863892220355,1.7842371078956822,0.06243340992069661,0.005877264012419985,68.80623180706252,0.5072483933839511,121.43794306563947,195.40047118109803,26.506567472358995,0.2425374073780217,0.28327283046043295,3744198.1376755703,11681.209834598778
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,195.15791832749824,1.5633712356405907,1.2090202963188914,1.611471802523298,0.03227418849914755,0.011386443879891963,68.80943547508404,0.4830158199129029,121.43794306563947,195.15791832749824,28.424931557101647,0.2319540846073425,0.34020485653927013,4145612.2571267113,11075.395497822572
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,195.15785034535526,1.4284386041969255,1.232670766588512,1.6429949010783422,0.059153306779414244,0.028481861646628394,68.80533842972929,0.5228294096966692,121.43794306563947,195.15785034535526,25.971610985398648,0.25383064225021257,0.31764402341010745,4066073.030518866,12070.73524241673
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,195.0478847364182,1.5039876822578722,1.1835607105239268,1.577537380795702,0.016214552398421293,0.019381923393415684,68.80763237446314,0.5016270469462402,121.43794306563947,195.0478847364182,27.345230586506766,0.24139776957736458,0.34622535792580145,4234788.562148067,11540.676173656004
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,195.02947965665345,1.4710346759671002,1.1955202801224956,1.5934779809966149,0.03444703405687952,0.018735865190545563,68.80663180136303,0.4716889533173236,121.43794306563947,195.02947965665345,26.74608501758364,0.24766242354345994,0.33831945545712916,4192425.2083963067,10792.223832933088
