hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,lcoh,electricity,electrolyzer,battery,water,infrastructure,ammonia_synthesis,shipping,ammonia_cracking,total,lcoe_mwh,pv_cf,wind_cf,h2_kg_yr,sea_km
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,317.7913390705469,2.3340797369481803,1.7605489803628258,2.221744934816364,0.04651040440764698,0.01943364734857296,114.07084699598262,0.5035479580036757,196.83462641267698,317.7913390705469,42.43781339905782,0.258653686456343,0.3524915335021289,4370193.097608345,11588.698950091892
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,318.38136167555336,2.4528109783039898,1.9725886815572757,2.4893308624806183,0.05941766739735073,0.039756102223463305,114.07445210822016,0.45837886269350464,196.83462641267698,318.38136167555336,44.59656324189073,0.24501304377653899,0.30354453542399773,3900427.430167038,10459.471567337616
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,147.35997922659678,28.395464916490816,64.01349026105385,200.5449427652568,318.44125477295387,2.614890197925639,1.9320543275217226,2.438178070499799,0.05374637245322105,0.014751090233805601,114.07937342270685,0.47363487893583933,196.83462641267698,318.44125477295387,47.54345814410252,0.230916077796607,0.32331890422352294,3982258.1034003175,10840.871973395982
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,89.98310211103508,5.452094184965394,375.6895757349587,286.9088608288561,317.71116407067933,2.473315939652994,1.6642351955303525,2.100200651759586,0.07774838241009022,0.0165886052451993,114.07507471341017,0.4693741699939387,196.83462641267698,317.71116407067933,44.96938072096353,0.23276726621795474,0.38622106116697746,4623107.973348174,10734.354249848468
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,318.36404320359964,2.56530330454636,1.918789515795203,2.4214383895290292,0.032173480258818846,0.024153110633116426,114.07786778430786,0.48969120585229947,196.83462641267698,318.36404320359964,46.641878264479274,0.23554712028197905,0.32414010108519653,4009787.909850255,11242.280146307487
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,317.7497741940164,2.359833538355796,1.7257104285488192,2.177780025636072,0.06294342596504617,0.012780732739867436,114.07162897504352,0.5044706550502973,196.83462641267698,317.7497741940164,42.906064333741746,0.2539630896726989,0.36515683381751574,4458418.327142522,11611.766376257432
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,318.3047047374487,2.4033598270785497,1.9599292516487643,2.4733551500235293,0.03241728853412089,0.04359060272726021,114.07295059144657,0.48447561331287986,196.83462641267698,318.3047047374487,43.697451401428175,0.24935153456891734,0.3024893369996296,3925620.7822351786,11111.890332821997
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,318.056265312309,2.3576750081974436,1.8428672443645158,2.325627410185461,0.06110454406919483,0.04058226577609298,114.07156343421873,0.5222189928205877,196.83462641267698,318.056265312309,42.866818330862614,0.256476309602881,0.3297960915799639,4174982.7750811027,12055.474820514692
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,318.43261577659075,2.484919626249347,1.9900266186160103,2.511336866724764,0.053213020068977816,0.020920694247448895,114.07542704353047,0.4621454944767473,196.83462641267698,318.43261577659075,45.18035684089722,0.24194571559762507,0.3018741729408532,3866249.2903405884,10553.637361918682
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,318.12511148319885,2.4226384677786714,1.8803401917426528,2.3729168249979127,0.036814302857846676,0.032273460848296895,114.0735359610824,0.4719658612140779,196.83462641267698,318.12511148319885,44.047972141430385,0.24956101598399727,0.3247862596537289,4091780.325586977,10799.146530351947
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,124.23129105534927,35.61922273867412,352.0581288261181,46.40018113385423,317.6483146494046,2.3420056452265787,1.7096475505853965,2.1575092929544666,0.037932795602221264,0.02359329883047339,114.07108765537942,0.4719119981490429,196.83462641267698,317.6483146494046,42.58192082230143,0.2556326751215754,0.36901155515465234,4500307.095078495,10797.799953726071
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,125.22321361685762,62.29179837857403,437.6036274668256,128.63872419830963,318.60143470984536,2.3818121032748087,2.084428272577516,2.6304681143450592,0.056813819366725804,0.03904457788520619,114.07229632419654,0.5019450855225239,196.83462641267698,318.60143470984536,43.30567460499652,0.24347849498363688,0.27272548413028697,3691150.7597567895,11548.627138063097
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,317.8431785997142,2.376458721684928,1.766764617855528,2.229588829686713,0.08124296078194299,0.023104075537841797,114.0721337760646,0.459259205425633,196.83462641267698,317.8431785997142,43.20834039427142,0.25343807808824637,0.35379088663296965,4354818.363592665,10481.480135640824
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,318.0756879803688,2.5111125875302034,1.8200181584015938,2.296792744652416,0.04791185304616571,0.03249545534868921,114.07622235708212,0.45650841163064604,196.83462641267698,318.0756879803688,45.656592500549145,0.23889496276613353,0.34641508508746044,4227396.834732752,10412.71029076615
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,318.32008851442856,2.4886237084267844,1.936081349240309,2.4432600166458363,0.06925710197819432,0.01009344459511869,114.07553951293478,0.4626069679305672,196.83462641267698,318.32008851442856,45.2477037895779,0.24278029999465406,0.31521937666137023,3973975.063084009,10565.17419826418
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,318.5871453693997,2.43446976194883,2.0548963273507455,2.5931999380803297,0.07978735775872389,0.009021976003889202,114.07389520219627,0.5072483933839511,196.83462641267698,318.5871453693997,44.263086580887816,0.2425374073780217,0.28327283046043295,3744198.1376755703,11681.209834598778
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,318.2377470087535,2.584627061329508,1.8559234498490302,2.3421038381216857,0.041516983718381126,0.01747891931295386,114.07845452383204,0.4830158199129029,196.83462641267698,318.2377470087535,46.99321929690014,0.2319540846073425,0.34020485653927013,4145612.2571267113,11075.395497822572
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,318.2044679118146,2.376262831290772,1.8922284337330797,2.38791932803572,0.0747521897335349,0.043721478527926176,114.07212782811992,0.5228294096966692,196.83462641267698,318.2044679118146,43.204778750741305,0.25383064225021257,0.31764402341010745,4066073.030518866,12070.73524241673
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,318.05684434826196,2.488803894518478,1.8168413579733325,2.292783744994277,0.016864415580254172,0.02975249153263995,114.07554498403975,0.5016270469462402,196.83462641267698,318.05684434826196,45.25097990033596,0.24139776957736458,0.34622535792580145,4234788.562148067,11540.676173656004
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,318.0357041339737,2.4386282820800234,1.835200061905488,2.3159517215322847,0.036826481584774876,0.028760750887487276,114.07402146998932,0.4716889533173236,196.83462641267698,318.0357041339737,44.33869603781861,0.24766242354345994,0.33831945545712916,4192425.2083963067,10792.223832933088
