snapshot,backstop,gas,nuclear,onshore wind,shed
2025-01-10 04:00:00,28651.369303211228,8047.356581977325,2400.0,11666.73280057633,0.0
2025-01-10 05:00:00,29368.369462292747,8047.356581977325,2400.0,11877.942164348064,0.0
2025-01-10 06:00:00,36815.3036793201,8047.356581977325,2400.0,11982.09254875671,0.0
2025-01-10 07:00:00,44921.00553372035,8047.356581977325,2400.0,12465.864085231484,0.0
2025-01-10 08:00:00,48043.684777436305,8047.356581977325,2400.0,12538.900021649319,0.0
2025-01-10 09:00:00,43486.80964015184,8047.356581977325,2400.0,12515.023832536132,0.0
2025-01-10 10:00:00,34885.77376105911,8047.356581977325,2400.0,12239.58173565476,0.0
2025-01-10 11:00:00,28911.050946227526,8047.356581977325,2400.0,11735.944600203717,0.0
2025-01-10 12:00:00,29333.55525439034,8047.356581977325,2400.0,12043.536367789828,0.0
2025-01-10 13:00:00,36494.80725542483,8047.356581977325,2400.0,12085.564195320821,0.0
2025-01-10 14:00:00,44205.44552805288,8047.356581977325,2400.0,12331.38975436148,0.0
2025-01-10 15:00:00,46606.5925892511,8047.356581977325,2400.0,12291.94658111896,0.0
2025-01-10 16:00:00,41482.58633848095,8047.356581977325,2400.0,12042.243593419327,0.0
2025-01-10 17:00:00,32331.697606699607,8047.356581977325,2400.0,11782.570051110924,0.0
2025-01-10 18:00:00,25822.234818921424,8047.356581977325,2400.0,11568.374336594878,0.0
2025-01-10 19:00:00,26100.558642652366,8047.356581977325,2400.0,11884.99374146557,0.0
2025-01-10 20:00:00,33259.267353911855,8047.356581977325,2400.0,11655.457792874311,0.0
2025-01-10 21:00:00,40105.03774707587,8047.356581977325,2400.0,12225.19770878201,0.0
2025-01-10 22:00:00,41523.56542454411,8047.356581977325,2400.0,12453.177067525305,0.0
2025-01-10 23:00:00,36176.07632317657,8047.356581977325,2400.0,11781.910363286994,0.0
2025-01-11 00:00:00,26593.028020234076,8047.356581977325,2400.0,11591.291379560917,0.0
2025-01-11 01:00:00,20153.087661583588,8047.356581977325,2400.0,11245.912901377958,0.0
2025-01-11 02:00:00,20559.226370367378,8047.356581977325,2400.0,11488.320622964042,0.0
2025-01-11 03:00:00,27095.506434473857,8047.356581977325,2400.0,11801.30036480708,0.0
2025-01-11 04:00:00,34138.47692642337,8047.356581977325,2400.0,11839.641308939992,0.0
2025-01-11 05:00:00,35111.292378753824,8047.356581977325,2400.0,12025.075426752788,0.0
2025-01-11 06:00:00,28887.054977665037,8047.356581977325,2400.0,11834.020956278886,0.0
2025-01-11 07:00:00,19496.835612064988,8047.356581977325,2400.0,11350.65672978092,0.0
2025-01-11 08:00:00,13099.269337322476,8047.356581977325,2400.0,11168.155177976678,0.0
2025-01-11 09:00:00,14213.278864985758,8047.356581977325,2400.0,11019.180888599894,0.0
2025-01-11 10:00:00,20680.464117199223,8047.356581977325,2400.0,11580.45473247066,0.0
2025-01-11 11:00:00,27578.030731232706,8047.356581977325,2400.0,11692.266218076047,0.0
2025-01-11 12:00:00,28332.047929672262,8047.356581977325,2400.0,11880.830795500771,0.0
2025-01-11 13:00:00,22024.229603032607,8047.356581977325,2400.0,11660.519048110902,0.0
2025-01-11 14:00:00,12890.046840383766,8047.356581977325,2400.0,11108.629079993985,0.0
2025-01-11 15:00:00,7289.711221433162,8047.356581977325,2400.0,10614.200307933277,0.0
2025-01-11 16:00:00,8791.067708033715,8047.356581977325,2400.0,10659.495643715694,0.0
2025-01-11 17:00:00,15414.414506087118,8047.356581977325,2400.0,11494.599276105602,0.0
2025-01-11 18:00:00,22836.757345201637,8047.356581977325,2400.0,11253.290946761124,0.0
2025-01-11 19:00:00,23483.261755783147,8047.356581977325,2400.0,11577.21307491817,0.0
2025-01-11 20:00:00,17262.619217285108,8047.356581977325,2400.0,11400.924068232604,0.0
2025-01-11 21:00:00,8507.287791053554,8047.356581977325,2400.0,10894.821443370378,0.0
2025-01-11 22:00:00,3235.7882137706365,8047.356581977325,2400.0,10776.26171378318,0.0
2025-01-11 23:00:00,5274.802967574845,8047.356581977325,2400.0,11060.265477932118,0.0
2025-01-12 00:00:00,13353.746788182667,8047.356581977325,2400.0,11041.195489511596,0.0
2025-01-12 01:00:00,20520.413625871126,8047.356581977325,2400.0,11383.063762218662,0.0
2025-01-12 02:00:00,21387.55102914659,8047.356581977325,2400.0,11661.912212755455,0.0
2025-01-12 03:00:00,15436.350975185991,8047.356581977325,2400.0,11487.7576433506,0.0
2025-01-12 04:00:00,7084.114817826934,8047.356581977325,2400.0,11129.124138404397,0.0
2025-01-12 05:00:00,2888.207086363523,8047.356581977325,2400.0,10740.97829695613,0.0
2025-01-12 06:00:00,6268.501410239312,8047.356581977325,2400.0,10530.777136828572,0.0
2025-01-12 07:00:00,13991.475427484682,8047.356581977325,2400.0,11511.593942539648,0.0
2025-01-12 08:00:00,21717.108227213437,8047.356581977325,2400.0,11644.871259285726,0.0
2025-01-12 09:00:00,22868.463199430178,8047.356581977325,2400.0,11826.352190874895,0.0
2025-01-12 10:00:00,17639.61492104056,8047.356581977325,2400.0,11202.343044105726,0.0
2025-01-12 11:00:00,9875.896720877623,8047.356581977325,2400.0,10789.717385243486,0.0
2025-01-12 12:00:00,5975.751642387828,8047.356581977325,2400.0,10869.477172497784,0.0
2025-01-12 13:00:00,9679.369107321823,8047.356581977325,2400.0,11109.533448418908,0.0
2025-01-12 14:00:00,18784.83783987066,8047.356581977325,2400.0,11250.655191279786,0.0
2025-01-12 15:00:00,25920.815973061122,8047.356581977325,2400.0,12204.752294304595,0.0
2025-01-12 16:00:00,28248.89233269229,8047.356581977325,2400.0,11267.712268982237,0.0
2025-01-12 17:00:00,22314.098155934225,8047.356581977325,2400.0,11485.707905490099,0.0
2025-01-12 18:00:00,14521.848293548597,8047.356581977325,2400.0,11485.849858324975,0.0
2025-01-12 19:00:00,11717.205556716019,8047.356581977325,2400.0,11061.096252927293,0.0
2025-01-12 20:00:00,15854.396618672721,8047.356581977325,2400.0,11442.274802548105,0.0
2025-01-12 21:00:00,25442.478003050637,8047.356581977325,2400.0,11423.070944820713,0.0
2025-01-12 22:00:00,33144.33006246812,8047.356581977325,2400.0,11810.63528147537,0.0
2025-01-12 23:00:00,34184.34635847055,8047.356581977325,2400.0,11985.812468116237,0.0
