snapshot,backstop,gas,nuclear,onshore wind,shed
2025-01-11 07:00:00,23246.835612064988,8047.356581977325,2400.0,7600.656729780921,0.0
2025-01-11 08:00:00,16849.269337322476,8047.356581977325,2400.0,7418.155177976678,0.0
2025-01-11 09:00:00,17963.278864985758,8047.356581977325,2400.0,7269.180888599894,0.0
2025-01-11 10:00:00,24430.464117199223,8047.356581977325,2400.0,7830.45473247066,0.0
2025-01-11 11:00:00,31328.030731232706,8047.356581977325,2400.0,7942.266218076047,0.0
2025-01-11 12:00:00,32082.047929672262,8047.356581977325,2400.0,8130.83079550077,0.0
2025-01-11 13:00:00,25774.22960303261,8047.356581977325,2400.0,7910.519048110903,0.0
2025-01-11 14:00:00,16640.046840383766,8047.356581977325,2400.0,7358.629079993984,0.0
2025-01-11 15:00:00,11039.711221433163,8047.356581977325,2400.0,6864.200307933277,0.0
2025-01-11 16:00:00,12541.067708033715,8047.356581977325,2400.0,6909.495643715695,0.0
2025-01-11 17:00:00,19164.414506087116,8047.356581977325,2400.0,7744.599276105603,0.0
2025-01-11 18:00:00,26586.757345201637,8047.356581977325,2400.0,7503.290946761126,0.0
2025-01-11 19:00:00,27233.261755783147,8047.356581977325,2400.0,7827.2130749181715,0.0
2025-01-11 20:00:00,21012.619217285108,8047.356581977325,2400.0,7650.9240682326035,0.0
2025-01-11 21:00:00,12257.287791053554,8047.356581977325,2400.0,7144.821443370378,0.0
2025-01-11 22:00:00,6985.7882137706365,8047.356581977325,2400.0,7026.26171378318,0.0
2025-01-11 23:00:00,9024.802967574844,8047.356581977325,2400.0,7310.265477932117,0.0
2025-01-12 00:00:00,17103.746788182667,8047.356581977325,2400.0,7291.195489511595,0.0
2025-01-12 01:00:00,24270.413625871126,8047.356581977325,2400.0,7633.063762218662,0.0
2025-01-12 02:00:00,25137.55102914659,8047.356581977325,2400.0,7911.912212755455,0.0
2025-01-12 03:00:00,19186.35097518599,8047.356581977325,2400.0,7737.757643350598,0.0
2025-01-12 04:00:00,10834.114817826932,8047.356581977325,2400.0,7379.124138404396,0.0
2025-01-12 05:00:00,6638.207086363524,8047.356581977325,2400.0,6990.978296956127,0.0
2025-01-12 06:00:00,10018.501410239312,8047.356581977325,2400.0,6780.777136828573,0.0
2025-01-12 07:00:00,17741.475427484682,8047.356581977325,2400.0,7761.593942539647,0.0
2025-01-12 08:00:00,25467.10822721344,8047.356581977325,2400.0,7894.871259285728,0.0
2025-01-12 09:00:00,26618.463199430178,8047.356581977325,2400.0,8076.352190874895,0.0
2025-01-12 10:00:00,21389.61492104056,8047.356581977325,2400.0,7452.343044105724,0.0
2025-01-12 11:00:00,13625.896720877623,8047.356581977325,2400.0,7039.717385243487,0.0
2025-01-12 12:00:00,9725.751642387828,8047.356581977325,2400.0,7119.4771724977845,0.0
2025-01-12 13:00:00,13429.369107321823,8047.356581977325,2400.0,7359.533448418908,0.0
2025-01-12 14:00:00,22534.83783987066,8047.356581977325,2400.0,7500.655191279785,0.0
2025-01-12 15:00:00,29670.815973061122,8047.356581977325,2400.0,8454.752294304595,0.0
2025-01-12 16:00:00,31998.89233269229,8047.356581977325,2400.0,7517.712268982237,0.0
2025-01-12 17:00:00,26064.098155934225,8047.356581977325,2400.0,7735.7079054901005,0.0
2025-01-12 18:00:00,18271.8482935486,8047.356581977325,2400.0,7735.849858324975,0.0
2025-01-12 19:00:00,15467.205556716019,8047.356581977325,2400.0,7311.096252927293,0.0
2025-01-12 20:00:00,19604.39661867272,8047.356581977325,2400.0,7692.274802548105,0.0
2025-01-12 21:00:00,29192.478003050637,8047.356581977325,2400.0,7673.070944820713,0.0
2025-01-12 22:00:00,36894.33006246812,8047.356581977325,2400.0,8060.63528147537,0.0
2025-01-12 23:00:00,37934.34635847055,8047.356581977325,2400.0,8235.812468116237,0.0
