repetition,cell_id,p_response_agg
0,77,0.9909623968998381
0,78,0.9496028912244495
0,79,0.9681226048442764
0,80,0.9702477585354575
0,81,0.935218479075705
0,82,0.9580215472716783
0,83,0.9692817479715293
0,84,0.9641379309478951
0,85,0.9551622103195092
0,86,0.9651261624747347
0,87,0.9595115545958399
0,88,0.9724764353696633
0,89,0.9737574927034484
0,90,0.9770430355499503
0,91,0.9784778460074296
0,92,0.9791773643081185
0,93,0.9585024555107832
0,94,0.9712972577696863
0,95,0.9748071779496017
0,96,0.978233392981352
0,97,0.9190046674059548
0,98,0.8828727282418604
0,99,0.9702409798268429
1,0,0.9611530698445487
1,1,0.926285340042759
1,2,0.948898863973929
1,3,0.9744217727419726
1,4,0.9836917650983917
1,5,0.9414659735794135
1,6,0.9361663824707478
1,7,0.9049868758075228
1,8,0.9648915129042777
1,9,0.9436930258979662
1,10,0.9531886874482336
1,11,0.8237233113416423
1,12,0.9880351458155159
1,13,0.9517307501331733
1,14,0.951556382480459
1,15,0.9435813863818189
1,16,0.9091373539876111
1,17,0.9470237396022524
1,18,0.9328691405423215
1,19,0.9746775600227694
1,20,0.9294893129023968
1,21,0.9020684967253897
1,22,0.954839444461226
1,23,0.9999999765375852
1,24,0.9466004404412935
1,25,0.9658147077020194
1,26,0.9776114439745726
1,27,0.8790618943485405
1,28,1.9899802980782866e-05
1,29,0.8887018047878663
1,30,0.9421069108555948
1,31,0.9818858962016536
1,32,0.9414858609194307
1,33,0.8735376113711424
1,34,0.9719797519992729
1,35,0.9595457783580048
1,36,0.971446070705353
1,37,0.9489331045722588
1,38,0.8896899809101106
1,39,0.9567463557001367
1,40,0.9677206765716809
1,41,0.9534652911149027
1,42,0.976070294263299
1,43,0.8961569780256146
1,44,0.9735598167633518
1,45,0.9519403958097691
1,46,0.9812754718897472
1,47,0.9187716941721045
1,48,0.9783731754711181
1,49,0.9396742021483688
1,50,0.9718639559247397
1,51,0.9348702757075815
1,52,0.9769795951864149
1,53,0.9496518530991181
1,54,0.916728295112504
1,55,0.9499208957444558
1,56,0.9791089903845589
1,57,0.8483237597745128
1,58,0.9244777842639231
1,59,0.9301944354990163
1,60,0.9391745653052939
1,61,0.9677206765716809
1,62,0.9214767238859525
1,63,0.9368047311446615
1,64,0.9819817648188399
1,65,0.9873080730260569
1,66,0.9424294357063486
1,67,0.9825956982414125
1,68,0.9513396509060756
1,69,0.970268425703458
1,70,0.9474348083299472
1,71,0.9395309405226752
1,72,0.9780259729157895
1,73,0.9049868758075228
1,74,0.8984646205073532
1,75,0.9255407327915514
1,76,0.9559603384611803
1,77,0.9195839931348841
1,78,0.9365403808365396
1,79,0.9494437835254333
1,80,0.9766020700579897
1,81,0.8464278072409425
1,82,0.8701962261016216
1,83,0.9655219622136476
1,84,0.9710384479560572
1,85,0.9382090824846239
1,86,0.9692418516265543
1,87,0.902927200916685
1,88,0.9876967386205842
1,89,0.959385841501607
1,90,0.9428921492630346
1,91,0.9624534321613214
1,92,0.9026966725606157
1,93,0.9496347396154027
1,94,0.9737783206227565
1,95,0.9655394956512786
1,96,0.9496257552535611
1,97,0.7444944322920823
1,98,0.9461677731318079
1,99,0.9046436507628368
2,0,0.9499274837629916
2,1,0.9440404073260293
2,2,0.9028896734496538
2,3,0.968790886631175
2,4,0.8703472544136245
2,5,0.9180107993526676
2,6,0.9249942734610886
2,7,0.899763765668437
2,8,0.8103096286783328
2,9,0.9151163229596067
2,10,0.9306488647151503
2,11,0.9266437339232075
2,12,0.8842768863374588
2,13,0.8597295626044992
2,14,0.9096126774043308
2,15,0.9056848046507824
2,16,0.932538582325724
2,17,0.8367376440140624
2,18,0.9561912256758949
2,19,0.8660659319093555
2,20,0.93992506358203
2,21,0.8331675285989558
2,22,0.9108292864090307
2,23,0.9476925182460391
2,24,0.8773902742462567
2,25,0.8765328390702918
2,26,0.9331219623917332
2,27,0.8378714425551412
2,28,0.9473985772390087
2,29,0.901912216209153
2,30,0.9494217009035305
2,31,0.8575715278859875
2,32,0.9187438131778866
2,33,0.8661653309347571
2,34,0.9148543534258119
2,35,0.9719210825155662
2,36,0.9047321261600796
2,37,0.9151163229596067
2,38,0.9181485146862878
2,39,0.9099285723668853
2,40,0.9286884726549438
2,41,0.8960750699933294
2,42,0.8024525539263183
2,43,0.9116697982966303
2,44,0.9181485146862878
2,45,0.9568550034624823
2,46,0.8839197395785945
2,47,0.8872981508111312
2,48,0.9208543641011024
2,49,0.9105886393601005
2,50,0.9362653341651108
2,51,0.9661320561720895
2,52,0.8441126162485257
2,53,0.8550976284515512
2,54,0.9255151613461667
2,55,0.9320227676274554
2,56,0.8920996387248425
2,57,0.9398097641963776
2,58,0.9019087613178697
2,59,0.9428412809155862
2,60,0.9362653341651108
2,61,0.1479455951053904
2,62,0.9072950357735708
2,63,0.8920996387248425
2,64,0.8628142676152291
2,65,0.9154736100560069
2,66,0.9069902264621851
2,67,0.7279056758526927
2,68,0.8628142676152291
2,69,0.8488364751215973
2,70,0.8722623696307175
2,71,0.9216615750176578
2,72,0.9152127431880878
2,73,0.8054066081686153
2,74,0.7909748000492252
2,75,0.8803205176024306
2,76,0.9059938920579881
2,77,0.9187169439122007
2,78,0.8587486224186247
2,79,0.8699209626348485
2,80,0.9195297742617429
2,81,0.7732547249644304
2,82,0.8787542520783949
2,83,0.9659032690933936
2,84,0.9182601784032649
2,85,0.9542089467037398
2,86,0.8952053400145698
2,87,0.9118212703309122
2,88,0.8572931469736198
2,89,0.9106181955520055
2,90,0.8714187644544606
2,91,0.932488478722406
2,92,0.9609598211088108
2,93,0.920775233209243
2,94,0.8863150521353703
2,95,0.9471113339860158
2,96,0.8332226774358088
2,97,0.8947971681543838
2,98,0.9181197611103794
2,99,0.9999999834326104
3,0,0.9704654264924943
3,1,0.9840747886753944
3,2,0.9571865378532781
3,3,0.9776695920220881
3,4,0.9274820966130545
3,5,0.90654127908078
3,6,0.9167241132318062
3,7,0.984374024516117
3,8,0.9332505523872265
3,9,0.9774772073311229
3,10,0.9311996506164792
3,11,0.9640220518998783
3,12,0.9616998266737699
3,13,0.9844551541034648
3,14,0.9767391575034445
3,15,0.9373238344570608
3,16,0.9746689528506913
3,17,0.868885050938704
3,18,0.9542289477509148
3,19,0.9205093652294921
3,20,0.8961569780256146
3,21,0.9152387993831146
3,22,0.9126344797572158
3,23,0.9795789582020265
3,24,0.8834533768316082
3,25,0.9532706344001609
3,26,0.9307713144531019
3,27,0.948309246635797
3,28,0.897808147783413
3,29,0.9273098811911109
3,30,0.9273098811911109
3,31,0.8219427035131586
3,32,0.9686595088066435
3,33,0.9627722318681586
3,34,0.9689960830822786
3,35,0.8778402731612811
3,36,0.8498405518749726
3,37,0.9540397935532972
3,38,0.9256710797025406
3,39,0.7161049282388087
3,40,0.9569921063490119
3,41,0.8498405518749726
3,42,0.9739934644820039
3,43,0.9668864621350419
3,44,0.9782788349051196
3,45,0.9375849194583356
3,46,0.9303396464620363
3,47,0.8464278072409426
3,48,0.9580432093775164
3,49,0.967174616105242
3,50,0.8900562445013962
3,51,0.9764563995834625
3,52,0.9578698181884858
3,53,0.9821297686077128
3,54,0.9738315525911708
3,55,0.9700932035487929
3,56,0.9297830354633866
3,57,0.9586263561734105
3,58,0.9378095759073226
3,59,0.9301944354990164
3,60,0.9383554758198744
3,61,0.9482653692826227
3,62,0.911697263388706
3,63,0.9440576152383159
3,64,0.9486029337085448
3,65,0.9456300488119818
3,66,0.9363176153144565
3,67,0.9046436507628368
3,68,0.9086181573397288
3,69,0.9564992008117998
3,70,0.1735698180258286
3,71,0.9603508330521319
3,72,0.9553164656230143
3,73,0.8974389903292015
3,74,0.8714942892561819
3,75,0.9169255801359454
3,76,0.9698967811167333
3,77,0.9102591147752841
3,78,0.7444944322920823
3,79,0.9660089354462986
3,80,0.9475540131641601
3,81,0.9004852139228913
3,82,0.9692418516265543
3,83,0.9584627854988801
3,84,0.979897003488883
3,85,0.844182536497252
3,86,0.9086181573397288
3,87,0.8871829130537122
3,88,0.9793562089659439
3,89,0.958467007781759
3,90,0.9276255929368198
3,91,0.9999999954865103
3,92,0.9508481225072111
3,93,0.9259889361606882
3,94,0.9325763022077452
3,95,0.8836574013856413
3,96,0.9486295614566116
3,97,0.9698626796207956
3,98,0.9557633097158194
3,99,0.9694134986081633
4,0,0.9849906506048988
4,1,0.9710981300174192
4,2,0.9867231954853832
4,3,0.9951615132423044
4,4,0.8619452862366948
4,5,0.9667941532693197
4,6,0.9931930393352262
4,7,0.9912870922659295
4,8,0.9806460645815817
4,9,0.9728204504788385
4,10,0.9961464149978164
4,11,0.9849002503666873
4,12,0.9901979771655003
4,13,0.9765894756377614
4,14,0.9840678334141003
4,15,0.9937597941955993
4,16,0.9978624357658854
4,17,0.957306770522136
4,18,0.9301097540979109
4,19,0.9847857931880045
4,20,0.9874869918712137
4,21,0.9956742080758367
4,22,0.9433523400133557
4,23,0.9375719683289885
4,24,0.9872595811507259
4,25,0.9855550876308304
4,26,0.997041680092915
4,27,0.9879065474831159
4,28,0.9408336752245696
4,29,0.9954620259209526
4,30,0.9777639366059422
4,31,0.9879925200036199
4,32,0.99407038068354
4,33,0.9854075768658045
4,34,0.9895768401419446
4,35,0.9766521290557343
4,36,0.9696530308246211
4,37,0.9858909723323785
4,38,0.9797686878907923
4,39,0.9696530308246212
4,40,0.8377153112614144
4,41,0.9894069809984279
4,42,0.9820166144557133
4,43,0.9953674838898623
4,44,0.9875195921353215
4,45,0.9810331424951486
4,46,0.9942196232674397
4,47,0.9698130968444273
4,48,0.9767655917674992
4,49,0.9920759324729248
4,50,0.9916797267035042
4,51,0.9738612863819845
4,52,0.9929643640001334
4,53,0.9895445109979284
4,54,0.9822975963408308
4,55,0.9861945179474387
4,56,0.9999999982658875
4,57,0.9762178930365027
4,58,0.9836194633515655
4,59,0.9595373838741063
4,60,0.9745873615666427
4,61,0.9701271908378707
4,62,0.9974984400997778
4,63,0.9875529941909257
4,64,0.9910418882786661
4,65,0.9895445127405099
4,66,0.9683753899993987
4,67,0.97925499253101
4,68,0.9956453617438884
4,69,0.8792020995718465
4,70,0.9373901571989437
4,71,0.9799875388094397
4,72,0.9913294354791973
4,73,0.9421962773759568
4,74,0.9702723625301274
4,75,0.9295345382861415
4,76,0.9668079966795377
4,77,0.9954971933503288
4,78,0.9660255644575253
4,79,0.968785980002626
4,80,0.9953323711101337
4,81,0.9713988532719386
4,82,0.9856670249724396
4,83,0.9734463962814862
4,84,0.9743947345161699
4,85,0.9872936769714252
4,86,0.996343627753929
4,87,0.9846368390709652
4,88,0.9349436794398998
4,89,0.9876134824057108
4,90,0.9875529941909257
4,91,0.9877474719469763
4,92,0.9445315597991364
4,93,0.9880508742639671
4,94,0.9931747741669124
4,95,0.9961896904553872
4,96,0.9891977710624517
4,97,0.9810760108568558
4,98,0.9999999783620444
4,99,0.9907062335471224
5,0,0.9665274269804347
5,1,0.9657240663762063
5,2,0.9851238778214394
5,3,0.986940031943377
5,4,0.9999999969254074
5,5,0.9804055856566682
5,6,0.9500142759022263
5,7,0.9609412874951825
5,8,0.9839337819330671
5,9,0.9634306674246557
5,10,0.9702477585354575
5,11,0.9629819840770449
5,12,1.9899802980782866e-05
5,13,0.953697646813132
5,14,0.9795754246875924
5,15,0.9489845405911985
5,16,0.9662519335031282
5,17,0.9700153944422424
5,18,0.9114315526355452
5,19,0.9322790579561028
5,20,0.9883806786210441
5,21,0.946003108604143
5,22,0.9669344290103355
5,23,0.9740581235349468
5,24,0.9430631257064536
5,25,0.9471050819914615
5,26,0.9314481533179687
5,27,0.9712016440030079
5,28,0.9917718937023482
5,29,0.971335047358092
5,30,0.9535121436311922
5,31,0.9880990995794493
5,32,0.9795984579196451
5,33,0.9209210424128492
5,34,0.9539331296711949
5,35,0.9595207773246818
5,36,0.9838009201169561
5,37,0.9173517167836164
5,38,0.9825089788072452
5,39,0.912233613277562
5,40,0.9464316647994847
5,41,0.9380020717882441
5,42,0.9900821951871034
5,43,0.9875064127198274
5,44,0.9701418474168249
5,45,0.9125250075093427
5,46,0.9927444630170902
5,47,0.9771493793614089
5,48,0.9243534703669191
5,49,0.9832605463632563
5,50,0.9736463524345081
5,51,0.9876606594738384
5,52,0.9873023180760712
5,53,0.9673500912859117
5,54,0.9562624982874851
5,55,0.9589960924862162
5,56,0.9561167934738216
5,57,0.9839331591933257
5,58,0.9662596277051878
5,59,0.9814874894468274
5,60,0.9697413775562524
5,61,0.9578245441209632
5,62,0.9880034194184752
5,63,0.963138098794565
5,64,0.8662302810415606
5,65,0.9648471513245082
5,66,0.9190231170644316
5,67,0.9635603904312395
5,68,0.969274749168434
5,69,0.9202883805439841
5,70,0.9691446247824597
5,71,1.9899802980782866e-05
5,72,0.9015906348148072
5,73,0.9654498458138067
5,74,0.9559125738507566
5,75,0.9580215472716784
5,76,0.963560384054307
5,77,0.8312598067263524
5,78,0.9619069653386799
5,79,0.7245058787254275
5,80,0.9291452261661141
5,81,0.9706150759538372
5,82,0.932294485765842
5,83,0.9481511428223472
5,84,0.9418901926136982
5,85,0.9521730155725301
5,86,0.978141208704498
5,87,0.9914993561205838
5,88,0.9632688532068053
5,89,0.9800683215448527
5,90,0.9803879317809527
5,91,0.9375321042032801
5,92,0.9853694981280023
5,93,0.9492208607980532
5,94,0.9846270346742639
5,95,0.9035989886325263
5,96,0.9738730953067801
5,97,0.9328038577657716
5,98,0.9333523841612761
5,99,0.983415917836789
6,0,0.9661545158548939
6,1,0.9261606012892857
6,2,0.9804355624228785
6,3,0.953831135401908
6,4,0.979412127957311
6,5,0.9858136713408059
6,6,0.9876472752920601
6,7,0.9999999982516046
6,8,0.9794353324496923
6,9,0.9323090350943304
6,10,0.9261606012892857
6,11,0.9838294000149016
6,12,0.9677316637832359
6,13,0.9971733326147162
6,14,0.9682358683347314
6,15,0.9903814824061028
6,16,0.9791547838300472
6,17,0.9769155642382897
6,18,0.9331447123137593
6,19,0.9611051464415739
6,20,0.9748187798331642
6,21,0.941058202692684
6,22,0.5683966205131197
6,23,0.964666690455607
6,24,0.9396978114428174
6,25,0.986764940937341
6,26,0.962900025495137
6,27,0.9921448753177041
6,28,0.9798992631944239
6,29,0.9753590812048224
6,30,0.948001431025316
6,31,0.9553820467741602
6,32,0.9672545491107201
6,33,0.9865843847702225
6,34,0.9912678746763974
6,35,0.9831746094310176
6,36,0.9631613755777686
6,37,0.9701750980774607
6,38,0.9724021700918976
6,39,0.9611905684768135
6,40,0.9491200373088716
6,41,0.9797338174388357
6,42,0.9561939254273617
6,43,0.9801474128949553
6,44,0.9715953311067071
6,45,0.9908395069258387
6,46,0.9798322885032021
6,47,0.9902288052378988
6,48,0.9884062538514514
6,49,0.9676952532572662
6,50,0.9884323736353801
6,51,0.9925716277374335
6,52,0.9897785771203074
6,53,0.934509105589165
6,54,0.96184003322865
6,55,0.9783827346562741
6,56,0.9727735960817265
6,57,0.9999999978673672
6,58,0.9981549026094095
6,59,0.9896601098746501
6,60,0.9744752554517166
6,61,0.9885826526531902
6,62,0.9805225114650234
6,63,0.9602948372051462
6,64,0.9465983002048347
6,65,0.974874080123696
6,66,0.9554297970666238
6,67,0.9768386488737625
6,68,0.9415675555768338
6,69,0.9842196239741106
6,70,0.9999999842821887
6,71,0.976329441878806
6,72,0.9920111853758591
6,73,0.9969714284028695
6,74,0.97307937690677
6,75,0.9820454322793497
6,76,0.9780878314239999
6,77,0.964090874882574
6,78,0.9696007337580709
6,79,0.9784634997486553
6,80,0.9835541864479302
6,81,0.9425045405732443
6,82,0.9903132442346895
6,83,0.9499150465640374
6,84,0.9501584123496754
6,85,0.9711444576784437
6,86,0.9017636829428293
6,87,0.9794804979542336
6,88,0.9094446753029996
6,89,0.974874080123696
6,90,0.9907903376779257
6,91,0.9858136713408059
6,92,0.9899047648257538
6,93,0.9251532778315462
6,94,0.9743506235970137
6,95,0.9734306216207917
6,96,0.9768647539221441
6,97,0.9809912985063465
6,98,0.9769155651039557
6,99,0.9643438360487719
7,0,0.9496914721930589
7,1,0.9798992624406465
7,2,0.9890074082285621
7,3,0.9692207492397938
7,4,0.9887783959601062
7,5,0.929910285414834
7,6,0.9922676145128945
7,7,0.9658008327451536
7,8,0.9299892831978357
7,9,0.9856261268783367
7,10,0.9970187495253031
7,11,0.9618400317976518
7,12,0.9739140842087265
7,13,0.992462222284576
7,14,0.9597985309115125
7,15,0.983672031147597
7,16,0.9654267894901482
7,17,0.9799517633010084
7,18,0.9850937609675996
7,19,0.9791312664278884
7,20,0.9310054507577293
7,21,0.9743506235970136
7,22,0.9713170283788567
7,23,0.955980037461463
7,24,0.993346951659181
7,25,0.9332200645896304
7,26,0.9427600641529603
7,27,0.9691181996564174
7,28,0.9843660900221983
7,29,0.9406400447990158
7,30,0.9697016809843781
7,31,0.9185002071614512
7,32,0.9680807708905637
7,33,0.9842298115374074
7,34,0.982477563687645
7,35,0.9497481746947933
7,36,0.9289541128077291
7,37,0.9876061170704071
7,38,0.9671317532987944
7,39,0.9924001801145976
7,40,0.9804576134071551
7,41,0.9767143374185978
7,42,0.9896674586313133
7,43,0.9369192674393747
7,44,0.965297139558932
7,45,0.9864892106125815
7,46,0.9939158188387809
7,47,0.9671317475468505
7,48,0.9347265910022294
7,49,0.9773866719417265
7,50,0.993899886257565
7,51,0.96184003322865
7,52,0.985540470225322
7,53,0.9844245010556845
7,54,0.9758518993478693
7,55,0.9922965003076702
7,56,0.9708929314513476
7,57,0.9781216470612211
7,58,0.9926196142200859
7,59,0.9925552784397234
7,60,0.9874370408470333
7,61,0.982258538644888
7,62,0.9434667085449681
7,63,0.9737163576876546
7,64,0.9739728536931812
7,65,0.9823920091299295
7,66,0.9819856116731303
7,67,0.9446828669181431
7,68,0.9917829355514406
7,69,0.9745600157924382
7,70,0.9927349341749637
7,71,0.9863048904629913
7,72,0.992050003504138
7,73,0.9846851466473574
7,74,0.9820251760830968
7,75,0.9865995054461595
7,76,0.9761231034480676
7,77,0.9884193211074367
7,78,0.9642250376807907
7,79,0.9780148197549008
7,80,0.9769155651039557
7,81,0.9922882482226816
7,82,0.9598868170591125
7,83,0.9748740845207318
7,84,0.9926441223601059
7,85,0.9545525328384352
7,86,0.9895426631081902
7,87,0.9904288438147361
7,88,0.9612343050716903
7,89,0.962900025495137
7,90,0.9748740845207318
7,91,0.9843484492339832
7,92,0.9427600541359702
7,93,0.9667722653468119
7,94,0.9808780141387421
7,95,0.998053060685023
7,96,0.9425693434313278
7,97,0.9261606012892857
7,98,0.9999999941058199
7,99,0.9871897627604662
8,0,0.9057624928187862
8,1,0.9529952342539095
8,2,0.8746476827028751
8,3,0.9718943793702752
8,4,0.9179511900070192
8,5,0.9712147147747486
8,6,0.9401727395274131
8,7,0.8857726998159114
8,8,0.8557735863201245
8,9,0.9629484209097442
8,10,0.9237149185124299
8,11,0.874349996184006
8,12,0.971334623206844
8,13,0.9703952878260276
8,14,0.862895904033516
8,15,0.9329866586933443
8,16,0.9306499113568739
8,17,0.9696747617074818
8,18,0.9722018698018068
8,19,0.8621124799295447
8,20,0.969416607651008
8,21,0.9106488823530514
8,22,0.9999999939318666
8,23,0.9353684624491174
8,24,0.9606784969244276
8,25,0.9804608926355233
8,26,0.9758858415552462
8,27,0.9559554409565278
8,28,0.8707961858185359
8,29,0.8933217472792424
8,30,0.868885050938704
8,31,0.9120449931823545
8,32,0.9727643200251546
8,33,0.8397484312032127
8,34,0.9486029337085448
8,35,0.9507401838611049
8,36,0.9451583540726818
8,37,1.9899802980782866e-05
8,38,0.9313434258220512
8,39,0.17356981802582871
8,40,0.9113670266677294
8,41,0.9372913466031488
8,42,0.9668208144995222
8,43,0.900051110375641
8,44,0.9689960830822786
8,45,0.9646106467994484
8,46,0.9296359926108737
8,47,0.9914724016112094
8,48,0.932428240291438
8,49,0.9603754026111586
8,50,0.8971954285778202
8,51,0.9407911473003073
8,52,0.9189138910751193
8,53,0.7938922493520761
8,54,0.9195839931348841
8,55,0.9584627843566071
8,56,0.8617850248275544
8,57,0.9376941822462763
8,58,0.9486295614566115
8,59,0.9405262532127041
8,60,0.9150375085949515
8,61,0.9449443027096914
8,62,0.8819965444025694
8,63,0.9393186712453101
8,64,0.9468984384909668
8,65,0.9694134985147046
8,66,0.9764962092761431
8,67,0.9125900286174166
8,68,0.9947461510900226
8,69,0.9465854837222033
8,70,0.9806105351800009
8,71,0.9432590057737885
8,72,0.9076950901681103
8,73,0.9256710797025406
8,74,0.9067626989012612
8,75,0.8572158786964522
8,76,0.9460372186138756
8,77,0.8918851930554206
8,78,0.9676366217964111
8,79,0.8653429297189017
8,80,0.9630714436825835
8,81,0.9490225014186217
8,82,0.9712244947743449
8,83,0.9635912000772079
8,84,0.9486029337085448
8,85,0.926285340042759
8,86,0.9586473961714411
8,87,0.9773508127059418
8,88,0.9779799566340408
8,89,0.876884963347092
8,90,0.9340746194402666
8,91,0.9803801450015038
8,92,0.8464278072409426
8,93,0.9650475522877178
8,94,0.772883936345356
8,95,0.9786824395103085
8,96,0.9004962794015423
8,97,0.9472269920393929
8,98,0.9638819718079511
8,99,0.9120449931823545
9,0,0.9895656308662122
9,1,0.9962718858616403
9,2,0.9424805738194056
9,3,0.9821326745982372
9,4,0.9898554737322752
9,5,0.9898505783188699
9,6,0.9876193827503984
9,7,0.962718880798673
9,8,0.918228668069549
9,9,0.9630232303187081
9,10,0.984576498758888
9,11,0.9999999871546553
9,12,0.9480600383643895
9,13,0.9739728536931812
9,14,0.8930315469223845
9,15,0.9236800750432905
9,16,0.9523538060755611
9,17,0.9985978826645561
9,18,0.9636981358231157
9,19,0.9761500191580328
9,20,0.9332200645896305
9,21,0.9659670025894184
9,22,0.9841179296012713
9,23,0.9758518984423159
9,24,0.9868088930731183
9,25,0.9803925025433823
9,26,0.9824118550124543
9,27,0.9547733568861142
9,28,0.9298019489072056
9,29,0.9975927931678272
9,30,0.9743795328868176
9,31,0.9693357405601987
9,32,0.9920589636094805
9,33,0.988362779208521
9,34,0.9757987469298801
9,35,0.9609592902999503
9,36,0.9812895327103298
9,37,0.9364000606280776
9,38,0.9855884881495548
9,39,0.9999999935532407
9,40,0.9342635139929427
9,41,0.9301430454378492
9,42,0.969848902329411
9,43,0.941501622334387
9,44,0.9916246918041954
9,45,0.514446301257431
9,46,0.9498585323550146
9,47,0.979625041602894
9,48,0.98797685354867
9,49,0.9762292171984162
9,50,0.9752945542899365
9,51,0.981388202985674
9,52,0.9650715126769863
9,53,0.9545525328384352
9,54,0.971380018839742
9,55,0.9913046915841937
9,56,0.979412127957311
9,57,0.9704309035074523
9,58,0.9894352023613431
9,59,0.9895146832586303
9,60,0.9880884467542703
9,61,0.9979061711712959
9,62,0.9726406601770687
9,63,0.9920111858751605
9,64,0.9622528745468178
9,65,0.9903814824061028
9,66,0.9891385917711878
9,67,0.9356050745868896
9,68,0.9885138655850102
9,69,0.9820454322793497
9,70,0.9553317013478039
9,71,0.9760335648154108
9,72,0.97297842426509
9,73,0.9332200645896304
9,74,0.9888156608004192
9,75,0.9489505166464997
9,76,0.9773866750510594
9,77,0.9741562030580814
9,78,0.9808564375207809
9,79,0.9632028962156455
9,80,0.9709257328014801
9,81,0.9497481746947933
9,82,0.9767143359632424
9,83,0.9731990185976018
9,84,0.9934858685300666
9,85,0.9727428794758126
9,86,0.9592500974682421
9,87,0.9509371882080573
9,88,0.988600273449318
9,89,0.9869717408057581
9,90,0.922090077024067
9,91,0.9863105968363136
9,92,0.9554800319297633
9,93,0.9834226180567978
9,94,0.9917555561714215
9,95,0.975653144687588
9,96,0.9702546904131139
9,97,0.9764975231773666
9,98,0.9778481760671812
9,99,0.9925800022608796
