Nucleophilic-HEA,Hydrophobic-BA,Acidic-CBEA,Cationic-ATAC,Aromatic-PEA,Amide-AAm,mu_GP,sigma_GP,mu_RF,EI,_key
0.00042383458898911697,0.5434621880791877,0.0003878228338946571,0.07817004175799586,0.34181122999373464,0.035744882746198255,286.49229212146616,22.468389170647956,211.77180423453257,2.6727709812124867,"(np.int64(0), np.int64(27), np.int64(0), np.int64(4), np.int64(17), np.int64(2))"
0.0012870232188520025,0.4890993862276677,0.004743532135790619,0.11266865328514987,0.34959189368578,0.042609511446759944,286.2393782256405,25.18233454983736,178.35747897812647,3.4239552016101182,"(np.int64(0), np.int64(24), np.int64(0), np.int64(6), np.int64(17), np.int64(2))"
2.9141161185505648e-05,0.46191430850421433,0.0110225685969585,0.11530805569437937,0.34761768552172223,0.06410824052154009,285.79306498775895,28.41535371188105,172.18399140805718,4.328686419271222,"(np.int64(0), np.int64(23), np.int64(1), np.int64(6), np.int64(17), np.int64(3))"
8.859823610123308e-05,0.5601987873196536,0.001239328068352223,0.07138299245987359,0.326572558299004,0.04051773561701538,285.5367648441499,22.85188886799997,213.9774688679255,2.5851592046514273,"(np.int64(0), np.int64(28), np.int64(0), np.int64(4), np.int64(16), np.int64(2))"
0.002258022230072888,0.5041154213844208,0.017115423986027,0.07909418786259347,0.3423308092928798,0.05508613524400595,285.4354485901125,22.906805481683598,177.98183293627025,2.580174415326973,"(np.int64(0), np.int64(25), np.int64(1), np.int64(4), np.int64(17), np.int64(3))"
0.00275724862014008,0.45356584281421125,0.00039048302240988884,0.08374078708608852,0.3850981240896306,0.07444751436751972,285.38104029036106,30.68357643717333,173.4678763090334,4.957158717960727,"(np.int64(0), np.int64(23), np.int64(0), np.int64(4), np.int64(19), np.int64(4))"
2.5258229824666696e-06,0.5437685154152428,0.009089298520003534,0.08178315725104655,0.31869553214806146,0.046660970842663144,285.3240532381386,22.43691493248524,211.37202441224744,2.427221537724117,"(np.int64(0), np.int64(27), np.int64(0), np.int64(4), np.int64(16), np.int64(2))"
0.0023960233846473476,0.5376339019908735,0.00021968540485899497,0.07005892464850058,0.32001923620075656,0.06967222837036302,285.3010369666957,23.343539060263513,209.6510729299797,2.676207469919583,"(np.int64(0), np.int64(27), np.int64(0), np.int64(4), np.int64(16), np.int64(3))"
0.0001307204685700997,0.5638708702788898,0.00010041424601272498,0.06830864453297462,0.3275565148196313,0.04003283565392141,285.20769148238105,23.01793993263005,214.29877656628204,2.5656591026028956,"(np.int64(0), np.int64(28), np.int64(0), np.int64(3), np.int64(16), np.int64(2))"
0.008305674085339276,0.5096452164269867,0.0036184133566480744,0.06387407014884958,0.34992187329012664,0.0646347526920499,285.08309840326064,23.185908796905988,189.81011408973197,2.58776299061599,"(np.int64(0), np.int64(25), np.int64(0), np.int64(3), np.int64(17), np.int64(3))"
0.0015933484609389596,0.4643318242235043,0.008426028836207319,0.07216040349545863,0.39115418284079295,0.06233421214309775,285.0424193032027,26.914044856794693,178.35621020404457,3.6747293900435274,"(np.int64(0), np.int64(23), np.int64(0), np.int64(4), np.int64(20), np.int64(3))"
0.0005010275751254182,0.47714016868102643,0.0007207848103318378,0.07820482912960837,0.3991145005725037,0.04431868923140431,285.0217652016349,23.514821960582072,184.28810294604344,2.6678481680427995,"(np.int64(0), np.int64(24), np.int64(0), np.int64(4), np.int64(20), np.int64(2))"
0.0017337088669239548,0.552288213211348,4.8888965387196165e-05,0.04749372861857169,0.3509969053032716,0.047438555034497586,284.99524898065164,21.99166744994771,211.81017828950968,2.243392820988721,"(np.int64(0), np.int64(28), np.int64(0), np.int64(2), np.int64(18), np.int64(2))"
2.265109287666126e-06,0.5219703095028732,0.011802083891705234,0.051079389491390036,0.35469571464559413,0.060450237359149936,284.96138459122153,22.670895643796328,195.31841518275712,2.421148368037019,"(np.int64(0), np.int64(26), np.int64(1), np.int64(3), np.int64(18), np.int64(3))"
0.0008396968169614667,0.5444624503560661,0.0026699320814669017,0.08450293114520807,0.3328034064266461,0.03472158317365146,284.91557944756187,23.07176796543419,211.42980690811913,2.5227347548643007,"(np.int64(0), np.int64(27), np.int64(0), np.int64(4), np.int64(17), np.int64(2))"
0.0005726150882935399,0.47757643995431337,0.003502369992346892,0.07829270206875147,0.3958587955858268,0.04419707731046794,284.887470808262,23.372098858880364,181.68191831130258,2.6007742021601006,"(np.int64(0), np.int64(24), np.int64(0), np.int64(4), np.int64(20), np.int64(2))"
2.932085439521652e-07,0.5272322112039713,0.006599805110412348,0.06530058619161902,0.3646114232149819,0.03625568107047128,284.68029147501414,21.19512301248454,211.82425528430852,1.9776798366449713,"(np.int64(0), np.int64(26), np.int64(0), np.int64(3), np.int64(18), np.int64(2))"
0.0038189345054531576,0.539250321694661,0.0073168241129103525,0.06411692258224619,0.33923123031209595,0.04626576679263338,284.56914712927966,21.619423023093642,212.34841507042162,2.067710216198395,"(np.int64(0), np.int64(27), np.int64(0), np.int64(3), np.int64(17), np.int64(2))"
0.00034396606728814567,0.5568047611565407,0.002671309400822202,0.056353205142064856,0.3435057384787426,0.04032101975454167,284.47594669825503,22.300161456107045,215.6235462221982,2.2296996243324947,"(np.int64(0), np.int64(28), np.int64(0), np.int64(3), np.int64(17), np.int64(2))"
0.0054052209083413835,0.5081551351977512,0.006509225148859278,0.06868913343838147,0.3687836349370143,0.042457650369652336,284.3353549895552,21.238189845203504,191.44460335606828,1.9293853757764161,"(np.int64(0), np.int64(25), np.int64(0), np.int64(3), np.int64(18), np.int64(2))"
0.0016237952209092628,0.5089782630766647,0.01095283672939011,0.07761262589669352,0.3288471145084082,0.07198536456793427,284.31789104341067,24.489141769310216,186.94073058733352,2.8001955711426447,"(np.int64(0), np.int64(25), np.int64(1), np.int64(4), np.int64(16), np.int64(4))"
0.002547898202723954,0.4420191182586726,0.0030793112270807777,0.09596576066117378,0.3943382382168215,0.06204967343352746,284.22603283323923,29.987346944423003,174.88872635228256,4.435865010770056,"(np.int64(0), np.int64(22), np.int64(0), np.int64(5), np.int64(20), np.int64(3))"
0.005337471796131856,0.5275641836865806,0.0007185981552229036,0.10698995631782954,0.31422311381887336,0.04516667622536182,284.1831478987842,23.498269405973257,209.78863170956595,2.497645879808986,"(np.int64(0), np.int64(26), np.int64(0), np.int64(5), np.int64(16), np.int64(2))"
0.000574366391984598,0.5598762786828737,5.3308091871383275e-05,0.08584504119787302,0.29817054755380085,0.0554804580815965,284.0653060640645,22.683003248694433,209.56601591967836,2.2560527081814956,"(np.int64(0), np.int64(28), np.int64(0), np.int64(4), np.int64(15), np.int64(3))"
0.0012087252573020648,0.5172199913283958,0.004411994600515194,0.07459940101646476,0.3251423144436264,0.0774175733536957,284.04596388186616,25.092236528955333,190.3642270880806,2.9158207912246263,"(np.int64(0), np.int64(26), np.int64(0), np.int64(4), np.int64(16), np.int64(4))"
0.001808742134625363,0.5358820485481229,0.005399920485325805,0.09741668097567799,0.32135093061786446,0.03814167723838351,284.0101092384367,23.46099153076128,211.89726503503582,2.454392520686757,"(np.int64(0), np.int64(27), np.int64(0), np.int64(5), np.int64(16), np.int64(2))"
0.000134734248227771,0.4820161448597165,0.002676156092208114,0.12847613903573077,0.31732597948786756,0.06937084627624934,283.96077285708725,27.591204655163153,176.57883509311316,3.6313149812386403,"(np.int64(0), np.int64(24), np.int64(0), np.int64(6), np.int64(16), np.int64(3))"
0.002940877214487762,0.4862585095709467,0.005168077006715708,0.06141581611887258,0.39420823395125376,0.05000848613772341,283.9552039841773,22.979478935294985,183.62894669850084,2.31459835671729,"(np.int64(0), np.int64(24), np.int64(0), np.int64(3), np.int64(20), np.int64(3))"
0.0037575407956878756,0.5198482555082369,0.002644599673069065,0.08822036128408435,0.3126234926328043,0.07290575010611752,283.9004316189773,24.095725461598157,190.31182849901532,2.606964485515345,"(np.int64(0), np.int64(26), np.int64(0), np.int64(4), np.int64(16), np.int64(4))"
0.009099868710526173,0.5293801727450377,0.0009505645387546529,0.0762441005626929,0.34381639062684666,0.04050890281614189,283.88633674184246,21.72656893364409,211.220156833416,1.976640000134882,"(np.int64(0), np.int64(26), np.int64(0), np.int64(4), np.int64(17), np.int64(2))"
