UMAP1,UMAP2,annotated_age,state,phase,pseudotime
19.854057,8.37176,5.8666666670000005,cycling,S,0.15914623
28.902313,6.932232,9.066666667,cycling,S,0.8776024
21.709618,8.600909,16.26666667,cycling,G2,0.22518
20.835398,3.8213146,4.266666667,cycling,G1,0.48094526
23.996439,7.8237653,7.2,cycling,S,0.39407626
28.08498,5.535132,20.0,cycling,G2,0.80341846
22.023268,4.9619246,4.266666667,cycling,G1,0.38683775
21.27732,8.422863,4.266666667,cycling,G1,0.23000707
21.886793,7.798725,18.93333333,cycling,S,0.38264185
21.128456,4.111103,2.666666667,cycling,G1,0.41722998
18.531712,7.0408087,1.333333333,cycling,G1,0.23306398
21.051838,3.944739,4.266666667,cycling,G1,0.43178082
17.675432,8.43707,1.8666666669999998,cycling,G1,0.3380143
26.404202,5.7233977,8.266666667,cycling,S,0.76952124
22.158506,7.9977365,5.8666666670000005,cycling,G1,0.25987256
18.958834,6.693877,8.266666667,arrested,G0,0.27617213
21.93542,8.446006,5.333333333,cycling,S,0.29956016
20.55398,6.672672,3.4666666669999997,nan,G1,0.303751
19.78889,3.9660602,5.333333333,cycling,G1,0.44355163
20.775734,4.01325,5.066666667,cycling,G1,0.43827134
18.370975,7.6629686,3.2,nan,G1,0.2720664
20.31214,5.3062506,2.133333333,cycling,G1,0.3742963
18.565758,7.9909763,2.933333333,cycling,G1,0.21256046
27.93021,4.627185,2.4,cycling,G1,0.75006896
19.812603,7.85824,5.8666666670000005,cycling,S,0.19123735
26.43727,5.121777,12.53333333,cycling,G2,0.7150709
25.97356,5.2677503,15.2,cycling,G2,0.6681383
22.98213,7.633083,5.066666667,cycling,S,0.30678076
27.823359,6.570532,5.6,cycling,S,0.87781334
24.692118,4.1389446,10.93333333,cycling,S,0.673397
24.628885,6.744639,6.4,cycling,S,0.50838786
19.151237,6.7660656,7.733333332999999,cycling,S,0.26707327
24.740746,7.421548,4.8,cycling,G1,0.4524374
21.57883,4.2718196,1.6,cycling,G1,0.42168775
23.110775,6.4271607,4.8,cycling,S,0.34731552
26.604155,5.918603,4.533333333,arrested,G0,0.79804564
19.787165,8.894147,17.86666667,cycling,G2,0.18003012
18.204527,8.616334,14.13333333,cycling,G2,0.29095414
23.27852,7.89596,9.333333332999999,cycling,S,0.3987769
21.535109,3.5648434,4.266666667,cycling,G1,0.50849605
20.96596,7.4817286,6.1333333329999995,cycling,S,0.26718643
22.422922,8.737821,4.533333333,cycling,G1,0.23009503
26.91434,4.7521157,16.26666667,cycling,G2,0.74463564
20.05991,8.123583,4.533333333,cycling,S,0.13881473
19.640842,8.276559,5.8666666670000005,cycling,S,0.15912229
19.54415,6.8099847,5.333333333,cycling,S,0.23170522
21.73517,8.230425,13.6,cycling,S,0.3295689
22.153492,5.60751,9.866666667,cycling,S,0.38689145
22.986498,7.783649,9.6,cycling,S,0.37111634
18.396866,6.4119306,5.333333333,cycling,G1,0.3083986
20.364697,6.643926,6.4,cycling,S,0.3059788
20.531713,3.658399,1.6,arrested,G0,0.5281777
20.419588,7.6357327,1.8666666669999998,cycling,G1,0.20176461
20.397133,9.555758,0.0,cycling,G1,0.0
23.77769,7.867186,15.46666667,cycling,G2,0.38958675
21.948881,8.133112,20.0,cycling,S,0.25907356
23.432274,7.8602896,2.4,cycling,G1,0.4084553
22.206005,8.522729,4.266666667,cycling,G1,0.24209589
27.713156,7.157067,5.8666666670000005,arrested,G0,0.80143964
20.5258,4.5229735,5.066666667,cycling,G1,0.4280123
27.207308,4.639391,3.4666666669999997,cycling,G1,0.7268414
20.323753,9.77244,0.0,cycling,G1,0.0863143
22.176788,8.7174,3.2,arrested,G0,0.26997888
19.590782,6.4525056,16.53333333,cycling,G2,0.28856018
21.613289,7.8843613,7.2,cycling,S,0.26025903
25.457384,6.4007025,6.666666667,cycling,S,0.5908665
20.951443,9.842925,5.333333333,cycling,S,0.33601353
23.284748,8.2333765,5.066666667,cycling,G1,0.41965988
19.665232,6.441665,9.866666667,cycling,S,0.27553147
28.901482,6.244103,13.86666667,cycling,G2,0.8295879
23.37133,7.626723,3.4666666669999997,cycling,G1,0.41300595
23.619553,8.820758,15.46666667,cycling,G2,0.40744007
19.660494,6.9783154,5.333333333,cycling,S,0.2434756
19.912144,4.652271,1.6,cycling,G1,0.43503937
29.41298,5.2787466,3.2,arrested,G0,0.8882759
18.377224,9.6111145,1.333333333,nan,G1,0.28485432
25.704714,3.9101539,2.666666667,cycling,G1,0.73812103
23.070553,9.387265,3.2,cycling,G1,0.44973376
19.688776,6.5260434,2.4,arrested,G0,0.251137
27.817425,4.679102,0.533333333,cycling,G1,0.7319385
21.516197,9.585612,2.933333333,cycling,G1,0.4452452
25.75419,8.893955,2.133333333,cycling,G1,0.4924577
19.327845,6.2598834,5.8666666670000005,cycling,G1,0.31224895
28.671427,5.816389,7.466666667,cycling,S,0.83202857
22.834658,4.2872176,2.4,cycling,G1,0.51336986
24.73812,3.799228,0.533333333,cycling,G1,0.65222365
26.167002,6.990854,10.66666667,cycling,S,0.6147125
18.982117,8.414279,10.93333333,cycling,S,0.21301189
23.136518,4.0667715,5.8666666670000005,cycling,S,0.53028744
27.628353,4.3622975,8.0,cycling,S,0.76906675
26.416805,6.743275,17.33333333,cycling,G2,0.6677677
24.17286,3.592943,5.066666667,cycling,G1,0.6139183
25.8054,6.3880725,17.86666667,cycling,G2,0.6216587
19.68641,9.237797,0.8,arrested,G0,0.15321647
22.258413,5.98781,11.2,cycling,S,0.40879628
24.558506,8.070167,5.8666666670000005,arrested,G0,0.41852054
23.678143,7.423589,1.8666666669999998,nan,G1,0.47631675
19.961472,4.4126077,4.8,cycling,G1,0.4628826
19.834894,7.306782,6.4,cycling,S,0.17246842
27.97183,6.341727,2.4,arrested,G0,0.867744
20.897451,9.593996,6.666666667,cycling,S,0.28064126
20.291492,9.8357725,0.0,cycling,G1,0.20859374
23.532627,7.280867,16.8,nan,G2,0.46501556
23.219254,9.519452,0.8,arrested,G0,0.43763748
23.734545,7.7087617,4.266666667,nan,G1,0.5057021
26.383865,4.5794926,1.066666667,cycling,G1,0.72774535
22.68287,3.8975332,9.066666667,cycling,S,0.47448868
23.364017,6.463342,15.2,cycling,G2,0.42639086
22.448174,9.20603,1.8666666669999998,arrested,G0,0.32755828
22.633413,9.256445,8.533333333,cycling,S,0.50872463
22.32235,9.5496235,1.333333333,arrested,G0,0.5645892
21.010939,6.992286,1.333333333,cycling,G1,0.56701654
20.003496,6.2148495,6.1333333329999995,cycling,S,0.32577723
20.42422,9.511129,0.0,cycling,G1,0.19119857
29.439228,5.0125213,0.533333333,arrested,G0,0.8970632
23.101744,7.8157916,18.93333333,cycling,S,0.40601388
26.624582,4.3462873,1.066666667,nan,G1,0.73761255
27.738762,7.951981,3.733333333,nan,G1,0.75746644
21.786695,6.8758764,8.266666667,cycling,S,0.36270064
22.482782,4.7160077,9.866666667,cycling,S,0.4678726
20.53871,9.255585,0.0,cycling,G1,0.28157073
20.635197,9.887919,0.26666666699999997,cycling,G1,0.2128363
22.600273,6.8509264,4.266666667,cycling,G1,0.59409046
22.41755,8.663163,6.666666667,cycling,S,0.28058064
20.704584,3.6066313,5.6,cycling,S,0.49567094
22.637188,9.673183,1.333333333,arrested,G0,0.50048035
24.415249,8.203161,8.0,cycling,S,0.38230315
19.973667,6.9631243,18.13333333,cycling,S,0.2705745
28.625425,4.2110257,1.066666667,arrested,G0,0.42399237
29.50676,4.454909,0.0,cycling,G1,0.9293281
24.103954,7.5363116,2.4,nan,G1,0.5334138
20.394709,9.825024,0.26666666699999997,cycling,G1,0.14470339
21.084162,9.397688,15.73333333,cycling,G2,0.2943857
25.207111,8.969189,14.93333333,cycling,G1,0.47059155
28.571737,4.7389927,0.533333333,arrested,G0,0.7771059
21.337202,2.8365128,4.0,nan,G1,0.45454785
26.221453,5.2428827,6.1333333329999995,cycling,G1,0.7169961
21.240452,2.6586165,3.2,nan,G1,0.5148762
29.467272,4.3444233,1.066666667,arrested,G0,0.88971454
19.456608,9.344774,10.93333333,cycling,S,0.13647112
20.106434,9.673452,3.2,cycling,G1,0.059812076
24.663467,6.9659553,7.466666667,cycling,S,0.5099847
23.888859,6.6385994,13.33333333,cycling,S,0.43810052
20.8981,3.0245903,4.266666667,cycling,G1,0.51109594
19.6184,9.2639265,6.666666667,cycling,S,0.10168919
24.879725,6.556231,15.73333333,cycling,G2,0.5522942
22.556799,9.48018,14.13333333,nan,S,0.46448222
21.213888,2.6895216,5.6,cycling,G1,0.51801854
18.990242,6.1011133,6.666666667,cycling,S,0.33083147
21.582573,2.5861313,8.266666667,nan,S,0.5774005
21.414997,3.5439577,5.8666666670000005,cycling,G1,0.4519572
19.982311,7.693523,3.2,arrested,G0,0.19300315
24.270142,9.132776,12.0,cycling,S,0.4649642
22.146751,7.997839,14.93333333,cycling,G2,0.3643328
24.534374,7.242309,9.866666667,cycling,S,0.6164026
25.213675,7.884946,5.6,cycling,S,0.45299065
21.343435,3.5745416,6.666666667,cycling,S,0.4613492
19.27523,6.124587,6.666666667,cycling,G1,0.30007917
21.26259,2.6320634,5.8666666670000005,cycling,G1,0.52797943
27.878756,7.998473,9.066666667,cycling,S,0.84635854
22.758516,9.68961,0.26666666699999997,cycling,G1,0.42779577
26.71456,8.480252,3.733333333,cycling,G1,0.57865375
27.378168,5.16519,2.4,cycling,G1,0.7248229
21.43653,2.8914397,4.533333333,nan,S,0.498415
26.296799,5.630908,17.33333333,cycling,G2,0.72630847
27.026411,4.394886,13.6,cycling,G2,0.70595974
25.101814,8.87861,2.933333333,cycling,G1,0.44003746
26.094553,3.6556742,0.8,nan,G1,0.79035956
26.843801,4.2757783,16.26666667,cycling,G2,0.68437374
24.198881,4.529246,18.66666667,cycling,G2,0.53865343
28.31415,5.3899207,2.666666667,arrested,G0,0.79419655
25.086811,6.8931746,8.266666667,cycling,S,0.6301312
24.633799,6.447718,7.466666667,cycling,S,0.49288216
20.968895,2.8498256,9.066666667,cycling,S,0.5004791
22.181532,8.3084135,7.733333332999999,cycling,S,0.2925248
19.569286,6.5514483,10.93333333,cycling,S,0.3016736
21.423805,2.5604362,14.13333333,nan,G2,0.54893464
27.301731,7.689003,10.93333333,cycling,S,0.6642772
25.61514,8.746002,16.26666667,cycling,G2,0.45540443
20.85571,7.535915,7.2,cycling,S,0.21599102
29.353642,4.879392,16.53333333,cycling,G2,0.83457255
21.01696,9.570001,0.26666666699999997,cycling,G1,0.23782098
28.192196,5.9404807,6.666666667,arrested,G0,0.81313854
20.413046,7.2530227,5.8666666670000005,cycling,S,0.22076194
27.61188,5.149014,0.8,arrested,G0,0.7402112
22.098919,5.8391266,16.53333333,nan,G2,0.40819627
21.18073,3.1986725,3.733333333,cycling,G1,0.47883797
24.786182,6.2230425,16.26666667,cycling,G2,0.5597982
21.34798,7.6033416,3.2,cycling,G1,0.30543402
26.28326,3.8637223,6.933333332999999,cycling,S,0.64423734
20.072338,7.2658396,5.6,cycling,S,0.23792695
29.06368,5.3424892,12.53333333,cycling,G2,0.80672646
24.804876,4.653486,9.6,cycling,S,0.57871276
25.1398,5.9583273,2.133333333,arrested,G0,0.5916767
24.879519,4.1270933,6.933333332999999,cycling,S,0.58890367
27.683645,4.5398507,6.4,cycling,G1,0.7625961
22.25366,7.62211,15.73333333,cycling,G2,0.34593844
28.886208,4.9147797,1.066666667,cycling,G1,0.76392895
21.825201,8.528066,20.0,cycling,G2,0.26284102
20.661972,3.1670985,3.733333333,cycling,G1,0.46262968
18.392569,8.568957,6.666666667,cycling,S,0.22730415
24.89879,7.409747,6.4,cycling,S,0.48995873
27.102373,5.275561,21.6,cycling,S,0.78069454
21.691849,8.053101,2.4,cycling,G1,0.3476478
28.15645,5.0916595,1.066666667,arrested,G0,0.7973922
24.703688,8.299521,9.066666667,cycling,S,0.33442694
25.61322,3.5250154,1.066666667,nan,G1,0.77496725
18.766577,8.89553,4.533333333,cycling,G1,0.22216648
24.483297,8.173742,12.53333333,cycling,S,0.28797314
27.113388,5.0643945,1.8666666669999998,cycling,G1,0.7536662
27.747318,4.8238826,18.93333333,cycling,S,0.7730132
21.445246,6.076827,2.4,cycling,G1,0.38308215
21.812449,5.8669834,16.8,cycling,G2,0.4368801
25.516973,5.6307154,16.26666667,cycling,G2,0.64325136
27.421795,4.578179,3.733333333,cycling,G1,0.733064
25.851429,8.7772875,18.93333333,arrested,G0,0.53822047
19.796661,9.8786,8.8,cycling,S,0.109815024
27.745386,4.6026382,3.733333333,nan,G1,0.74467933
24.95668,4.4670725,6.1333333329999995,cycling,S,0.59614074
24.881048,8.594842,3.2,cycling,G1,0.3902435
24.478846,6.6114516,9.066666667,cycling,S,0.4623812
28.038593,5.390695,13.33333333,cycling,G2,0.76706153
25.271767,4.4956546,2.4,nan,G1,0.62012
27.812574,4.700491,1.066666667,arrested,G0,0.7629249
21.34249,7.4716163,7.2,cycling,S,0.27961668
21.54049,5.171079,6.933333332999999,cycling,S,0.44625744
26.09638,3.9855118,12.53333333,cycling,G2,0.6620692
24.604174,2.930963,0.533333333,cycling,G1,0.61617
21.008621,9.223479,10.93333333,cycling,S,0.12259797
26.125961,3.6714275,0.533333333,cycling,G1,0.7281079
26.56278,3.9503148,5.8666666670000005,arrested,G0,0.71334606
25.89279,3.4692512,2.4,cycling,G1,0.7675506
25.04433,6.0207896,8.8,cycling,S,0.6241011
20.753984,3.3583634,17.33333333,cycling,G2,0.49045736
21.60783,5.876656,1.333333333,cycling,G1,0.36756468
19.528873,8.237838,1.6,cycling,G1,0.18802507
20.101143,3.6071966,8.266666667,cycling,S,0.49283472
24.376888,7.409638,11.73333333,cycling,S,0.4536775
24.984577,8.35928,10.13333333,cycling,S,0.4049413
24.473833,4.80937,2.133333333,arrested,G0,0.56323195
21.126532,6.570902,5.8666666670000005,cycling,S,0.36547834
26.016174,4.940121,9.6,cycling,S,0.6974909
26.375957,4.020045,1.333333333,cycling,G1,0.6706751
20.97642,8.015125,5.8666666670000005,cycling,S,0.22157921
20.785881,5.3748655,1.6,cycling,G1,0.38844568
21.169437,6.757819,4.533333333,cycling,G1,0.36297685
25.237953,4.548208,5.6,cycling,G1,0.6100455
21.385897,5.8131666,15.2,cycling,S,0.3496154
22.088343,4.319154,2.4,nan,G1,0.5018521
21.047602,7.836766,4.533333333,cycling,G1,0.21090232
25.03354,5.502712,12.8,cycling,G2,0.6190051
21.71174,8.166743,1.333333333,cycling,G1,0.32213092
21.370047,7.8001866,1.8666666669999998,cycling,G1,0.30181327
23.681316,5.1911364,8.266666667,cycling,S,0.46750948
25.87636,3.927265,3.4666666669999997,arrested,G0,0.64327806
21.35819,4.877359,6.666666667,cycling,G1,0.43737668
22.95435,6.8055944,1.066666667,arrested,G0,0.5973289
20.369844,3.6657996,5.6,cycling,S,0.47751132
24.566156,4.4919505,17.33333333,cycling,G2,0.60344476
18.878744,4.5064483,2.4,arrested,G0,0.44189554
20.915308,7.18492,15.2,cycling,S,0.30009747
26.38242,4.73687,0.8,arrested,G0,0.7235605
20.858063,5.3569016,5.8666666670000005,cycling,G1,0.4045455
20.308857,7.810117,14.13333333,cycling,S,0.16889821
22.342648,4.377368,8.533333333,cycling,S,0.4990741
18.857706,8.397092,2.4,cycling,G1,0.21181193
20.541056,10.031572,2.933333333,cycling,G1,0.32546043
22.439941,4.1256957,10.93333333,cycling,S,0.53119874
21.321825,7.1170516,7.733333332999999,cycling,S,0.32286522
21.641542,8.298035,4.8,cycling,G1,0.28580338
28.62019,5.3800864,4.533333333,cycling,G1,0.78369004
20.774115,7.8919845,14.93333333,cycling,S,0.20528273
23.080006,3.5966854,8.8,cycling,S,0.5920842
20.639053,5.0234585,3.4666666669999997,arrested,G0,0.4014846
22.552364,7.13,2.133333333,cycling,G1,0.61791736
25.763186,8.815862,2.4,cycling,G1,0.52794075
25.84559,5.1178803,1.066666667,arrested,G0,0.7085593
18.657364,6.5353513,1.6,cycling,G1,0.30974674
23.20904,4.1325707,16.26666667,cycling,G2,0.50843155
17.94973,8.128687,4.533333333,cycling,G1,0.32207236
20.92828,4.19616,7.733333332999999,cycling,S,0.4369776
21.323034,3.9565668,6.666666667,cycling,S,0.4616771
26.068111,7.1905303,2.4,nan,G1,0.59487283
25.743895,8.832493,17.06666667,cycling,S,0.5021589
21.537468,7.651868,2.133333333,cycling,G1,0.34345502
24.28015,6.1520486,20.0,cycling,G2,0.48979235
20.08812,7.1378994,1.066666667,cycling,G1,0.2679531
24.179089,7.5697393,15.46666667,cycling,G2,0.42463234
21.730888,7.9897614,10.93333333,cycling,S,0.3705549
25.532894,8.570553,3.2,cycling,G1,0.50759506
25.75037,5.336069,13.06666667,cycling,S,0.6657985
19.683882,6.8913364,16.8,cycling,S,0.25467214
19.284254,6.9240665,1.333333333,arrested,G0,0.24209441
20.857092,3.2552676,10.13333333,cycling,S,0.56841075
25.509533,8.832806,8.266666667,cycling,S,0.48435986
25.168459,9.169482,15.2,cycling,G2,0.35464534
20.388329,8.195151,1.8666666669999998,cycling,G1,0.18659219
21.245014,6.8804393,2.666666667,cycling,G1,0.36230695
24.531658,6.1326737,1.066666667,arrested,G0,0.5230268
18.018373,6.315201,1.6,arrested,G0,0.33968553
20.856459,8.137225,14.66666667,cycling,G2,0.19051743
18.767458,7.69248,16.8,cycling,G2,0.22269654
19.997576,7.5520835,9.6,cycling,S,0.17490293
23.678162,5.961121,18.66666667,cycling,G2,0.4819921
18.380352,8.101554,1.6,cycling,G1,0.2956719
19.307093,9.351418,2.4,cycling,G1,0.14267239
18.634926,8.319609,1.066666667,cycling,G1,0.22466668
27.266436,7.8036027,6.933333332999999,arrested,G0,0.6203886
19.982069,3.4011338,5.066666667,cycling,G1,0.559706
21.833166,8.703221,14.66666667,cycling,G2,0.19044222
22.794209,3.8028383,11.46666667,cycling,S,0.52884346
24.332247,6.763045,4.8,cycling,G1,0.5074502
19.781689,4.621541,11.73333333,cycling,S,0.4295611
19.722128,7.645561,8.8,cycling,S,0.18100882
20.527287,8.391079,8.266666667,cycling,S,0.18037127
20.501421,7.8188653,18.13333333,cycling,G2,0.18578896
20.035513,7.981727,6.933333332999999,cycling,G1,0.22431146
19.230392,7.778253,15.73333333,cycling,G2,0.19214779
22.056564,7.8741975,10.4,cycling,S,0.30360496
23.442999,6.0922637,14.4,cycling,S,0.44338202
18.140099,5.754941,14.13333333,cycling,G2,0.36629537
22.75751,5.340787,15.2,cycling,G2,0.42699072
24.921291,3.1637633,11.46666667,cycling,S,0.6732355
23.574118,6.277183,18.4,cycling,G2,0.47077143
24.678793,7.4083085,2.133333333,arrested,G0,0.4688135
23.024506,4.7006316,1.6,arrested,G0,0.45964786
21.348341,3.8284242,6.933333332999999,cycling,S,0.45379844
20.029158,3.459967,11.46666667,cycling,S,0.5323092
18.700443,8.402892,4.533333333,cycling,G1,0.27613783
19.729483,6.137122,1.333333333,arrested,G0,0.32197914
28.566273,4.2767725,0.0,cycling,G1,0.6239648
18.632387,8.164371,0.533333333,cycling,G1,0.19044901
23.086853,6.23514,5.6,cycling,S,0.3897725
20.667164,4.505848,6.1333333329999995,cycling,S,0.4225546
18.85044,8.598514,8.266666667,cycling,S,0.18985252
21.117956,9.076123,5.333333333,cycling,S,0.32473144
24.064562,5.905788,1.066666667,arrested,G0,0.5445565
24.575445,4.720109,4.8,cycling,S,0.55988353
25.328344,4.2977457,8.266666667,cycling,S,0.66315985
21.458271,8.52053,7.2,cycling,S,0.2789817
25.438017,3.3511674,2.4,nan,G1,0.7433027
27.639301,4.5776424,15.2,cycling,G2,0.76763755
22.474873,7.1756234,1.333333333,arrested,G0,0.6728361
21.95157,9.687666,15.2,cycling,S,0.52465194
22.214447,5.5551734,1.333333333,cycling,G1,0.46384627
25.8793,3.5516088,6.666666667,arrested,G0,0.7555532
22.753632,7.4572663,13.6,arrested,G0,0.3521454
22.518936,5.1449733,0.533333333,cycling,G1,0.40955275
27.44498,4.4397435,2.4,arrested,G0,0.73339057
27.438646,4.23719,16.26666667,cycling,G2,0.7824412
26.12152,5.7200246,22.13333333,cycling,G2,0.7162256
19.789484,5.7031484,2.133333333,cycling,G1,0.34473315
24.360111,6.2740245,1.6,arrested,G0,0.55563927
22.830452,5.19843,15.2,cycling,G2,0.4378924
19.081419,6.154039,4.8,cycling,S,0.30635813
21.42349,8.405593,1.066666667,arrested,G0,0.20671512
23.27189,6.725529,1.333333333,nan,G1,0.6407366
22.36191,4.2552404,16.0,cycling,G2,0.5226602
20.44108,8.565052,3.733333333,cycling,G1,0.13737641
19.77463,6.0579643,2.133333333,nan,G1,0.30965415
20.048548,3.4770155,2.133333333,cycling,G1,0.54379225
20.715359,9.533018,0.26666666699999997,cycling,G1,0.29957578
22.58575,8.213457,10.13333333,cycling,S,0.27277052
21.023935,7.937764,5.333333333,cycling,G1,0.22253421
19.32305,8.685657,1.6,nan,G1,0.16886438
18.875475,8.586945,1.6,nan,G1,0.23741724
23.342356,7.9594216,12.53333333,cycling,G2,0.4410657
20.012589,8.871382,2.933333333,cycling,G1,0.12711763
21.775145,9.2995615,3.733333333,cycling,G1,0.37425417
20.138237,9.632686,3.733333333,cycling,G1,0.052687246
22.157047,7.7532024,2.666666667,cycling,G1,0.31634524
24.570877,7.1627083,15.2,cycling,G2,0.47973603
22.45162,8.520689,4.8,cycling,G1,0.39121774
19.183706,9.628867,1.6,nan,G1,0.18706007
22.747616,9.606092,15.2,cycling,G2,0.5148866
24.271986,7.029807,5.6,cycling,G1,0.55512685
19.77755,5.95099,13.6,cycling,S,0.32070643
22.118397,9.769211,2.4,cycling,G1,0.530818
24.262453,7.1157246,12.53333333,cycling,G2,0.5708736
22.084402,9.633965,1.6,nan,G1,0.63711596
25.701683,4.302487,15.2,cycling,G2,0.71914667
23.77924,6.538976,16.53333333,cycling,G2,0.47209537
19.806547,8.359312,1.066666667,arrested,G0,0.10928907
19.779396,4.8266554,13.6,cycling,S,0.43173635
27.322714,4.2994957,6.4,cycling,S,0.8054682
21.635363,9.708605,5.066666667,cycling,G1,0.4509357
24.465357,8.6551695,12.0,cycling,S,0.36747232
19.116838,8.288337,3.733333333,cycling,G1,0.15240271
22.732197,7.639868,2.133333333,cycling,G1,0.40321526
20.31346,5.6272883,11.73333333,cycling,S,0.3986689
26.952408,4.265181,3.2,nan,G1,0.8016875
26.509417,7.915026,12.0,cycling,S,0.55289054
19.629225,7.387364,15.2,cycling,G2,0.18731654
23.14146,8.659374,12.0,cycling,S,0.39842764
22.352617,9.160648,0.8,nan,G1,0.49520293
23.343435,9.362141,11.46666667,cycling,S,0.42019063
19.423882,8.734358,6.666666667,cycling,S,0.14458875
22.174253,8.005341,10.66666667,cycling,S,0.270645
22.81593,9.693519,2.133333333,arrested,G0,0.49567565
19.956242,7.2569633,2.4,nan,G1,0.27277732
23.239147,8.02211,0.8,nan,G1,0.44817305
23.22385,7.301726,15.73333333,cycling,G2,0.45610464
20.620323,7.027309,10.4,cycling,S,0.52689785
21.2192,6.750711,0.8,arrested,G0,0.30678084
22.241934,7.1696534,0.533333333,arrested,G0,0.63370544
23.832373,7.88105,1.333333333,nan,G1,0.5378753
22.075079,8.327861,15.73333333,cycling,G2,0.2686209
19.451305,8.638791,7.466666667,cycling,S,0.13932003
27.774637,5.351846,2.133333333,nan,G1,0.7196367
22.261318,4.673553,2.4,cycling,G1,0.42427126
22.9664,9.17431,4.533333333,cycling,S,0.43666765
20.472807,9.122173,0.0,cycling,G1,0.24117787
27.636444,4.5866823,2.4,arrested,G0,0.75747466
22.996595,9.351941,0.533333333,nan,G1,0.48093128
19.464724,8.617444,0.533333333,cycling,G1,0.10420889
22.932938,8.64634,0.533333333,cycling,G1,0.31187418
27.123938,4.0566225,4.266666667,cycling,S,0.8358174
20.720165,7.8822856,3.4666666669999997,cycling,G1,0.18161772
28.464706,4.4029417,0.0,cycling,G1,0.47202802
24.491322,6.28559,22.13333333,cycling,G2,0.5514599
23.752771,9.085239,14.93333333,cycling,G2,0.40407306
22.02593,9.655358,5.6,cycling,S,0.4883123
19.646727,8.9937935,1.6,nan,G1,0.09327632
24.015333,7.8282204,13.86666667,nan,S,0.49309832
28.363714,4.206773,0.8,arrested,G0,0.42720082
19.48005,5.0029235,12.0,cycling,S,0.37841842
27.166536,3.8372862,5.333333333,cycling,S,0.8077484
29.212814,5.717139,0.26666666699999997,cycling,G1,0.82619953
27.693659,8.059456,5.6,arrested,G0,0.728437
21.457855,6.5712805,4.266666667,cycling,G1,0.37213424
20.167852,5.91061,16.0,cycling,G2,0.34253427
28.88879,3.9236937,10.4,cycling,S,0.44307128
27.960278,5.1370583,22.93333333,cycling,G2,0.7304709
24.66194,7.2394724,5.6,cycling,S,0.4635237
24.441116,6.577477,4.266666667,nan,G1,0.49429777
