start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,region_id,region_name,region_code
2016.0,2017.0,83186.62,alaska,-92.27650551738216,30.48923159059384,-1.112608830860618,0.3485592328227158,1,Alaska,ALA
2017.0,2018.0,82770.34,alaska,-83.06911803362412,27.636962973575063,-1.0066296122427711,0.3160022218517191,1,Alaska,ALA
2018.0,2019.0,82354.06,alaska,-108.99297703385028,28.924411356939945,-1.3274505209993352,0.3285311496484349,1,Alaska,ALA
2019.0,2020.0,81937.78,alaska,-144.96724967946653,31.31208913455925,-1.7745594286255435,0.3523003152746206,1,Alaska,ALA
2020.0,2021.0,81521.5,alaska,-49.20877235678205,34.77656659343751,-0.6054457153688091,0.4011968972178538,1,Alaska,ALA
2021.0,2022.0,81105.22,alaska,-31.22685347401838,34.534193732586914,-0.3861750935609784,0.3989932363358637,1,Alaska,ALA
2022.0,2023.0,80688.94,alaska,-64.91355586052026,36.826519796080056,-0.8069121060215241,0.424255912990561,1,Alaska,ALA
2023.0,2024.0,80272.66,alaska,-100.73996979950844,54.88197386901296,-1.2587486087641648,0.632052865019273,1,Alaska,ALA
2000.0,2001.0,14563.2148,western_canada_us,6.971917908706984,7.770347074198091,0.4801753386554795,0.5360700473304427,2,Western Canada & US,WNA
2001.0,2002.0,14484.7852,western_canada_us,-1.6612808463881623,5.303001415060549,-0.115036547828441,0.3661736265380721,2,Western Canada & US,WNA
2002.0,2003.0,14406.3556,western_canada_us,2.0771861792514,6.15785539194263,0.1446192601769147,0.4251931970750917,2,Western Canada & US,WNA
2003.0,2004.0,14327.926,western_canada_us,-17.056030773498726,5.474498668109094,-1.1939866825104142,0.3734466454119415,2,Western Canada & US,WNA
2004.0,2005.0,14249.4964,western_canada_us,-16.80729443592748,5.098743955840538,-1.1830500929175032,0.347297298648853,2,Western Canada & US,WNA
2005.0,2006.0,14171.0668,western_canada_us,-21.028659163977256,5.243764511689932,-1.4883801810096542,0.3547734336073986,2,Western Canada & US,WNA
2006.0,2007.0,14092.6372,western_canada_us,-8.342113934146381,5.466772582464278,-0.5937295810672717,0.3764279011476983,2,Western Canada & US,WNA
2007.0,2008.0,14014.2076,western_canada_us,1.7805033372420636,5.552152255552618,0.1274321724763139,0.3833753034934106,2,Western Canada & US,WNA
2008.0,2009.0,13935.778,western_canada_us,3.3868051381654745,5.504732963272803,0.2437607808150438,0.379969961381111,2,Western Canada & US,WNA
2009.0,2010.0,13857.3484,western_canada_us,-12.903706819800696,5.4242856469661485,-0.9339834757326232,0.3719350392218095,2,Western Canada & US,WNA
2010.0,2011.0,13778.9188,western_canada_us,6.207456521254985,5.395873637429762,0.4518594685406727,0.3720152371686145,2,Western Canada & US,WNA
2011.0,2012.0,13700.4892,western_canada_us,12.22074313575233,5.865486060445464,0.8946772267665255,0.4028590751552044,2,Western Canada & US,WNA
2012.0,2013.0,13622.0596,western_canada_us,1.0773388501318926,5.4324703928133085,0.0793257865284641,0.3751410746323647,2,Western Canada & US,WNA
2013.0,2014.0,13543.63,western_canada_us,-16.240657004636397,4.116542259273677,-1.2027444327245012,0.2786973168327323,2,Western Canada & US,WNA
2014.0,2015.0,13465.2004,western_canada_us,-18.67077997041907,4.10333494994411,-1.3907673333237582,0.2759400863487337,2,Western Canada & US,WNA
2015.0,2016.0,13386.7708,western_canada_us,-28.95006204561516,3.9570944448424368,-2.169094698051759,0.2543324559840723,2,Western Canada & US,WNA
2016.0,2017.0,13308.3412,western_canada_us,-8.864805714406188,3.834622506304549,-0.6681133299220492,0.2630391524026073,2,Western Canada & US,WNA
2017.0,2018.0,13229.9116,western_canada_us,-4.836844783972129,3.8206528631956047,-0.3666992741595396,0.2633203269213112,2,Western Canada & US,WNA
2018.0,2019.0,13151.482,western_canada_us,-8.838275285155387,3.6040232205551264,-0.6740586266125677,0.2470111787232015,2,Western Canada & US,WNA
2019.0,2020.0,13073.0524,western_canada_us,-12.641308163481227,3.749470174141536,-0.9698841413721778,0.2552280312239809,2,Western Canada & US,WNA
2020.0,2021.0,12994.6228,western_canada_us,-11.421484744557484,4.360827162444375,-0.8815840580968515,0.2985597391276979,2,Western Canada & US,WNA
2021.0,2022.0,12916.1932,western_canada_us,-21.53130021966725,4.240476025698885,-1.672016526132686,0.283247273278867,2,Western Canada & US,WNA
2022.0,2023.0,12837.7636,western_canada_us,-12.492387413580618,4.953338050467668,-0.9760249320697468,0.3393406442048285,2,Western Canada & US,WNA
2023.0,2024.0,12759.334,western_canada_us,-33.28211098254605,8.20220532634242,-2.616300957072955,0.5546535170279333,2,Western Canada & US,WNA
2000.0,2001.0,105000.63345,arctic_canada_north,-48.492413102801386,24.61363628578008,-0.4632193777214072,0.2337303111634003,3,Arctic Canada North,ACN
2001.0,2002.0,104927.05575,arctic_canada_north,-27.438732411778343,20.57040203524976,-0.2622897984124593,0.1958535232213091,3,Arctic Canada North,ACN
2002.0,2003.0,104853.47805,arctic_canada_north,2.272794777893257,18.71927441499457,0.0217411355476733,0.1786231244989666,3,Arctic Canada North,ACN
2003.0,2004.0,104779.90035,arctic_canada_north,-10.868112073559915,10.60807895900747,-0.1040353586966476,0.1010934132165193,3,Arctic Canada North,ACN
2004.0,2005.0,104706.32265,arctic_canada_north,9.330261455013746,10.070840801759664,0.0893769948896869,0.0959966199880589,3,Arctic Canada North,ACN
2005.0,2006.0,104632.74495,arctic_canada_north,-27.634643373576694,10.277201295551182,-0.2649055683009518,0.0971785722489175,3,Arctic Canada North,ACN
2006.0,2007.0,104559.16725,arctic_canada_north,-14.49033741307888,10.209223938194809,-0.1390020560896461,0.0971746583110996,3,Arctic Canada North,ACN
2007.0,2008.0,104485.58955,arctic_canada_north,-59.606055889383214,10.648915968014064,-0.572188111138054,0.0975552330347633,3,Arctic Canada North,ACN
2008.0,2009.0,104412.01185,arctic_canada_north,-59.05425797773865,10.559345915306942,-0.5672906094784383,0.0967416898766393,3,Arctic Canada North,ACN
2009.0,2010.0,104338.43415,arctic_canada_north,-44.75125504827651,10.522538217880888,-0.430195384397921,0.098113629688844,3,Arctic Canada North,ACN
2010.0,2011.0,104264.85645,arctic_canada_north,-30.430679211817186,11.217123705505449,-0.2927376202191681,0.1060487667637724,3,Arctic Canada North,ACN
2011.0,2012.0,104191.27875,arctic_canada_north,-83.30383705815383,12.264318449494825,-0.8019337276809586,0.1100748435976027,3,Arctic Canada North,ACN
2012.0,2013.0,104117.70105,arctic_canada_north,-72.92247186119154,11.314321234997632,-0.7024924370806889,0.1022058080659538,3,Arctic Canada North,ACN
2013.0,2014.0,104044.12335,arctic_canada_north,7.95057993093942,10.05571359062613,0.0766453998986307,0.0958804225274752,3,Arctic Canada North,ACN
2014.0,2015.0,103970.54565,arctic_canada_north,-18.520099173347603,10.295458005816563,-0.1786643182179695,0.0978449765793506,3,Arctic Canada North,ACN
2015.0,2016.0,103896.96795,arctic_canada_north,-52.64644712831746,11.40563559537043,-0.508242567183192,0.1058986588860505,3,Arctic Canada North,ACN
2016.0,2017.0,103823.39025,arctic_canada_north,-24.18813350213283,10.667766016672696,-0.2336748606693229,0.1011395726357474,3,Arctic Canada North,ACN
2017.0,2018.0,103749.81255,arctic_canada_north,6.945037312449323,10.1698508645907,0.067141664612123,0.0969879855691196,3,Arctic Canada North,ACN
2018.0,2019.0,103676.23485,arctic_canada_north,14.803773171172445,10.16628960815724,0.1432181458656539,0.0967531216960545,3,Arctic Canada North,ACN
2019.0,2020.0,103602.65715,arctic_canada_north,-58.8923231836455,11.265762722417737,-0.5701546022459565,0.1037650472645306,3,Arctic Canada North,ACN
2020.0,2021.0,103529.07945,arctic_canada_north,-54.56558148027142,10.682792272718984,-0.5286415283841236,0.0985587561036122,3,Arctic Canada North,ACN
2021.0,2022.0,103455.50175,arctic_canada_north,-2.239494795578432,10.465258776084385,-0.0217120738681897,0.0998577518759501,3,Arctic Canada North,ACN
2022.0,2023.0,103381.92405,arctic_canada_north,-37.476242418283874,12.149010669089307,-0.3635936339165448,0.1145432517219781,3,Arctic Canada North,ACN
2023.0,2024.0,103308.34635,arctic_canada_north,-44.019049041281086,17.25111324799982,-0.4273759585924965,0.1632713966012603,3,Arctic Canada North,ACN
2000.0,2001.0,40871.6448,arctic_canada_south,-31.828658494953373,19.01202496888099,-0.7810899695018965,0.464740462916506,4,Arctic Canada South,ACS
2001.0,2002.0,40838.9344,arctic_canada_south,-22.03994632267151,16.849655046641296,-0.5413036711855436,0.4124479714691877,4,Arctic Canada South,ACS
2002.0,2003.0,40806.224,arctic_canada_south,-5.5967058673044985,15.24414578075768,-0.1375659386378159,0.373885722658753,4,Arctic Canada South,ACS
2003.0,2004.0,40773.5136,arctic_canada_south,-8.486024053557571,8.946814501292303,-0.2087521525186098,0.2192241867067371,4,Arctic Canada South,ACS
2004.0,2005.0,40740.8032,arctic_canada_south,-1.4671494901073976,8.59092279276655,-0.0361201563806028,0.2107331971725344,4,Arctic Canada South,ACS
2005.0,2006.0,40708.0928,arctic_canada_south,-24.2248536106406,8.725038571651284,-0.5968775538212927,0.2119583882585402,4,Arctic Canada South,ACS
2006.0,2007.0,40675.3824,arctic_canada_south,-17.097984159188556,8.645932099210997,-0.4216169939820462,0.2110509425988943,4,Arctic Canada South,ACS
2007.0,2008.0,40642.672,arctic_canada_south,-33.1540408077942,8.83618271629957,-0.81819921225744,0.2129086895089758,4,Arctic Canada South,ACS
2008.0,2009.0,40609.9616,arctic_canada_south,-37.1628977737753,8.797203770357678,-0.917871390934634,0.2109323021447836,4,Arctic Canada South,ACS
2009.0,2010.0,40577.2512,arctic_canada_south,-36.847830118826685,8.868505347550203,-0.91082330972531,0.2128038512392997,4,Arctic Canada South,ACS
2010.0,2011.0,40544.5408,arctic_canada_south,-29.970014139117,9.346079604885425,-0.7414116458136544,0.2262992912443442,4,Arctic Canada South,ACS
2011.0,2012.0,40511.8304,arctic_canada_south,-41.75154929339208,9.168044648899084,-1.0337025116470615,0.2189902013587939,4,Arctic Canada South,ACS
2012.0,2013.0,40479.12,arctic_canada_south,-38.5652621599766,9.021169077331509,-0.955586635238395,0.2161806777361513,4,Arctic Canada South,ACS
2013.0,2014.0,40446.4096,arctic_canada_south,-9.379093521828558,8.627619895231184,-0.2325871581994081,0.2113282088759408,4,Arctic Canada South,ACS
2014.0,2015.0,40413.6992,arctic_canada_south,-14.425387850746011,8.662105003298494,-0.3580170714351818,0.2117491125998163,4,Arctic Canada South,ACS
2015.0,2016.0,40380.9888,arctic_canada_south,-27.71112564848519,8.874598208655275,-0.6883067998575911,0.2150299999338045,4,Arctic Canada South,ACS
2016.0,2017.0,40348.2784,arctic_canada_south,-29.15938862497677,8.997741085196106,-0.7248668635889515,0.217803495617139,4,Arctic Canada South,ACS
2017.0,2018.0,40315.568,arctic_canada_south,-6.698300058839619,8.503286781702817,-0.1666466766663182,0.2084292559501653,4,Arctic Canada South,ACS
2018.0,2019.0,40282.8576,arctic_canada_south,-1.1632489212322985,8.567773169735982,-0.0289639126480072,0.2101681622145529,4,Arctic Canada South,ACS
2019.0,2020.0,40250.1472,arctic_canada_south,-50.54712713038396,10.165852904921715,-1.2596034631346231,0.2415453254081635,4,Arctic Canada South,ACS
2020.0,2021.0,40217.4368,arctic_canada_south,-35.23772265203272,9.16363701489153,-0.8788166707276093,0.2205958442176915,4,Arctic Canada South,ACS
2021.0,2022.0,40184.7264,arctic_canada_south,1.5608686349126528,8.899877803175794,0.0389592133917171,0.2183113519143489,4,Arctic Canada South,ACS
2022.0,2023.0,40152.016,arctic_canada_south,-26.803353366935987,10.423143011124177,-0.6695555556434637,0.2535641347498348,4,Arctic Canada South,ACS
2023.0,2024.0,40119.3056,arctic_canada_south,-24.485635912166988,12.66816791489078,-0.6121570023816206,0.3093037277003338,4,Arctic Canada South,ACS
2000.0,2001.0,89349.1603,greenland_periphery,-41.2912682002374,58.14795528438563,-0.4635243868595238,0.6496667371457514,5,Greenland Periphery,GRL
2001.0,2002.0,88613.4809,greenland_periphery,-30.259115172023737,34.40693590362891,-0.3425005468781988,0.3842871129956297,5,Greenland Periphery,GRL
2002.0,2003.0,87877.8015,greenland_periphery,-4.633022444104562,34.04614316389751,-0.0528798314794764,0.3806168114081556,5,Greenland Periphery,GRL
2003.0,2004.0,87142.12210000001,greenland_periphery,21.19402971840975,32.97931816599432,0.2439440607539797,0.3685084528285934,5,Greenland Periphery,GRL
2004.0,2005.0,86406.4427,greenland_periphery,-21.61789893283536,32.04279733381595,-0.2509413314403678,0.3580249460205689,5,Greenland Periphery,GRL
2005.0,2006.0,85670.7633,greenland_periphery,-73.56189179697199,32.43937331644711,-0.8612417898409994,0.3603237111698206,5,Greenland Periphery,GRL
2006.0,2007.0,84935.0839,greenland_periphery,-11.901237733591891,31.784423148203988,-0.1405432046701326,0.3552779938021395,5,Greenland Periphery,GRL
2007.0,2008.0,84199.4045,greenland_periphery,-54.51899453837374,31.52191269045421,-0.6494469170430045,0.351085292767621,5,Greenland Periphery,GRL
2008.0,2009.0,83463.7251,greenland_periphery,-31.569572236755583,31.10083677864067,-0.3793811730380011,0.3472498733233991,5,Greenland Periphery,GRL
2009.0,2010.0,82728.0457,greenland_periphery,-44.34081127000205,31.25895903949679,-0.5375956073372805,0.3485856675493938,5,Greenland Periphery,GRL
2010.0,2011.0,81992.3663,greenland_periphery,-63.50411891699192,31.72351046941193,-0.7768431063146872,0.3528783271181387,5,Greenland Periphery,GRL
2011.0,2012.0,81256.6869,greenland_periphery,-73.61889642826725,30.440425465101285,-0.9087303519054896,0.3378175210506762,5,Greenland Periphery,GRL
2012.0,2013.0,80521.0075,greenland_periphery,-45.04805361014524,30.60922366116791,-0.561140574693076,0.3412741518299132,5,Greenland Periphery,GRL
2013.0,2014.0,79785.3281,greenland_periphery,-37.84487762507106,29.86548229667335,-0.4757610802722418,0.3332162495829455,5,Greenland Periphery,GRL
2014.0,2015.0,79049.6487,greenland_periphery,2.5817383158773253,29.81869955577704,0.0327579803196074,0.3333609525033675,5,Greenland Periphery,GRL
2015.0,2016.0,78313.9693,greenland_periphery,-9.433257622014974,29.670775706494453,-0.1208167921283485,0.3316684179185126,5,Greenland Periphery,GRL
2016.0,2017.0,77578.2899,greenland_periphery,-53.45383656825312,29.42922714128744,-0.6911041823581543,0.3276502727966965,5,Greenland Periphery,GRL
2017.0,2018.0,76842.6105,greenland_periphery,7.709968424686927,29.677298979337728,0.1006364551926869,0.331755268082732,5,Greenland Periphery,GRL
2018.0,2019.0,76106.9311,greenland_periphery,12.001662332086804,30.323396520363502,0.1581692427362111,0.338940048560673,5,Greenland Periphery,GRL
2019.0,2020.0,75371.2517,greenland_periphery,-73.00240051873962,29.982633840146075,-0.971485348423586,0.3327035796072279,5,Greenland Periphery,GRL
2020.0,2021.0,74635.5723,greenland_periphery,-39.04193946889865,30.614652227436416,-0.5246749842643712,0.341566096060466,5,Greenland Periphery,GRL
2021.0,2022.0,73899.8929,greenland_periphery,-52.79326670883994,30.855775976776048,-0.7165385631847668,0.3436936655801365,5,Greenland Periphery,GRL
2022.0,2023.0,73164.2135,greenland_periphery,-46.25762631952477,57.29462709790465,-0.6341463203159325,0.6400145477932303,5,Greenland Periphery,GRL
2023.0,2024.0,72428.5341,greenland_periphery,-86.27339719312873,57.41429456246441,-1.1947362632274197,0.6400603014062028,5,Greenland Periphery,GRL
2000.0,2001.0,11000.276,iceland,-12.119282301800888,9.310404630398684,-1.1050404144816226,0.8425515454197151,6,Iceland,ISL
2001.0,2002.0,10960.46,iceland,-7.880169982482089,8.367888437940389,-0.7211268165172067,0.7580251780053338,6,Iceland,ISL
2002.0,2003.0,10920.644,iceland,-6.477842569043585,8.36938280349822,-0.5949589211736843,0.7584338186598918,6,Iceland,ISL
2003.0,2004.0,10880.828,iceland,-13.226291076562983,6.088712128121142,-1.2192168964160424,0.5489063786494442,6,Iceland,ISL
2004.0,2005.0,10841.012,iceland,-15.987179419707129,5.99819936892382,-1.4791317706809777,0.5391125340226701,6,Iceland,ISL
2005.0,2006.0,10801.196,iceland,-15.450873871967536,6.0079084461037215,-1.4347824046408535,0.5403218303854511,6,Iceland,ISL
2006.0,2007.0,10761.38,iceland,-6.918354403676182,5.999031661951444,-0.6448217532913516,0.5431348438999175,6,Iceland,ISL
2007.0,2008.0,10721.564,iceland,-10.334411364747451,5.992230026517656,-0.9667906555809106,0.5413990246239699,6,Iceland,ISL
2008.0,2009.0,10681.748,iceland,-11.515369917058456,6.043201735721196,-1.081285570207182,0.5455526542318289,6,Iceland,ISL
2009.0,2010.0,10641.932,iceland,-2.9374468586318327,6.003653475507725,-0.2768562809628148,0.5442962410559665,6,Iceland,ISL
2010.0,2011.0,10602.116,iceland,-30.63731167132132,6.136665909617718,-2.8984308577492293,0.5389037664877039,6,Iceland,ISL
2011.0,2012.0,10562.3,iceland,-8.189141762992667,5.100400734518575,-0.7776509957423721,0.4610521151421801,6,Iceland,ISL
2012.0,2013.0,10522.484,iceland,-6.796645559090764,5.067236920459668,-0.6478600347256107,0.4585028792083223,6,Iceland,ISL
2013.0,2014.0,10482.668,iceland,-1.841311036856554,4.978535555370219,-0.1761814446123304,0.4514161128619584,6,Iceland,ISL
2014.0,2015.0,10442.852,iceland,-3.320306207595209,5.065130682758505,-0.3189068559902873,0.4590996573038974,6,Iceland,ISL
2015.0,2016.0,10403.036,iceland,6.969062312583269,5.069503127034173,0.6719223513032837,0.4586556648546741,6,Iceland,ISL
2016.0,2017.0,10363.22,iceland,-8.874125262517493,5.087582446639774,-0.8588863061630226,0.4596245253399423,6,Iceland,ISL
2017.0,2018.0,10323.404,iceland,-2.088827327397081,4.983430441185526,-0.2029478518319404,0.4518379636422231,6,Iceland,ISL
2018.0,2019.0,10283.588,iceland,-1.3218772112160089,5.069432087275889,-0.1289292001529657,0.459697466013012,6,Iceland,ISL
2019.0,2020.0,10243.772,iceland,-10.104679798740069,5.126351603463311,-0.9893899487319486,0.4626350902766832,6,Iceland,ISL
2020.0,2021.0,10203.956,iceland,-9.140112202280346,6.022850703712587,-0.8984373362078995,0.5446254855752175,6,Iceland,ISL
2021.0,2022.0,10164.14,iceland,-12.546547907083468,6.130173165829964,-1.2381077798526985,0.5530143876508594,6,Iceland,ISL
2022.0,2023.0,10124.324,iceland,1.975963970068084,6.617995812759047,0.19575723763538,0.6001057699684678,6,Iceland,ISL
2023.0,2024.0,10084.508,iceland,-10.314387865321638,9.371491575966754,-1.0258729665081174,0.8485937583402879,6,Iceland,ISL
2000.0,2001.0,34444.6137,svalbard,5.85973224228223,11.083688554617016,0.1706323196560655,0.3272521256079329,7,Svalbard,SJM
2001.0,2002.0,34356.3203,svalbard,-11.143703096330642,10.105549871997376,-0.3253327103465396,0.2980222964142529,7,Svalbard,SJM
2002.0,2003.0,34268.0269,svalbard,-10.250925533265024,9.845739411238746,-0.3000397681432435,0.2904082953939729,7,Svalbard,SJM
2003.0,2004.0,34179.7335,svalbard,-16.59267211556013,7.089062030575299,-0.486914267933249,0.2079429079141126,7,Svalbard,SJM
2004.0,2005.0,34091.4401,svalbard,-13.80339462074514,6.085182907824757,-0.4061116036272124,0.1785715036483082,7,Svalbard,SJM
2005.0,2006.0,34003.1467,svalbard,-9.303333767132411,6.088282675861296,-0.2744254181153053,0.1792971736745494,7,Svalbard,SJM
2006.0,2007.0,33914.8533,svalbard,-4.636312178454609,6.065740312949929,-0.1371158213842746,0.1790261098857296,7,Svalbard,SJM
2007.0,2008.0,33826.5599,svalbard,-4.167827196014192,6.03418694957874,-0.1235824249724236,0.1781187216019453,7,Svalbard,SJM
2008.0,2009.0,33738.2665,svalbard,8.898909088510552,6.130919812299276,0.2645567503283372,0.1806046177541355,7,Svalbard,SJM
2009.0,2010.0,33649.9731,svalbard,-7.622036302257484,6.094954749331444,-0.22719100527023,0.1796676115583862,7,Svalbard,SJM
2010.0,2011.0,33561.6797,svalbard,-0.3143960034536954,7.094889280341375,-0.0093958953294677,0.2095533003652641,7,Svalbard,SJM
2011.0,2012.0,33473.3863,svalbard,-16.06662024252455,6.1302030159850505,-0.4814261991156349,0.1794995669355213,7,Svalbard,SJM
2012.0,2013.0,33385.0929,svalbard,-3.3211945074716787,5.868641311831714,-0.0997807039706257,0.1732660929034964,7,Svalbard,SJM
2013.0,2014.0,33296.7995,svalbard,-28.17079520779257,6.396883247663932,-0.8485969317703638,0.1843004289753631,7,Svalbard,SJM
2014.0,2015.0,33208.5061,svalbard,-11.484639850071742,6.178035926857084,-0.3468749063180213,0.1816838179402434,7,Svalbard,SJM
2015.0,2016.0,33120.212700000004,svalbard,-12.732022496611268,5.976228809156995,-0.3855752260039856,0.1755088876268902,7,Svalbard,SJM
2016.0,2017.0,33031.9193,svalbard,-26.151076923306224,6.115742545145028,-0.7940733320322727,0.1764570851401571,7,Svalbard,SJM
2017.0,2018.0,32943.6259,svalbard,-17.7612648718528,5.987427632022826,-0.5407634561212445,0.1748879258532447,7,Svalbard,SJM
2018.0,2019.0,32855.3325,svalbard,-18.7418685432444,6.226761519791363,-0.5721525823317762,0.1818182828455348,7,Svalbard,SJM
2019.0,2020.0,32767.0391,svalbard,-19.3136979603446,6.26384483144987,-0.5911981653705852,0.1827963437063611,7,Svalbard,SJM
2020.0,2021.0,32678.7457,svalbard,-39.71242876629833,7.367721383032264,-1.2188939228447218,0.2095604170708659,7,Svalbard,SJM
2021.0,2022.0,32590.4523,svalbard,-7.953819778136595,7.091334393209247,-0.2447880429461956,0.2091191890331557,7,Svalbard,SJM
2022.0,2023.0,32502.1589,svalbard,-42.11223980325151,8.2780330820747,-1.2995738776377503,0.2364572527522733,7,Svalbard,SJM
2023.0,2024.0,32413.8655,svalbard,-24.48600796123645,11.62016898695594,-0.7576907796542612,0.3413016777956906,7,Svalbard,SJM
2000.0,2001.0,2960.94345,scandinavia,0.8445266836084478,0.923866344543825,0.2860804002421115,0.3138955147419732,8,Scandinavia,SCA
2001.0,2002.0,2952.98115,scandinavia,-2.1991190686074744,0.5545600353244062,-0.7469523730077972,0.1848713060535852,8,Scandinavia,SCA
2002.0,2003.0,2945.01885,scandinavia,-4.026071661226791,0.6161477892966664,-1.3711919772216228,0.1980630886630486,8,Scandinavia,SCA
2003.0,2004.0,2937.05655,scandinavia,-4.215089346015239,0.599647084746878,-1.4394590611499332,0.1909391788779985,8,Scandinavia,SCA
2004.0,2005.0,2929.09425,scandinavia,-0.6708575916169709,0.6414623711386273,-0.2297216008934517,0.2178746381510352,8,Scandinavia,SCA
2005.0,2006.0,2921.13195,scandinavia,-1.028301421986082,0.5977995076624393,-0.3530808010273277,0.2025691758323705,8,Scandinavia,SCA
2006.0,2007.0,2913.16965,scandinavia,-5.233164247312704,0.6179085420780166,-1.80178692313833,0.1903891125248742,8,Scandinavia,SCA
2007.0,2008.0,2905.20735,scandinavia,0.2174491141998074,0.6653668679534063,0.0750732729879769,0.2262732691494355,8,Scandinavia,SCA
2008.0,2009.0,2897.24505,scandinavia,0.2234919590341321,0.6348393161658972,0.0773715887067633,0.2158870506175567,8,Scandinavia,SCA
2009.0,2010.0,2889.28275,scandinavia,-1.850892814863128,0.5767912450269116,-0.6425339304253037,0.1936356938535793,8,Scandinavia,SCA
2010.0,2011.0,2881.32045,scandinavia,-2.7932180431987925,0.5553297789362552,-0.9723399255832847,0.1828072071542048,8,Scandinavia,SCA
2011.0,2012.0,2873.35815,scandinavia,-3.1497490108565325,0.6042335330282362,-1.099489352181635,0.1984076463935409,8,Scandinavia,SCA
2012.0,2013.0,2865.39585,scandinavia,1.616198486336387,0.5930602138415199,0.5657374255464349,0.1998293525020472,8,Scandinavia,SCA
2013.0,2014.0,2857.43355,scandinavia,-3.2996106704306336,0.6122441452849038,-1.158220910612434,0.2005326732987237,8,Scandinavia,SCA
2014.0,2015.0,2849.47125,scandinavia,-2.818199598557766,0.6439089028393591,-0.9920014590321544,0.2136969474310804,8,Scandinavia,SCA
2015.0,2016.0,2841.50895,scandinavia,1.7778450224721014,0.6138097811187486,0.627551993559962,0.2065671284000276,8,Scandinavia,SCA
2016.0,2017.0,2833.54665,scandinavia,-1.1893070315883585,0.5968325053068001,-0.4209867829966101,0.2019836056580751,8,Scandinavia,SCA
2017.0,2018.0,2825.58435,scandinavia,-0.0301437619599587,0.5534288605776797,-0.0107002522703053,0.1882306152989854,8,Scandinavia,SCA
2018.0,2019.0,2817.62205,scandinavia,-4.212927232509297,0.5456267605424232,-1.4997057694956732,0.1711902790282569,8,Scandinavia,SCA
2019.0,2020.0,2809.65975,scandinavia,-1.4351922971850946,0.6018051979337271,-0.5123434713666368,0.2032246455536964,8,Scandinavia,SCA
2020.0,2021.0,2801.69745,scandinavia,0.4944919959301292,0.7062267943630811,0.177028371046039,0.2400534477469109,8,Scandinavia,SCA
2021.0,2022.0,2793.73515,scandinavia,-2.4255083424878463,0.6364868968277927,-0.8708079442592027,0.2125148760206184,8,Scandinavia,SCA
2022.0,2023.0,2785.77285,scandinavia,-1.4723308948231677,0.873194474676976,-0.5301082528527918,0.2959321300617251,8,Scandinavia,SCA
2023.0,2024.0,2777.81055,scandinavia,-3.1568268459350413,0.8714005955469484,-1.1398638483122103,0.2914766887650764,8,Scandinavia,SCA
2000.0,2001.0,51612.6368,russian_arctic,8.519843072055021,16.83852313593046,0.1655695201874821,0.3272558751828727,9,Russian Arctic,RUA
2001.0,2002.0,51571.3632,russian_arctic,-10.13503584712864,14.884953959372003,-0.1971158374278154,0.2892132239895944,9,Russian Arctic,RUA
