feature,importance
inter_center_dist_d1_rstd15,0.004507000228983152
d_Tail_base_Tail_end_a2,0.004486887136590608
d_Ear_right_Lat_right_a2,0.004462215790372747
inter_center_dist_d1,0.00440994997744393
d_Ear_left_Tail_end_a1,0.004325987853235621
angvel_a1_rstd15,0.004295327361836991
d_Ear_right_Tail_base_a1,0.004215621894659642
d_Nose_Tail_base_a2,0.004161970553617026
d_Lat_left_Tail_end_a1,0.004098295081742666
d_Ear_right_Lat_left_a2,0.004086279338946806
d_Ear_left_Lat_left_a2,0.004052000141628929
d_Ear_right_Lat_right_a1,0.004017872933053536
d_inter_Tail_base_rstd15,0.003751160448008997
prob_Tail_end_1,0.0036643955406341702
d_Nose_Tail_end_a1,0.0036504651722456634
d_Center_Lat_left_a1,0.0036256993704605078
inter_center_dist_rstd15,0.0036209656325197556
d_Nose_Lat_right_a2,0.003579000083793184
d_Nose_Ear_right_a2,0.0034655691149667106
d_Nose_Lat_left_a1,0.003458790643554783
d_Ear_left_Ear_right_a2,0.0034327702348589334
bbox_diag_a2,0.0033997062244594833
d_Nose_Tail_base_a1,0.0033879835419083452
prob_mean_animal_1,0.00333049889403565
d_Nose_Tail_end_a2,0.0033005221448966907
prob_Ear_left_2,0.0032925317411177804
d_Lat_left_Tail_end_a2,0.003200018696158889
vel_Nose_a1_rstd15,0.0031973325855919497
d_Ear_right_Center_a1,0.0031694038847666075
d_Nose_Center_a2,0.0031486377842269756
vel_Nose_a1_rmean15,0.003136083704479425
prob_Lat_right_2,0.0031316538034789156
d_Nose_Ear_left_a2,0.0031134931496655887
d_Ear_left_Tail_end_a2,0.003091068649386128
d_Lat_left_Lat_right_a2,0.0030905353556372117
d_inter_Center_rstd15,0.0030843797932035124
d_Center_Tail_end_a2,0.0030331531883162474
acc_Tail_end_a1,0.002939914903873787
d_Ear_left_Lat_right_a2,0.002928150899624015
d_inter_Nose_rstd15,0.002758796648500486
vel_Ear_right_a2,0.002675637812698956
d_Lat_left_Lat_right_a1,0.0026687574675749444
angvel_a1,0.0026486889587032827
acc_Ear_left_a2,0.0026330363438881533
acc_Ear_right_a2,0.0025882719457238023
d_Center_Lat_right_a2,0.002469990084751536
vel_Tail_base_a2,0.002370947241873357
vel_Nose_a2,0.0023605024229026244
d_Ear_left_Lat_right_a1,0.0023542328170095194
d_Ear_left_Tail_base_a1,0.0023518024914517587
d_Nose_Lat_right_a1,0.0023240538611125866
acc_Nose_a2,0.0023179475453768764
prob_Lat_left_2,0.0022730659049959292
d_Ear_left_Ear_right_a1,0.0022528703939153254
d_Ear_left_Center_a1,0.0022015011654435
vel_Tail_base_a1,0.00217882382445624
vel_Center_a2,0.0021316795071711836
vel_Lat_right_a2,0.002057179717085929
d_Center_Lat_left_a2,0.0020454643597416456
d_Ear_right_Lat_left_a1,0.0019499643198265016
acc_Tail_base_a2,0.0018709222390140743
vel_Tail_end_a1,0.0018490190160325702
prob_Lat_left_1,0.0018334004348450079
acc_Lat_right_a1,0.001822228189604051
vel_Ear_right_a1,0.0018172444643381896
vel_Lat_right_a1,0.0018104520282510566
acc_Tail_base_a1,0.001808793857491391
prob_Ear_left_1,0.0017837027698180768
d_Center_Tail_base_a1,0.0017760756181053427
d_Ear_left_Lat_left_a1,0.0017478798331920932
prob_mean_animal_2,0.0017415308749498943
prob_Center_2,0.0017055962330677966
vel_Center_a1,0.001705507361376
vel_Ear_left_a1,0.0016989589099805022
prob_Center_1,0.0016948923376993563
acc_Center_a2,0.001682127542228721
vel_Lat_left_a1,0.0016557376483564584
vel_Tail_end_a2,0.0016507741321146018
vel_Ear_left_a2,0.0016442966020905937
acc_Lat_left_a1,0.0014902079111872612
acc_Tail_end_a2,0.0014656359783916826
vel_Lat_left_a2,0.0014616259168551506
acc_Nose_a1,0.0014546454902902382
prob_Nose_2,0.0014402640134603864
inter_center_dist_d2,0.0014347562538187804
prob_Tail_end_2,0.0014274351563421032
prob_Tail_base_2,0.001423283969111748
prob_Lat_right_1,0.0013774927751851232
vel_Nose_a1,0.0012551331141991923
acc_Lat_left_a2,0.001215668239280358
acc_Ear_right_a1,0.0011702581082008794
acc_Lat_right_a2,0.0011425689756990574
acc_Center_a1,0.0010645552344160252
acc_Ear_left_a1,0.0010523453741529507
prob_Ear_right_1,0.0008391094339287161
prob_Nose_1,0.0007966149138869992
