hex_id,lat,lon,theo_pv,theo_wind,ocean_dist_km,road_dist_km,waterbody_dist_km,grid_dist_km,scenario,scenario_name,africa_wacc,europe_wacc,lcoh_production,water_cost,nh3_conversion,transport_to_port,shipping,reconversion,total_delivered,eu_benchmark,cost_advantage,competitive,pv_share,wind_share,effective_cf,electricity_cost,electrolyzer_cost,h2_storage_cost,battery_cost,pv_lcoe,wind_lcoe
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,273.7284282691712,99.74497943275716,12.333549958945614,239.8470072441541,baseline,Baseline (High Risk),0.1,0.07,2.6592906706740127,0.026657786397298974,1.0510979360302342,0.08211852848075135,0.5912496645348074,0.8028631033239937,5.213277689441098,8.333126572089558,3.1198488826484603,True,0.8,0.19999999999999996,0.6,0.9082232599285591,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.011406713999344424,0.04293376790804737
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,394.8072979684844,97.18192517565193,168.7834224864133,123.16434205101056,baseline,Baseline (High Risk),0.1,0.07,2.5353484669851687,0.029922929957035226,1.0443082608845613,0.11844218939054532,0.7045037101298056,0.8028631033239937,5.235388660671111,8.333126572089558,3.097737911418447,True,0.8,0.19999999999999996,0.6,0.784281056239715,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.01064344307621418,0.033901278183564344
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,96.43125291441224,38.73952824590312,192.0226579459201,196.7701306763201,baseline,Baseline (High Risk),0.1,0.07,2.6996383771815924,0.029712427348102064,1.0533082228567228,0.02892937587432367,0.5282389603094041,0.8028631033239937,5.142690466894139,8.333126572089558,3.1904361051954186,True,0.8,0.19999999999999996,0.6,0.9485709664361387,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.01232547414371196,0.04319302214454765
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,146.5424160760417,114.39502801329964,36.23973410647223,25.268849980997448,baseline,Baseline (High Risk),0.1,0.07,2.5796325243614238,0.0271467669551001,1.0467341848617722,0.0439627248228125,0.5734620617410621,0.8028631033239937,5.073801366066164,8.333126572089558,3.2593252060233944,True,0.8,0.19999999999999996,0.6,0.8285651136159697,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.011382713695948775,0.03526232311155149
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,352.0581288261181,35.61922273867412,46.40018113385423,124.23129105534927,baseline,Baseline (High Risk),0.1,0.07,2.5006654768771392,0.027347200246687596,1.0424082927630869,0.10561743864783542,0.544287444595683,0.8028631033239937,5.023188956454426,8.333126572089558,3.309937615635132,True,0.7458525918337535,0.2541474081662465,0.6,0.7495980661316854,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.010728446845820253,0.026035222288590516
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,437.6036274668256,62.29179837857403,128.63872419830963,125.22321361685762,baseline,Baseline (High Risk),0.1,0.07,2.868888531819001,0.029134530619537486,1.0625799118709656,0.13128108824004767,0.6374170842777227,0.8028631033239937,5.5321642501512684,8.333126572089558,2.8009623219382895,True,0.8,0.19999999999999996,0.6,1.1178211210735471,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.012123371695511325,0.06050497236854061
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,230.32612192903065,31.45984577754473,290.0384140822386,234.7674814688708,baseline,Baseline (High Risk),0.1,0.07,2.526544258189688,0.03226192981404013,1.0438259577153675,0.06909783657870919,0.4952235328319454,0.8028631033239937,4.969816618453743,8.333126572089558,3.363309953635815,True,0.7639738879968465,0.2360261120031535,0.6,0.7754768474442345,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.010956067254621532,0.028611925609696196
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,73.31490112255034,112.38918483582664,180.83255320414,145.07337283213846,baseline,Baseline (High Risk),0.1,0.07,2.636669235334189,0.02913156672347917,1.0498587116763423,0.0219944703367651,0.5131258950794928,0.8028631033239937,5.053642982474262,8.333126572089558,3.279483589615296,True,0.7386567779425457,0.2613432220574543,0.6,0.8856018245887352,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.012748467460468597,0.030053279039951905
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,16.13196659160868,20.58833029226016,280.2418503720623,121.00490325895368,baseline,Baseline (High Risk),0.1,0.07,2.643784622149356,0.02794150705485805,1.0502484995256214,0.004839589977482604,0.5396038083675934,0.8028631033239937,5.069281130398904,8.333126572089558,3.2638454416906537,True,0.8,0.19999999999999996,0.6,0.8927172114039023,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.012214603103125547,0.0381902205626758
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,111.04865319949631,6.344363707687149,242.2864701058264,70.40903745751393,baseline,Baseline (High Risk),0.1,0.07,2.7953533488969504,0.030164429797187663,1.0585515826258942,0.03331459595984889,0.6743141443418538,0.8028631033239937,5.394561204945729,8.333126572089558,2.9385653671438288,True,0.8,0.19999999999999996,0.6,1.0442859381514966,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.01224666405007562,0.05284140557564604
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,68.00177582606926,52.77655014036152,142.877572458811,86.23440434892528,baseline,Baseline (High Risk),0.1,0.07,2.7039053902441834,0.02912187414066979,1.0535419740058476,0.020400532747820777,0.6115259222168383,0.8028631033239937,5.221358796679354,8.333126572089558,3.111767775410204,True,0.7292119448789092,0.27078805512109083,0.6,0.9528379794987295,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.01382816421723644,0.031384457831239804
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,308.1698163896573,119.0926921226446,236.50521752939528,132.56473860552677,baseline,Baseline (High Risk),0.1,0.07,2.5823862878861146,0.03135279321855799,1.0468850387211048,0.09245094491689718,0.7091222078952549,0.8028631033239937,5.265060375961923,8.333126572089558,3.068066196127635,True,0.8,0.19999999999999996,0.6,0.831318877140661,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.010914644421563336,0.0374031190046302
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,63.60630203655369,107.10959468433477,10.261851273211382,112.53330777473644,baseline,Baseline (High Risk),0.1,0.07,2.61742488645875,0.026607422423613965,1.0488044874220903,0.019081890610966105,0.683625501830566,0.8028631033239937,5.19840729206998,8.333126572089558,3.134719280019578,True,0.7458703004753138,0.2541296995246862,0.6,0.8663574757132962,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.012399367571703694,0.030092273120128406
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,232.78516991307853,90.08435431537696,37.19747904589181,10.294959570680955,baseline,Baseline (High Risk),0.1,0.07,2.5783230639597234,0.027166665087763005,1.0466624513401865,0.06983555097392355,0.5616040877132796,0.8028631033239937,5.08645492239887,8.333126572089558,3.246671649690688,True,0.775878672721364,0.22412132727863598,0.6,0.8272556532142697,0.7192994517136386,0.46430792574415936,0.5674600332876558,0.011603997720979265,0.03181225224788113
hex_000,-19.71252741732844,21.42667018270944,0.6634168884306757,0.6221119988358864,401.9486959865509,99.3287389791286,209.80741851465152,148.1040023836202,moderate_derisking,Moderate De-risking,0.08,0.06,2.3354000056929323,0.03078452225337188,0.9124234703872729,0.12058460879596526,0.5406255272563162,0.7573603092736437,4.697178443659502,7.783901979003805,3.086723535344303,True,0.7160653292212733,0.2839346707787267,0.6,0.7848205611583791,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.011475726372195202,0.02496405843477509
hex_001,-23.73345872297537,24.54513625407894,0.8468278354591481,0.6169796764044917,403.1165214670598,107.64313184893224,176.4293997201662,164.2124173809309,moderate_derisking,Moderate De-risking,0.08,0.06,2.1953495721320007,0.030060641303414883,0.9047513706537827,0.12093495644011792,0.6179511292879879,0.7573603092736437,4.626407979090948,7.783901979003805,3.157493999912857,True,0.7785103769422614,0.22148962305773856,0.6,0.6447701275974476,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.008990246143946997,0.025171721023971055
hex_002,-18.69682496106341,15.561555013934129,0.5817130228384195,0.649807766345918,238.2976785700376,17.689641590834682,63.933817239716994,25.688858679272823,moderate_derisking,Moderate De-risking,0.08,0.06,2.403326021464111,0.02773230402072099,0.9161445239695053,0.07148930357101127,0.5210927877127579,0.7573603092736437,4.69714525001175,7.783901979003805,3.0867567289920554,True,0.6723533926079319,0.3276466073920681,0.6,0.8527465769295578,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.013087536952801345,0.023900053363853372
hex_003,-20.631583651287634,16.186435884488162,0.7165114970014225,0.5352271773235865,149.00878280554892,66.93030108114688,242.2167352237675,106.87281353179937,moderate_derisking,Moderate De-risking,0.08,0.06,2.3100394444570194,0.03052999533888905,0.9110341940376602,0.044702634841664673,0.5582996856016853,0.7573603092736437,4.611966263550562,7.783901979003805,3.1719357154532437,True,0.7724130057639995,0.22758699423600048,0.6,0.759459999922466,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.010625357323901356,0.029016539050901825
hex_004,-27.86987182534821,17.57378135786131,0.7662753065105006,0.486505253193377,349.6854701288347,13.920513195117785,216.0451032366615,15.195472596163658,moderate_derisking,Moderate De-risking,0.08,0.06,2.2855185891021033,0.030907342239357195,0.909690917597523,0.10490564103865041,0.6974975351028502,0.7573603092736437,4.785880334354127,7.783901979003805,2.998021644649678,True,0.8,0.19999999999999996,0.6,0.7349391445675502,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.00993532039678126,0.03192245138150797
hex_005,-17.292531780358928,13.65259902718,0.8086222331359278,0.5380422683640402,301.13095579381485,80.99657107173759,223.0002811550848,126.02775071490714,moderate_derisking,Moderate De-risking,0.08,0.06,2.232816677989179,0.03104476753926015,0.9068038553591331,0.09033928673814445,0.49408714962228717,0.7573603092736437,4.5124520465216476,7.783901979003805,3.2714499324821578,True,0.8,0.19999999999999996,0.6,0.682237233454626,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.00941501528198004,0.028864721612179886
hex_006,-19.866323576115764,12.818901074696605,0.8211226579792855,0.2968998349062955,174.40940070443244,34.46682027684199,43.66203670940741,85.8159970215324,moderate_derisking,Moderate De-risking,0.08,0.06,2.4673639254546806,0.027317087087303914,0.9196525829854423,0.05232282021132973,0.543583145694534,0.7573603092736437,4.767599870706934,7.783901979003805,3.0163021082968715,True,0.8,0.19999999999999996,0.6,0.9167844809201275,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.009271685062325544,0.052308686183053496
hex_007,-19.567228336676557,17.65986896716307,0.8293347235199925,0.3329331291365369,51.56533394706672,79.4712935283363,41.50737207685166,40.40842627218149,moderate_derisking,Moderate De-risking,0.08,0.06,2.405538390330276,0.027261711094563323,0.916265719699907,0.015469600184120014,0.5378313141668569,0.7573603092736437,4.659727044749367,7.783901979003805,3.1241749342544383,True,0.8,0.19999999999999996,0.6,0.8549589457957232,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.009179876913884048,0.046647326242936674
hex_008,-27.46263640789345,14.176730886712376,0.7151274927751562,0.3515950581468396,338.58742899357145,87.51235910013904,278.63095254691973,30.333727092025157,moderate_derisking,Moderate De-risking,0.08,0.06,2.440286026867506,0.03224699851652276,0.9181692292160036,0.10157622869807142,0.6896660847671818,0.7573603092736437,4.9393048773389285,7.783901979003805,2.844597101664877,True,0.8,0.19999999999999996,0.6,0.889706582332953,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.010645920845218095,0.044171383903318956
hex_009,-23.5953687452532,20.377395925555145,0.7037648207335433,0.4004129758597777,125.48262700606044,92.4690515382012,122.28556717835748,148.97292018353946,moderate_derisking,Moderate De-risking,0.08,0.06,2.392108380196385,0.02895585313602945,0.9155300106089089,0.03764478810181813,0.6152955527933308,0.7573603092736437,4.746894894110116,7.783901979003805,3.0370070848936894,True,0.8,0.19999999999999996,0.6,0.8415289356618317,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.010817805121870484,0.03878605646724214
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,422.19778623486286,13.82117256875169,93.77986407537722,46.7952772915371,moderate_derisking,Moderate De-risking,0.08,0.06,2.203716238656236,0.028326371651910688,0.9052097048293986,0.12665933587045886,0.6336619944078659,0.7573603092736437,4.654933954689514,7.783901979003805,3.1289680243142914,True,0.778101093096951,0.22189890690304903,0.6,0.6531367941216828,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.009108892859330028,0.0254611517361667
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,116.02705300250128,110.00540957137534,149.13229337870234,231.6544290023153,moderate_derisking,Moderate De-risking,0.08,0.06,2.3624314488279192,0.02951477281872178,0.9139042792816028,0.03480811590075038,0.5053619256503227,0.7573603092736437,4.60338085175296,7.783901979003805,3.180521127250845,True,0.8,0.19999999999999996,0.6,0.8118520042933662,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.010416620175118005,0.03749700606680793
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,64.01349026105385,28.395464916490816,200.5449427652568,147.35997922659678,moderate_derisking,Moderate De-risking,0.08,0.06,2.4167943825671894,0.028906860116524387,0.9168823339641065,0.01920404707831615,0.5706465107506159,0.7573603092736437,4.709794443750396,7.783901979003805,3.0741075352534093,True,0.7578806768082647,0.24211932319173535,0.6,0.8662149380326365,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.012231373735017682,0.031484305649853876
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,375.6895757349587,5.452094184965394,286.9088608288561,89.98310211103508,moderate_derisking,Moderate De-risking,0.08,0.06,2.3183760837434866,0.03240086374467513,0.9114908832918215,0.1127068727204876,0.5293627046298084,0.7573603092736437,4.661697717403923,7.783901979003805,3.122204261599882,True,0.6608365482798984,0.33916345172010165,0.6,0.7677966392089335,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.011957804503241728,0.020849468092639958
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,77.44509931477738,67.02744385758652,89.50163693020623,149.7742954129471,moderate_derisking,Moderate De-risking,0.08,0.06,2.376296577728749,0.028264800368550842,0.9146638246042424,0.023233529794433213,0.6169044156552314,0.7573603092736437,4.71672345742485,7.783901979003805,3.0671785215789553,True,0.7699342821972968,0.23006571780270324,0.6,0.8257171331941956,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.011569235591330069,0.03127603440820337
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,88.8780555894052,45.13975177963021,277.818486647048,10.586948402275889,moderate_derisking,Moderate De-risking,0.08,0.06,2.219759841933186,0.029130449247504058,0.906088589109123,0.026663416676821556,0.6667910642035132,0.7573603092736437,4.605793670443791,7.783901979003805,3.178108308560014,True,0.747621928586724,0.25237807141327595,0.6,0.6691803973986331,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.009519867020285074,0.023508625003482473
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,273.7284282691712,99.74497943275716,12.333549958945614,239.8470072441541,moderate_derisking,Moderate De-risking,0.08,0.06,2.3477309940733466,0.02663959103160056,0.9130989739916646,0.08211852848075135,0.5912496645348074,0.7573603092736437,4.718198061385814,7.783901979003805,3.0657039176179914,True,0.8,0.19999999999999996,0.6,0.7971515495387933,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.009961746368552862,0.037883063610729406
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,394.8072979684844,97.18192517565193,168.7834224864133,123.16434205101056,moderate_derisking,Moderate De-risking,0.08,0.06,2.238652250657018,0.029907169469617283,0.9071235337376382,0.11844218939054532,0.7045037101298056,0.7573603092736437,4.755989162658268,7.783901979003805,3.0279128163455375,True,0.8,0.19999999999999996,0.6,0.6880728061224648,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.009295164270750488,0.029913150894736142
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,96.43125291441224,38.73952824590312,192.0226579459201,196.7701306763201,moderate_derisking,Moderate De-risking,0.08,0.06,2.3829916050426214,0.029536411731738512,0.9150305847488879,0.02892937587432367,0.5282389603094041,0.7573603092736437,4.642087246980619,7.783901979003805,3.141814732023186,True,0.8,0.19999999999999996,0.6,0.8324121605080682,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.010764120788762785,0.03811181932473349
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,146.5424160760417,114.39502801329964,36.23973410647223,25.268849980997448,moderate_derisking,Moderate De-risking,0.08,0.06,2.277452684955655,0.027130108160391308,0.9092490594791374,0.0439627248228125,0.5734620617410621,0.7573603092736437,4.588616948432702,7.783901979003805,3.195285030571103,True,0.8,0.19999999999999996,0.6,0.7268732404211019,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.009940786350162859,0.031114083263272405
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,352.0581288261181,35.61922273867412,46.40018113385423,124.23129105534927,moderate_derisking,Moderate De-risking,0.08,0.06,2.2082870404799406,0.02733214708235465,0.9054600978239923,0.10561743864783542,0.544287444595683,0.7573603092736437,4.548344477903449,7.783901979003805,3.235557501100356,True,0.7458525918337535,0.2541474081662465,0.6,0.6577075959453876,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.009369400022890436,0.02297245338891597
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,437.6036274668256,62.29179837857403,128.63872419830963,125.22321361685762,moderate_derisking,Moderate De-risking,0.08,0.06,2.532406192630427,0.029112252513433134,0.9232156619990288,0.13128108824004767,0.6374170842777227,0.7573603092736437,5.010792588934303,7.783901979003805,2.7731093900695027,True,0.8,0.19999999999999996,0.6,0.981826748095874,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.01058762006037124,0.053387201466033506
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,230.32612192903065,31.45984577754473,290.0384140822386,234.7674814688708,moderate_derisking,Moderate De-risking,0.08,0.06,2.2309507762835077,0.03211781628058108,0.906701639438662,0.06909783657870919,0.4952235328319454,0.7573603092736437,4.491451910687049,7.783901979003805,3.2924500683167564,True,0.7639738879968465,0.2360261120031535,0.6,0.6803713317489545,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.009568186174705498,0.025246034781270955
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,73.31490112255034,112.38918483582664,180.83255320414,145.07337283213846,moderate_derisking,Moderate De-risking,0.08,0.06,2.3276357060009514,0.02896708746558857,0.9119981344559016,0.0219944703367651,0.5131258950794928,0.7573603092736437,4.561081602612343,7.783901979003805,3.2228203763914625,True,0.7386567779425457,0.2613432220574543,0.6,0.7770562614663984,0.6431673867339316,0.39481311348393217,0.5125989443166894,0.011133530606293473,0.02651782820505954
