candidate_id,score,hidden_label
89,0.32143239037816296,0
969,0.32142300101008525,0
460,0.3212090284480642,0
70,0.3205664791602791,0
711,0.3192793710896092,0
562,0.3191881663702889,0
374,0.31915770445822944,0
973,0.31873109273979894,0
804,0.31843166278077245,0
850,0.31837029193330885,0
182,0.31821156280238205,0
680,0.3166797230732594,0
777,0.3148785666553338,0
524,0.3148549451617025,0
451,0.31444948129991057,0
411,0.31372378435314424,0
362,0.3128761198679163,0
955,0.3124379163495368,0
449,0.3122745059608854,0
594,0.31178042687190854,0
95,0.31167352958525796,0
472,0.3116627558155236,0
601,0.3112940493256048,0
321,0.31078654462209737,0
53,0.310736541713826,0
989,0.3102988127000906,0
708,0.309232690442185,0
847,0.3078211716787851,0
301,0.30779630625313104,0
341,0.30747479639911535,0
262,0.3073594216298506,0
554,0.3073275849458158,0
824,0.3072321552388818,0
617,0.3060480206054013,0
194,0.30586373782449255,0
783,0.30553959467215297,0
566,0.3053041960836491,0
761,0.3045323990747074,0
496,0.3037277476622225,0
111,0.3027870691847458,0
388,0.30203287886453245,0
265,0.3015552270873618,0
306,0.30093622259179453,0
223,0.30079534999505875,0
360,0.30049292109916714,0
682,0.29982019806728427,0
983,0.29955529303671696,0
703,0.29918456973861196,0
645,0.29915581178151074,0
202,0.2991504910643062,0
646,0.2990448495605046,0
107,0.2990218607977299,0
917,0.29832535871792376,0
408,0.2949364039038484,0
998,0.294742083948901,0
328,0.29452871819987314,0
556,0.2944634673403168,0
884,0.2944290630113499,0
968,0.2937169154388868,0
171,0.29366978281956835,0
672,0.2932123492744984,0
797,0.29095140730216174,0
713,0.2907467988159511,0
474,0.29058921368930113,0
563,0.29028949417163546,0
587,0.2895501686657878,0
807,0.28949759059681157,0
809,0.28738136847555795,0
225,0.28691399512859395,0
940,0.2868849062736185,0
596,0.2855828569471085,0
588,0.2854023066533506,0
401,0.2848932701331802,0
808,0.2848894672743765,0
365,0.28431399204212826,0
446,0.28411027910761655,0
559,0.28366376294057455,0
188,0.283564037481919,0
611,0.2833396810609234,0
469,0.28311990436684187,0
276,0.2830146497538297,0
574,0.28280903643500854,0
978,0.2823463019441941,0
789,0.2820176669251541,0
717,0.2815024391103929,0
125,0.2807975718864256,0
598,0.28070691643673595,0
802,0.27995721896935544,0
232,0.2798492804348385,0
943,0.2797050505233021,0
82,0.27936246941993714,0
97,0.27853520684298017,0
734,0.27794656906781734,0
233,0.2775658295585503,0
161,0.27722568656050434,0
426,0.27721329421878477,0
641,0.2771593470287047,0
285,0.27681978845474203,0
865,0.27567127892399024,0
333,0.27467238323611665,0
873,0.27433619096282996,0
621,0.27375879686447463,0
790,0.27367996438598213,0
603,0.2731773476983812,0
887,0.27302499526181295,0
622,0.27227664085615977,0
736,0.2716311367920016,0
355,0.27154351292636264,0
352,0.27091753154934783,0
178,0.2708352498898123,0
558,0.2696726809548462,0
914,0.2687996527451937,0
580,0.2679388222831402,0
766,0.2677772680700948,0
656,0.2664122841780675,0
116,0.26637747409441087,0
340,0.26630570404674403,0
214,0.2663018628472118,0
879,0.2654978007917005,0
724,0.26546845432570637,0
278,0.2650557222788627,0
526,0.2650011629603934,0
480,0.2641506715127801,0
557,0.2640252452666521,0
550,0.26298258726156015,0
532,0.2627461866493406,0
569,0.26274292682767475,0
855,0.26082520534823705,0
667,0.26063965898955144,0
376,0.26037026831365184,0
396,0.2602994791578673,0
263,0.26019865800342923,0
296,0.2601684514855261,0
354,0.2600235523620314,0
952,0.2599357989247777,0
679,0.2597582158072974,0
404,0.2594552914361492,0
813,0.2590565409624678,0
564,0.25893978716197086,0
358,0.2589229328102448,0
106,0.2587565524490579,0
653,0.2586528494836775,0
60,0.2584394054545453,0
630,0.2577872271302751,0
230,0.25735710848491633,0
119,0.25698442776471014,0
325,0.256800516277653,0
912,0.2562126716459221,0
898,0.2555693672511422,0
400,0.2545468780851099,0
102,0.2529673913997112,0
420,0.2529377669266341,0
482,0.2523946459810168,0
257,0.2520677272757851,0
880,0.2515583463770841,0
541,0.25113766896000694,0
842,0.2507522890878799,0
922,0.2507449738460067,0
551,0.2500506450868738,0
132,0.24833316906187197,0
62,0.24781757757161632,0
767,0.24707356609024808,0
905,0.24693968199002186,0
889,0.24686595859217916,0
671,0.2463625836410818,0
382,0.2462897329969058,0
589,0.24543335236435435,0
295,0.2454208022729113,0
315,0.24534321151974361,0
871,0.24533531562293362,0
803,0.2448010162579976,0
816,0.24461441298191383,0
906,0.24429482544969985,0
822,0.24289593590934924,0
753,0.2428746658625614,0
548,0.24283595497623583,0
540,0.2428110427003974,0
120,0.24250290800766705,0
280,0.24165042948643425,0
994,0.24158767777885742,0
770,0.24158442531506866,0
243,0.2413476118575772,0
732,0.24115071692923687,0
52,0.24043227202800488,0
658,0.24020118413231403,0
169,0.24000185820096476,0
923,0.2395774787094453,0
307,0.23945707816349165,0
535,0.23939698191996925,0
947,0.23938482746140954,0
666,0.23885122163248515,0
363,0.23781347649719728,0
299,0.23760250563991722,0
455,0.2372737237322597,0
483,0.23695610711241216,0
258,0.236719893818688,0
253,0.23659678685828303,0
215,0.2362140245458616,0
346,0.2358389912484885,0
217,0.23539486692783054,0
260,0.23537603661774853,0
805,0.235322624582175,0
916,0.23500691437556717,0
114,0.23494015881260638,0
948,0.2341794881742086,0
727,0.2331630371587851,0
185,0.23311101800722714,0
987,0.23251453651887227,0
870,0.23215396400292593,0
149,0.23186544356785638,0
153,0.23111427388588793,0
439,0.23049114120495448,0
326,0.229715936134736,0
533,0.2293795615523305,0
94,0.2292440615059723,0
286,0.2292222957716271,0
270,0.22896983991922207,0
86,0.22838699447460326,0
210,0.22826324558934816,0
238,0.22803583778166045,0
613,0.22791736396895798,0
892,0.22704409809671747,0
246,0.22699384061391073,0
168,0.22671785140232176,0
90,0.2266198941786095,0
982,0.22626091432826415,0
687,0.22620834807062123,0
835,0.22585582034674856,0
743,0.2258521759210939,0
632,0.22575613749751897,0
509,0.22567354463791828,0
481,0.22565306874268812,0
944,0.22553709193422145,0
179,0.2252693391325679,0
826,0.22460996848531048,0
514,0.22458572686508518,0
458,0.22449382054257724,0
357,0.2243756481755879,0
625,0.22437367230795408,0
452,0.22337918898962056,0
436,0.2232552924489698,0
629,0.22322390349381904,0
910,0.2231433606781972,0
430,0.2230672926880497,0
142,0.22283334222316528,0
259,0.222515349562672,0
602,0.22228035340505883,0
592,0.2221492871743149,0
379,0.22214680069244183,0
750,0.22214214237826435,0
302,0.2218155823937594,0
522,0.2217889787309001,0
463,0.2217096432015368,0
279,0.22141182882334523,0
224,0.2214041920208954,0
519,0.2209025018333251,0
136,0.22078731315997102,0
513,0.2207216560488135,0
56,0.22068757517908183,0
310,0.22063938195421456,0
751,0.22035742863316973,0
759,0.22025683608532745,0
967,0.220078854055732,0
739,0.21977397216821618,0
970,0.21909802226477465,0
848,0.2189752993861032,0
113,0.21891461539378215,0
242,0.21845302791757729,0
755,0.21827049628776513,0
359,0.21824424150535537,0
510,0.21823238990317223,0
864,0.21812533453625924,0
237,0.21747168533562145,0
820,0.2174454421902948,0
988,0.21693961266286235,0
511,0.2168691300833362,0
934,0.21643538672853274,0
73,0.21637983040618755,0
454,0.21571030595355303,0
583,0.2155305217841689,0
525,0.2154518231142292,0
737,0.2146712396752226,0
883,0.21444566988643302,0
801,0.21440028038106101,0
697,0.2143967649216679,0
122,0.21339462465712283,0
83,0.21309213768789628,0
669,0.21257912712575164,0
616,0.21256488344707075,0
389,0.21151026926929006,0
890,0.2115071843476546,0
517,0.21082153623150918,0
269,0.2107330633214176,0
193,0.21030082412273238,0
678,0.21021140706804406,0
552,0.21018120349497868,0
985,0.21015809934953844,0
173,0.2099935508104535,0
572,0.2093843508592326,0
370,0.20900854023115614,0
184,0.20879788925601914,0
147,0.20842773975115816,0
450,0.208302439769527,0
860,0.20796016833540373,0
542,0.20787661292054582,0
628,0.20770257719755614,0
138,0.20761862476411092,0
993,0.2074836033420225,0
811,0.20695099474747922,0
220,0.20666832087675496,0
417,0.20543640844299918,0
108,0.20530315077319386,0
380,0.20524895290809772,0
283,0.20504377312647842,0
527,0.204388394964106,0
843,0.20399360196649693,0
635,0.2039549185968207,0
927,0.20360301827056196,0
54,0.2035705024508951,0
395,0.2032270434512672,0
712,0.20282479778845477,0
65,0.20253256380737047,0
343,0.20245802371079968,0
84,0.20238020808479884,0
636,0.20225687806402637,0
792,0.20204833542791187,0
331,0.20159733255094717,0
298,0.20149594039878754,0
353,0.20125640020548427,0
109,0.2011697537645497,0
764,0.20099777040754568,0
164,0.20080694124482212,0
903,0.19931470511176075,0
314,0.19905519079854303,0
690,0.19895801269874153,0
313,0.1981860383799216,0
447,0.19818037908199157,0
976,0.19798418051523198,0
700,0.1972758502514454,0
317,0.19704423072488725,0
530,0.19678135939456426,0
760,0.1965875209319532,0
649,0.19640560050020317,0
895,0.19624715517152316,0
584,0.19618705691152843,0
992,0.1958733729261658,0
216,0.19558757000653085,0
78,0.19497264392749053,0
297,0.1947190773625769,0
330,0.1938643206627986,0
812,0.1936956914630703,0
561,0.19367559183779903,0
282,0.1922914135291433,0
546,0.19224194823796634,0
137,0.19165172189587515,0
888,0.1910909926108429,0
869,0.19085014616231696,0
819,0.1906197788791064,0
500,0.19004178418978235,0
244,0.18929966471592422,0
752,0.18922820154250294,0
781,0.18894081899963716,0
538,0.18879049470950138,0
414,0.18860112901347437,0
356,0.18817169786501736,0
155,0.18801095976814824,0
183,0.18773853536525265,0
81,0.18748474562893788,0
100,0.1873732371203988,0
433,0.18735772164792558,0
597,0.18668364221644354,0
323,0.18609652342057242,0
738,0.18609162651303915,0
959,0.18545984377564717,0
479,0.1851637355016605,0
151,0.1842640635996847,0
76,0.1841901211688923,0
719,0.1837728270185925,0
609,0.18311771250081282,0
681,0.18311360818011363,0
391,0.18251960800011074,0
92,0.1824182627601591,0
715,0.18221915246484144,0
991,0.18219917637579702,0
721,0.18217960426427368,0
308,0.18153454209861883,0
659,0.18082112365376868,0
689,0.1806679482708795,0
493,0.18032846856024673,0
936,0.17977737173209934,0
684,0.17936003640507836,0
605,0.17888403653843982,0
701,0.1787021318263416,0
77,0.17839937482600574,0
786,0.17816941155083107,0
579,0.178081650415025,0
372,0.17801120763528097,0
544,0.1776954875848604,0
757,0.1776870813363274,0
154,0.1774626424452262,0
402,0.17720957694384645,0
694,0.17706498478195043,0
422,0.17639859917265233,0
413,0.17628187664948824,0
390,0.1755663114036526,0
289,0.17547975731744614,0
312,0.1750447854427514,0
508,0.1748880603338622,0
997,0.17394265155103333,0
505,0.17376645869890542,0
841,0.1721752277089556,0
543,0.17059558185397683,0
950,0.17036768482397763,0
939,0.1702061845310529,0
80,0.1700765080397986,0
754,0.1690699137776721,0
886,0.16877409320082598,0
662,0.1685157666337968,0
553,0.16851132476791955,0
180,0.16823967161329423,0
87,0.1678986287835813,0
198,0.1662135289074414,0
925,0.16600505843328153,0
429,0.16573080526124212,0
240,0.1655728662185484,0
72,0.16515621890666865,0
61,0.16513693928462186,0
274,0.16509827337472838,0
845,0.1650699191536003,0
830,0.16496891218780613,0
387,0.16363293411480606,0
647,0.16343759969754665,0
838,0.16341279566293893,0
857,0.1628929161366885,0
834,0.1621900136169679,0
867,0.161521367166179,0
946,0.16109928904695053,0
863,0.15983614745412306,0
428,0.15977638200040573,0
731,0.15973754995970013,0
351,0.1594160278922651,0
177,0.15900534136461347,0
181,0.15888546415278926,0
705,0.15884886410071875,0
443,0.15745624352730675,0
771,0.15719178686429003,0
918,0.1569654754017224,0
775,0.15591802475609154,0
251,0.1557838510318763,0
945,0.15495658253376693,0
431,0.15493984476796707,0
172,0.15449837107177505,0
624,0.15449422073607233,0
740,0.15443107779756307,0
141,0.15399512955777384,0
531,0.15317355276010633,0
547,0.15263434750791935,0
288,0.1522652898330894,0
152,0.15156765292959407,0
189,0.15110000493054615,0
949,0.15083140653459276,0
851,0.14894994263060746,0
64,0.14889777648962577,0
303,0.14888511293792456,0
121,0.14725603060012166,0
344,0.1469791884281738,0
606,0.14602000407758614,0
612,0.14586747464678712,0
859,0.14578943389346927,0
324,0.14577932470271476,0
720,0.14536862182681276,0
520,0.1449330214643788,0
741,0.1442539979234157,0
537,0.14369313242730072,0
105,0.14264789789785318,0
144,0.14234976603917238,0
165,0.1415126424491129,0
661,0.14144258235505142,0
577,0.14110575506766063,0
304,0.14110021176236767,0
931,0.14050460041122803,0
823,0.1402353925864615,0
942,0.13975229087971025,0
798,0.13966747268486643,0
419,0.13937905680578086,0
788,0.13915178505010503,0
440,0.13900613272781862,0
560,0.13848978307700097,0
227,0.13787176914286792,0
642,0.13778288957598595,0
782,0.13681246678385542,0
774,0.13618016263227367,0
159,0.13602734972475958,0
913,0.13582592076633404,0
59,0.1354072848592086,0
748,0.13529278262880165,0
769,0.13511181365044989,0
373,0.13497663544975663,0
266,0.13420540908105083,0
248,0.1331098429335713,0
150,0.1327835061215948,0
586,0.13277586961457724,0
654,0.1316734995884118,0
926,0.13108523084980744,0
821,0.12943910796358543,0
471,0.1289879368955717,0
825,0.12856414542555628,0
528,0.12818437738466226,0
688,0.12649695173175807,0
718,0.1262062886583447,0
521,0.12605926579552512,0
467,0.1259415152525406,0
170,0.12467639385761752,0
448,0.12443694672230915,0
473,0.12422795166438422,0
794,0.12414644007100505,0
677,0.12382728771634188,0
518,0.12271716683537587,0
320,0.12211618528091962,0
591,0.1218684781753547,0
377,0.12089644207550364,0
445,0.12082248901950493,0
231,0.12038355371310759,0
399,0.12022178966577485,0
143,0.1189385035515739,0
69,0.11875006876181307,0
853,0.11769392707734956,0
157,0.11704157013304313,0
470,0.116968557693772,0
957,0.11445743555305468,0
999,0.11443383988865055,0
432,0.11417969388736489,0
673,0.11391905350544526,0
104,0.11355875460230856,0
831,0.11242300230800915,0
130,0.11163041539689463,0
652,0.11042103732426788,0
318,0.11038462745843,0
350,0.11024744626343655,0
117,0.10988609319528385,0
218,0.10952781496858084,0
607,0.10901030393686623,0
506,0.10817586817140418,0
229,0.10587013861187326,0
849,0.10576821748625152,0
977,0.10556978204823655,0
683,0.10539155910308198,0
729,0.10485584094685813,0
101,0.10401013493619665,0
995,0.10394285065527895,0
337,0.10323657168474981,0
457,0.10312233897307502,0
979,0.10241331030159267,0
651,0.10236687886803289,0
980,0.10221249434224483,0
640,0.10188353238642855,0
795,0.10128620855232195,0
784,0.1011804584170092,0
657,0.1007840294991662,0
882,0.10019459232527919,0
406,0.09969307136130967,0
255,0.09830201845166087,0
349,0.09810722620148596,0
529,0.09728566163516075,0
837,0.0959744940767146,0
491,0.09541582367895429,0
634,0.09466798955997491,0
894,0.09461743918416562,0
963,0.09435872604833676,0
475,0.09400607593651394,0
221,0.09396078325308516,0
139,0.09347867481097552,0
670,0.0933111208007687,0
545,0.09328447439445206,0
441,0.09319963880114343,0
502,0.09318390093026638,0
836,0.09298500447283581,0
226,0.09149870820036884,0
327,0.0908937113724404,0
228,0.09013397618917682,0
599,0.08963667250622476,0
829,0.08892995303171505,0
487,0.08832564641219032,0
209,0.08789826177737076,0
685,0.08658181770969811,0
434,0.08623543659473315,0
112,0.08528538350968357,0
974,0.08523263427999833,0
693,0.08479118217244133,0
485,0.0845502772659994,0
264,0.0839984299373985,0
523,0.08393737963867587,0
427,0.08384687050220418,0
332,0.083709516700328,0
160,0.08242686973271099,0
115,0.08237215291312452,0
899,0.0815818253465189,0
897,0.08021888505539576,0
497,0.07939426815719805,0
281,0.07923751122419503,0
499,0.0790906482772547,0
461,0.07859238355030959,0
756,0.07815612477818337,0
453,0.07798572425779862,0
466,0.07767501804562019,0
932,0.07589591003863691,0
875,0.07584408285052766,0
335,0.0750296565907923,0
174,0.07484348909458816,0
309,0.07473252236192612,0
763,0.07407235971590972,0
85,0.07403059995885211,0
512,0.07294665218823035,0
415,0.07229600813481535,0
468,0.07187046951211953,0
124,0.07160295412677178,0
891,0.07017688510022305,0
206,0.06967523299349451,0
833,0.06926609719954113,0
383,0.06887210701647936,0
381,0.06878731766615395,0
852,0.06630522365363742,0
378,0.06612278575754918,0
254,0.06584360096330288,0
63,0.06379276610098042,0
51,0.062099553705268734,0
549,0.06142094746371998,0
730,0.06103337267446057,0
817,0.06041554430890564,0
476,0.06030060800985948,0
405,0.06012650056409963,0
175,0.059745613570852646,0
796,0.059504477815845114,0
200,0.05547697184000083,0
334,0.05542332854093204,0
424,0.054755865819570454,0
585,0.05347811122746299,0
268,0.05205288495862215,0
145,0.05111847876883613,0
435,0.049466279829969234,0
96,0.0492749456547118,0
576,0.048498318772691174,0
392,0.048039861775218906,0
935,0.04796718898611074,0
908,0.045314859334218416,0
68,0.04470610905220429,0
271,0.04454962290982087,0
488,0.04314073863380355,0
536,0.04199954160029398,0
345,0.040547650930388146,0
814,0.039782816998519155,0
534,0.039277055290817875,0
156,0.03699954422097207,0
190,0.03652437919909482,0
929,0.035804193402972084,0
492,0.035338991295181144,0
235,0.03500953357864667,0
367,0.03273522793814293,0
675,0.028857867962425815,0
393,0.02785908257468303,0
840,0.0276330496097332,0
239,0.027019064933074433,0
163,0.026436597652630872,0
810,0.026070716040379194,0
575,0.021095950368864885,0
787,0.020312080770133495,0
501,0.019120925910461134,0
639,0.018677789863447453,0
735,0.018550068539977094,0
219,0.01811078298190502,0
565,0.01799516568325213,0
643,0.01686011140932997,0
465,0.016577427250337423,0
438,0.015887961283568897,0
793,0.015333577323300263,0
133,0.014843108359191559,0
486,0.011955305146255202,0
570,0.01192499549541276,0
981,0.010578790166567098,0
779,0.00963540207277444,0
316,0.006978476975614739,0
692,0.006610935054066958,0
600,0.00047569358396229444,0
539,0.0,0
919,0.0,0
212,0.0,0
207,0.0,0
728,0.0,0
733,0.0,0
742,0.0,0
799,0.0,0
710,0.0,0
166,0.0,0
222,0.0,0
785,0.0,0
277,0.0,0
962,0.0,0
71,0.0,0
398,0.0,0
213,0.0,0
98,0.0,0
674,0.0,0
247,0.0,0
249,0.0,0
250,0.0,0
615,0.0,0
495,0.0,0
716,0.0,0
722,0.0,0
573,0.0,0
555,0.0,0
462,0.0,0
608,0.0,0
459,0.0,0
844,0.0,0
839,0.0,0
507,0.0,0
604,0.0,0
290,0.0,0
773,0.0,0
818,0.0,0
371,0.0,0
366,0.0,0
364,0.0,0
477,0.0,0
128,0.0,0
126,0.0,0
123,0.0,0
99,0.0,0
421,0.0,0
868,0.0,0
409,0.0,0
972,0.0,0
