g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42
2559.8649237588475,1704.5479138706257,1725.380616803341,1660.5246254365372,657.2942521957715,116.79569459415752,132.67506534222008,132.65741063565278,99.70487930581311,205.7391113470716,194.52390732399272,35.73257677488206,149.74901601736804,129.61792988494332,131.6636807780088,116.66635811986652,224.90348443575093,93.69354791908063,130.80658668958392,211.0322446410837,8.753073272964925e-05,8.74471502760009e-05,8.850915466418547e-05,8.756717069858436e-05,8.831617656586039e-05,571.3480427211917,370.46211362693305,701.0984915149886,337.27532297760223,793.4434694373343,686.1223857864219,399.3578419043197,302.76105969695027,707.7307153607051,653.4286730595991,664.5035851573566,685.6351744781109,337.02232700087825,479.2328654071207,357.93453089739063,0.0005139125855343562,1200.0000011405684,1200.00000113616
2137.667306931055,2261.5518635713042,1951.5721486361344,1222.3818856604294,1115.3278637710555,198.90760616436202,195.0593014369484,92.73967140665262,188.50858318640996,261.5406235035719,224.75946661370233,44.28525267971532,126.40655888564788,192.90503355370538,134.8246569357243,164.6167530902779,170.93175625425218,95.84200449124462,167.7069034191537,221.7947484580903,8.756728414892261e-05,8.7590674746961e-05,8.824730151764508e-05,8.766781014234977e-05,8.815442285301536e-05,571.3480427245619,370.4621136311077,701.0984915199032,337.2753229803348,793.443469438812,686.1223857871659,399.3578419049885,302.7610596968068,707.7307153613526,653.4286730586647,664.5035851561112,685.6351744769947,337.0223269992553,479.23286540559883,357.934530895966,0.0005329681638493662,1200.0000011457214,1200.000001137219
2678.38345533002,2109.529079359024,1128.4496365362631,1856.913163961344,1650.606287956237,82.91887409518039,295.96142801550775,144.3672616891236,53.00711844626149,160.49257807407528,28.64934862016089,68.81436591924212,171.35506783868317,121.23899271399473,63.588035678930495,240.38735294470052,144.67843811180802,73.05200763153488,114.8031426565613,169.24973022293486,8.745942074874711e-05,8.742350547668085e-05,8.850077929327657e-05,8.753797302547147e-05,8.776959034584338e-05,571.3480427258708,370.4621136336111,701.0984915228338,337.275322981611,793.443469440178,686.122385787587,399.3578419054319,302.7610596968851,707.7307153686049,653.4286730602641,664.5035851559843,685.6351744785725,337.02232699907836,479.23286540569774,357.9345308953268,0.0005166030994032428,1200.000001148906,1200.0000011458353
2830.361110027125,2665.220779466318,1695.7871328619374,211.45041209196035,2587.322978054392,117.99678091638984,266.2895975030962,93.05668971638507,137.9648636683672,220.15718567812306,186.49631761436848,57.156193889096485,197.6358480070678,191.62402845649652,73.29030201526687,165.72820292940204,223.55046741044646,86.84071860347913,233.0606350853597,266.6464733486188,8.760728079496286e-05,8.748482609832608e-05,8.888315100056776e-05,8.69758675725955e-05,8.791889132136134e-05,571.348042716916,370.46211362459,701.0984915159546,337.2753229781439,793.4434694396174,686.1223857881016,399.3578419058063,302.76105969834117,707.7307153778818,653.4286730650693,664.5035851587985,685.6351744843151,337.02232700282303,479.2328654094895,357.9345308977902,0.000526266016042701,1200.0000011420882,1200.000001156369
2668.341752209081,1868.8581833870423,1539.7081846400356,1545.2785829578652,2377.851091336713,129.2111050065944,207.5331262972769,132.5538726986866,102.13415457978073,242.78727458069085,108.6315221544336,25.000001139839213,189.3813284818625,206.84062964975445,25.000001140174792,195.65750985675018,214.13824834632328,153.92304337335793,231.8322268465168,233.4963015988036,8.727364055183684e-05,8.735288067917905e-05,8.83439667812472e-05,8.735792861063672e-05,8.736285109887891e-05,571.3480427184104,370.46211362589787,701.0984915154461,337.2753229759254,793.4434694376308,686.1223857873946,399.35784190549913,302.7610596982741,707.7307153780583,653.4286730649952,664.5035851589117,685.635174484276,337.0223270028849,479.2328654095077,357.9345308978192,0.0005175686480415783,1200.0000011415623,1200.0000011565671
2606.61034292748,1796.4239223748777,1506.7639376898828,1743.9828708341083,1813.471205937608,206.06907882432353,206.9953825750713,33.037660909510606,121.57025909240666,258.6621165810013,38.732291685724384,129.81488057035085,290.2834393187785,130.22950374934481,106.99766842459938,208.8246640046279,131.9544866815675,124.89678088935077,218.90937105661177,288.36775644522254,8.760112863778364e-05,8.754270496632982e-05,8.828890094203397e-05,8.755305173328476e-05,8.755944846120543e-05,571.3480427259769,370.46211363394286,701.0984915230675,337.27532298176845,793.4434694399334,686.1223857874481,399.35784190538755,302.76105969703286,707.7307153688414,653.4286730605229,664.5035851561081,685.6351744788558,337.0223269991641,479.2328654055668,357.9345308951509,0.0005283753313836421,1200.0000011491763,1200.0000011461163
1664.1571962067394,2202.6796846217344,1755.7853985845604,730.8362984906802,2478.5335144137575,133.40163389736836,206.1858339806169,118.22974928077439,194.3674928726465,233.81628975669386,145.1988534927795,46.63813826554469,238.0840798344212,25.000001132486112,115.17042166000873,255.20570314799144,205.945366836032,121.37053195000959,192.3442641015498,137.53836466021824,8.714746883780862e-05,8.718295146918238e-05,8.820613442733869e-05,8.744109109482138e-05,8.727830076779713e-05,571.3480427247129,370.46211363117135,701.0984915204159,337.27532298146554,793.4434694390142,686.1223857870394,399.3578419049047,302.7610596966812,707.7307153623661,653.4286730585274,664.5035851556528,685.6351744766064,337.02232699868875,479.2328654051776,357.9345308956017,0.0005065331427698389,1200.0000011462487,1200.000001138481
2306.0338015890306,1899.916926139291,605.2438341767731,1917.7327436633025,1871.5855537710079,163.3549946154021,322.28061136819986,135.30768051404985,153.8639474623263,205.93486415825345,178.3827898773152,121.21763968167872,239.2354175369635,138.9261860634474,90.17458226953646,105.8810149458388,118.35334690735202,59.05394699667448,235.79732534468684,151.9906913979621,8.754569211103102e-05,8.756679878515894e-05,8.84653280946776e-05,8.757698781142031e-05,8.746625942901948e-05,571.348042722677,370.4621136290465,701.0984915176729,337.27532298059674,793.4434694391966,686.1223857869534,399.35784190472936,302.7610596967031,707.7307153609773,653.4286730588381,664.5035851563846,685.6351744772239,337.02232699951816,479.23286540579,357.93453089623034,0.0005292486331017236,1200.0000011433842,1200.000001136739
2751.4755970742367,1242.3059823719666,453.66097484597117,2103.2013252833044,2413.7913412441653,191.0497267752298,232.16837179061477,25.00000114358233,166.4017136806555,180.5194617119447,93.79960764741828,222.86051849057753,256.1092726616259,140.2594229738958,157.5005130458803,191.78947291447298,151.34666530864206,42.828044418689416,178.1600362014198,171.42768294141968,8.67618618955394e-05,8.683486950261606e-05,8.887555600461308e-05,8.716741688272127e-05,8.710594330886448e-05,571.3480427251766,370.4621136319668,701.098491520679,337.2753229814888,793.4434694390523,686.1223857871129,399.35784190516955,302.7610596965669,707.730715362929,653.4286730585953,664.5035851555313,685.635174476836,337.02232699851817,479.23286540493734,357.934530895168,0.0005699505269270243,1200.0000011465347,1200.0000011392008
2324.7814521689616,1494.9097011606939,1966.5660041319916,1738.6891398859668,2142.7263252465686,180.99547395332493,227.77626144742663,100.20117072204758,204.36468737256865,222.19352337018324,140.40304778219493,83.78549987823448,167.1490374872401,128.79479617332308,93.67900360021255,234.9572200856111,168.71748594857172,141.93190709469138,261.5470540512503,180.921371674138,8.706210406842501e-05,8.724467823734894e-05,8.810397384374185e-05,8.729887757546366e-05,8.73164444680652e-05,571.3480427250371,370.4621136321852,701.098491520441,337.27532297976006,793.4434694389665,686.1223857876608,399.35784190562714,302.7610596973312,707.7307153723269,653.4286730620137,664.503585156906,685.6351744804257,337.02232700016185,479.23286540680294,357.93453089595306,0.0005215466556475969,1200.0000011465343,1200.000001150099
2490.366014527899,1348.4027983737228,1562.8724913129627,2375.365661974075,2402.927547092444,159.86369058026753,249.7187882247417,139.07768501692263,143.72738162124813,158.73208541352875,166.75451275167376,25.000001140020025,273.46315410921943,161.4630772002493,148.60877314180274,284.98378975516914,115.53565009364121,146.1081850449152,304.9533127148128,126.58673973933888,8.696022228289219e-05,8.71743719169048e-05,8.825586758088917e-05,8.713707249579469e-05,8.719529068573669e-05,571.3480427168867,370.46211362371014,701.0984915118262,337.2753229718294,793.4434694353254,686.1223857871527,399.3578419056681,302.76105969935827,707.730715381077,653.4286730672765,664.5035851605481,685.6351744864827,337.02232700494096,479.23286541190134,357.9345308993329,0.0005381933467914254,1200.0000011379323,1200.000001159916
1661.6309270813001,1381.3471835216642,1213.5913393887058,3431.2165533994157,2414.1731402378355,201.68263662505248,200.98478835413056,25.00000113554721,130.97952309857445,59.314972001506014,146.7112182508651,137.77427720085262,213.5197098397418,38.352871517746095,80.0605007249855,199.27651920902127,130.21043125739826,185.15652748810734,278.08131447718335,82.78080708589908,8.317430547390583e-05,8.283140632045086e-05,8.659314804040422e-05,8.653209725840892e-05,8.683655562992839e-05,571.3480427194745,370.4621136254505,701.0984915124461,337.2753229711392,793.443469434253,686.1223857867825,399.35784190597735,302.7610596990639,707.7307153806155,653.4286730669314,664.5035851601361,685.6351744860418,337.02232700451754,479.23286541133507,357.93453089892785,0.00128061695174783,1200.0000011385603,1200.0000011593988
1724.6162324760912,1904.6393878412118,1851.104466388189,1977.7311180523614,2079.138654803345,254.50352540114247,166.05127276426472,158.66735496330722,131.14594955056813,219.00196062866942,159.3492233250132,218.3393202264308,245.11074030827874,119.46124139747963,140.9598798390933,127.26585128688745,72.87037454174416,91.41092833033953,188.45687395632655,160.09083116594348,8.745583576103782e-05,8.752017700599671e-05,8.820343659084107e-05,8.739823184677944e-05,8.736682822377311e-05,571.348042727598,370.4621136341684,701.098491522141,337.27532298017377,793.4434694380265,686.1223857872219,399.35784190552295,302.7610596969799,707.7307153698953,653.4286730611466,664.5035851563131,685.6351744796236,337.0223269997,479.2328654062287,357.9345308955726,0.0005270330696278573,1200.0000011482316,1200.0000011473314
1830.8578519427888,1358.8641316580624,1372.4724879079924,1967.1252694917137,2341.189483973967,157.19108466003445,158.4882820163187,97.19832380362051,94.76024384244855,233.0957640825899,112.48518821595854,272.1250951756225,150.88039365695053,140.07991062660733,144.69128551127122,247.69375269756827,81.2468791381954,120.8612828185491,241.70003603307546,142.43696325879134,8.743838395842484e-05,8.757262710666024e-05,8.829757365765084e-05,8.749544909608188e-05,8.75747661063247e-05,571.3480427257533,370.46211363290416,701.0984915229924,337.27532298276105,793.4434694386495,686.1223857868455,399.35784190503136,302.7610596965513,707.7307153623286,653.4286730585574,664.5035851557193,685.635174476796,337.0223269986758,479.23286540505654,357.9345308954521,0.0005240345335805177,1200.0000011489578,1200.000001138451
2201.123813648406,544.5271500112112,1902.2393581434965,1914.293589024223,2058.1523761444128,221.537403414036,153.614282543586,43.87268248336962,304.60626377854805,59.62070025642219,78.86521144184125,123.0993829315534,118.44043139156092,25.000001132008133,175.86884117359705,179.04673851967868,74.48776508010295,61.49251738760187,155.99979240780883,51.91230713456046,8.732171778918746e-05,8.74874192146405e-05,8.820272914563022e-05,8.745763474867624e-05,8.738963359192258e-05,571.3480427222906,370.462113629129,701.0984915198145,337.2753229819512,793.4434694394558,686.1223857869559,399.35784190476073,302.76105969671363,707.7307153612768,653.4286730586061,664.503585156105,685.6351744770014,337.0223269993134,479.23286540567534,357.934530896125,0.000524089741933865,1200.0000011456405,1200.0000011371048
1381.2717566450765,1613.3946193092982,1580.6923266126892,1833.5640266165265,2560.5001076318536,184.78805930966485,144.05916819068986,80.81297443253146,154.18241605079345,116.52137411293558,25.000001140042787,218.99931370904048,227.63518137867314,91.23919107306617,156.99141739926833,144.063411756845,42.63670519896668,135.11887245931567,244.706803616214,158.02568377667802,8.745365206215754e-05,8.75000901171995e-05,8.821969021938275e-05,8.747365199461454e-05,8.776469017152293e-05,571.3480427266685,370.4621136337249,701.0984915236836,337.2753229824443,793.4434694374919,686.1223857864918,399.35784190482786,302.76105969639804,707.7307153630677,653.4286730586861,664.5035851555948,685.6351744769358,337.02232699847553,479.23286540482536,357.93453089513804,0.0005200280372490365,1200.0000011496857,1200.0000011393672
1086.9774407269908,2003.3330103412552,2179.1718012250435,2219.824961932209,2142.5982646387943,282.8738347965846,171.11991855370914,117.49694420690646,204.48556621453906,186.82172610152568,67.2680504542986,179.48793289149734,195.34293722184495,49.96307952002902,179.18272433399395,163.85087535132993,67.89500913057873,215.73944745515553,232.55389691487056,142.64164913324225,8.756279294707551e-05,8.752270142988125e-05,8.819928935569704e-05,8.751598073682758e-05,8.764403115241896e-05,571.3480427278487,370.46211363337136,701.0984915193935,337.2753229767346,793.4434694352594,686.1223857863383,399.3578419051217,302.7610596969249,707.7307153715262,653.4286730619012,664.5035851566511,685.6351744801515,337.02232700009216,479.2328654066214,357.93453089585535,0.0005262730724942205,1200.0000011454326,1200.0000011492032
1252.3800732081818,1833.5576782273722,2483.1376363212107,2108.5121459919174,2406.0268846643635,148.63656449711831,126.49890237528992,100.72588951393412,206.43120085091863,247.46232740605078,42.07055222765822,204.852587796255,120.60207448163865,72.7029813926399,236.5389888820737,176.34445909809293,25.00000114183071,153.3949621926063,109.1124411519264,86.21373799633885,8.728646444800488e-05,8.734327724656435e-05,8.808352905027463e-05,8.733397073009633e-05,8.752020554576798e-05,571.3480427197374,370.4621136248578,701.0984915100734,337.2753229703131,793.4434694333721,686.1223857860793,399.3578419056802,302.7610596981274,707.7307153794683,653.4286730667519,664.5035851596964,685.6351744856023,337.02232700457046,479.23286541129454,357.9345308991444,0.0005161774784200934,1200.0000011360682,1200.0000011581467
2111.424816799798,613.8768264406418,2129.0621100595768,2778.405011998549,2320.9996320611517,196.8333749734939,150.28676330686935,132.4082492713173,238.77724168751482,134.4731348563948,198.92846748238492,348.4039616004788,111.048667454532,97.42522677431485,181.85606783586198,145.0319581224524,50.71664807867818,218.94849946208626,135.9044397772613,80.43976508169082,8.658678276422036e-05,8.6702124861746e-05,8.789984279483783e-05,8.719697074962288e-05,8.730729683102727e-05,571.3480427221205,370.4621136286444,701.0984915146623,337.2753229732265,793.4434694345332,686.1223857866383,399.3578419059324,302.7610596975075,707.7307153769882,653.4286730650683,664.5035851585756,685.6351744838628,337.02232700309844,479.2328654097202,357.93453089799806,0.0005759373279462455,1200.000001140718,1200.000001155381
1475.6254027405594,1180.7736043086477,2268.3490617942275,2158.4152429909373,2233.6521009728276,241.9331415925404,100.19370840598923,68.9882421794642,265.66935961023927,86.25370420157252,89.08324019299877,145.5788368579513,199.52828297356942,60.523757696936975,130.60925221623734,54.1181133263932,62.83607517666945,186.76941133591092,170.23253361142156,102.78617978948178,8.737586004512501e-05,8.739792759136693e-05,8.812832773303752e-05,8.745469086592051e-05,8.75632977708492e-05,571.3480427288112,370.46211363556046,701.0984915232365,337.27532298065563,793.4434694370741,686.1223857866206,399.3578419049921,302.7610596965246,707.730715367136,653.4286730599806,664.5035851556788,685.6351744781368,337.022326998757,479.23286540524174,357.93453089509677,0.0005158209884197395,1200.0000011492968,1200.0000011441414
913.5304949601756,1786.7828460392705,1991.1829952525802,2171.3436098597854,1758.005180914916,297.98993959460313,99.77076962859095,133.83215551509105,267.68895932857436,103.34762263204371,112.71225963679369,236.35602105613887,72.66311506040539,57.41556164362662,304.283553026872,198.05150310492022,67.72482175429028,220.82093230835505,158.96492330228912,32.315136655338904,8.767962119659353e-05,8.757984886934077e-05,8.826823943839755e-05,8.761271201280829e-05,8.753408984426273e-05,571.3480427221268,370.4621136298408,701.0984915216636,337.275322982921,793.443469440225,686.1223857873061,399.3578419050577,302.76105969697244,707.7307153613666,653.4286730587263,664.503585156267,685.6351744771106,337.0223269993873,479.23286540581313,357.93453089633334,0.0005268476288089884,1200.0000011476002,1200.0000011371653
1302.692147947918,1128.2747487159154,2141.681408820637,2029.1955753221373,1757.5584578705952,211.49145499179136,25.000001141995494,65.57750491541876,193.60630302937616,171.9227611540733,143.78296891611586,248.3300067185293,203.5484116953675,100.55358699696701,290.2331218648478,205.67142353416233,73.48326095353812,154.32232023099928,102.60976928448936,78.9052765777842,8.7595151354497e-05,8.758680734772906e-05,8.82855025117113e-05,8.767341413018473e-05,8.7613707807777e-05,571.3480427195738,370.4621136270314,701.0984915194834,337.2753229825505,793.443469440756,686.1223857872911,399.35784190469195,302.76105969722636,707.7307153609363,653.428673059543,664.5035851572787,685.6351744780557,337.02232700061955,479.2328654068641,357.93453089720595,0.0005244502398395242,1200.0000011453571,1200.0000011364216
1158.2911684415603,1641.4347352511827,1673.1560325163282,2186.5658466804275,2035.5892529982145,180.61981748627244,128.70945578791904,141.91157790014626,210.85415067781133,62.6256714644825,128.8093950411203,278.816747495383,66.31098426199408,53.28506635835241,159.29467901537805,163.41573367483272,88.9510307479692,221.66121480070652,171.3124875381322,25.000001136445388,8.765235147751744e-05,8.761549722398618e-05,8.830849883112916e-05,8.772871152228824e-05,8.785544692784435e-05,571.3480427238344,370.46211363141384,701.0984915229432,337.2753229828376,793.4434694387561,686.1223857868596,399.3578419047737,302.761059696712,707.7307153616995,653.4286730587496,664.503585156077,685.6351744768969,337.02232699902055,479.23286540549617,357.93453089604293,0.0005274831133145728,1200.0000011489308,1200.000001137613
1453.783777787226,1799.002833209747,2185.3892994315,2057.771138211838,1829.0390476401412,294.7187297305596,95.95474311900102,113.54427859526905,228.2247171623864,47.95428030188927,222.33071994719194,227.32389250543767,134.06278299924043,63.114934843645386,259.4698275264128,63.30045567999473,123.80269477221808,72.01412395119333,153.17503880829892,130.07429294979858,8.758729149123192e-05,8.762934037946253e-05,8.824234057196287e-05,8.750748512417036e-05,8.747151984594536e-05,571.3480427296971,370.4621136361047,701.0984915237673,337.2753229815523,793.4434694383465,686.1223857870415,399.35784190491216,302.7610596963041,707.7307153669378,653.4286730599501,664.5035851555768,685.635174478149,337.02232699881756,479.2328654053606,357.9345308951293,0.0005375033631473572,1200.0000011498507,1200.0000011439136
1011.3728165189688,1630.158341898823,2707.765615089506,2255.7726438561263,2117.9628748879013,119.3960154531171,125.88146702790421,133.03237303029206,195.09768807510636,58.17023394266024,117.67540506924836,234.08731976600214,77.59528779189834,161.8705045374512,199.21721153924335,100.12927639411967,152.48198813820395,214.77835057762294,119.83817634312302,25.000001136125128,8.727771654733298e-05,8.727608785497927e-05,8.811829633893032e-05,8.745291522691512e-05,8.754097388300772e-05,571.3480427260026,370.46211363143624,701.0984915164258,337.2753229749849,793.4434694346467,686.1223857861074,399.35784190488556,302.76105969641685,707.7307153726949,653.4286730625612,664.5035851568581,685.6351744811545,337.0223270009214,479.232865407704,357.9345308966737,0.0005072720247501555,1200.0000011424227,1200.000001150547
1247.702662828947,2097.5771918009223,2013.1896924987223,2348.055331514773,1834.3033995668918,72.04738347580316,25.00000114989198,242.2349358264052,280.03546444684446,30.564779089911834,169.79490060137715,193.80972250562107,117.33396083299603,81.45734243030729,235.24069457405292,100.79653958757703,86.12575438372082,143.4760918025137,81.1745917383604,176.00216829301633,8.738333586685997e-05,8.738432518301166e-05,8.80687648228635e-05,8.729561984615388e-05,8.732557700264087e-05,571.3480427271325,370.4621136333266,701.098491521259,337.27532297986704,793.443469438367,686.1223857871154,399.3578419050651,302.7610596964807,707.7307153700249,653.4286730612944,664.5035851562008,685.6351744796161,337.02232699978606,479.23286540629823,357.9345308957071,0.0005152434729039397,1200.0000011473228,1200.0000011474822
1441.8031225384334,781.2937298447162,2339.4859710479086,2427.3489869572004,1865.472820152497,193.45625580238445,180.14290674522292,244.92927809285882,215.2300672087052,81.91094203271109,133.97013286215696,220.12280250267284,54.53750862442303,183.45886833779423,232.84878044406338,123.08600765900123,69.02137108175646,284.48061838709117,161.5136581326834,93.3719764428473,8.675502664432468e-05,8.675000385329868e-05,8.792977183663466e-05,8.731053067846733e-05,8.731241931987307e-05,571.3480427241319,370.4621136314147,701.0984915220264,337.27532298262474,793.4434694400265,686.122385787442,399.35784190507434,302.761059696639,707.7307153623342,653.4286730586666,664.5035851557716,685.6351744768281,337.0223269986002,479.23286540508656,357.93453089555663,0.0005346742532239417,1200.0000011479417,1200.0000011384384
