s0,s1,s2
105.24689831461183,88.43120213513276,3.9012855038194917e-07
104.93003989741155,89.12669311952092,3.8844535574984354e-07
105.87302695455988,89.9056690171493,3.9158295499430083e-07
107.98085023282103,91.48664520430245,4.0213556906522963e-07
105.42816481240214,89.79481441973576,4.1193125336826325e-07
105.46509551053904,89.79763783585165,4.106778917552387e-07
110.22946453054853,92.33430454822484,4.001164754626049e-07
106.56954417133474,89.83161968037496,3.9138311926555207e-07
107.47810619875466,89.89591896551498,3.898128819233164e-07
109.68756431425264,90.92094852165096,3.916787629658683e-07
106.01117614590387,88.94612194262137,4.024713874705741e-07
104.94294996198632,88.49370706153226,4.116186319151551e-07
104.95534125675981,88.40849968392097,4.1062012965197174e-07
106.42486395862451,88.79460704203213,4.003599338023349e-07
109.97151628348998,90.27379523297584,3.913172721422474e-07
109.81959230607623,90.3038209849284,3.885336309717076e-07
110.99261508246839,90.73613225487121,3.926816758205372e-07
109.70408652404642,89.8741300540521,4.04214787667726e-07
107.3751062367099,88.79807993693858,4.134627266522596e-07
105.81432070333852,88.0800955356377,4.118209355237109e-07
105.72314241794504,87.71376817420149,3.997209630624801e-07
105.46671504552062,87.74734157794224,3.878899633422265e-07
106.15554143661117,88.07535789148875,3.8492939991318096e-07
106.10943691211736,88.09931793418595,3.91964150228342e-07
106.49110969171316,88.5227639859838,4.0488977948896037e-07
105.11238122816258,88.0683043600191,4.149788471400738e-07
105.36157385358752,87.95129799926976,4.0945164733131344e-07
105.74558016781829,87.9477055997923,3.954014018929341e-07
105.64060645438511,87.81593324009538,3.823731691499004e-07
105.36994228306874,87.85873773136593,3.7778300581475494e-07
105.36265231108831,87.95380455985303,3.873535361661055e-07
104.74291318706432,88.00100307481037,3.997331109319203e-07
105.30632616766016,88.02912632201051,4.158058545516829e-07
105.17075326220382,88.33186814311688,4.0989545230274567e-07
106.08231248862748,88.94146273984657,3.8690072484885193e-07
107.71779411092407,90.08481389805857,3.729836888065224e-07
105.69757625797943,88.74768643235141,3.7023174967876264e-07
104.90896704983784,88.46903375221514,3.7586285295760156e-07
104.88260506784549,88.41659116815003,3.998926450685176e-07
105.6678409286109,89.1996488585668,4.226333171981547e-07
104.98502173483311,88.56564555667612,4.115674916795955e-07
105.43349056789248,88.92804256776462,3.8036574308162695e-07
105.74209135351933,89.1677944260833,3.6058619768460125e-07
105.59709174863085,89.16878438541555,3.5799365311840383e-07
106.34127701550675,89.6265144453116,3.6952764756163307e-07
108.09800868132783,90.47656608452766,4.027042885001381e-07
107.59163149390146,90.96626195812847,4.331425361774829e-07
106.53181020595451,89.3231903175391,4.16536876559022e-07
105.64131486790542,88.47458899090478,3.7777457759487363e-07
105.47140784742398,88.63568940017186,3.532509487676533e-07
108.11937639863906,89.39683546510048,3.511772702385752e-07
106.5813947818602,88.62962590329671,3.674104474439485e-07
105.81998988233563,88.11502247036323,4.035242019514034e-07
106.30491108755822,88.50743028537764,4.3519901142718306e-07
106.63376616928994,88.4219406729726,4.1315995977142217e-07
105.03074141926868,88.01244192147428,3.785620507991858e-07
105.38910425554947,88.16957658671402,3.5793260614144223e-07
106.49242021586836,88.40297457064652,3.576984662577163e-07
106.40246803503368,88.34216644861212,3.7074377844421715e-07
107.06769280973737,88.55898564308751,4.0313173775584253e-07
109.54125490621122,89.14584523472979,4.2667826475042154e-07
107.11580834628467,88.50822518398647,4.100251358852828e-07
106.95928606430978,88.46598730928324,3.8059573829308955e-07
107.30241609090331,88.40405947236466,3.7075726631118074e-07
106.85796331292514,88.26828685083696,3.703582147446047e-07
105.55282053492543,88.12059351508033,3.813416177035857e-07
105.58158389974516,88.14858311903764,4.039458348920344e-07
106.2437602813782,88.38912700896,4.1662665135721875e-07
105.68893430299676,88.40575423825291,4.058806722221854e-07
106.01228240718083,88.54968894334536,3.8736813948569857e-07
106.18719791259728,88.66707290815552,3.7628629002088125e-07
105.11407390586986,88.55308372701201,3.7696269739695156e-07
