Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20
0.002051690243482115,0.0015576008403814464,0.0013770401436163115,0.0013802831433943799,0.0014396048179668311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021542845632999564,0.0019986687548973507,0.0016491551821733192,0.001417390166084934,0.0013836198364812519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002083614866449089,0.0017189925680756758,0.0014799621951740395,0.0014498648264513708,0.0014248704115866595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002350346254308866,0.00202689088414482,0.001521849585849063,0.001565858205246992,0.0014917874638172386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018008317667739132,0.0015978517601655145,0.0015081826430262974,0.0014783114831791815,0.0014450170167353627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023462401007956477,0.001996849576024809,0.0017690090018195421,0.0016808617140067726,0.0016396241525157475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00085616170092314,0.0008152753290332719,0.0008897625645685734,0.0009274134854650752,0.0007000323476146465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022441738845185434,0.0019975680370826637,0.0017520320822749307,0.0017787564193035706,0.0017911161055350054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006394322625126161,0.0009909928620375052,0.0011037973509656844,0.0008604298268206281,0.0006229195859154172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001043631224368417,0.0011234707187463007,0.001118323335679381,0.0011276094752540676,0.0010586458462196584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012196387514678995,0.0012832867580868385,0.0012710204922243595,0.001240027141462271,0.0012206169101295484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003401476149376888,0.0033023745856407363,0.0029195646328203533,0.0014661112380045915,0.0012491146294783288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018684443565917701,0.001917572697163403,0.0019668002598134896,0.0020256544586738064,0.002091126404598264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017582628774904482,0.0017500902160174742,0.0018513246374083573,0.002111246531828522,0.0023436369153667052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018720377771071408,0.0017557806798783966,0.0018946521493840272,0.002016324732502846,0.0021361878645627112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015731873732802196,0.0016530830112746046,0.0018085433697783984,0.002084820496223659,0.002415292611049306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018119890499386,0.0020200897911025963,0.0022344496274124383,0.0023408313084160547,0.002402486702053247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016973605233905657,0.0018071700014534754,0.0020699151106337694,0.002171371266864556,0.002327999006211822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014666697375034497,0.0014869323207861748,0.001614387543297652,0.001913157246001094,0.002010504447665126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016430848045349718,0.001721753508181161,0.002073770383316178,0.002240896600004992,0.0023639167893753314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017145882740226906,0.0019445383843636537,0.0021851610194868103,0.002311457117655055,0.002293892371034833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017331267207002315,0.0018569232452722115,0.0022327084697505413,0.0023286486362760223,0.0023307354722177493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017283741773931834,0.0019006546398972332,0.002121367081469217,0.0023552998040033486,0.002431769876838179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020001490628923546,0.0021262102984617053,0.0022860106126807375,0.0022892332988615712,0.0022667819092458737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016569159377270324,0.001809380554918491,0.0022520111765744156,0.0023162719114452183,0.0023569828191622394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001528505569834441,0.0016069622405692546,0.001695733631532038,0.0017827300512997114,0.0017566219876519716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013778578475223732,0.0013851170929958458,0.0016532936830901748,0.0018429438587685522,0.0018479140311484694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001528183403042206,0.0017438666050691013,0.0019844111863433,0.0022358050109856473,0.0022920207695036666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002047399873581067,0.0021663163639390605,0.0022660863627437535,0.0022486276508908434,0.00207288647575361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002051890943093846,0.002141021260727811,0.002300191383221424,0.0022199114978103344,0.002233038551248757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002235406184227844,0.0023651737869125355,0.002398416776249296,0.0023011327713158827,0.002185632602301645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002065240487331868,0.0021481447250024394,0.0022762708796441257,0.002218377514471771,0.001981127220052574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002069530597432126,0.0022475315294249922,0.0023634681951998707,0.002200869817421488,0.0020645746146151205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002194947521689454,0.0022745252032937624,0.0022278793705663843,0.002227560715317148,0.0020941880854800313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002250491549029744,0.0023077709364075012,0.0020376468593091444,0.0017990402324087763,0.0016978727659426292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002071389823395153,0.002052613930284471,0.0019223722615514457,0.0013507840701419492,0.0011735963644106855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023149672057339037,0.0023270946143732697,0.0020677304987647476,0.001344742445340732,0.001206509038041784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002337345378346808,0.00230091750749612,0.0021656418964525683,0.0019775998738916045,0.0017468929881442178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002377985177488846,0.002120549661785704,0.0017189447042465552,0.001573834693466225,0.0014725387901296423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002336623436130609,0.0022733852520499054,0.002007403642656471,0.0017280282220325672,0.001646671913591448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023176362023508397,0.002180083632204444,0.0017411719210833367,0.0015354868856094117,0.001449839190884329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022597170731834954,0.002078628986639577,0.0017354038352630074,0.0011365137434034827,0.0010393185780338736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002126753668029552,0.002155362189541857,0.0020604990429709683,0.002029014083177562,0.001925784834313389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022567782011392932,0.0020370641944147073,0.0016869606259508408,0.0015781400449316808,0.0016168161953211007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002278287645700314,0.0020711539543344514,0.0017306333225299477,0.0016224328120468465,0.0016583060087226043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002408197274224073,0.002198559170871066,0.0018837503051795043,0.0018579397035152255,0.0019601960168549254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022789341354573765,0.0022040076267428282,0.0019365589334032602,0.0018874765146690735,0.0019961676820713673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00221507837828117,0.0019313039242694154,0.0018423920996086585,0.0018229500985707998,0.0019658523375222533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022372422894851936,0.002151025064402624,0.0017698312433227924,0.0017116893115263422,0.0018765698952784016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011058839932668889,0.0010262697427714372,0.0010259413848152836,0.0010589332089836639,0.0010644210090149067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022065576025824623,0.0019988539009260843,0.0019288340890215353,0.0021117771670944147,0.0022013866833299096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002148676211902411,0.001968221399549839,0.0018836605881518051,0.002083691064963854,0.002212617220899362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020884555336842378,0.0019363241880925794,0.0019345958896400152,0.002159311885307164,0.0022682395247220523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012082360805232715,0.0012670288134765673,0.0011795332201224734,0.0007640591460003865,0.000432324760070098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002017121305035422,0.001720906871072507,0.0016539471999300174,0.0017782467028593686,0.001987632475585302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010951616205358919,0.0011227639513882092,0.0012508285788254234,0.0018801655708413681,0.002276146713802909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001834419889139193,0.0018182637938401137,0.0020640813157350594,0.0021723526710421426,0.0022567675713780905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021165082757720792,0.002027203785220612,0.002077161101203994,0.0022466207636483715,0.002319338816758204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012810216196704233,0.0013143063939049639,0.0014375229501512132,0.0017330466256538055,0.002178723129946549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013892267766742144,0.0014703097549695397,0.0018849451088209645,0.0022996838932807335,0.0023499465618582512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016535865878992426,0.00179477953287905,0.002006179518326554,0.0022335267630169673,0.002355185343345822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014422955475494918,0.001623141469889749,0.001921859392067619,0.0021659800089291526,0.002236196514783695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015107846230567102,0.0018154729022795701,0.0021040560017481407,0.002198250249359254,0.0022630596214511314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017413641428075906,0.0019374533330396165,0.0021472889866174993,0.0021519126189921494,0.0021833656254244935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013427906430324718,0.0015508325241218328,0.002006230874392312,0.0022899246707377115,0.0022617774983885023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001729662832879785,0.0018517677429900346,0.002107275968959209,0.0022581964134227514,0.002226077782594365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017234683628421306,0.0019885183067733943,0.002164506791544876,0.0021828921278878605,0.0022041221931386424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020498713206128422,0.002080508537501519,0.002020651419100374,0.0020425197825218134,0.0020039419956781822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017269687875002134,0.0019645789322956897,0.0021074777824848716,0.002223487068110929,0.0022586625713685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001983361155728304,0.0021713058752235695,0.0023232721381630872,0.002303552533968437,0.002136281227988769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00220221036136325,0.0022962731357259007,0.0023331781989049034,0.002202010491274087,0.002068372970022839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018251248314048558,0.0020495430648001683,0.002167531295242868,0.0019373153298415423,0.0017969597239081878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022078147397140407,0.002308113141149252,0.002338982479384653,0.0022297272861188126,0.002184308638079799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002307699122988567,0.002310116891112025,0.0022972230336415116,0.002100707604027903,0.001954769389504202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00209504544862111,0.0022806632798040845,0.002393018780528382,0.0019686479807621434,0.00191694348881463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002310881142398882,0.002361755069426283,0.0022957839254370126,0.0019396611267658397,0.0016365363580030333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022996175485449923,0.0023216546127920326,0.002188236156959477,0.0019165805557873625,0.0017508752306383305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023379823045781155,0.002322404765497581,0.002156876619406495,0.0020048354856225803,0.0018799413888127886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002248852996250472,0.002337733202423272,0.002123426991556726,0.0020357356289722617,0.001830266588745396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022065995083326633,0.00227020854902817,0.0021720056775580165,0.002012863131664617,0.0019119912388584482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023555589273758304,0.002252186149541428,0.001801626612810556,0.001585354302995953,0.0015666727789858611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002277923100887899,0.002075779528062985,0.0016458240779165824,0.0015137041490454885,0.001471864275920818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002352270081765666,0.002300788159788695,0.0021655129756181493,0.0021764320645740304,0.0021764367916435635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002297288051551236,0.002065998480943975,0.00157219378893208,0.001410883311063552,0.0013487356479216285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022610848562887417,0.0021880625467094834,0.0020067933500232025,0.0016361510375142573,0.0015310125695877838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023437613225205612,0.0022425968132682465,0.002042593850050178,0.001887809852781384,0.0019517801949750985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002236638402078426,0.0019583397269167485,0.0017861698023650416,0.0017410042117202951,0.0018212035855068788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002246093845238857,0.0022146064505903416,0.0018975511455081894,0.0016755118985895027,0.0016314150087540823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022751455528631603,0.0016498649273366374,0.001531423800586162,0.0015248023515262484,0.001454515885897376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008849739277150415,0.001073721787616366,0.001277741261569508,0.0012730497333849034,0.001102095540895933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018857815875041072,0.0018533248469247655,0.0017050447805161168,0.0015739789931370153,0.0015318193027916214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002153152054124818,0.0018986229399049772,0.0016758999261182544,0.0015930042356442087,0.0016017543644209712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001664879859883057,0.001806406396137289,0.002027361229432188,0.0019051490089455592,0.0016628339074976478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017062965763483483,0.001583974266615263,0.0015287470496024845,0.0015360150091834727,0.0015586749137004962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014031229966853028,0.0013988967573466003,0.0014126374632274497,0.0014262189402382257,0.0014937755497145824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001856684480066168,0.001872464468264618,0.0016816658634781463,0.0015584560039925163,0.0016426727141987268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017872276833011363,0.0017156572410917642,0.001763073912004891,0.0018417070162678904,0.0023408354499511136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00179224175765675,0.0017917262032065913,0.002046759779131169,0.002214231459329843,0.002235548046426857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018290574955115535,0.0018171736149949133,0.0018789998508073472,0.002239214976212408,0.002375311979578145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018405709415104609,0.0017517665326973746,0.0018217136329177353,0.0019025946628437034,0.002160533794622663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017718922818064694,0.001715101322328959,0.0015505608547888494,0.0016654772045991437,0.00185772657740797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018282637404588757,0.001730654369283096,0.0016666374679340588,0.0019504070734339832,0.0022444496378409245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001573999250059203,0.0014173451592232925,0.001266322845776746,0.0011987963136539756,0.0011756324482798091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015098324519486948,0.0014909604036335504,0.0016458026353673228,0.001996784031490293,0.0022329795454316837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014786369420116303,0.0015710722153734257,0.0019243002676779762,0.0021236798621290624,0.0022595638505419698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017335456141479343,0.0018798936758206918,0.0021156524541110946,0.0023607244697724586,0.002356456436619515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018224906210516634,0.0019856261819258684,0.002234146309159052,0.0023571173564607317,0.0023366947878178186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018879687438695552,0.001992223541739754,0.002250515170900857,0.0024029771981280068,0.002452848024429425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017797125024164794,0.001918473743107786,0.002180798091889014,0.002302739008067625,0.0021962469795528965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020590688473271493,0.0021062390514877275,0.0021458768062336975,0.0021059200545434816,0.002035672711706885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016806489556714884,0.0018128088471642927,0.0020776667761611745,0.002105263036182921,0.0019927908975924578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002270575114902945,0.002220386837803005,0.0023208802666603834,0.0022581947208450814,0.002102569075321017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002096033035862258,0.0021686186690681956,0.0022689716116278194,0.0020598649394686537,0.0019000284269059472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001962615603787387,0.002148202925237085,0.0022309488816639176,0.002257664809637641,0.0021989722060115464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002056055235771417,0.002250328663869643,0.002303347782365266,0.002205079819943468,0.002162952567958854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002307958716980986,0.002382610712009529,0.0023263218769854037,0.0020506204062985074,0.0018416417383704214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002224998631419297,0.0023066803734069965,0.002137800906228583,0.0020047737884428822,0.0017548933522704992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
