g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42
4153.98347560808,2316.5063689762474,2193.0984914623077,1919.7815543937968,719.0799071219091,116.79569389635795,132.67506464257127,132.65740993380467,99.70487860787942,205.73911064843702,194.523906626458,35.73257608518071,149.74901531836701,129.61792918470886,131.66368007790746,116.6663574205521,224.9034837372974,93.69354722136458,130.80658598999884,211.03224394226524,6.351375668353472e-05,6.431129297287848e-05,6.761970813753408e-05,6.383688017538646e-05,6.364588253692122e-05,571.3480420383515,370.4621129367126,701.0984908330101,337.2753222862834,793.4434687597152,686.122385108441,399.3578412180286,302.76105900579427,707.730714683376,653.4286723801835,664.5035844779993,685.6351737997431,337.0223263105172,479.23286472294114,357.9345302082709,0.0002490671465290869,1200.0000004608057,1200.0000004619644
3258.9706191458463,3295.260519703251,2541.615224776774,1369.5296617373817,1220.7046489573534,198.90760546599884,195.0593007373224,92.73967070688848,188.50858248617033,261.5406228064911,224.7594659169878,44.285251989189774,126.40655818738135,192.90503285526896,134.82465623584355,164.61675238948348,170.9317555540656,95.84200379241598,167.7069027182626,221.79474775851403,6.351481429879253e-05,6.453585702516805e-05,6.594008823970323e-05,6.377113793605759e-05,6.374548131427622e-05,571.3480420415119,370.4621129407883,701.0984908369403,337.27532228854835,793.4434687608313,686.1223851092722,399.35784121869403,302.7610590059324,707.7307146856248,653.428672379868,664.5035844767211,685.6351737988225,337.02232630845697,479.23286472107117,357.93453020602277,0.000255266812969609,1200.0000004648875,1200.0000004647557
4127.032683595349,2860.6561155108425,1312.2034956671787,2198.253291865487,1923.6453430204836,82.91887340455466,295.96142732341923,144.36726099069986,53.00711775500583,160.4925773765135,28.649347931008187,68.81436522645996,171.35506714145694,121.23899202149342,63.58803498715937,240.38735224735282,144.67843741417968,73.05200693662144,114.80314195835692,169.24972952265247,6.347343567923795e-05,6.426486182774677e-05,6.675700534000128e-05,6.34608819388108e-05,6.344618707492802e-05,571.3480420473625,370.4621129476267,701.0984908438851,337.2753222926009,793.4434687645842,686.122385109992,399.35784121956175,302.7610590073626,707.7307146956128,653.4286723832103,664.5035844773637,685.6351738019077,337.0223263098047,479.23286472248856,357.93453020603147,0.0002507311852441291,1200.0000004723704,1200.0000004759515
4485.22829550532,3601.1919052555636,1877.5459549312745,218.75968499232124,2810.4191621379514,117.9967802242881,266.28959681219,93.05668902335293,137.964862972442,220.1571849837828,186.49631691717005,57.15619319817987,197.63584731149203,191.6240277667215,73.29030132530238,165.72820223196734,223.5504667174482,86.84071791064754,233.0606343912644,266.64647265395536,6.355359207948853e-05,6.431342588875045e-05,6.728308357988e-05,6.360045513946963e-05,6.349421155460927e-05,571.3480420413979,370.4621129415028,701.0984908413906,337.2753222910993,793.4434687661654,686.1223851107012,399.3578412203106,302.7610590097705,707.7307147059153,653.4286723892283,664.5035844810492,685.6351738093142,337.0223263160778,479.2328647284702,357.93453021038044,0.00025470996412760316,1200.0000004704941,1200.0000004870694
3868.678592254779,2386.5529783298725,1846.3141731660307,1808.8497768563925,3088.932968213195,129.21110431531758,207.53312560488146,132.55387200321042,102.1341538852646,242.78727388687054,108.63152145796381,25.00000045130991,189.3813277860314,206.84062896022022,25.000000453876563,195.65750915978546,214.13824765305193,153.92304267767858,231.83222615239035,233.49630090272422,6.342682308105855e-05,6.406304408502079e-05,6.583255718362238e-05,6.319704152372157e-05,6.340215981755256e-05,571.3480420436197,370.4621129432468,701.0984908410593,337.2753222889306,793.4434687643452,686.1223851097782,399.3578412198488,302.7610590096259,707.7307147060747,653.4286723890907,664.5035844811691,685.6351738092807,337.0223263162524,479.23286472849696,357.9345302103591,0.0002494517832222386,1200.0000004701794,1200.0000004872409
4019.1504117357854,2324.1134957845034,1819.3178205745048,2094.2651852291333,2212.038693972278,206.0690781315426,206.99538188119138,33.037660220597054,121.57025839618781,258.6621158863004,38.732290995941824,129.8148798731517,290.28343862574627,130.22950305661635,106.99766772907789,208.824663306129,131.95448598426748,124.89678019066318,218.90937035872187,288.3677557492879,6.351197853722645e-05,6.439252789611917e-05,6.501997998886265e-05,6.331497200252817e-05,6.349573801226819e-05,571.3480420483081,370.4621129489512,701.0984908451054,337.2753222934007,793.443468764742,686.1223851099093,399.35784121956897,302.76105900767425,707.7307146959134,653.4286723835617,664.5035844774986,685.6351738021749,337.02232630990426,479.2328647223228,357.9345302057535,0.0002562621441085384,1200.0000004736514,1200.0000004762826
2154.1412146948346,3144.537400497632,2236.1478983286584,866.3671051446577,3421.7645268872566,133.4016331981234,206.18583328061666,118.22974857919729,194.3674921728219,233.81628905877778,145.19885279487303,46.63813757483001,238.08407913787997,25.000000444634857,115.17042096127733,255.20570245015344,205.94536613676226,121.37053124950268,192.34426340112202,137.53836395910517,6.389393307518497e-05,6.429692097050221e-05,6.837544216818163e-05,6.349081938654907e-05,6.34322823213678e-05,571.3480420408333,370.4621129403667,701.0984908375115,337.27532228996074,793.4434687614292,686.1223851092484,399.3578412186916,302.7610590061528,707.7307146872457,653.4286723800858,664.5035844763568,685.6351737985717,337.0223263078728,479.23286472071516,357.93453020555665,0.00023617888362069612,1200.0000004655135,1200.0000004666263
3439.552815166717,2563.001894409917,687.7682212628442,2480.103331835378,2428.2348430018446,163.35499391568527,322.2806106719756,135.30767981141565,153.86394676228105,205.9348634594707,178.38278917952988,121.2176389843314,239.23541684010556,138.92618536434065,90.17458157208914,105.88101424665764,118.35334620797222,59.053946301864876,235.7973246459684,151.99069069703262,6.349968529519278e-05,6.452891627618661e-05,6.55704435796331e-05,6.344199802762147e-05,6.352860315372997e-05,571.3480420389718,370.4621129379488,701.0984908346378,337.2753222890776,793.4434687613684,686.1223851091252,399.35784121849423,302.7610590058252,707.7307146849319,653.4286723799434,664.5035844770416,685.6351737990402,337.02232630878126,479.232864721317,357.9345302063725,0.0002569348740971579,1200.0000004625106,1200.0000004639414
3955.3770585167654,1469.2663063817342,522.4594684764699,2658.7188381682754,3349.435127993119,191.0497260762596,232.16837109157092,25.000000450233294,166.40171298076643,180.5194610127234,93.79960695171484,222.86051779361506,256.10927196589347,140.25942227690143,157.50051234650672,191.78947221426418,151.34666460886538,42.82804372574091,178.16003550086424,171.4276822402031,6.397353598449976e-05,6.417991114771343e-05,7.016986125425107e-05,6.352804319708446e-05,6.338068664891957e-05,571.3480420418493,370.46211294139226,701.0984908381137,337.27532229029885,793.4434687617669,686.1223851092558,399.3578412189417,302.761059006086,707.7307146882334,653.4286723803842,664.5035844762914,685.6351737990713,337.0223263079348,479.2328647206732,357.9345302051352,0.00022359083924130567,1200.0000004661915,1200.0000004677831
3245.2345482880596,1849.0457673332603,2565.0573021263494,2158.62879305791,2845.2129457658043,180.9954732602995,227.7762607538948,100.20117002662886,204.3646866757873,222.1935226743338,140.40304708442625,83.78549918402068,167.1490367904811,128.7947954821826,93.6790029067821,234.95721938876142,168.7174852522218,141.931906396809,261.54705335634907,180.92137097473767,6.365987159597349e-05,6.410276646620862e-05,6.702476581073288e-05,6.324347808080126e-05,6.328421217406164e-05,571.3480420477548,370.4621129472661,701.0984908431317,337.2753222914383,793.4434687642668,686.1223851099994,399.35784121979503,302.7610590081846,707.730714699843,653.4286723855561,664.5035844786455,685.6351738043743,337.02232631182255,479.2328647244154,357.93453020715555,0.00023992656839651557,1200.0000004718602,1200.0000004805538
3340.8779710343433,1583.144103525224,1879.9707920638698,3104.0561040635835,3270.4911293083483,159.86368988819737,249.7187875334321,139.07768432064583,143.72738092404205,158.7320847174134,166.75451205346755,25.00000045128938,273.46315341630446,161.46307651099573,148.60877244856763,284.9837890621881,115.53564940178478,146.10818435076757,304.95331202506554,126.58673904323854,6.355952235251624e-05,6.394349242902752e-05,6.64522175368758e-05,6.316489595574682e-05,6.33969988676046e-05,571.3480420422753,370.4621129409541,701.0984908379332,337.2753222845463,793.4434687622771,686.1223851092494,399.35784121982385,302.7610590108017,707.7307147089479,653.4286723917844,664.5035844831989,685.6351738118822,337.02232631935954,479.2328647319561,357.9345302126483,0.0002417462338095621,1200.0000004672506,1200.000000490282
1835.346520005396,1527.534056440876,1309.4473582199487,5057.100765657088,3377.7900646001463,201.6826359330169,200.984787660466,25.00000044850198,130.9795224006785,59.31497131069289,146.71121755244974,137.7742765036804,213.51970914460708,38.35287083566852,80.0605000350977,199.2765185127828,130.2104305647891,185.15652679384505,278.08131378604594,82.78080639222168,6.407079687184408e-05,6.342976228721971e-05,7.338085725450076e-05,6.339208848510822e-05,6.334852004975312e-05,571.3480420439807,370.4621129418359,701.0984908376981,337.2753222830805,793.4434687607584,686.1223851087502,399.35784122016844,302.76105901047174,707.7307147083039,653.4286723913201,664.5035844826864,685.6351738114118,337.0223263188424,479.2328647311811,357.9345302119857,0.00019031076595049456,1200.0000004669735,1200.0000004895974
2196.062706993827,2491.158550468859,2419.8306354398865,2594.8980243701767,2835.245846474394,254.50352471009464,166.05127207026783,158.66735426606525,131.14594885405958,219.00195993235405,159.3492226268804,218.33931952976803,245.1107396132908,119.46124070570721,140.9598791427515,127.26585058814759,72.87037384904794,91.41092763438675,188.45687325826398,160.0908304659765,6.349480117236432e-05,6.440060557254818e-05,6.425924331017254e-05,6.304348798366491e-05,6.338121873952612e-05,571.3480420500641,370.4621129494263,701.0984908447208,337.2753222921086,793.443468763198,686.122385109554,399.3578412196382,302.761059007613,707.7307146971076,653.428672384433,664.5035844778191,685.6351738032168,337.022326310982,479.23286472350765,357.9345302065569,0.0002564391408981092,1200.0000004733236,1200.000000477591
2372.770891253345,1625.7789379573276,1669.3515668795765,2642.6713384175796,3557.6992369303543,157.19108396081523,158.48828131671527,97.1983231048963,94.76024314647961,233.09576338515893,112.4851875191618,272.12509448075843,150.88039295845797,140.07990992906875,144.69128481177586,247.69375199950557,81.24687844167991,120.86128211821425,241.70003533460456,142.43696255753505,6.367338098920583e-05,6.454944369215946e-05,6.46771933619373e-05,6.315350878342382e-05,6.365937304071866e-05,571.3480420420909,370.4621129426798,701.0984908408828,337.275322292701,793.4434687617263,686.1223851091631,399.3578412189202,302.76105900598736,707.7307146873287,653.4286723802272,664.5035844765114,685.635173798838,337.02232630799256,479.2328647206781,357.93453020537663,0.0002577234919199428,1200.00000046896,1200.0000004667259
2953.5926543087085,613.0373426574843,2526.9798181094475,2582.7235816619095,2941.8840542580656,221.53740271429498,153.6142818425341,43.87268178892058,304.6062630831498,59.62069956342301,78.8652107479943,123.09938223426171,118.44043069375125,25.00000044317715,175.86884047364,179.04673781911322,74.48776438406222,61.49251669243456,155.99979170702102,51.912306440597916,6.363205478724896e-05,6.446694156409243e-05,6.498228256493838e-05,6.322253522818489e-05,6.342517851782377e-05,571.3480420378285,370.46211293782034,701.0984908370064,337.27532229105776,793.4434687620817,686.1223851093129,399.35784121866357,302.76105900595127,707.7307146854021,653.428672379842,664.503584476753,685.6351737987738,337.0223263085614,479.2328647212669,357.93453020631307,0.00025617589346398664,1200.0000004649537,1200.0000004644796
1603.4397100433246,1968.2616536927515,1951.7529684865342,2365.1843224456534,4078.818064578639,184.78805861097513,144.05916749203152,80.81297373596955,154.18241535260572,116.52137341472805,25.000000450629486,218.99931301193112,227.63518068183632,91.23919037905316,156.99141670012102,144.06341105631054,42.636704507131356,135.1188717586899,244.7068029179657,158.02568307522085,6.38361732625507e-05,6.457954247786152e-05,6.470115990445187e-05,6.312934196237374e-05,6.399873678071488e-05,571.3480420433477,370.46211294416076,701.0984908422506,337.2753222927177,793.4434687607927,686.122385108673,399.3578412186367,302.76105900599015,707.730714688485,653.4286723806387,664.5035844764402,685.6351737991605,337.0223263079575,479.2328647205383,357.9345302050001,0.0002570917503120985,1200.0000004704007,1200.000000468057
1178.7906486916586,2492.462381411157,2886.254935410536,3019.2323625317977,3057.6142947876006,282.87383410779114,171.11991786090255,117.49694351147737,204.48556551759685,186.82172540343956,67.26804976052047,179.48793219370773,195.34293652527907,49.96307883494387,179.18272363817607,163.85087465246446,67.895008438786,215.7394467583114,232.55389621862386,142.6416484335716,6.354993604763309e-05,6.440997950836085e-05,6.335721344585701e-05,6.30644329740729e-05,6.378483529989075e-05,571.3480420515108,370.4621129498526,701.0984908432703,337.2753222885681,793.4434687604122,686.1223851082901,399.3578412191144,302.7610590076134,707.7307146988121,653.4286723854639,664.503584478307,685.6351738039182,337.0223263117832,479.2328647241584,357.9345302069665,0.00025806614761616684,1200.0000004720043,1200.0000004794551
1366.6338040258067,2160.7920012411773,3329.4201547218818,2751.1845367993387,3478.701113510078,148.63656380680285,126.49890168336306,100.72588881931979,206.43120015342973,247.46232671080784,42.07055153647398,204.85258709928735,120.60207378613693,72.70298070751639,236.53898819000165,176.34445840131545,25.00000045615701,153.39496149818171,109.11244045897104,86.21373730260432,6.359243630220119e-05,6.423061553441203e-05,6.4034772611554e-05,6.307501339797597e-05,6.380848223089754e-05,571.3480420459024,370.46211294263435,701.0984908363212,337.27532228223816,793.4434687595051,686.1223851077991,399.35784121977485,302.7610590092428,707.7307147071855,653.4286723913056,664.5035844822223,685.6351738108092,337.02232631886045,479.23286473100717,357.9345302123932,0.0002553093644247595,1200.0000004655967,1200.0000004884366
2466.505773637916,657.4470121574585,2648.1287015365506,3858.5034804545066,3324.524691547891,196.833374282212,150.28676261380627,132.40824857491245,238.77724099161904,134.47313415907476,198.9284667843803,348.4039609095112,111.04866675934079,97.42522608644434,181.8560671417213,145.03195742501703,50.71664739086815,218.94849876772219,135.90443908210057,80.43976438752031,6.370255417943243e-05,6.41039691697257e-05,6.544566364672212e-05,6.308600288113419e-05,6.344769928022489e-05,571.3480420468336,370.46211294545054,701.0984908396906,337.27532228519095,793.4434687605351,686.1223851086608,399.3578412202019,302.7610590085448,707.7307147046791,653.4286723892878,664.5035844808019,685.6351738086875,337.0223263167168,479.232864728798,357.93453021056234,0.0002459400566027024,1200.0000004687631,1200.0000004857714
1683.4629835199048,1322.0765927454054,3065.879086029848,2939.903116240062,3306.1051713311927,241.9331408987775,100.1937077124965,68.98824148628572,265.66935891523036,86.25370350620916,89.08323949737465,145.5788361599686,199.52828227650886,60.52375700891196,130.6092515191304,54.11811263294503,62.83607448391626,186.76941063676006,170.2325329118885,102.78617909030261,6.374287418345806e-05,6.447084936098096e-05,6.404188771922963e-05,6.306797319934586e-05,6.363784963888856e-05,571.3480420488025,370.4621129490042,701.0984908443555,337.27532229188085,793.4434687614624,686.1223851088083,399.3578412189184,302.7610590067293,707.7307146937807,653.4286723828044,664.5035844768523,685.6351738011682,337.0223263092967,479.2328647217843,357.9345302054548,0.0002567937274496162,1200.0000004727822,1200.000000473941
1012.3900009684337,2302.410710390946,2730.276168573086,3129.511763439088,2444.641116298166,297.98993889714677,99.7707689303496,133.83215481438302,267.68895863287764,103.34762193572277,112.71225894061777,236.35602035997434,72.6631143663106,57.41556095143095,304.2835523321403,198.05150240485946,67.72482105900306,220.8209316089507,158.96492260158007,32.31513596352575,6.371367597719576e-05,6.456767185240351e-05,6.37735732203986e-05,6.319198939087467e-05,6.342083919710117e-05,571.3480420371754,370.46211293905225,701.0984908395519,337.27532229312,793.4434687632955,686.1223851098458,399.3578412190928,302.76105900624094,707.7307146853923,653.4286723799987,664.5035844769213,685.635173798835,337.0223263086943,479.23286472143633,357.934530206621,0.00025899130227171826,1200.0000004675596,1200.0000004644257
1549.5826744330152,1311.9786645564473,3073.334487523496,2928.1963888930886,2495.2055305814793,211.49145429108987,25.000000449838083,65.57750422015481,193.6063023319418,171.92276045640034,143.782968219188,248.3300060229633,203.5484109973254,100.55358629867895,290.2331211690596,205.67142283476318,73.48326025800928,154.32231953074327,102.60976858623098,78.90527588176742,6.360774015976702e-05,6.45100172086139e-05,6.363039072176958e-05,6.325499773812696e-05,6.354563703322061e-05,571.3480420348527,370.4621129361609,701.0984908378243,337.275322293056,793.4434687638732,686.1223851098713,399.3578412188113,302.7610590063649,707.7307146837898,653.428672380314,664.5035844779978,685.6351737997289,337.02232631026493,479.23286472272247,357.93453020805066,0.00025931808885096486,1200.0000004657913,1200.0000004624078
1318.831108894503,2061.3808021692553,2140.0155755436713,3118.5351214337866,3054.3828765107028,180.6198167858743,128.7094550887142,141.91157719982849,210.854149980742,62.625670771569546,128.80939434385581,278.81674680089696,66.31098356860541,53.28506566720438,159.29467831557244,163.41573297418063,88.95103005053163,221.6612141012872,171.3124868374019,25.00000044483536,6.364505782280972e-05,6.456893396742679e-05,6.365484261210164e-05,6.331236145938244e-05,6.402543579046186e-05,571.3480420392416,370.46211294100925,701.0984908411764,337.27532229346883,793.4434687620109,686.1223851093022,399.35784121876446,302.76105900601374,707.7307146861223,653.4286723802146,664.5035844768253,685.6351737987636,337.0223263083179,479.2328647210911,357.9345302061813,0.00025935555167448405,1200.0000004692238,1200.000000465287
1757.935592502758,2314.4870672746783,3041.131553989175,2778.0450639350543,2434.6784608877306,294.7187290400489,95.95474242724323,113.54427789937742,228.2247164668288,47.95427961151883,222.33071925044365,227.3238918090182,134.06278230184535,63.11493415515884,259.4698268318438,63.30045498545107,123.80269407464253,72.01412325606277,153.17503810878355,130.07429224947043,6.339779368303725e-05,6.446556866954896e-05,6.332748319720423e-05,6.299507010540498e-05,6.335642202462652e-05,571.3480420509885,370.4621129507814,701.0984908456456,337.275322293515,793.4434687631804,686.1223851095583,399.3578412190797,302.7610590064577,707.730714693494,653.4286723828673,664.5035844767559,685.6351738012407,337.0223263092925,479.2328647219632,357.93453020560935,0.00025838824472188156,1200.0000004740825,1200.0000004736307
1059.5372050082053,1838.7085471783103,3755.5275440717123,3080.0240850459645,2992.750126227323,119.39601476333951,125.88146633612008,133.03237233401072,195.09768737784213,58.170233250782886,117.67540437139934,234.08731906991042,77.59528709879308,161.8705038456806,199.21721084416941,100.12927569731642,152.48198744240145,214.77834988157275,119.83817564679023,25.000000445811615,6.369903785611566e-05,6.435212803118424e-05,6.359029437133192e-05,6.306132766033059e-05,6.365156168975636e-05,571.3480420504351,370.4621129483714,701.0984908410109,337.2753222869484,793.4434687602079,686.1223851081966,399.35784121906886,302.7610590070593,707.7307147002111,653.4286723862707,664.5035844785846,685.6351738053694,337.02232631329315,479.2328647257617,357.9345302083045,0.0002563740654633827,1200.0000004698875,1200.0000004809838
1455.2024109872136,2762.335663111307,2670.785505773552,3221.1234433412214,2429.9241280546253,72.04738278737985,25.000000463682508,242.23493513042771,280.03546375305604,30.5647784013066,169.7948999033824,193.80972180837443,117.33396013671246,81.45734174137996,235.24069387943652,100.79653889016053,86.12575368977761,143.47609110423883,81.17459104340111,176.00216759336348,6.364783607539466e-05,6.431672459510393e-05,6.501668118312059e-05,6.307638498002543e-05,6.325017625911797e-05,571.3480420495197,370.4621129484865,701.0984908438254,337.275322291758,793.4434687635784,686.1223851095843,399.35784121934716,302.7610590070112,707.7307146971862,653.4286723847208,664.503584477707,685.635173803252,337.0223263111851,479.23286472353726,357.9345302068093,0.00025186346313265,1200.000000472456,1200.000000477684
1641.431832254672,863.2819733122874,3252.2540959130547,3466.583503840285,2629.570238394134,193.4562551023895,180.14290604494076,244.92927739263985,215.23006651062994,81.91094133761014,133.97013216469205,220.12280180576127,54.53750793239727,183.458867640181,232.84877974646045,123.08600695881238,69.02137038654521,284.4806176906966,161.51365743179548,93.37197574397833,6.394258609625288e-05,6.436259836894813e-05,6.559455612983002e-05,6.317760578401184e-05,6.324596560690084e-05,571.3480420398438,370.46211294068604,701.0984908396113,337.275322292274,793.4434687630221,686.1223851098194,399.35784121901554,302.7610590059711,707.7307146873006,653.4286723803642,664.5035844764785,685.6351737988415,337.022326308012,479.23286472070566,357.93453020553676,0.0002474162818922849,1200.0000004676622,1200.000000466682
