Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20
0.004705573167679927,0.002558851423333516,0.003152190117159187,0.002896728657586578,0.0032907233947229242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0035631414008733308,0.002757432178864432,0.0027500623376471908,0.0029089797055735812,0.0028638862957497853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003478719533138298,0.0029936171627742507,0.0031146254793670914,0.0036390603792208183,0.004154394068819425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016529645578491027,0.0005666011079920691,0.0011819465222054435,0.00574917340940653,0.005133032873479115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003390536980298254,0.0037742798681163064,0.003937090867233481,0.004294034203963959,0.004734298949796411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0029608670099180966,0.0025013197673037853,0.0027459754127156753,0.0044309602897353775,0.00573919118694434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004222950764495086,0.002729693167908372,0.0035833487576901754,0.004201125203832121,0.004911736813865942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024187596928828227,0.0023676142861964304,0.0028059215068337046,0.004143772992353361,0.005965916706346435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002899907171789744,0.003971645547752654,0.005196271249247397,0.005566552630340928,0.005693938059953303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003375490512199821,0.003334665316921292,0.005030596631096554,0.005038542608428169,0.005753704548793375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00250260635102293,0.002653416311176852,0.003452240338312259,0.005376593273002556,0.005401409399610277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026537380430209836,0.002559339690066212,0.004834975805370168,0.005316758576872752,0.005731313866552753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023292780425332913,0.0035153405296031942,0.004919696451612419,0.005456512847775911,0.004926539197958084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0019608861605207796,0.0021959314424160195,0.005295470610103259,0.00543737969990627,0.005086871754910657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002223479149909055,0.0029825921685418897,0.004028643203258032,0.005538614387588696,0.005723786892999233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003099305022158259,0.004171447989976209,0.005399777569247125,0.005211932214293326,0.004818917129222308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0035585170558608058,0.0030999767465276647,0.0058626398263739105,0.005630649258023058,0.005554419934266105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0029170394151916625,0.003373196918760461,0.003915465036876357,0.004567568880866236,0.003912545088207686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00278984117477309,0.002260818245290786,0.004306396809694204,0.005159283898290678,0.004447010390775657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022344660716987212,0.0027901902948609873,0.0037886128175699256,0.005215023891713488,0.00514569399546281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0028287064984418007,0.004253170593391445,0.005081706948270158,0.005017551425544656,0.0027535141789096136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030392955441174542,0.003837992280764174,0.005305494696928406,0.004262317754368363,0.004469080926467952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003606555362320564,0.0054043031321873,0.005592712326674085,0.004945104011113028,0.0035756333848502575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003583850883712047,0.004364290358561181,0.005564617717406725,0.005300947488486887,0.003010574531375706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003001502447516853,0.005009404035248015,0.0058073876768585464,0.004514403032143438,0.003196905643145368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003918131221419556,0.005097645244971081,0.0044477114302138515,0.004897606827676229,0.0032537140046197685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004364132876152648,0.005518157697785246,0.0034120473663158853,0.0020456981149333956,0.0016679675286924956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004184087216168608,0.004720859720635018,0.004801363799239848,0.002370704013241371,0.003464944556445183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00494643366716347,0.005720803236851383,0.005046370448471665,0.0023762114833268903,0.003257477129113347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005142772062788698,0.0052441390849392346,0.004499940344131291,0.0036616346682273046,0.0021050385888176774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00586918713747784,0.004736045583955704,0.002461288405349702,0.002463256456816781,0.002603566578419296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005370711549813168,0.005399550325481716,0.003716433699164753,0.002327597312036121,0.002158182827170847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005491575120260009,0.005180889247391689,0.002106951646331126,0.001757014843003046,0.0016443350077055233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005250787236864493,0.004690520175760791,0.0036587527593593613,0.002597853039824681,0.003458092239696825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0036190204753821604,0.004426416290701048,0.0032857263421531085,0.003561080318232476,0.0021676343370618458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005384628063024948,0.0041888804691748395,0.00161071008606768,0.0015779808922399654,0.0021999754811378156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005449557750088695,0.004471562068090549,0.002118125706129073,0.002074059860322649,0.002625318496761924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005800458957077208,0.00467799881811984,0.0021658689227062643,0.002605342927717346,0.004010547523835524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005175318076709519,0.005022487085937532,0.00245310717514736,0.002581546520586464,0.004073668746676484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005268801011235878,0.002493675108713003,0.0022150404844773243,0.002281506344925729,0.004018995989796622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004923539501623105,0.004847396248637289,0.00126293068152247,0.0014708458136869834,0.003470550185403626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030558336119373215,0.0014073671537163516,0.0014556751932020564,0.001893814406541515,0.0018437468896878777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005112047442495543,0.0022987830473887617,0.001535857640835935,0.0041268870841539625,0.004802270883848282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004956793571328091,0.00295312210684506,0.0020607331593036076,0.0041089716155534375,0.005008134256764115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004690062387553751,0.0027172954437832634,0.0024023336439045443,0.004600042832643068,0.005201086927263548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001116303872345494,0.0013244155688254512,0.001820006655761078,0.0025227706761765467,0.003989250873676049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000254396015361,0.001980594222157654,0.0016612974614422264,0.002564866920816287,0.004386722025010228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013419708961665137,0.0009553506941536229,0.0008782522641218198,0.003921172815571646,0.005520548906057231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002514977930260151,0.0014977473512321857,0.003852442479331773,0.0041508444662034455,0.004604417055853051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004260713660864061,0.0023264399739950244,0.0024597062629579144,0.004660566616242993,0.0050861606250466465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024211071481082436,0.0017498012758347392,0.002001697261526563,0.0032925132030132633,0.005519737490140491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002591478031140993,0.001993848968729346,0.0036405271081719863,0.005720866872359158,0.005505525505781736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018044229610545677,0.002421550866741604,0.0035003763305298027,0.004910758977073929,0.00543611594582472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015763553727393181,0.0018927273699629263,0.003610490033647378,0.004905218446012173,0.004867489868281129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001400353722628335,0.0027839697097542856,0.004631991661153165,0.004526030876368598,0.004688500923586293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010649667024053362,0.0028240514004812165,0.0047060175834561,0.004015123886956388,0.004107896299277692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023768131383053574,0.001856180837688089,0.004344550363804305,0.005569784516606262,0.0046598356135262925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020197257688787324,0.0025545343504587347,0.00444768155413895,0.005264184362246963,0.004536067043057349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023703476312151857,0.0042039630095605605,0.0050848099371509905,0.0047035703032844225,0.004657386655696902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003860973378394728,0.0044009891689377086,0.0035939894203443883,0.004087507903910142,0.0036199301063576795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018130681813725048,0.003858004322941444,0.004282538767181035,0.004817897150983244,0.004756414068406531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015967957086999284,0.004145009267542905,0.005406682436589097,0.005131241152962359,0.0024140668100582473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0031965263829228513,0.004864904591513062,0.00526693496416618,0.004131030051984158,0.0023075304631733594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023070840048755857,0.004484303610054957,0.0053919948245967795,0.00334464091253604,0.0023100913265374397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003807207582466183,0.005168954071273663,0.005363874725912815,0.004387930091907194,0.004024860514447894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0049622876580944445,0.005242565371796195,0.005418630251660602,0.003995436809495837,0.002889690344175065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003150529004756808,0.005287475131837992,0.006095257989056115,0.0028008381169925653,0.002776711114283267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004589814486290205,0.005557591819993271,0.005536471478703404,0.0033952702596974334,0.0024437302360288816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004659753375768603,0.005363587372883652,0.004671979359318673,0.002683374378903076,0.001719938376698887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004995135428678172,0.005259108048794044,0.003969468694672933,0.0032474384201262594,0.0022619283165924773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0043858454075194776,0.005681523248930589,0.00396738429885473,0.004158410279473609,0.0024992202060270725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004494836962221297,0.00549317268356641,0.004779397652139069,0.0037340587069696583,0.003069723555016426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005869077407761385,0.005859854569394444,0.00373329705976115,0.00408033888838532,0.004835782420154356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005839105349164158,0.005206852331611956,0.0029807672153446528,0.003290527218132919,0.0026691012854367677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005343241318199818,0.005124270840529095,0.0035890760967354066,0.004345711674991717,0.004437733659714209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005699148363434709,0.004956909448464816,0.002411294623248182,0.002691817297435324,0.002843344771724207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005138222923913521,0.005110264537003446,0.004452426415565705,0.0024043021614044953,0.002360542974820428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005563784504864573,0.005150069818020996,0.0036869725355455616,0.0029880016124355924,0.003878714147911853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0058079855578282175,0.003961219241456503,0.0031823814800059254,0.0033335200311393797,0.004267539445661667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005430079996344023,0.005818773681856062,0.0039751616009079584,0.003438767182466368,0.00324818125918011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006276653621318702,0.0032577238269037184,0.003303198927247874,0.0038762196391380005,0.0031268357607962386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005871715232486431,0.002778018310650926,0.003399177167449747,0.003430521048486949,0.0024259435348022752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004153303778035695,0.004326430534689611,0.0032248648516085216,0.002576496057956965,0.002437193060570325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005382310578619059,0.003806131370122154,0.002608260617382045,0.002607529326185712,0.002821583147149133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026075729556528497,0.0023447542910378814,0.0031595055226456663,0.0030413797504700354,0.002429806904863844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005132307730683548,0.0034865260686239986,0.0032160366523237742,0.003419379266111399,0.0039685551434529035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0050116414392604065,0.00330606369970382,0.0035920503780139112,0.0036890646601869417,0.005116230519132458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001078865106574159,0.001024029152063653,0.0014924825178273813,0.004986698976305225,0.005955270922388094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004039123319752723,0.002808056547822618,0.0028280754319549004,0.002964685046888404,0.006004478007403008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0028458637514076355,0.002472165307038032,0.004307502262894392,0.005222623963723573,0.004956127642770484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003121758339849482,0.0025773087745954264,0.00244217593597968,0.005288902285152169,0.00578979345231195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004274859708008379,0.0029912703046159972,0.0033035366430027822,0.003574461881091611,0.00544275392593157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003194121731914522,0.0025963335336785984,0.002728546773116816,0.004732102216678187,0.0059134183988539665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004263872161705895,0.0029998645011833757,0.0031720614565331016,0.005013869970015874,0.006122321236954665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004095008523521246,0.0028365845500677666,0.0030427827401575515,0.004006113219762016,0.004776869237869833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00394248332919598,0.0027282507219059775,0.0031805658895109395,0.004919939138064271,0.005724522041439164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024445445882630705,0.0021688243349418795,0.004281171305645118,0.0048619940321882335,0.005313997474374125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002075531302829359,0.00267430782164936,0.003981879126177915,0.005614919689987614,0.005265268065150704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024579274215121307,0.0033067495178391326,0.0050697480190311376,0.005646784253488699,0.005155659193178539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0028032388163711413,0.003178053278978181,0.005048090788340794,0.005814401917682865,0.005829269697826886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002951399759515649,0.003427385710721677,0.00522821312047075,0.005808259610882966,0.004499617365625038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0038934547699861644,0.004425450287009322,0.004776252068243029,0.0044860282366446375,0.003755160482064694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022871912856038644,0.0028952606535641635,0.005040165385759849,0.004869506552951753,0.0034939418234434263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004635838590974934,0.0037875712313338917,0.005190721828871586,0.00485813548050052,0.0028290485472624756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0034178799545668613,0.004284742356810768,0.005394135698607231,0.0036549405080755206,0.0022669811620104363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002626234323367178,0.004653035638513988,0.004922067852848591,0.005034343547790996,0.004203423524509679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003057598449783132,0.005286547559097043,0.00547794974638524,0.004513588740935718,0.004137145559121704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004637953728095716,0.005737109334696466,0.0056088534528546796,0.0037877000234281468,0.002677925853922082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004352834484681845,0.005612071378465964,0.0044091590974686765,0.004131750871821931,0.002455064332174408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0046136269204738,0.00500843611284574,0.005035456490828468,0.0036450945340713845,0.0020986079524894295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004819756985012855,0.005198540909781858,0.004246487038603771,0.002223036761746898,0.001423770387111002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
