s0,s1,s2
105.20037683689446,89.01677183290094,5.528902621729292e-07
105.34835222475206,88.44889125919852,5.527025398861597e-07
106.8348391605348,89.09253022886303,5.51130146362685e-07
111.48448113148041,90.79749433089073,5.491442879159835e-07
112.61148335894222,91.1401847087078,5.482916103876657e-07
111.82333441013822,90.46177142730777,5.487943843501321e-07
111.38661405620886,89.9159138885632,5.511529853947065e-07
108.42010888478971,88.86235951008112,5.532484348132617e-07
106.7767356836031,88.21653329377921,5.526955415956126e-07
106.73936164552076,88.23543734404628,5.501033907432898e-07
107.12962508134096,88.50586387000386,5.472393997904125e-07
107.39643887864743,88.69704414682771,5.460077010762413e-07
107.05982403091666,88.35494108559813,5.472763697811052e-07
106.4145122346809,88.41793084081388,5.504312351206956e-07
106.22822867157927,88.40331194666426,5.538101056989102e-07
105.91565681843757,88.1287744648263,5.51495621338717e-07
106.47355915249622,88.10909611535564,5.461057138515495e-07
106.81703826510501,88.45461007104583,5.421083733468336e-07
107.00696228891799,88.83351086870813,5.401288825643339e-07
106.08005556680124,88.13572230221315,5.432515970218468e-07
105.55454289273284,88.45496536582941,5.469004994582709e-07
105.91174036821491,88.23280461441298,5.552315715583857e-07
105.75616321251185,88.90146238485771,5.523828586284704e-07
106.52251112474625,89.31637289267854,5.418134733638272e-07
107.31799767820164,90.33719704631606,5.36704722604433e-07
106.71399327705629,89.48769325462783,5.354794417371372e-07
106.1516789925618,89.15750162410433,5.366929772511476e-07
105.76058181754895,89.19647301211941,5.476339906515554e-07
105.84996426830223,89.61672913320328,5.595384905921734e-07
105.70590045662249,89.47203336939558,5.554329333932597e-07
106.36660269272762,89.70305256459625,5.396117554603021e-07
106.303441739888,90.20314279567157,5.324579926456998e-07
106.7337329437208,90.12059894781403,5.318594478863894e-07
106.87607092184616,90.49290359546639,5.35446639035628e-07
107.18934549685456,90.82586152238426,5.556214743717391e-07
107.26913621053725,91.24524363810445,5.676443103073545e-07
106.64985101604405,89.79770921782895,5.616773960400383e-07
106.53902097968594,89.37972655484822,5.422648056333395e-07
107.06856963104917,89.50035426050594,5.308351889714415e-07
108.29041885039938,89.93764363720913,5.304338020766753e-07
107.92142023698294,89.39352059735295,5.362904065689935e-07
106.73979339560815,88.88755896534825,5.572003772745504e-07
106.70991762642923,89.38799928789425,5.694180975195805e-07
107.06976067961399,88.92740459590534,5.606627314275706e-07
106.63003956873149,88.80932442998736,5.411228052168668e-07
106.14030580984748,89.23289750983216,5.321913491849891e-07
107.90035958085919,89.29451505598584,5.321684429943245e-07
107.82407961288385,89.13639538615146,5.358642381730047e-07
108.18639431185767,88.97775874981801,5.525105181648293e-07
110.62549205769083,89.47882491571714,5.61784401678517e-07
108.29590149532204,88.67944566257887,5.540907217027207e-07
108.88603255926479,89.11024494708988,5.373933954834081e-07
108.74188783602847,88.81575956506116,5.347771257973486e-07
108.1503312195302,88.84532534829754,5.343292280048676e-07
106.54989617429126,88.57773323740162,5.380862304486122e-07
106.82895658701132,88.31468313719674,5.475082319977555e-07
106.93033672511527,88.56576637006788,5.535636616182628e-07
106.54283292431741,88.59418807452568,5.475359660801027e-07
106.55965554400994,88.72647618287137,5.406958135679101e-07
106.50392494804974,88.77902303256312,5.381000524949806e-07
106.36839332173477,89.26518751493548,5.399183726224424e-07
