temperature_C,time_min,surrogate_yield,gp_mean,gp_std,ucb
275.0,10.5,1.202109731055615,2.0969254394096444,3.2576347610332173,8.481889571034749
282.5,10.5,1.1782099368124819,2.0969254394096444,3.2576347610332173,8.481889571034749
290.0,10.5,1.1345344079339388,2.0969254394096444,3.2576347610332173,8.481889571034749
297.5,10.5,1.079871005225567,2.0969254394096444,3.2576347610332173,8.481889571034749
305.0,10.5,1.0234591387236869,2.0969254394096444,3.2576347610332173,8.481889571034749
312.5,10.5,0.9735471615743233,2.0969254394096444,3.2576347610332173,8.481889571034749
320.0,10.5,0.9362758071304826,2.0969254394096444,3.2576347610332173,8.481889571034749
327.5,10.5,0.9150585514389753,2.0969254394096444,3.2576347610332173,8.481889571034749
335.0,10.5,0.9104933333144233,2.0969254394096444,3.2576347610332173,8.481889571034749
342.5,10.5,0.9207210452418016,2.0969254394096444,3.2576347610332173,8.481889571034749
350.0,10.5,0.9420737856118555,2.0969254394096444,3.2576347610332173,8.481889571034749
357.5,10.5,0.9698383332302752,2.0969254394096444,3.2576347610332173,8.481889571034749
365.0,10.5,0.9989873160919508,2.0969254394096444,3.2576347610332173,8.481889571034749
372.5,10.5,1.0247815202673134,2.0969254394096444,3.2576347610332173,8.481889571034749
380.0,10.5,1.0432006610458773,2.0969254394096444,3.2576347610332173,8.481889571034749
387.5,10.5,1.0512021260032518,2.0969254394096444,3.2576347610332173,8.481889571034749
395.0,10.5,1.0468319770045027,2.0969254394096444,3.2576347610332173,8.481889571034749
402.5,10.5,1.0292214909160764,2.0969254394096444,3.2576347610332173,8.481889571034749
410.0,10.5,0.9985012188273992,2.0969254394096444,3.2576347610332173,8.481889571034749
417.5,10.5,0.9556588863556421,2.0969254394096444,3.2576347610332173,8.481889571034749
425.0,10.5,0.9023616776968745,2.0969254394096444,3.2576347610332173,8.481889571034749
432.5,10.5,0.8407594529507759,2.0969254394096444,3.2576347610332173,8.481889571034749
440.0,10.5,0.7732832909021709,2.0969254394096444,3.2576347610332173,8.481889571034749
447.5,10.5,0.7024525219630952,2.0969254394096444,3.2576347610332173,8.481889571034749
455.0,10.5,0.6307020848861211,2.0969254394096444,3.2576347610332173,8.481889571034749
462.5,10.5,0.5602399417802528,2.0969254394096444,3.2576347610332173,8.481889571034749
470.0,10.5,0.49294127116138653,2.09692543940898,3.2576347610332173,8.481889571034085
477.5,10.5,0.4302825048777783,2.096925351780489,3.2576347610332133,8.481889483405586
485.0,10.5,0.3733144864473452,2.096527378769359,3.257634681694102,8.481491354889798
492.5,10.5,0.322670641455964,2.0346481639896647,3.255692186960105,8.41580485043147
500.0,10.5,0.2786034893683528,1.761350340682482,3.200752529358945,8.034825298226014
200.0,11.0,0.3936208283177467,2.0948639344399282,3.257632421745326,8.479823481060766
207.5,11.0,0.498731366850129,2.096542857646976,3.257634680465088,8.481506831358548
215.0,11.0,0.6221552568740442,2.0969229940434913,3.257634761029925,8.481887125662144
222.5,11.0,0.759545132508038,2.0969254388713208,3.2576347610332173,8.481889570496426
230.0,11.0,0.9038177109981758,2.0969254394096404,3.2576347610332173,8.481889571034746
237.5,11.0,1.0456734497502853,2.0969254394096444,3.2576347610332173,8.481889571034749
245.0,11.0,1.1746886419595102,2.0969254394096444,3.2576347610332173,8.481889571034749
252.5,11.0,1.2808382156290625,2.0969254394096444,3.2576347610332173,8.481889571034749
260.0,11.0,1.3561624854047347,2.0969254394096444,3.2576347610332173,8.481889571034749
267.5,11.0,1.3962096346782318,2.0969254394096444,3.2576347610332173,8.481889571034749
275.0,11.0,1.400904536295453,2.0969254394096444,3.2576347610332173,8.481889571034749
282.5,11.0,1.3746178809208507,2.0969254394096444,3.2576347610332173,8.481889571034749
290.0,11.0,1.3254041865278392,2.0969254394096444,3.2576347610332173,8.481889571034749
297.5,11.0,1.263583046794169,2.0969254394096444,3.2576347610332173,8.481889571034749
305.0,11.0,1.1999905832087756,2.0969254394096444,3.2576347610332173,8.481889571034749
312.5,11.0,1.1442832240283158,2.0969254394096444,3.2576347610332173,8.481889571034749
320.0,11.0,1.1036249180474609,2.0969254394096444,3.2576347610332173,8.481889571034749
327.5,11.0,1.0819587698245918,2.0969254394096444,3.2576347610332173,8.481889571034749
335.0,11.0,1.079903880326493,2.0969254394096444,3.2576347610332173,8.481889571034749
342.5,11.0,1.0951783789422724,2.0969254394096444,3.2576347610332173,8.481889571034749
350.0,11.0,1.1233644675250785,2.0969254394096444,3.2576347610332173,8.481889571034749
357.5,11.0,1.1588105076773543,2.0969254394096444,3.2576347610332173,8.481889571034749
365.0,11.0,1.1954966374105336,2.0969254394096444,3.2576347610332173,8.481889571034749
372.5,11.0,1.2277499861454446,2.0969254394096444,3.2576347610332173,8.481889571034749
380.0,11.0,1.2507585965400616,2.0969254394096444,3.2576347610332173,8.481889571034749
387.5,11.0,1.2608825795566792,2.0969254394096444,3.2576347610332173,8.481889571034749
395.0,11.0,1.2557901435396643,2.0969254394096444,3.2576347610332173,8.481889571034749
402.5,11.0,1.2344568641271576,2.0969254394096444,3.2576347610332173,8.481889571034749
410.0,11.0,1.1970653223002397,2.0969254394096444,3.2576347610332173,8.481889571034749
417.5,11.0,1.1448359504967618,2.0969254394096444,3.2576347610332173,8.481889571034749
425.0,11.0,1.0798134992621826,2.0969254394096444,3.2576347610332173,8.481889571034749
432.5,11.0,1.004629149845454,2.0969254394096444,3.2576347610332173,8.481889571034749
440.0,11.0,0.9222559635515968,2.0969254394096444,3.2576347610332173,8.481889571034749
447.5,11.0,0.8357739911029715,2.0969254394096444,3.2576347610332173,8.481889571034749
455.0,11.0,0.7481597542579406,2.0969254394096444,3.2576347610332173,8.481889571034749
462.5,11.0,0.6621122004290744,2.0969254394096444,3.2576347610332173,8.481889571034749
470.0,11.0,0.5799234807027809,2.09692543940964,3.2576347610332173,8.481889571034746
477.5,11.0,0.5033983760124237,2.0969254388452194,3.2576347610332173,8.481889570470326
485.0,11.0,0.4338215230197193,2.096922875475695,3.257634761029925,8.481887007094347
492.5,11.0,0.37196742662365223,2.096524307510194,3.257634680465088,8.481488281221766
500.0,11.0,0.318145104581386,2.0947639788150214,3.257632421745326,8.47972352543586
200.0,11.5,0.43683853245669746,2.096924979738708,3.257634761033101,8.481889111363586
207.5,11.5,0.5574767815766236,2.0969253541022015,3.2576347610332133,8.481889485727299
215.0,11.5,0.6991869127930204,2.0969254388643805,3.2576347610332173,8.481889570489486
222.5,11.5,0.8570186445090834,2.0969254394095245,3.2576347610332173,8.48188957103463
230.0,11.5,1.0228935579219063,2.0969254394096444,3.2576347610332173,8.481889571034749
237.5,11.5,1.1862001820497203,2.0969254394096444,3.2576347610332173,8.481889571034749
245.0,11.5,1.3350442504671651,2.0969254394096444,3.2576347610332173,8.481889571034749
252.5,11.5,1.457991661228038,2.0969254394096444,3.2576347610332173,8.481889571034749
260.0,11.5,1.5459755943439972,2.0969254394096444,3.2576347610332173,8.481889571034749
267.5,11.5,1.5939459662516222,2.0969254394096444,3.2576347610332173,8.481889571034749
275.0,11.5,1.6018610320377975,2.0969254394096444,3.2576347610332173,8.481889571034749
282.5,11.5,1.5747623231481307,2.0969254394096444,3.2576347610332173,8.481889571034749
290.0,11.5,1.521897101425826,2.0969254394096444,3.2576347610332173,8.481889571034749
297.5,11.5,1.4550883182709913,2.0969254394096444,3.2576347610332173,8.481889571034749
305.0,11.5,1.3867269702139993,2.0969254394096444,3.2576347610332173,8.481889571034749
312.5,11.5,1.3278250218788559,2.0969254394096444,3.2576347610332173,8.481889571034749
320.0,11.5,1.2865087157347737,2.0969254394096444,3.2576347610332173,8.481889571034749
327.5,11.5,1.267183085389639,2.0969254394096444,3.2576347610332173,8.481889571034749
335.0,11.5,1.2704149599870551,2.0969254394096444,3.2576347610332173,8.481889571034749
342.5,11.5,1.293421490985603,2.0969254394096444,3.2576347610332173,8.481889571034749
350.0,11.5,1.3309534391011058,2.0969254394096444,3.2576347610332173,8.481889571034749
357.5,11.5,1.3763382971761258,2.0969254394096444,3.2576347610332173,8.481889571034749
365.0,11.5,1.42248393850957,2.0969254394096444,3.2576347610332173,8.481889571034749
372.5,11.5,1.4627113150509985,2.0969254394096444,3.2576347610332173,8.481889571034749
380.0,11.5,1.4913566113537589,2.0969254394096444,3.2576347610332173,8.481889571034749
387.5,11.5,1.5041397055919468,2.0969254394096444,3.2576347610332173,8.481889571034749
395.0,11.5,1.4983291959466745,2.0969254394096444,3.2576347610332173,8.481889571034749
402.5,11.5,1.472746820342141,2.0969254394096444,3.2576347610332173,8.481889571034749
410.0,11.5,1.4276531455596784,2.0969254394096444,3.2576347610332173,8.481889571034749
417.5,11.5,1.3645497716691357,2.0969254394096444,3.2576347610332173,8.481889571034749
425.0,11.5,1.2859265111098572,2.0969254394096444,3.2576347610332173,8.481889571034749
432.5,11.5,1.1949774601619703,2.0969254394096444,3.2576347610332173,8.481889571034749
440.0,11.5,1.0953075260229412,2.0969254394096444,3.2576347610332173,8.481889571034749
447.5,11.5,0.990649526603242,2.0969254394096444,3.2576347610332173,8.481889571034749
455.0,11.5,0.8846100591218702,2.0969254394096444,3.2576347610332173,8.481889571034749
462.5,11.5,0.7804591055493239,2.0969254394096444,3.2576347610332173,8.481889571034749
470.0,11.5,0.6809737046437362,2.0969254394096444,3.2576347610332173,8.481889571034749
477.5,11.5,0.5883404502344596,2.0969254394095187,3.2576347610332173,8.481889571034625
485.0,11.5,0.5041158501633827,2.0969254388379426,3.2576347610332173,8.481889570463048
492.5,11.5,0.42923849656475876,2.096925349965923,3.2576347610332133,8.48188948159102
500.0,11.5,0.36408317409729485,2.0969249574507693,3.257634761033101,8.481889089075647
200.0,12.0,0.4772030721093108,2.096925439406096,3.2576347610332173,8.481889571031202
207.5,12.0,0.6123846452677252,2.096925439408986,3.2576347610332173,8.481889571034092
215.0,12.0,0.771259848197462,2.0969254394096404,3.2576347610332173,8.481889571034746
222.5,12.0,0.948341910658306,2.0969254394096444,3.2576347610332173,8.481889571034749
230.0,12.0,1.1346571732187933,2.0969254394096444,3.2576347610332173,8.481889571034749
237.5,12.0,1.318409876667478,2.0969254394096444,3.2576347610332173,8.481889571034749
245.0,12.0,1.486378294602626,2.0969254394096444,3.2576347610332173,8.481889571034749
252.5,12.0,1.625860460492167,2.0969254394096444,3.2576347610332173,8.481889571034749
260.0,12.0,1.7268021944895806,2.0969254394096444,3.2576347610332173,8.481889571034749
267.5,12.0,1.7836359740398662,2.0969254394096444,3.2576347610332173,8.481889571034749
275.0,12.0,1.7963834650851285,2.0969254394096444,3.2576347610332173,8.481889571034749
282.5,12.0,1.7707326415390963,2.0969254394096444,3.2576347610332173,8.481889571034749
290.0,12.0,1.7170497553728272,2.0969254394096444,3.2576347610332173,8.481889571034749
297.5,12.0,1.648550087468931,2.0969254394096444,3.2576347610332173,8.481889571034749
305.0,12.0,1.5790470204368063,2.0969254394096444,3.2576347610332173,8.481889571034749
312.5,12.0,1.5207698385145043,2.0969254394096444,3.2576347610332173,8.481889571034749
320.0,12.0,1.4826755682448296,2.0969254394096444,3.2576347610332173,8.481889571034749
327.5,12.0,1.4695137116724246,2.0969254394096444,3.2576347610332173,8.481889571034749
335.0,12.0,1.4816975675695279,2.0969254394096444,3.2576347610332173,8.481889571034749
342.5,12.0,1.5158565374064974,2.0969254394096444,3.2576347610332173,8.481889571034749
350.0,12.0,1.5658341471630934,2.0969254394096444,3.2576347610332173,8.481889571034749
357.5,12.0,1.6238689820251564,2.0969254394096444,3.2576347610332173,8.481889571034749
365.0,12.0,1.6817349072423668,2.0969254394096444,3.2576347610332173,8.481889571034749
372.5,12.0,1.7316921454455947,2.0969254394096444,3.2576347610332173,8.481889571034749
380.0,12.0,1.7671806371531265,2.0969254394096444,3.2576347610332173,8.481889571034749
387.5,12.0,1.783249969061672,2.0969254394096444,3.2576347610332173,8.481889571034749
395.0,12.0,1.7767575907502164,2.0969254394096444,3.2576347610332173,8.481889571034749
402.5,12.0,1.7463815222746306,2.0969254394096444,3.2576347610332173,8.481889571034749
410.0,12.0,1.6924933959717263,2.0969254394096444,3.2576347610332173,8.481889571034749
417.5,12.0,1.6169311220812983,2.0969254394096444,3.2576347610332173,8.481889571034749
425.0,12.0,1.5227037430149293,2.0969254394096444,3.2576347610332173,8.481889571034749
432.5,12.0,1.4136566876470655,2.0969254394096444,3.2576347610332173,8.481889571034749
440.0,12.0,1.2941234839870175,2.0969254394096444,3.2576347610332173,8.481889571034749
447.5,12.0,1.1685885540788972,2.0969254394096444,3.2576347610332173,8.481889571034749
455.0,12.0,1.041383456566354,2.0969254394096444,3.2576347610332173,8.481889571034749
462.5,12.0,0.9164349811221301,2.0969254394096444,3.2576347610332173,8.481889571034749
470.0,12.0,0.797077800839117,2.0969254394096444,3.2576347610332173,8.481889571034749
477.5,12.0,0.6859375809911042,2.0969254394096444,3.2576347610332173,8.481889571034749
485.0,12.0,0.5848834799836481,2.09692543940964,3.2576347610332173,8.481889571034746
492.5,12.0,0.49504281996651944,2.096925439408954,3.2576347610332173,8.48188957103406
500.0,12.0,0.41686608568041583,2.0969254394059242,3.2576347610332173,8.48188957103103
200.0,12.5,0.5123757691975626,2.0969254394096444,3.2576347610332173,8.481889571034749
207.5,12.5,0.6602876996897491,2.0969254394096444,3.2576347610332173,8.481889571034749
215.0,12.5,0.834241955119038,2.0969254394096444,3.2576347610332173,8.481889571034749
222.5,12.5,1.0283219708227598,2.0969254394096444,3.2576347610332173,8.481889571034749
230.0,12.5,1.2328224108724055,2.0969254394096444,3.2576347610332173,8.481889571034749
237.5,12.5,1.4349736449989225,2.0969254394096444,3.2576347610332173,8.481889571034749
245.0,12.5,1.6204623856265086,2.0969254394096444,3.2576347610332173,8.481889571034749
252.5,12.5,1.7755500545700926,2.0969254394096444,3.2576347610332173,8.481889571034749
260.0,12.5,1.8893882245817206,2.0969254394096444,3.2576347610332173,8.481889571034749
267.5,12.5,1.9560170283091116,2.0969254394096444,3.2576347610332173,8.481889571034749
275.0,12.5,1.975559038833593,2.0969254394096444,3.2576347610332173,8.481889571034749
282.5,12.5,1.9542936876717971,2.0969254394096444,3.2576347610332173,8.481889571034749
290.0,12.5,1.9035693304112429,2.0969254394096444,3.2576347610332173,8.481889571034749
297.5,12.5,1.837797758226836,2.0969254394096444,3.2576347610332173,8.481889571034749
305.0,12.5,1.7719894471423676,2.0969254394096444,3.2576347610332173,8.481889571034749
312.5,12.5,1.719365307944845,2.0969254394096444,3.2576347610332173,8.481889571034749
320.0,12.5,1.6895098928813292,2.0969254394096444,3.2576347610332173,8.481889571034749
327.5,12.5,1.6873495861523327,2.0969254394096444,3.2576347610332173,8.481889571034749
335.0,12.5,1.7130155270940235,2.0969254394096444,3.2576347610332173,8.481889571034749
342.5,12.5,1.7624552131109528,2.0969254394096444,3.2576347610332173,8.481889571034749
350.0,12.5,1.8285366077484626,2.0969254394096444,3.2576347610332173,8.481889571034749
357.5,12.5,1.9023577928112672,2.0969254394096444,3.2576347610332173,8.481889571034749
365.0,12.5,1.9745170300942276,2.0969254394096444,3.2576347610332173,8.481889571034749
372.5,12.5,2.0361792248390698,2.0969254394096444,3.2576347610332173,8.481889571034749
380.0,12.5,2.079861190792269,2.0969254394096444,3.2576347610332173,8.481889571034749
387.5,12.5,2.0999263510750428,2.0969254394096444,3.2576347610332173,8.481889571034749
395.0,12.5,2.0928204854014023,2.0969254394096444,3.2576347610332173,8.481889571034749
402.5,12.5,2.057096551548139,2.0969254394096444,3.2576347610332173,8.481889571034749
410.0,12.5,1.993277223866149,2.0969254394096444,3.2576347610332173,8.481889571034749
417.5,12.5,1.9035978633405621,2.0969254394096444,3.2576347610332173,8.481889571034749
425.0,12.5,1.7916665225866808,2.0969254394096444,3.2576347610332173,8.481889571034749
432.5,12.5,1.6620738681207408,2.0969254394096444,3.2576347610332173,8.481889571034749
440.0,12.5,1.5199842350987371,2.0969254394096444,3.2576347610332173,8.481889571034749
447.5,12.5,1.3707377252016404,2.0969254394096444,3.2576347610332173,8.481889571034749
455.0,12.5,1.2194906387449695,2.0969254394096444,3.2576347610332173,8.481889571034749
462.5,12.5,1.0709167101709853,2.0969254394096444,3.2576347610332173,8.481889571034749
470.0,12.5,0.9289846694204096,2.0969254394096444,3.2576347610332173,8.481889571034749
477.5,12.5,0.7968193955917954,2.0969254394096444,3.2576347610332173,8.481889571034749
485.0,12.5,0.6766455286558555,2.0969254394096444,3.2576347610332173,8.481889571034749
492.5,12.5,0.5698050046177152,2.0969254394096444,3.2576347610332173,8.481889571034749
500.0,12.5,0.4768344455328424,2.0969254394096444,3.2576347610332173,8.481889571034749
200.0,13.0,0.5401884952348849,2.0969254394096444,3.2576347610332173,8.481889571034749
207.5,13.0,0.698249185614414,2.0969254394096444,3.2576347610332173,8.481889571034749
215.0,13.0,0.884300982562665,2.0969254394096444,3.2576347610332173,8.481889571034749
222.5,13.0,1.092141242080316,2.0969254394096444,3.2576347610332173,8.481889571034749
230.0,13.0,1.3115551445677747,2.0969254394096444,3.2576347610332173,8.481889571034749
237.5,13.0,1.5290858715058193,2.0969254394096444,3.2576347610332173,8.481889571034749
245.0,13.0,1.7296499739718725,2.0969254394096444,3.2576347610332173,8.481889571034749
252.5,13.0,1.8987864798151244,2.0969254394096444,3.2576347610332173,8.481889571034749
260.0,13.0,2.025113282051684,2.096925439409647,3.2576347610332173,8.481889571034753
267.5,13.0,2.1024438292749297,2.0969254394100636,3.2576347610332173,8.481889571035168
275.0,13.0,2.131045653445047,2.0969254394119043,3.2576347610332173,8.48188957103701
282.5,13.0,2.1177060735770383,2.0969254394100636,3.2576347610332173,8.481889571035168
290.0,13.0,2.074560068952487,2.096925439409647,3.2576347610332173,8.481889571034753
297.5,13.0,2.0169416329963195,2.0969254394096444,3.2576347610332173,8.481889571034749
305.0,13.0,1.9607473220582832,2.0969254394096444,3.2576347610332173,8.481889571034749
312.5,13.0,1.9198834063207397,2.0969254394096444,3.2576347610332173,8.481889571034749
320.0,13.0,1.9042929275265292,2.0969254394096444,3.2576347610332173,8.481889571034749
327.5,13.0,1.918866053426292,2.0969254394096444,3.2576347610332173,8.481889571034749
335.0,13.0,1.9632989318754575,2.0969254394096444,3.2576347610332173,8.481889571034749
342.5,13.0,2.03275752245851,2.0969254394096444,3.2576347610332173,8.481889571034749
350.0,13.0,2.119074334271803,2.0969254394096444,3.2576347610332173,8.481889571034749
357.5,13.0,2.2121721922498323,2.0969254394096444,3.2576347610332173,8.481889571034749
365.0,13.0,2.3014524311588973,2.0969254394096444,3.2576347610332173,8.481889571034749
372.5,13.0,2.3769700415898845,2.0969254394096444,3.2576347610332173,8.481889571034749
380.0,13.0,2.4303093160831213,2.0969254394096444,3.2576347610332173,8.481889571034749
387.5,13.0,2.455145730691549,2.0969254394096444,3.2576347610332173,8.481889571034749
395.0,13.0,2.447523616697744,2.0969254394096444,3.2576347610332173,8.481889571034749
402.5,13.0,2.405897509288043,2.0969254394096444,3.2576347610332173,8.481889571034749
410.0,13.0,2.3309870964137125,2.0969254394096444,3.2576347610332173,8.481889571034749
417.5,13.0,2.225491052377728,2.0969254394096444,3.2576347610332173,8.481889571034749
425.0,13.0,2.093700210917341,2.0969254394096444,3.2576347610332173,8.481889571034749
432.5,13.0,1.9410479778076828,2.0969254394096444,3.2576347610332173,8.481889571034749
440.0,13.0,1.7736350414500257,2.0969254394096444,3.2576347610332173,8.481889571034749
447.5,13.0,1.5977644089107728,2.0969254394096444,3.2576347610332173,8.481889571034749
455.0,13.0,1.419519794259041,2.0969254394096444,3.2576347610332173,8.481889571034749
462.5,13.0,1.2444145681048102,2.0969254394096444,3.2576347610332173,8.481889571034749
470.0,13.0,1.0771300806361064,2.0969254394096444,3.2576347610332173,8.481889571034749
477.5,13.0,0.9213522421871326,2.0969254394096444,3.2576347610332173,8.481889571034749
485.0,13.0,0.7797051948872087,2.0969254394096444,3.2576347610332173,8.481889571034749
492.5,13.0,0.6537720907749892,2.0969254394096444,3.2576347610332173,8.481889571034749
500.0,13.0,0.5441864168339197,2.0969254394096444,3.2576347610332173,8.481889571034749
200.0,13.5,0.5588783761114643,2.0969254394096444,3.2576347610332173,8.481889571034749
207.5,13.5,0.7238807033598176,2.0969254394096444,3.2576347610332173,8.481889571034749
215.0,13.5,0.9183192298816629,2.0969254394096444,3.2576347610332173,8.481889571034749
222.5,13.5,1.1358786819168434,2.0969254394096444,3.2576347610332173,8.481889571034749
230.0,13.5,1.3661041496300195,2.0969254394096444,3.2576347610332173,8.481889571034749
237.5,13.5,1.5951997582691688,2.0969254394096444,3.2576347610332173,8.481889571034749
245.0,13.5,1.8077021901989927,2.0969254394096444,3.2576347610332173,8.481889571034749
252.5,13.5,1.988809101676061,2.0969254394097208,3.2576347610332173,8.481889571034827
260.0,13.5,2.126919490549722,2.0969254397569546,3.2576347610332173,8.48188957138206
267.5,13.5,2.215818210598986,2.096925493746956,3.2576347610332133,8.481889625372053
275.0,13.5,2.2559667014259,2.096925732201012,3.257634761033101,8.48188986382589
282.5,13.5,2.2545530864703247,2.096925493746956,3.2576347610332133,8.481889625372053
290.0,13.5,2.224255769048791,2.0969254397569546,3.2576347610332173,8.48188957138206
297.5,13.5,2.180992954138204,2.0969254394097208,3.2576347610332173,8.481889571034827
305.0,13.5,2.1411669321898774,2.0969254394096444,3.2576347610332173,8.481889571034749
312.5,13.5,2.1189981591196805,2.0969254394096444,3.2576347610332173,8.481889571034749
320.0,13.5,2.1244665070465123,2.0969254394096444,3.2576347610332173,8.481889571034749
327.5,13.5,2.1621769424711763,2.0969254394096444,3.2576347610332173,8.481889571034749
335.0,13.5,2.231219484620587,2.0969254394096444,3.2576347610332173,8.481889571034749
342.5,13.5,2.3258760722659275,2.0969254394096444,3.2576347610332173,8.481889571034749
350.0,13.5,2.436892517482814,2.0969254394096444,3.2576347610332173,8.481889571034749
357.5,13.5,2.5529972266113834,2.0969254394096444,3.2576347610332173,8.481889571034749
365.0,13.5,2.6623916659708655,2.0969254394096444,3.2576347610332173,8.481889571034749
372.5,13.5,2.754024343846064,2.0969254394096444,3.2576347610332173,8.481889571034749
380.0,13.5,2.8185533741515756,2.0969254394096444,3.2576347610332173,8.481889571034749
387.5,13.5,2.8489770916934427,2.0969254394096444,3.2576347610332173,8.481889571034749
395.0,13.5,2.8409579851425977,2.0969254394096444,3.2576347610332173,8.481889571034749
402.5,13.5,2.79288540130954,2.0969254394096444,3.2576347610332173,8.481889571034749
410.0,13.5,2.7057264284964755,2.0969254394096444,3.2576347610332173,8.481889571034749
417.5,13.5,2.582711768804769,2.0969254394096444,3.2576347610332173,8.481889571034749
425.0,13.5,2.428900616084784,2.0969254394096444,3.2576347610332173,8.481889571034749
432.5,13.5,2.2506677689635977,2.0969254394096444,3.2576347610332173,8.481889571034749
440.0,13.5,2.055156573480822,2.0969254394096444,3.2576347610332173,8.481889571034749
447.5,13.5,1.84974069498939,2.0969254394096444,3.2576347610332173,8.481889571034749
455.0,13.5,1.641534321635267,2.0969254394096444,3.2576347610332173,8.481889571034749
462.5,13.5,1.4369834486514301,2.0969254394096444,3.2576347610332173,8.481889571034749
470.0,13.5,1.2415608382210759,2.0969254394096444,3.2576347610332173,8.481889571034749
477.5,13.5,1.059575418992829,2.0969254394096444,3.2576347610332173,8.481889571034749
485.0,13.5,0.8940949720760951,2.0969254394096444,3.2576347610332173,8.481889571034749
