temperature,time,score
202.5,30.0,74.29650343041773
205.0,10.0,68.50311545859634
205.0,10.25,68.87027147448995
205.0,10.5,69.2358998557402
205.0,10.75,69.60052085414605
205.0,11.0,69.96467575180017
205.0,11.25,70.32892287098332
205.0,11.5,70.69383270908416
205.0,11.75,71.05998216618121
205.0,12.0,71.42794784913816
205.0,12.25,71.79829845502823
205.0,12.5,72.17158625824567
205.0,12.75,72.54833774950367
205.0,13.0,72.9290435006649
205.0,13.25,73.31414735649497
205.0,13.5,73.7040350823532
205.0,13.75,74.0990226248147
205.0,14.0,74.49934416944318
205.0,14.25,74.90514020551802
205.0,14.5,75.31644583053105
205.0,14.75,75.73317954675139
205.0,15.0,76.1551328171682
205.0,15.25,76.58196065776053
205.0,15.5,77.01317354649485
205.0,15.75,77.44813092601233
205.0,16.0,77.88603656610007
205.0,16.25,78.3259360333833
205.0,16.5,78.76671648909367
205.0,16.75,79.20710900136828
205.0,17.0,79.64569351667403
205.0,17.25,80.08090658626382
205.0,17.5,80.5110518889491
205.0,17.75,80.93431353205953
205.0,18.0,81.34877204963793
205.0,18.25,81.75242295225483
205.0,18.5,82.14319761805817
205.0,18.75,82.51898625162977
205.0,19.0,82.87766257778665
205.0,19.25,83.2171098835058
205.0,19.5,83.5352479744529
205.0,19.75,83.83006057479675
205.0,20.0,84.09962267152098
205.0,20.25,84.34212728846651
205.0,20.5,84.55591117169628
205.0,20.75,84.73947887695651
205.0,21.0,84.891524772119
205.0,21.25,85.01095250223064
205.0,21.5,85.09689151147336
205.0,21.75,85.14871027387116
205.0,22.0,85.16602595153539
205.0,22.25,85.14871027387116
205.0,22.5,85.09689151147336
205.0,22.75,85.01095250223064
205.0,23.0,84.891524772119
205.0,23.25,84.73947887695651
205.0,23.5,84.55591117169628
205.0,23.75,84.34212728846651
205.0,24.0,84.09962267152098
205.0,24.25,83.83006057479675
205.0,24.5,83.5352479744529
205.0,24.75,83.2171098835058
205.0,25.0,82.87766257778665
205.0,25.25,82.51898625162977
205.0,25.5,82.14319761805817
205.0,25.75,81.75242295225483
205.0,26.0,81.34877204963793
205.0,26.25,80.93431353205953
205.0,26.5,80.5110518889491
205.0,26.75,80.08090658626382
205.0,27.0,79.64569351667403
205.0,27.25,79.20710900136828
205.0,27.5,78.76671648909367
205.0,27.75,78.3259360333833
205.0,28.0,77.88603656610007
205.0,28.25,77.44813092601233
205.0,28.5,77.01317354649485
205.0,28.75,76.58196065776053
205.0,29.0,76.1551328171682
205.0,29.25,75.73317954675139
205.0,29.5,75.31644583053105
205.0,29.75,74.90514020551802
205.0,30.0,74.49934416944318
207.5,10.0,68.70577853392702
207.5,10.25,69.07293454982064
207.5,10.5,69.43856293107089
207.5,10.75,69.80318392947673
207.5,11.0,70.16733882713085
207.5,11.25,70.531585946314
207.5,11.5,70.89649578441484
207.5,11.75,71.26264524151189
207.5,12.0,71.63061092446884
207.5,12.25,72.00096153035891
207.5,12.5,72.37424933357634
207.5,12.75,72.75100082483435
207.5,13.0,73.13170657599558
207.5,13.25,73.51681043182565
207.5,13.5,73.90669815768388
207.5,13.75,74.30168570014537
207.5,14.0,74.70200724477385
207.5,14.25,75.1078032808487
207.5,14.5,75.51910890586173
207.5,14.75,75.93584262208206
207.5,15.0,76.35779589249887
207.5,15.25,76.78462373309121
207.5,15.5,77.21583662182553
207.5,15.75,77.650794001343
207.5,16.0,78.08869964143075
207.5,16.25,78.52859910871398
207.5,16.5,78.96937956442434
207.5,16.75,79.40977207669896
207.5,17.0,79.8483565920047
207.5,17.25,80.2835696615945
207.5,17.5,80.71371496427977
207.5,17.75,81.13697660739021
207.5,18.0,81.5514351249686
207.5,18.25,81.95508602758551
207.5,18.5,82.34586069338884
207.5,18.75,82.72164932696045
207.5,19.0,83.08032565311733
207.5,19.25,83.41977295883648
207.5,19.5,83.73791104978358
207.5,19.75,84.03272365012742
207.5,20.0,84.30228574685165
207.5,20.25,84.54479036379718
207.5,20.5,84.75857424702696
207.5,20.75,84.94214195228719
207.5,21.0,85.09418784744967
207.5,21.25,85.21361557756131
207.5,21.5,85.29955458680404
207.5,21.75,85.35137334920182
207.5,22.0,85.36868902686606
207.5,22.25,85.35137334920182
207.5,22.5,85.29955458680404
207.5,22.75,85.21361557756131
207.5,23.0,85.09418784744967
207.5,23.25,84.94214195228719
207.5,23.5,84.75857424702696
207.5,23.75,84.54479036379718
207.5,24.0,84.30228574685165
207.5,24.25,84.03272365012742
207.5,24.5,83.73791104978358
207.5,24.75,83.41977295883648
207.5,25.0,83.08032565311733
207.5,25.25,82.72164932696045
207.5,25.5,82.34586069338884
207.5,25.75,81.95508602758551
207.5,26.0,81.5514351249686
207.5,26.25,81.13697660739021
207.5,26.5,80.71371496427977
207.5,26.75,80.2835696615945
207.5,27.0,79.8483565920047
207.5,27.25,79.40977207669896
207.5,27.5,78.96937956442434
207.5,27.75,78.52859910871398
207.5,28.0,78.08869964143075
207.5,28.25,77.650794001343
207.5,28.5,77.21583662182553
207.5,28.75,76.78462373309121
207.5,29.0,76.35779589249887
207.5,29.25,75.93584262208206
207.5,29.5,75.51910890586173
207.5,29.75,75.1078032808487
207.5,30.0,74.70200724477385
210.0,10.0,68.90853693861693
210.0,10.25,69.27569295451056
210.0,10.5,69.64132133576081
210.0,10.75,70.00594233416665
210.0,11.0,70.37009723182076
210.0,11.25,70.73434435100391
210.0,11.5,71.09925418910476
210.0,11.75,71.4654036462018
210.0,12.0,71.83336932915876
210.0,12.25,72.20371993504882
210.0,12.5,72.57700773826626
210.0,12.75,72.95375922952427
210.0,13.0,73.3344649806855
210.0,13.25,73.71956883651556
210.0,13.5,74.1094565623738
210.0,13.75,74.50444410483529
210.0,14.0,74.90476564946377
210.0,14.25,75.31056168553862
210.0,14.5,75.72186731055164
210.0,14.75,76.13860102677198
210.0,15.0,76.56055429718879
210.0,15.25,76.98738213778113
210.0,15.5,77.41859502651545
210.0,15.75,77.85355240603292
210.0,16.0,78.29145804612067
210.0,16.25,78.73135751340389
210.0,16.5,79.17213796911426
210.0,16.75,79.61253048138887
210.0,17.0,80.05111499669462
210.0,17.25,80.48632806628441
210.0,17.5,80.91647336896969
210.0,17.75,81.33973501208013
210.0,18.0,81.75419352965852
210.0,18.25,82.15784443227543
210.0,18.5,82.54861909807876
210.0,18.75,82.92440773165036
210.0,19.0,83.28308405780724
210.0,19.25,83.62253136352639
210.0,19.5,83.9406694544735
210.0,19.75,84.23548205481734
210.0,20.0,84.50504415154157
210.0,20.25,84.7475487684871
210.0,20.5,84.96133265171687
210.0,20.75,85.1449003569771
210.0,21.0,85.29694625213959
210.0,21.25,85.41637398225123
210.0,21.5,85.50231299149395
210.0,21.75,85.55413175389175
210.0,22.0,85.57144743155598
210.0,22.25,85.55413175389175
210.0,22.5,85.50231299149395
210.0,22.75,85.41637398225123
210.0,23.0,85.29694625213959
210.0,23.25,85.1449003569771
210.0,23.5,84.96133265171687
210.0,23.75,84.7475487684871
210.0,24.0,84.50504415154157
210.0,24.25,84.23548205481734
210.0,24.5,83.9406694544735
210.0,24.75,83.62253136352639
210.0,25.0,83.28308405780724
210.0,25.25,82.92440773165036
210.0,25.5,82.54861909807876
210.0,25.75,82.15784443227543
210.0,26.0,81.75419352965852
210.0,26.25,81.33973501208013
210.0,26.5,80.91647336896969
210.0,26.75,80.48632806628441
210.0,27.0,80.05111499669462
210.0,27.25,79.61253048138887
210.0,27.5,79.17213796911426
210.0,27.75,78.73135751340389
210.0,28.0,78.29145804612067
210.0,28.25,77.85355240603292
210.0,28.5,77.41859502651545
210.0,28.75,76.98738213778113
210.0,29.0,76.56055429718879
210.0,29.25,76.13860102677198
210.0,29.5,75.72186731055164
210.0,29.75,75.31056168553862
210.0,30.0,74.90476564946377
212.5,10.0,69.11168403014666
212.5,10.25,69.47884004604029
212.5,10.5,69.84446842729054
212.5,10.75,70.20908942569638
212.5,11.0,70.5732443233505
212.5,11.25,70.93749144253364
212.5,11.5,71.30240128063448
212.5,11.75,71.66855073773154
212.5,12.0,72.03651642068849
212.5,12.25,72.40686702657855
212.5,12.5,72.78015482979599
212.5,12.75,73.156906321054
212.5,13.0,73.53761207221523
212.5,13.25,73.92271592804529
212.5,13.5,74.31260365390352
212.5,13.75,74.70759119636502
212.5,14.0,75.1079127409935
212.5,14.25,75.51370877706835
212.5,14.5,75.92501440208137
212.5,14.75,76.34174811830171
212.5,15.0,76.76370138871852
212.5,15.25,77.19052922931085
212.5,15.5,77.62174211804518
212.5,15.75,78.05669949756265
212.5,16.0,78.4946051376504
212.5,16.25,78.93450460493362
212.5,16.5,79.37528506064399
212.5,16.75,79.8156775729186
212.5,17.0,80.25426208822435
212.5,17.25,80.68947515781414
212.5,17.5,81.11962046049942
212.5,17.75,81.54288210360986
212.5,18.0,81.95734062118825
212.5,18.25,82.36099152380515
212.5,18.5,82.75176618960849
212.5,18.75,83.12755482318009
212.5,19.0,83.48623114933697
212.5,19.25,83.82567845505612
212.5,19.5,84.14381654600322
212.5,19.75,84.43862914634707
212.5,20.0,84.7081912430713
212.5,20.25,84.95069586001682
212.5,20.5,85.1644797432466
212.5,20.75,85.34804744850683
212.5,21.0,85.50009334366932
212.5,21.25,85.61952107378096
212.5,21.5,85.70546008302368
212.5,21.75,85.75727884542147
212.5,22.0,85.77459452308571
212.5,22.25,85.75727884542147
212.5,22.5,85.70546008302368
212.5,22.75,85.61952107378096
212.5,23.0,85.50009334366932
212.5,23.25,85.34804744850683
212.5,23.5,85.1644797432466
212.5,23.75,84.95069586001682
212.5,24.0,84.7081912430713
212.5,24.25,84.43862914634707
212.5,24.5,84.14381654600322
212.5,24.75,83.82567845505612
212.5,25.0,83.48623114933697
212.5,25.25,83.12755482318009
212.5,25.5,82.75176618960849
212.5,25.75,82.36099152380515
212.5,26.0,81.95734062118825
212.5,26.25,81.54288210360986
212.5,26.5,81.11962046049942
212.5,26.75,80.68947515781414
212.5,27.0,80.25426208822435
212.5,27.25,79.8156775729186
212.5,27.5,79.37528506064399
212.5,27.75,78.93450460493362
212.5,28.0,78.4946051376504
212.5,28.25,78.05669949756265
212.5,28.5,77.62174211804518
212.5,28.75,77.19052922931085
212.5,29.0,76.76370138871852
212.5,29.25,76.34174811830171
212.5,29.5,75.92501440208137
212.5,29.75,75.51370877706835
212.5,30.0,75.1079127409935
215.0,10.0,69.31553384200578
215.0,10.25,69.68268985789939
215.0,10.5,70.04831823914964
215.0,10.75,70.41293923755549
215.0,11.0,70.77709413520961
215.0,11.25,71.14134125439276
215.0,11.5,71.5062510924936
215.0,11.75,71.87240054959065
215.0,12.0,72.2403662325476
215.0,12.25,72.61071683843767
215.0,12.5,72.9840046416551
215.0,12.75,73.36075613291311
215.0,13.0,73.74146188407434
215.0,13.25,74.12656573990441
215.0,13.5,74.51645346576264
215.0,13.75,74.91144100822413
215.0,14.0,75.31176255285261
215.0,14.25,75.71755858892746
215.0,14.5,76.12886421394049
215.0,14.75,76.54559793016082
215.0,15.0,76.96755120057763
215.0,15.25,77.39437904116997
215.0,15.5,77.82559192990429
215.0,15.75,78.26054930942176
215.0,16.0,78.69845494950951
215.0,16.25,79.13835441679274
215.0,16.5,79.5791348725031
215.0,16.75,80.01952738477772
215.0,17.0,80.45811190008347
215.0,17.25,80.89332496967326
215.0,17.5,81.32347027235853
215.0,17.75,81.74673191546897
215.0,18.0,82.16119043304737
215.0,18.25,82.56484133566427
215.0,18.5,82.9556160014676
215.0,18.75,83.3314046350392
215.0,19.0,83.69008096119609
215.0,19.25,84.02952826691524
215.0,19.5,84.34766635786234
215.0,19.75,84.64247895820618
215.0,20.0,84.91204105493041
215.0,20.25,85.15454567187595
215.0,20.5,85.36832955510572
215.0,20.75,85.55189726036595
215.0,21.0,85.70394315552844
215.0,21.25,85.82337088564007
215.0,21.5,85.9093098948828
215.0,21.75,85.9611286572806
215.0,22.0,85.97844433494483
215.0,22.25,85.9611286572806
215.0,22.5,85.9093098948828
215.0,22.75,85.82337088564007
215.0,23.0,85.70394315552844
215.0,23.25,85.55189726036595
215.0,23.5,85.36832955510572
215.0,23.75,85.15454567187595
215.0,24.0,84.91204105493041
215.0,24.25,84.64247895820618
215.0,24.5,84.34766635786234
215.0,24.75,84.02952826691524
215.0,25.0,83.69008096119609
215.0,25.25,83.3314046350392
215.0,25.5,82.9556160014676
215.0,25.75,82.56484133566427
215.0,26.0,82.16119043304737
215.0,26.25,81.74673191546897
215.0,26.5,81.32347027235853
215.0,26.75,80.89332496967326
215.0,27.0,80.45811190008347
215.0,27.25,80.01952738477772
215.0,27.5,79.5791348725031
215.0,27.75,79.13835441679274
215.0,28.0,78.69845494950951
215.0,28.25,78.26054930942176
215.0,28.5,77.82559192990429
215.0,28.75,77.39437904116997
215.0,29.0,76.96755120057763
215.0,29.25,76.54559793016082
215.0,29.5,76.12886421394049
215.0,29.75,75.71755858892746
215.0,30.0,75.31176255285261
217.5,10.0,69.52042121136859
217.5,10.25,69.8875772272622
217.5,10.5,70.25320560851245
217.5,10.75,70.6178266069183
217.5,11.0,70.98198150457242
217.5,11.25,71.34622862375556
217.5,11.5,71.71113846185641
217.5,11.75,72.07728791895346
217.5,12.0,72.44525360191041
217.5,12.25,72.81560420780048
217.5,12.5,73.18889201101791
217.5,12.75,73.56564350227592
217.5,13.0,73.94634925343715
217.5,13.25,74.33145310926722
217.5,13.5,74.72134083512545
217.5,13.75,75.11632837758694
217.5,14.0,75.51664992221542
217.5,14.25,75.92244595829027
217.5,14.5,76.3337515833033
217.5,14.75,76.75048529952363
217.5,15.0,77.17243856994044
217.5,15.25,77.59926641053278
217.5,15.5,78.0304792992671
217.5,15.75,78.46543667878457
217.5,16.0,78.90334231887232
217.5,16.25,79.34324178615555
217.5,16.5,79.78402224186591
217.5,16.75,80.22441475414053
217.5,17.0,80.66299926944627
217.5,17.25,81.09821233903607
217.5,17.5,81.52835764172134
217.5,17.75,81.95161928483178
217.5,18.0,82.36607780241017
217.5,18.25,82.76972870502708
217.5,18.5,83.16050337083041
217.5,18.75,83.53629200440201
217.5,19.0,83.8949683305589
217.5,19.25,84.23441563627804
217.5,19.5,84.55255372722515
217.5,19.75,84.84736632756899
217.5,20.0,85.11692842429322
217.5,20.25,85.35943304123874
217.5,20.5,85.57321692446853
217.5,20.75,85.75678462972876
217.5,21.0,85.90883052489124
217.5,21.25,86.02825825500288
217.5,21.5,86.1141972642456
217.5,21.75,86.16601602664339
217.5,22.0,86.18333170430763
217.5,22.25,86.16601602664339
217.5,22.5,86.1141972642456
217.5,22.75,86.02825825500288
217.5,23.0,85.90883052489124
217.5,23.25,85.75678462972876
217.5,23.5,85.57321692446853
217.5,23.75,85.35943304123874
217.5,24.0,85.11692842429322
217.5,24.25,84.84736632756899
217.5,24.5,84.55255372722515
217.5,24.75,84.23441563627804
217.5,25.0,83.8949683305589
217.5,25.25,83.53629200440201
217.5,25.5,83.16050337083041
217.5,25.75,82.76972870502708
217.5,26.0,82.36607780241017
217.5,26.25,81.95161928483178
217.5,26.5,81.52835764172134
217.5,26.75,81.09821233903607
217.5,27.0,80.66299926944627
217.5,27.25,80.22441475414053
217.5,27.5,79.78402224186591
217.5,27.75,79.34324178615555
217.5,28.0,78.90334231887232
217.5,28.25,78.46543667878457
217.5,28.5,78.0304792992671
217.5,28.75,77.59926641053278
217.5,29.0,77.17243856994044
217.5,29.25,76.75048529952363
217.5,29.5,76.3337515833033
217.5,29.75,75.92244595829027
217.5,30.0,75.51664992221542
220.0,10.0,69.7267016954209
220.0,10.25,70.09385771131451
220.0,10.5,70.45948609256476
220.0,10.75,70.82410709097061
220.0,11.0,71.18826198862473
220.0,11.25,71.55250910780788
220.0,11.5,71.91741894590872
220.0,11.75,72.28356840300577
220.0,12.0,72.65153408596272
220.0,12.25,73.02188469185279
220.0,12.5,73.39517249507023
220.0,12.75,73.77192398632823
220.0,13.0,74.15262973748946
220.0,13.25,74.53773359331953
220.0,13.5,74.92762131917776
220.0,13.75,75.32260886163925
220.0,14.0,75.72293040626774
220.0,14.25,76.12872644234258
220.0,14.5,76.54003206735561
220.0,14.75,76.95676578357595
220.0,15.0,77.37871905399275
220.0,15.25,77.80554689458509
220.0,15.5,78.23675978331941
220.0,15.75,78.67171716283688
220.0,16.0,79.10962280292463
220.0,16.25,79.54952227020786
220.0,16.5,79.99030272591823
220.0,16.75,80.43069523819284
220.0,17.0,80.86927975349859
220.0,17.25,81.30449282308838
220.0,17.5,81.73463812577366
220.0,17.75,82.15789976888409
220.0,18.0,82.57235828646249
220.0,18.25,82.97600918907939
220.0,18.5,83.36678385488273
220.0,18.75,83.74257248845433
220.0,19.0,84.10124881461121
220.0,19.25,84.44069612033036
220.0,19.5,84.75883421127746
220.0,19.75,85.0536468116213
220.0,20.0,85.32320890834553
220.0,20.25,85.56571352529107
220.0,20.5,85.77949740852084
220.0,20.75,85.96306511378107
220.0,21.0,86.11511100894356
220.0,21.25,86.2345387390552
220.0,21.5,86.32047774829792
220.0,21.75,86.37229651069572
220.0,22.0,86.38961218835995
220.0,22.25,86.37229651069572
220.0,22.5,86.32047774829792
220.0,22.75,86.2345387390552
220.0,23.0,86.11511100894356
220.0,23.25,85.96306511378107
220.0,23.5,85.77949740852084
220.0,23.75,85.56571352529107
220.0,24.0,85.32320890834553
220.0,24.25,85.0536468116213
220.0,24.5,84.75883421127746
220.0,24.75,84.44069612033036
220.0,25.0,84.10124881461121
220.0,25.25,83.74257248845433
220.0,25.5,83.36678385488273
220.0,25.75,82.97600918907939
220.0,26.0,82.57235828646249
220.0,26.25,82.15789976888409
220.0,26.5,81.73463812577366
220.0,26.75,81.30449282308838
220.0,27.0,80.86927975349859
220.0,27.25,80.43069523819284
220.0,27.5,79.99030272591823
220.0,27.75,79.54952227020786
220.0,28.0,79.10962280292463
220.0,28.25,78.67171716283688
220.0,28.5,78.23675978331941
220.0,28.75,77.80554689458509
220.0,29.0,77.37871905399275
220.0,29.25,76.95676578357595
220.0,29.5,76.54003206735561
220.0,29.75,76.12872644234258
220.0,30.0,75.72293040626774
222.5,10.0,69.93475124834279
222.5,10.25,70.3019072642364
222.5,10.5,70.66753564548665
222.5,10.75,71.0321566438925
222.5,11.0,71.39631154154662
222.5,11.25,71.76055866072977
222.5,11.5,72.12546849883061
222.5,11.75,72.49161795592767
222.5,12.0,72.85958363888462
222.5,12.25,73.22993424477468
222.5,12.5,73.60322204799212
222.5,12.75,73.97997353925012
222.5,13.0,74.36067929041135
222.5,13.25,74.74578314624142
222.5,13.5,75.13567087209965
222.5,13.75,75.53065841456115
222.5,14.0,75.93097995918963
222.5,14.25,76.33677599526447
222.5,14.5,76.7480816202775
222.5,14.75,77.16481533649784
222.5,15.0,77.58676860691465
222.5,15.25,78.01359644750698
222.5,15.5,78.4448093362413
222.5,15.75,78.87976671575878
222.5,16.0,79.31767235584653
222.5,16.25,79.75757182312975
222.5,16.5,80.19835227884012
222.5,16.75,80.63874479111473
222.5,17.0,81.07732930642048
222.5,17.25,81.51254237601027
222.5,17.5,81.94268767869555
222.5,17.75,82.36594932180599
222.5,18.0,82.78040783938438
222.5,18.25,83.18405874200128
222.5,18.5,83.57483340780462
222.5,18.75,83.95062204137622
222.5,19.0,84.3092983675331
222.5,19.25,84.64874567325225
222.5,19.5,84.96688376419935
222.5,19.75,85.2616963645432
222.5,20.0,85.53125846126743
222.5,20.25,85.77376307821297
222.5,20.5,85.98754696144273
222.5,20.75,86.17111466670296
222.5,21.0,86.32316056186545
222.5,21.25,86.44258829197709
222.5,21.5,86.52852730121981
222.5,21.75,86.58034606361761
222.5,22.0,86.59766174128184
222.5,22.25,86.58034606361761
222.5,22.5,86.52852730121981
222.5,22.75,86.44258829197709
222.5,23.0,86.32316056186545
222.5,23.25,86.17111466670296
222.5,23.5,85.98754696144273
222.5,23.75,85.77376307821297
222.5,24.0,85.53125846126743
222.5,24.25,85.2616963645432
222.5,24.5,84.96688376419935
222.5,24.75,84.64874567325225
222.5,25.0,84.3092983675331
222.5,25.25,83.95062204137622
222.5,25.5,83.57483340780462
222.5,25.75,83.18405874200128
222.5,26.0,82.78040783938438
222.5,26.25,82.36594932180599
222.5,26.5,81.94268767869555
222.5,26.75,81.51254237601027
222.5,27.0,81.07732930642048
222.5,27.25,80.63874479111473
222.5,27.5,80.19835227884012
222.5,27.75,79.75757182312975
222.5,28.0,79.31767235584653
222.5,28.25,78.87976671575878
222.5,28.5,78.4448093362413
222.5,28.75,78.01359644750698
222.5,29.0,77.58676860691465
222.5,29.25,77.16481533649784
222.5,29.5,76.7480816202775
222.5,29.75,76.33677599526447
222.5,30.0,75.93097995918963
225.0,10.0,70.1449656308133
225.0,10.25,70.51212164670693
225.0,10.5,70.87775002795718
225.0,10.75,71.24237102636302
225.0,11.0,71.60652592401713
225.0,11.25,71.97077304320028
225.0,11.5,72.33568288130112
225.0,11.75,72.70183233839818
225.0,12.0,73.06979802135513
225.0,12.25,73.4401486272452
225.0,12.5,73.81343643046263
225.0,12.75,74.19018792172064
225.0,13.0,74.57089367288187
225.0,13.25,74.95599752871193
225.0,13.5,75.34588525457016
225.0,13.75,75.74087279703166
225.0,14.0,76.14119434166014
225.0,14.25,76.54699037773499
225.0,14.5,76.95829600274801
225.0,14.75,77.37502971896835
225.0,15.0,77.79698298938516
225.0,15.25,78.2238108299775
225.0,15.5,78.65502371871182
225.0,15.75,79.08998109822929
225.0,16.0,79.52788673831704
225.0,16.25,79.96778620560026
225.0,16.5,80.40856666131063
225.0,16.75,80.84895917358524
225.0,17.0,81.28754368889099
225.0,17.25,81.72275675848078
225.0,17.5,82.15290206116606
225.0,17.75,82.5761637042765
225.0,18.0,82.99062222185489
225.0,18.25,83.3942731244718
225.0,18.5,83.78504779027513
225.0,18.75,84.16083642384673
225.0,19.0,84.51951275000361
225.0,19.25,84.85896005572276
225.0,19.5,85.17709814666986
225.0,19.75,85.47191074701371
225.0,20.0,85.74147284373794
225.0,20.25,85.98397746068346
225.0,20.5,86.19776134391324
225.0,20.75,86.38132904917347
225.0,21.0,86.53337494433596
225.0,21.25,86.6528026744476
225.0,21.5,86.73874168369032
225.0,21.75,86.79056044608811
225.0,22.0,86.80787612375235
225.0,22.25,86.79056044608811
225.0,22.5,86.73874168369032
225.0,22.75,86.6528026744476
225.0,23.0,86.53337494433596
225.0,23.25,86.38132904917347
225.0,23.5,86.19776134391324
225.0,23.75,85.98397746068346
225.0,24.0,85.74147284373794
225.0,24.25,85.47191074701371
225.0,24.5,85.17709814666986
225.0,24.75,84.85896005572276
225.0,25.0,84.51951275000361
225.0,25.25,84.16083642384673
225.0,25.5,83.78504779027513
225.0,25.75,83.3942731244718
