hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,pv_cf,wind_cf,hybrid_cf,storage_penalty,storage_multiplier,renew_cost,electrolyzer_cost,battery_cost,h2_storage_cost,water_cost,grid_road_cost,ammonia_conv_cost,shipping_port_cost,reconversion_cost,production_cost,delivered_cost,electrolyzer_cf,battery_hours,h2_storage_hours,scenario,europe_benchmark,advantage_vs_europe,competitive_vs_europe,rank_in_scenario
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,0.21455487719549307,0.3132524680345824,0.2589687930730833,0.5446738694941968,0.3725086834583751,1.9909331169607087,0.9490919633436892,1.4807289738123628,0.5499496716136418,0.01845184946823786,0.013617080956739481,0.480999112797869,0.5893612748286944,0.3268109011467713,5.08277265615538,6.479943944928714,0.45,2.9900347338335003,12.4701042015005,Africa_base_8pct,5.0,-1.4799439449287144,False,20.0
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,0.27867561088253506,0.40360121490405454,0.33489213269221885,0.25923459531377147,0.292585686687856,1.5390577544449688,0.8294773922287866,1.0226071774784857,0.39256309726754307,0.018811826441036822,0.008234869989964165,0.4027899154393756,0.5922195138973513,0.3268109011467713,3.8907521178507856,5.212572448334284,0.5148921326922189,2.670342746751424,11.511028240254273,Africa_base_8pct,5.0,-0.21257244833428413,False,2.0
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,0.2626190954518728,0.26556170200835005,0.26394326840228755,0.779150168109146,0.4381620470705609,1.9883353178079521,0.9490919633436892,1.5804227599469018,0.5736749755965103,0.011786783795530647,0.020439678938126572,0.4805494937137381,0.6384321070672928,0.3268109011467713,5.2037514794287105,6.649543981356513,0.45,3.252648188282244,13.257944564846731,Africa_base_8pct,5.0,-1.649543981356513,False,22.0
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,0.28742614159971663,0.32571108234798496,0.3046543649364374,0.6366722146862334,0.39826822011214535,1.7009623425641718,0.8812287980954702,1.3020555772210465,0.47906803366576056,0.024302674033302017,0.018769123310360073,0.43081186338308375,0.6687018244921211,0.3268109011467713,4.4863865488901125,5.912711137912089,0.4846543649364374,3.0930728804485814,12.779218641345745,Africa_base_8pct,5.0,-0.9127111379120887,False,8.0
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,0.23683351034811118,0.26420666229340484,0.24915142872349333,0.5405586702260261,0.37135642766328736,2.082716712021239,0.9490919633436892,1.5367020144432382,0.5709856285816345,0.01915784058721244,0.009012283413042391,0.49688473501988384,0.5941078132286031,0.3268109011467713,5.247666442390055,6.665469891785313,0.45,2.9854257106531494,12.456277131959448,Africa_base_8pct,5.0,-1.665469891785313,False,23.0
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,0.26334846797328315,0.3146757802551551,0.28644575850012555,0.7291112267089335,0.42415114347850136,1.8023982192075776,0.9156292574681975,1.4311768229669695,0.5219048919980072,0.013756389251988337,0.020852971202714274,0.44836807280213475,0.6066356040190104,0.3268109011467713,4.785718552095454,6.1675331300633705,0.46644575850012554,3.1966045739140054,13.089813721742017,Africa_base_8pct,5.0,-1.1675331300633705,False,16.0
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,124.23129105534927,35.61922273867412,352.0581288261181,46.40018113385423,0.28448877453761334,0.41209212139858586,0.341910280625051,0.20285471079166256,0.27679931902166555,1.5074769168238167,0.8183233773306137,0.9779316638443495,0.37817745188457075,0.014512016477825383,0.007698893878225293,0.39732400123571465,0.6580145322065295,0.3268109011467713,3.784120320239401,5.166269754828417,0.5219102806250511,2.607197276086662,11.321591828259987,Africa_base_8pct,5.0,-0.16626975482841733,False,1.0
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,125.22321361685762,62.29179837857403,437.6036274668256,128.63872419830963,0.2421703425683569,0.2,0.2231936884125963,0.775076841824836,0.43702151571095416,2.4426521626881263,0.9490919633436892,1.866346998310159,0.6777133278788848,0.02109109796344683,0.01251023698585401,0.5591812553276144,0.6794009068667064,0.3268109011467713,6.049405787170159,7.614798850511252,0.45,3.2480860628438166,13.24425818853145,Africa_base_8pct,5.0,-2.614798850511252,False,30.0
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,0.27684762522101136,0.37856511337422216,0.32262049488995626,0.26014360940137127,0.29284021063238397,1.5953199349091054,0.8497293442006726,1.0619091830656926,0.40760329133064643,0.02922696382748409,0.008095714735819996,0.41252760051970694,0.6275815304822576,0.3268109011467713,4.031884432069421,5.3988044642181565,0.5026204948899562,2.671360842529536,11.514082527588608,Africa_base_8pct,5.0,-0.3988044642181565,False,4.0
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,0.2262113972405801,0.3623182213766646,0.2874594681018181,0.6163550132239269,0.39257940370269956,1.804639695757237,0.9136436689129904,1.3697883252924286,0.5050121039086848,0.018376091703300505,0.021733477729292062,0.4487560206664989,0.5883287252806376,0.3268109011467713,4.713193363303934,6.0770890103978426,0.4674594681018181,3.070317614810798,12.710952844432395,Africa_base_8pct,5.0,-1.0770890103978426,False,14.0
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,0.23973936682114727,0.29360252960285727,0.2639777900729168,0.40401169648472784,0.3331232750157238,1.9533728238132844,0.9490919633436892,1.376094457497558,0.5190664007315461,0.018172188448037824,0.0049598975340464325,0.4744982928300455,0.5740329916479021,0.3268109011467713,4.900757731368162,6.276099916992881,0.45,2.8324931000628952,11.997479300188687,Africa_base_8pct,5.0,-1.276099916992881,False,19.0
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,0.23889366315737598,0.22323294568453395,0.23184634029459708,0.5024207751483246,0.3606778170415309,2.292082906691432,0.9490919633436892,1.6277742766908554,0.6072917646261441,0.020008702721986685,0.0018716484439226025,0.533121191789725,0.5977621632998741,0.3268109011467713,5.578121262518031,7.035815518754402,0.45,2.9427112681661236,12.328133804498371,Africa_base_8pct,5.0,-2.0358155187544016,False,28.0
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,0.2020446433471729,0.3486387708274523,0.26801200071329867,0.4103925669699753,0.3349099187515931,1.9511622951756502,0.9490919633436892,1.3588007205605637,0.5121668505006567,0.0183211742738372,0.010393443452864522,0.4741157013350704,0.5870004439565173,0.3268109011467713,4.87993644730726,6.26786349374562,0.45,2.8396396750063726,12.018919025019116,Africa_base_8pct,5.0,-1.2678634937456197,False,18.0
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,0.2782144553644843,0.2989433693225684,0.2875424666456221,0.7823245874863898,0.4390508844961891,1.8114306093821377,0.9134814780972137,1.4522999543674866,0.5270159420232491,0.029720435236200743,0.022810479555674116,0.4499313711015779,0.6470424540974143,0.3268109011467713,4.836758898661961,6.260543625007726,0.4675424666456221,3.2562035379847565,13.26861061395427,Africa_base_8pct,5.0,-1.2605436250077258,False,17.0
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,0.23492567155371674,0.36190030385468974,0.2920642560891546,0.5963680337836466,0.3869830494594211,1.770692642549607,0.9047314597443258,1.3383622117226246,0.4944238228186048,0.014041523148938861,0.02044593228153807,0.4428805691497937,0.5859015755091384,0.3268109011467713,4.622697592265638,5.978290638071342,0.4720642560891546,3.0479321978376843,12.643796593513052,Africa_base_8pct,5.0,-0.9782906380713419,False,10.0
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,0.2567379476321018,0.3444857431782373,0.2962244556278628,0.5672626275099965,0.378833535702799,1.737285340148919,0.896827910573335,1.305453205766363,0.48370965321518494,0.013776571282454997,0.01632187250757494,0.43709853604198234,0.6281962924782697,0.3268109011467713,4.533374553493832,5.925480283160856,0.4762244556278628,3.015334142811196,12.546002428433589,Africa_base_8pct,5.0,-0.925480283160856,False,9.0
hex_000,-19.71252741732844,21.42667018270944,0.6634168884306757,0.6221119988358864,148.1040023836202,99.3287389791286,401.9486959865509,209.80741851465152,0.21698195410950116,0.38239150273125844,0.2914162509892919,0.5204763557392689,0.36573337960699526,1.4396908985300525,0.7657673368434309,1.108696382297187,0.3994244563935723,0.0275845936451796,0.019003183770798324,0.3583202196585077,0.6704871739966377,0.3063572115693066,3.8401668514802214,5.175331456704673,0.4714162509892919,2.962933518427981,12.388800555283943,Africa_derisked_5pct,4.5,-0.6753314567046731,False,15.0
hex_001,-23.73345872297537,24.54513625407894,0.8468278354591481,0.6169796764044917,164.2124173809309,107.64313184893224,403.1165214670598,176.4293997201662,0.2999999995473659,0.3795652238609206,0.3358043504884656,0.5596179382175523,0.37669302270091465,1.22712040115021,0.6998684030542255,0.9763795672099599,0.3503064545861121,0.0249143521323184,0.020622026630481412,0.32152917203507336,0.670779130366765,0.3063572115693066,3.3792112047633074,4.677876718734452,0.5158043504884655,3.0067720908036586,12.520316272410977,Africa_derisked_5pct,4.5,-0.17787671873445188,False,5.0
hex_002,-18.69682496106341,15.561555013934129,0.5817130228384195,0.649807766345918,25.688858679272823,17.689641590834682,238.2976785700376,63.933817239716994,0.18,0.3976430703320337,0.2779393816494152,0.16364412732867098,0.2658203556520279,1.5760470147536751,0.7883033902097365,1.0056588809706404,0.3782623476135521,0.01591529214520885,0.003379096817327373,0.3819203166972116,0.6295744196425094,0.3063572115693066,3.8475660225101405,5.165417970419168,0.45793938164941517,2.5632814226081115,11.189844267824334,Africa_derisked_5pct,4.5,-0.6654179704191678,False,13.0
hex_003,-20.631583651287634,16.186435884488162,0.7165114970014225,0.5352271773235865,106.87281353179937,66.93030108114688,149.00878280554892,242.2167352237675,0.24101438346142878,0.33454557362688664,0.2831034190358849,0.49744436612998594,0.3592844225163961,1.4548645278650612,0.7795130681961382,1.131315356081646,0.4085845559553524,0.022771322374292455,0.01285854768192598,0.3609464247357207,0.6072521957013872,0.3063572115693066,3.889907378154416,5.1644632101608305,0.46310341903588487,2.937137690065584,12.311413070196753,Africa_derisked_5pct,4.5,-0.6644632101608305,False,12.0
hex_004,-27.86987182534821,17.57378135786131,0.7662753065105006,0.486505253193377,15.195472596163658,13.920513195117785,349.6854701288347,216.0451032366615,0.2635391796413675,0.3077152747647019,0.283418422446868,0.3465600852701939,0.3170368238756543,1.4595747441740083,0.7789832030386608,1.0650392408420206,0.3913240506530894,0.028083610496340283,0.0026210158933499387,0.3617616544815,0.6574213675322087,0.3063572115693066,3.8056258650974693,5.131166098680484,0.463418422446868,2.768147295502617,11.804441886507853,Africa_derisked_5pct,4.5,-0.6311660986804837,False,11.0
hex_005,-17.292531780358928,13.65259902718,0.8086222331359278,0.5380422683640402,126.02775071490714,80.99657107173759,301.13095579381485,223.0002811550848,0.2827068418540156,0.33609579429834,0.3067318704539616,0.5497342343167266,0.3739255856086835,1.347091642471939,0.741671521793085,1.0649868522736559,0.3824917650352921,0.02864004784903775,0.015535849498039574,0.34229342534075724,0.6452827389484538,0.3063572115693066,3.6604176789210494,4.9543510547795675,0.4867318704539616,2.995702342434734,12.487107027304202,Africa_derisked_5pct,4.5,-0.4543510547795675,False,7.0
hex_006,-19.866323576115764,12.818901074696605,0.8211226579792855,0.2968998349062955,85.8159970215324,34.46682027684199,174.40940070443244,43.66203670940741,0.28836496016402785,0.20330293618512393,0.2500870493735211,0.6576275745510998,0.40413572087430794,1.8212298055235694,0.8022114823661877,1.3588965459319298,0.48274583167043894,0.014307250363948146,0.006855313921726025,0.42435579971507786,0.6136023501761081,0.3063572115693066,4.566246229777799,5.910561591238291,0.45,3.1165428834972317,12.849628650491695,Africa_derisked_5pct,4.5,-1.4105615912382907,False,27.0
hex_007,-19.567228336676557,17.65986896716307,0.8293347235199925,0.3329331291365369,40.40842627218149,79.4712935283363,51.56533394706672,41.50737207685166,0.2920820209024542,0.22314583176951586,0.26106073579263195,0.792184277865213,0.44181159780225965,1.704331228429434,0.8022114823661877,1.3647239695560454,0.47872491225253333,0.01757978158234977,0.014611505882240314,0.40412335367955443,0.5828913334867667,0.3063572115693066,4.4621828800687915,5.755554778804419,0.45,3.2672463912090386,13.301739173627116,Africa_derisked_5pct,4.5,-1.2555547788044192,False,25.0
hex_008,-27.46263640789345,14.176730886712376,0.7151274927751562,0.3515950581468396,30.333727092025157,87.51235910013904,338.58742899357145,278.63095254691973,0.24038793598049113,0.23342262484840087,0.23725354597105053,0.8014167662849668,0.4443966945597907,1.780520981973805,0.8022114823661877,1.5064196676111916,0.527990998598098,0.03309048010080255,0.01598243742720316,0.41731004179300335,0.6546468572483929,0.3063572115693066,4.7462160480772875,6.12453015868799,0.45,3.277586778239163,13.332760334717488,Africa_derisked_5pct,4.5,-1.62453015868799,False,29.0
hex_009,-23.5953687452532,20.377395925555145,0.7037648207335433,0.4004129758597777,148.97292018353946,92.4690515382012,125.48262700606044,122.28556717835748,0.2352448033642044,0.2603057856728221,0.24652224540308237,0.7619015831587155,0.4333324432844403,1.6853912567558424,0.8022114823661877,1.4302052791973434,0.5030795030399524,0.020744426521932383,0.01777503453891407,0.40084528165912514,0.6013706567515151,0.3063572115693066,4.539406982420173,5.84798013240012,0.45,3.2333297731377613,13.199989319413284,Africa_derisked_5pct,4.5,-1.34798013240012,False,26.0
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,0.29500733368333953,0.37570299054550915,0.33132037927131586,0.1965937363298635,0.2750462461723618,1.243511029838682,0.7060058266780597,0.8557769532363905,0.32045775063354764,0.018302389185618377,0.002842956055701267,0.3243660116157705,0.6755494465587157,0.3063572115693066,3.2268969056279992,4.533169575371792,0.5113203792713159,2.600184984689447,11.300554954068343,Africa_derisked_5pct,4.5,-0.03316957537179199,False,3.0
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,0.2475133355106145,0.26788601818347,0.2566810427133995,0.81466646193127,0.44810660934075563,1.6222845814270177,0.8022114823661877,1.3987070878929584,0.489658342782182,0.020337942905033504,0.02155907657859954,0.3899229724675978,0.5990067632506253,0.3063572115693066,4.434758513951978,5.7300454612395075,0.45,3.2924264373630225,13.377279312089067,Africa_derisked_5pct,4.5,-1.2300454612395075,False,24.0
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,147.35997922659678,28.395464916490816,64.01349026105385,200.5449427652568,0.19843051058747985,0.311443593888766,0.24928639807305863,0.395676456213499,0.3307894077397797,1.662120511502037,0.8022114823661877,1.2349262871860975,0.45112365597939486,0.018309050636217596,0.0062295477992121645,0.3968176526728896,0.5860033725652635,0.3063572115693066,4.254920535469147,5.544098772276606,0.45,2.823157630959119,11.969472892877356,Africa_derisked_5pct,4.5,-1.0440987722766062,False,21.0
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,89.98310211103508,5.452094184965394,375.6895757349587,286.9088608288561,0.20487597958514167,0.44999999944931773,0.3151817885240209,1.2115010106228397e-09,0.2200000003392203,1.3878727559962507,0.7290154352016781,0.8234179533381971,0.3171755274056329,0.033752709475948106,0.0016642887779118585,0.3493516949891958,0.6639223939337396,0.3063572115693066,3.3728986701956183,4.69252997068786,0.4951817885240209,2.380000001356881,10.640000004070643,Africa_derisked_5pct,4.5,-0.19252997068786026,False,6.0
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,0.21455487719549307,0.3132524680345824,0.2589687930730833,0.5446738694941968,0.3725086834583751,1.592911718582149,0.8022114823661877,1.2590219182792095,0.45242001306051627,0.01845184946823786,0.013201627060753016,0.38483920774444746,0.5893612748286944,0.3063572115693066,4.218218608817054,5.498776302959502,0.45,2.9900347338335003,12.4701042015005,Africa_derisked_5pct,4.5,-0.9987763029595023,False,20.0
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,0.27867561088253506,0.40360121490405454,0.33489213269221885,0.25923459531377147,0.292585686687856,1.231373928006493,0.7011083373467901,0.8694939269812656,0.3229448270634316,0.018811826441036822,0.008205503208780475,0.3222653593755839,0.5922195138973513,0.3063572115693066,3.231938349047798,4.45278043389004,0.5148921326922189,2.670342746751424,11.511028240254273,Africa_derisked_5pct,4.5,0.04721956610995992,True,2.0
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,0.2626190954518728,0.26556170200835005,0.26394326840228755,0.779150168109146,0.4381620470705609,1.5908332636718878,0.8022114823661877,1.3437887217114828,0.47193780330902996,0.011786783795530647,0.01977437536700616,0.3844794751638253,0.6384321070672928,0.3063572115693066,4.320332430221124,5.6496012240215485,0.45,3.252648188282244,13.257944564846731,Africa_derisked_5pct,4.5,-1.1496012240215485,False,22.0
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,0.28742614159971663,0.32571108234798496,0.3046543649364374,0.6366722146862334,0.39826822011214535,1.3609110347582232,0.7448507496927818,1.1071009884532175,0.3941087289169368,0.024302674033302017,0.018427481871749914,0.3446852432364603,0.6687018244921211,0.3063572115693066,3.729701657726211,5.049445937024099,0.4846543649364374,3.0930728804485814,12.779218641345745,Africa_derisked_5pct,4.5,-0.5494459370240987,False,8.0
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,0.23683351034811118,0.26420666229340484,0.24915142872349333,0.5405586702260261,0.37135642766328736,1.6663462116346865,0.8022114823661877,1.3066142098013813,0.4697253928387693,0.01915784058721244,0.008466469345429183,0.39754902384969437,0.5941078132286031,0.3063572115693066,4.352521606573666,5.65053565522127,0.45,2.9854257106531494,12.456277131959448,Africa_derisked_5pct,4.5,-1.1505356552212698,False,23.0
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,0.26334846797328315,0.3146757802551551,0.28644575850012555,0.7291112267089335,0.42415114347850136,1.4420681541076643,0.7739274299022,1.2168891275284468,0.42934877542752325,0.013756389251988337,0.020782878787038016,0.35873166773924814,0.6066356040190104,0.3063572115693066,3.9767727550048613,5.248497238332426,0.46644575850012554,3.1966045739140054,13.089813721742017,Africa_derisked_5pct,4.5,-0.7484972383324262,False,16.0
