temperature,time,score
210.0,18.0,-0.5193149661087868
210.0,18.333333333333332,-0.5108273117877992
210.0,18.666666666666664,-0.5038828673433547
210.0,19.0,-0.49848163277545343
210.0,19.333333333333332,-0.49462360808409545
210.0,19.666666666666664,-0.4923087932692807
210.0,20.0,-0.491537188331009
210.0,20.333333333333332,-0.4923087932692807
210.0,20.666666666666664,-0.49462360808409545
210.0,21.0,-0.49848163277545343
210.0,21.333333333333332,-0.5038828673433547
210.0,21.666666666666664,-0.510827311787799
210.0,22.0,-0.5193149661087868
210.0,22.333333333333332,-0.5293458303063177
210.0,22.666666666666664,-0.5409199043803916
210.0,23.0,-0.554037188331009
210.0,23.333333333333332,-0.5686976821581695
210.0,23.666666666666664,-0.5849013858618731
210.0,24.0,-0.6026482994421202
210.0,24.333333333333332,-0.6219384228989102
210.0,24.666666666666664,-0.6427717562322434
210.0,25.0,-0.6651482994421202
210.0,25.333333333333332,-0.6890680525285399
210.0,25.666666666666664,-0.7145310154915027
210.0,26.0,-0.741537188331009
210.0,26.333333333333332,-0.7700865710470582
210.0,26.666666666666664,-0.8001791636396508
210.0,27.0,-0.8318149661087869
210.0,27.333333333333332,-0.8649939784544657
210.0,27.666666666666664,-0.8997162006766878
210.0,28.0,-0.9359816327754534
210.0,28.333333333333332,-0.973790274750762
210.0,28.666666666666664,-1.0131421266026137
210.0,29.0,-1.0540371883310091
210.0,29.333333333333332,-1.0964754599359472
210.0,29.666666666666664,-1.1404569414174286
210.0,30.0,-1.1859816327754535
215.0,10.0,-1.0948683548820959
215.0,10.333333333333334,-1.049343663524071
215.0,10.666666666666666,-1.0053621820425898
215.0,11.0,-0.9629239104376514
215.0,11.333333333333334,-0.9220288487092563
215.0,11.666666666666666,-0.8826769968574045
215.0,12.0,-0.8448683548820958
215.0,12.333333333333332,-0.8086029227833305
215.0,12.666666666666666,-0.7738807005611082
215.0,13.0,-0.7407016882154293
215.0,13.333333333333332,-0.7090658857462935
215.0,13.666666666666666,-0.6789732931537008
215.0,14.0,-0.6504239104376514
215.0,14.333333333333332,-0.6234177375981453
215.0,14.666666666666666,-0.5979547746351822
215.0,15.0,-0.5740350215487625
215.0,15.333333333333332,-0.551658478338886
215.0,15.666666666666666,-0.5308251450055527
215.0,16.0,-0.5115350215487625
215.0,16.333333333333332,-0.4937881079685156
215.0,16.666666666666664,-0.47758440426481197
215.0,17.0,-0.46292391043765135
215.0,17.333333333333332,-0.4498066264870342
215.0,17.666666666666664,-0.4382325524129601
215.0,18.0,-0.42820168821542914
215.0,18.333333333333332,-0.4197140338944415
215.0,18.666666666666664,-0.4127695894499971
215.0,19.0,-0.4073683548820958
215.0,19.333333333333332,-0.4035103301907378
215.0,19.666666666666664,-0.401195515375923
215.0,20.0,-0.40042391043765135
215.0,20.333333333333332,-0.401195515375923
215.0,20.666666666666664,-0.4035103301907378
215.0,21.0,-0.4073683548820958
215.0,21.333333333333332,-0.4127695894499971
215.0,21.666666666666664,-0.4197140338944414
215.0,22.0,-0.42820168821542914
215.0,22.333333333333332,-0.43823255241296
215.0,22.666666666666664,-0.44980662648703396
215.0,23.0,-0.46292391043765135
215.0,23.333333333333332,-0.47758440426481186
215.0,23.666666666666664,-0.49378810796851547
215.0,24.0,-0.5115350215487625
215.0,24.333333333333332,-0.5308251450055526
215.0,24.666666666666664,-0.5516584783388858
215.0,25.0,-0.5740350215487625
215.0,25.333333333333332,-0.5979547746351822
215.0,25.666666666666664,-0.623417737598145
215.0,26.0,-0.6504239104376514
215.0,26.333333333333332,-0.6789732931537006
215.0,26.666666666666664,-0.7090658857462931
215.0,27.0,-0.7407016882154293
215.0,27.333333333333332,-0.773880700561108
215.0,27.666666666666664,-0.8086029227833301
215.0,28.0,-0.8448683548820958
215.0,28.333333333333332,-0.8826769968574043
215.0,28.666666666666664,-0.9220288487092559
215.0,29.0,-0.9629239104376514
215.0,29.333333333333332,-1.0053621820425895
215.0,29.666666666666664,-1.049343663524071
215.0,30.0,-1.0948683548820959
220.0,10.0,-1.006700912350425
220.0,10.333333333333334,-0.9611762209924001
220.0,10.666666666666666,-0.9171947395109188
220.0,11.0,-0.8747564679059805
220.0,11.333333333333334,-0.8338614061775854
220.0,11.666666666666666,-0.7945095543257337
220.0,12.0,-0.7567009123504249
220.0,12.333333333333332,-0.7204354802516596
220.0,12.666666666666666,-0.6857132580294374
220.0,13.0,-0.6525342456837584
220.0,13.333333333333332,-0.6208984432146226
220.0,13.666666666666666,-0.5908058506220298
220.0,14.0,-0.5622564679059805
220.0,14.333333333333332,-0.5352502950664744
220.0,14.666666666666666,-0.5097873321035113
220.0,15.0,-0.48586757901709166
220.0,15.333333333333332,-0.4634910358072152
220.0,15.666666666666666,-0.4426577024738817
220.0,16.0,-0.42336757901709154
220.0,16.333333333333332,-0.4056206654368447
220.0,16.666666666666664,-0.3894169617331411
220.0,17.0,-0.3747564679059805
220.0,17.333333333333332,-0.3616391839553632
220.0,17.666666666666664,-0.3500651098812892
220.0,18.0,-0.3400342456837583
220.0,18.333333333333332,-0.33154659136277065
220.0,18.666666666666664,-0.32460214691832623
220.0,19.0,-0.3192009123504249
220.0,19.333333333333332,-0.31534288765906693
220.0,19.666666666666664,-0.31302807284425205
220.0,20.0,-0.3122564679059805
220.0,20.333333333333332,-0.31302807284425205
220.0,20.666666666666664,-0.3153428876590669
220.0,21.0,-0.3192009123504249
220.0,21.333333333333332,-0.3246021469183261
220.0,21.666666666666664,-0.33154659136277054
220.0,22.0,-0.3400342456837583
220.0,22.333333333333332,-0.350065109881289
220.0,22.666666666666664,-0.3616391839553631
220.0,23.0,-0.3747564679059805
220.0,23.333333333333332,-0.3894169617331409
220.0,23.666666666666664,-0.4056206654368445
220.0,24.0,-0.42336757901709154
220.0,24.333333333333332,-0.4426577024738816
220.0,24.666666666666664,-0.46349103580721485
220.0,25.0,-0.48586757901709166
220.0,25.333333333333332,-0.5097873321035112
220.0,25.666666666666664,-0.5352502950664741
220.0,26.0,-0.5622564679059805
220.0,26.333333333333332,-0.5908058506220297
220.0,26.666666666666664,-0.6208984432146222
220.0,27.0,-0.6525342456837584
220.0,27.333333333333332,-0.6857132580294372
220.0,27.666666666666664,-0.7204354802516593
220.0,28.0,-0.7567009123504249
220.0,28.333333333333332,-0.7945095543257334
220.0,28.666666666666664,-0.8338614061775851
220.0,29.0,-0.8747564679059805
220.0,29.333333333333332,-0.9171947395109186
220.0,29.666666666666664,-0.9611762209924
220.0,30.0,-1.006700912350425
225.0,10.0,-0.921464284889731
225.0,10.333333333333334,-0.875939593531706
225.0,10.666666666666666,-0.8319581120502247
225.0,11.0,-0.7895198404452864
225.0,11.333333333333334,-0.7486247787168914
225.0,11.666666666666666,-0.7092729268650396
225.0,12.0,-0.6714642848897309
225.0,12.333333333333332,-0.6351988527909656
225.0,12.666666666666666,-0.6004766305687432
225.0,13.0,-0.5672976182230642
225.0,13.333333333333332,-0.5356618157539286
225.0,13.666666666666666,-0.5055692231613358
225.0,14.0,-0.47701984044528645
225.0,14.333333333333332,-0.4500136676057804
225.0,14.666666666666666,-0.4245507046428173
225.0,15.0,-0.4006309515563976
225.0,15.333333333333332,-0.37825440834652113
225.0,15.666666666666666,-0.3574210750131877
225.0,16.0,-0.33813095155639755
225.0,16.333333333333332,-0.32038403797615067
225.0,16.666666666666664,-0.30418033427244706
225.0,17.0,-0.28951984044528645
225.0,17.333333333333332,-0.2764025564946692
225.0,17.666666666666664,-0.2648284824205952
225.0,18.0,-0.25479761822306424
225.0,18.333333333333332,-0.2463099639020766
225.0,18.666666666666664,-0.23936551945763218
225.0,19.0,-0.2339642848897309
225.0,19.333333333333332,-0.23010626019837288
225.0,19.666666666666664,-0.22779144538355806
225.0,20.0,-0.22701984044528645
225.0,20.333333333333332,-0.22779144538355806
225.0,20.666666666666664,-0.23010626019837283
225.0,21.0,-0.2339642848897309
225.0,21.333333333333332,-0.2393655194576321
225.0,21.666666666666664,-0.24630996390207652
225.0,22.0,-0.25479761822306424
225.0,22.333333333333332,-0.26482848242059503
225.0,22.666666666666664,-0.27640255649466905
225.0,23.0,-0.28951984044528645
225.0,23.333333333333332,-0.3041803342724469
225.0,23.666666666666664,-0.3203840379761505
225.0,24.0,-0.33813095155639755
225.0,24.333333333333332,-0.3574210750131876
225.0,24.666666666666664,-0.37825440834652085
225.0,25.0,-0.4006309515563976
225.0,25.333333333333332,-0.42455070464281724
225.0,25.666666666666664,-0.4500136676057801
225.0,26.0,-0.47701984044528645
225.0,26.333333333333332,-0.5055692231613358
225.0,26.666666666666664,-0.5356618157539281
225.0,27.0,-0.5672976182230642
225.0,27.333333333333332,-0.6004766305687432
225.0,27.666666666666664,-0.6351988527909653
225.0,28.0,-0.6714642848897309
225.0,28.333333333333332,-0.7092729268650394
225.0,28.666666666666664,-0.748624778716891
225.0,29.0,-0.7895198404452864
225.0,29.333333333333332,-0.8319581120502245
225.0,29.666666666666664,-0.8759395935317059
225.0,30.0,-0.921464284889731
230.0,10.0,-0.8391455663926419
230.0,10.333333333333334,-0.793620875034617
230.0,10.666666666666666,-0.7496393935531358
230.0,11.0,-0.7072011219481975
230.0,11.333333333333334,-0.6663060602198023
230.0,11.666666666666666,-0.6269542083679507
230.0,12.0,-0.5891455663926419
230.0,12.333333333333332,-0.5528801342938765
230.0,12.666666666666666,-0.5181579120716543
230.0,13.0,-0.4849788997259753
230.0,13.333333333333332,-0.4533430972568396
230.0,13.666666666666666,-0.42325050466424685
230.0,14.0,-0.39470112194819745
230.0,14.333333333333332,-0.3676949491086914
230.0,14.666666666666666,-0.34223198614572836
230.0,15.0,-0.31831223305930856
230.0,15.333333333333332,-0.2959356898494321
230.0,15.666666666666666,-0.2751023565160987
230.0,16.0,-0.25581223305930856
230.0,16.333333333333332,-0.2380653194790617
230.0,16.666666666666664,-0.22186161577535804
230.0,17.0,-0.20720112194819745
230.0,17.333333333333332,-0.19408383799758022
230.0,17.666666666666664,-0.18250976392350618
230.0,18.0,-0.17247889972597524
230.0,18.333333333333332,-0.1639912454049876
230.0,18.666666666666664,-0.1570468009605432
230.0,19.0,-0.1516455663926419
230.0,19.333333333333332,-0.1477875417012839
230.0,19.666666666666664,-0.14547272688646906
230.0,20.0,-0.14470112194819745
230.0,20.333333333333332,-0.14547272688646906
230.0,20.666666666666664,-0.14778754170128386
230.0,21.0,-0.1516455663926419
230.0,21.333333333333332,-0.1570468009605431
230.0,21.666666666666664,-0.16399124540498752
230.0,22.0,-0.17247889972597524
230.0,22.333333333333332,-0.18250976392350604
230.0,22.666666666666664,-0.19408383799758008
230.0,23.0,-0.20720112194819745
230.0,23.333333333333332,-0.2218616157753579
230.0,23.666666666666664,-0.2380653194790615
230.0,24.0,-0.25581223305930856
230.0,24.333333333333332,-0.2751023565160986
230.0,24.666666666666664,-0.29593568984943186
230.0,25.0,-0.31831223305930856
230.0,25.333333333333332,-0.34223198614572825
230.0,25.666666666666664,-0.3676949491086911
230.0,26.0,-0.39470112194819745
230.0,26.333333333333332,-0.42325050466424674
230.0,26.666666666666664,-0.4533430972568392
230.0,27.0,-0.4849788997259753
230.0,27.333333333333332,-0.5181579120716542
230.0,27.666666666666664,-0.5528801342938763
230.0,28.0,-0.5891455663926419
230.0,28.333333333333332,-0.6269542083679503
230.0,28.666666666666664,-0.6663060602198021
230.0,29.0,-0.7072011219481975
230.0,29.333333333333332,-0.7496393935531356
230.0,29.666666666666664,-0.793620875034617
230.0,30.0,-0.8391455663926419
235.0,10.0,-0.7597340153332005
235.0,10.333333333333334,-0.7142093239751756
235.0,10.666666666666666,-0.6702278424936943
235.0,11.0,-0.627789570888756
235.0,11.333333333333334,-0.5868945091603609
235.0,11.666666666666666,-0.5475426573085092
235.0,12.0,-0.5097340153332004
235.0,12.333333333333332,-0.4734685832344351
235.0,12.666666666666666,-0.4387463610122128
235.0,13.0,-0.4055673486665338
235.0,13.333333333333332,-0.3739315461973981
235.0,13.666666666666666,-0.3438389536048054
235.0,14.0,-0.315289570888756
235.0,14.333333333333332,-0.2882833980492499
235.0,14.666666666666666,-0.26282043508628683
235.0,15.0,-0.2389006819998671
235.0,15.333333333333332,-0.21652413878999063
235.0,15.666666666666666,-0.19569080545665724
235.0,16.0,-0.17640068199986708
235.0,16.333333333333332,-0.15865376841962023
235.0,16.666666666666664,-0.14245006471591656
235.0,17.0,-0.12778957088875598
235.0,17.333333333333332,-0.11467228693813875
235.0,17.666666666666664,-0.1030982128640647
235.0,18.0,-0.09306734866653375
235.0,18.333333333333332,-0.08457969434554613
235.0,18.666666666666664,-0.0776352499011017
235.0,19.0,-0.07223401533320042
235.0,19.333333333333332,-0.06837599064184241
235.0,19.666666666666664,-0.0660611758270276
235.0,20.0,-0.06528957088875598
235.0,20.333333333333332,-0.06606117582702757
235.0,20.666666666666664,-0.06837599064184237
235.0,21.0,-0.07223401533320042
235.0,21.333333333333332,-0.07763524990110163
235.0,21.666666666666664,-0.08457969434554605
235.0,22.0,-0.09306734866653375
235.0,22.333333333333332,-0.10309821286406458
235.0,22.666666666666664,-0.1146722869381386
235.0,23.0,-0.12778957088875598
235.0,23.333333333333332,-0.14245006471591642
235.0,23.666666666666664,-0.15865376841962003
235.0,24.0,-0.17640068199986708
235.0,24.333333333333332,-0.19569080545665712
235.0,24.666666666666664,-0.21652413878999038
235.0,25.0,-0.2389006819998671
235.0,25.333333333333332,-0.2628204350862868
235.0,25.666666666666664,-0.28828339804924963
235.0,26.0,-0.315289570888756
235.0,26.333333333333332,-0.34383895360480526
235.0,26.666666666666664,-0.3739315461973977
235.0,27.0,-0.4055673486665338
235.0,27.333333333333332,-0.4387463610122127
235.0,27.666666666666664,-0.4734685832344348
235.0,28.0,-0.5097340153332004
235.0,28.333333333333332,-0.5475426573085089
235.0,28.666666666666664,-0.5868945091603606
235.0,29.0,-0.627789570888756
235.0,29.333333333333332,-0.670227842493694
235.0,29.666666666666664,-0.7142093239751754
235.0,30.0,-0.7597340153332005
240.0,10.0,-0.683221096712289
240.0,10.333333333333334,-0.6376964053542641
240.0,10.666666666666666,-0.5937149238727828
240.0,11.0,-0.5512766522678445
240.0,11.333333333333334,-0.5103815905394494
240.0,11.666666666666666,-0.4710297386875977
240.0,12.0,-0.4332210967122889
240.0,12.333333333333332,-0.3969556646135236
240.0,12.666666666666666,-0.3622334423913013
240.0,13.0,-0.3290544300456223
240.0,13.333333333333332,-0.2974186275764866
240.0,13.666666666666666,-0.26732603498389385
240.0,14.0,-0.23877665226784447
240.0,14.333333333333332,-0.2117704794283384
240.0,14.666666666666666,-0.18630751646537536
240.0,15.0,-0.1623877633789556
240.0,15.333333333333332,-0.14001122016907913
240.0,15.666666666666666,-0.11917788683574573
240.0,16.0,-0.09988776337895558
240.0,16.333333333333332,-0.08214084979870873
240.0,16.666666666666664,-0.06593714609500506
240.0,17.0,-0.051276652267844475
240.0,17.333333333333332,-0.038159368317227244
240.0,17.666666666666664,-0.0265852942431532
240.0,18.0,-0.016554430045622265
240.0,18.333333333333332,-0.008066775724634628
240.0,18.666666666666664,-0.0011223312801902086
240.0,19.0,0.004278903287711078
240.0,19.333333333333332,0.008136927979069092
240.0,19.666666666666664,0.010451742793883917
240.0,20.0,0.011223347732155525
240.0,20.333333333333332,0.010451742793883917
240.0,20.666666666666664,0.00813692797906912
240.0,21.0,0.004278903287711078
240.0,21.333333333333332,-0.0011223312801901253
240.0,21.666666666666664,-0.008066775724634545
240.0,22.0,-0.016554430045622265
240.0,22.333333333333332,-0.026585294243153076
240.0,22.666666666666664,-0.038159368317227105
240.0,23.0,-0.051276652267844475
240.0,23.333333333333332,-0.06593714609500491
240.0,23.666666666666664,-0.08214084979870855
240.0,24.0,-0.09988776337895558
240.0,24.333333333333332,-0.11917788683574562
240.0,24.666666666666664,-0.14001122016907888
240.0,25.0,-0.1623877633789556
240.0,25.333333333333332,-0.18630751646537527
240.0,25.666666666666664,-0.21177047942833813
240.0,26.0,-0.23877665226784447
240.0,26.333333333333332,-0.26732603498389373
240.0,26.666666666666664,-0.2974186275764862
240.0,27.0,-0.3290544300456223
240.0,27.333333333333332,-0.3622334423913012
240.0,27.666666666666664,-0.3969556646135233
240.0,28.0,-0.4332210967122889
240.0,28.333333333333332,-0.47102973868759734
240.0,28.666666666666664,-0.5103815905394491
240.0,29.0,-0.5512766522678445
240.0,29.333333333333332,-0.5937149238727826
240.0,29.666666666666664,-0.637696405354264
240.0,30.0,-0.683221096712289
245.0,10.0,-0.6096005153866217
245.0,10.333333333333334,-0.5640758240285968
245.0,10.666666666666666,-0.5200943425471155
245.0,11.0,-0.4776560709421772
245.0,11.333333333333334,-0.43676100921378214
245.0,11.666666666666666,-0.39740915736193044
245.0,12.0,-0.35960051538662163
245.0,12.333333333333332,-0.3233350832878563
245.0,12.666666666666666,-0.28861286106563405
245.0,13.0,-0.25543384871995506
245.0,13.333333333333332,-0.22379804625081934
245.0,13.666666666666666,-0.1937054536582266
245.0,14.0,-0.1651560709421772
245.0,14.333333333333332,-0.13814989810267114
245.0,14.666666666666666,-0.1126869351397081
245.0,15.0,-0.08876718205328835
245.0,15.333333333333332,-0.06639063884341187
245.0,15.666666666666666,-0.04555730551007847
245.0,16.0,-0.026267182053288318
245.0,16.333333333333332,-0.008520268473041465
245.0,16.666666666666664,0.0076834352306622
245.0,17.0,0.022343929057822787
245.0,17.333333333333332,0.03546121300844002
245.0,17.666666666666664,0.04703528708251406
245.0,18.0,0.057066151280045
245.0,18.333333333333332,0.06555380560103263
245.0,18.666666666666664,0.07249825004547705
245.0,19.0,0.07789948461337834
245.0,19.333333333333332,0.08175750930473635
245.0,19.666666666666664,0.08407232411955118
245.0,20.0,0.08484392905782279
245.0,20.333333333333332,0.08407232411955118
245.0,20.666666666666664,0.08175750930473638
245.0,21.0,0.07789948461337834
245.0,21.333333333333332,0.07249825004547714
245.0,21.666666666666664,0.06555380560103272
245.0,22.0,0.057066151280045
245.0,22.333333333333332,0.0470352870825142
245.0,22.666666666666664,0.03546121300844016
245.0,23.0,0.022343929057822787
245.0,23.333333333333332,0.007683435230662339
245.0,23.666666666666664,-0.00852026847304127
245.0,24.0,-0.026267182053288318
245.0,24.333333333333332,-0.04555730551007836
245.0,24.666666666666664,-0.06639063884341162
245.0,25.0,-0.08876718205328835
245.0,25.333333333333332,-0.11268693513970801
245.0,25.666666666666664,-0.13814989810267087
245.0,26.0,-0.1651560709421772
245.0,26.333333333333332,-0.1937054536582265
245.0,26.666666666666664,-0.22379804625081895
245.0,27.0,-0.25543384871995506
245.0,27.333333333333332,-0.28861286106563394
245.0,27.666666666666664,-0.32333508328785604
245.0,28.0,-0.35960051538662163
245.0,28.333333333333332,-0.3974091573619301
245.0,28.666666666666664,-0.4367610092137818
245.0,29.0,-0.4776560709421772
245.0,29.333333333333332,-0.5200943425471153
245.0,29.666666666666664,-0.5640758240285967
245.0,30.0,-0.6096005153866217
250.0,10.0,-0.538868240651142
250.0,10.333333333333334,-0.4933435492931171
250.0,10.666666666666666,-0.4493620678116358
250.0,11.0,-0.4069237962066975
250.0,11.333333333333334,-0.3660287344783024
250.0,11.666666666666666,-0.3266768826264508
250.0,12.0,-0.2888682406511419
250.0,12.333333333333332,-0.2526028085523766
250.0,12.666666666666666,-0.21788058633015436
250.0,13.0,-0.18470157398447537
250.0,13.333333333333332,-0.15306577151533965
250.0,13.666666666666666,-0.12297317892274692
250.0,14.0,-0.09442379620669752
250.0,14.333333333333332,-0.06741762336719145
250.0,14.666666666666666,-0.041954660404228405
250.0,15.0,-0.018034907317808657
250.0,15.333333333333332,0.004341635892067819
250.0,15.666666666666666,0.025174969225401217
250.0,16.0,0.04446509268219137
250.0,16.333333333333332,0.062212006262438224
250.0,16.666666666666664,0.07841570996614189
250.0,17.0,0.09307620379330248
250.0,17.333333333333332,0.1061934877439197
250.0,17.666666666666664,0.11776756181799378
250.0,18.0,0.12779842601552469
250.0,18.333333333333332,0.13628608033651232
250.0,18.666666666666664,0.14323052478095674
250.0,19.0,0.14863175934885806
250.0,19.333333333333332,0.15248978404021604
250.0,19.666666666666664,0.15480459885503087
250.0,20.0,0.15557620379330248
250.0,20.333333333333332,0.15480459885503087
250.0,20.666666666666664,0.1524897840402161
250.0,21.0,0.14863175934885806
250.0,21.333333333333332,0.1432305247809568
250.0,21.666666666666664,0.13628608033651243
250.0,22.0,0.12779842601552469
250.0,22.333333333333332,0.11776756181799389
250.0,22.666666666666664,0.10619348774391987
250.0,23.0,0.09307620379330248
250.0,23.333333333333332,0.07841570996614203
250.0,23.666666666666664,0.06221200626243842
250.0,24.0,0.04446509268219137
250.0,24.333333333333332,0.025174969225401328
250.0,24.666666666666664,0.004341635892068069
250.0,25.0,-0.018034907317808657
250.0,25.333333333333332,-0.04195466040422832
250.0,25.666666666666664,-0.06741762336719118
250.0,26.0,-0.09442379620669752
250.0,26.333333333333332,-0.12297317892274681
250.0,26.666666666666664,-0.15306577151533926
250.0,27.0,-0.18470157398447537
250.0,27.333333333333332,-0.21788058633015425
250.0,27.666666666666664,-0.2526028085523764
250.0,28.0,-0.2888682406511419
250.0,28.333333333333332,-0.32667688262645045
250.0,28.666666666666664,-0.3660287344783021
250.0,29.0,-0.4069237962066975
250.0,29.333333333333332,-0.44936206781163557
250.0,29.666666666666664,-0.49334354929311697
250.0,30.0,-0.538868240651142
255.0,10.0,-0.4710225219788406
255.0,10.333333333333334,-0.42549783062081564
255.0,10.666666666666666,-0.38151634913933435
255.0,11.0,-0.33907807753439606
255.0,11.333333333333334,-0.298183015806001
255.0,11.666666666666666,-0.2588311639541493
255.0,12.0,-0.22102252197884048
255.0,12.333333333333332,-0.18475708988007516
255.0,12.666666666666666,-0.1500348676578529
255.0,13.0,-0.1168558553121739
255.0,13.333333333333332,-0.08522005284303819
255.0,13.666666666666666,-0.05512746025044546
