acid,epoxide,acid_mean,epoxide_mean,tg_calibrated_est,uncertainty_proxy,target_distance_430,novelty_score
CN(Cc1ccccc1N1CCOCC1)C(=O)C(CCC(=O)O)CCC(=O)O,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,430.34895962688904,354.3592903975307,428.62308145141253,16.9361705607707,1.3769185485874686,5.610961188780144
CCCNC(=O)c1cccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)c1,O=C(O)C1CN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)C1,384.6411592211532,402.9823213633892,431.53831201153525,16.9361705607707,1.538312011535254,5.772354651727929
COc1cc(C=Nc2ccc(C(=O)O)cc2C)ccc1OCc1ccc(C(=O)O)o1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,430.16829003975056,354.3592903975307,428.44241186427405,16.9361705607707,1.5575881357259505,5.791630775918626
O=C(O)COCc1ccc(NC(=O)c2cccc(Nc3ccccc3)c2)cc1COCC(=O)O,Cc1ccc(OCC2CO2)c(NC(=O)c2ccc(OCC3CO3)cn2)n1,413.1730955428163,374.54501158915485,431.63293855896404,16.9361705607707,1.6329385589640424,5.866981199156718
CC(=O)c1ccc(CNC(=O)C(CCC(=O)O)CCC(=O)O)nc1C,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,429.9936545473797,354.3592903975307,428.2677763719032,16.9361705607707,1.73222362809679,5.966266268289465
CC(C)CC(=O)N1CCC(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)CC1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,429.9902903426146,354.3592903975307,428.26441216713806,16.9361705607707,1.7355878328619383,5.969630473054614
O=C(CCc1ccc(C(=O)O)cc1)NC1CCC(C(=O)O)CC1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,429.9121634951654,354.3592903975307,428.18628531968886,16.9361705607707,1.8137146803111364,6.047757320503812
O=C(O)c1ccc(C(=O)NC2(C(=O)O)CCCCCC2)cc1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,429.86274822484586,354.3592903975307,428.13687004936935,16.9361705607707,1.8631299506306505,6.097172590823326
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,Cc1cc(C(=O)Nc2cc(COCC3CO3)cc(COCC3CO3)c2)c2ccccc2n1,436.51817263578164,347.6970276006819,428.1300316634563,16.9361705607707,1.8699683365437068,6.104010976736382
O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CC(=O)c2ccc3c(c2)CCC3)c1=O,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(Nc2ccccc2)c1,422.50474304395914,365.5186595851618,431.93823405611374,16.9361705607707,1.9382340561137426,6.172276696306418
O=C(O)COCCOc1ncccc1C(=O)NCCc1ccc(COCC(=O)O)cc1,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O,364.5583383132257,423.5042911644048,431.9774609046233,16.9361705607707,1.9774609046232854,6.211503544815961
O=C(O)CCN(CCC(=O)O)C(=O)CNc1ccccc1C(=O)N1CCOCC1,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1,380.52897401325293,403.5368716935492,427.98067713379487,16.9361705607707,2.0193228662051297,6.253365506397805
CCCNC(=O)c1cccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)c1,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1,384.6411592211532,403.5368716935492,432.0928623416952,16.9361705607707,2.092862341695195,6.32690498188787
Cc1ccccc1C(c1ccccc1C)C(CC(=O)O)CC(=O)O,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,429.59400952479496,354.3592903975307,427.86813134931845,16.9361705607707,2.131868650681554,6.365911290874229
O=Cc1cccc(OCC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,429.5783140150861,354.3592903975307,427.8524358396096,16.9361705607707,2.1475641603904023,6.381606800583078
O=C(O)c1cccc(CNC(=O)c2ccc(C(=O)O)nc2)c1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,429.5626176088183,354.3592903975307,427.8367394333418,16.9361705607707,2.1632605666582094,6.397303206850885
CCCNC(=O)c1cccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)c1,O=C(Nc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1,384.6411592211532,399.2763899643677,427.8323806125137,16.9361705607707,2.1676193874862975,6.401662027678973
CNC(=O)CNC(=O)c1cccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)c1,C#Cc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1,393.38218343944374,390.50527397334804,427.8022888397845,16.9361705607707,2.1977111602154764,6.431753800408152
CN(CCC(=O)O)C(=O)c1ccc(C(=O)N(C)CCC(=O)O)cc1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,429.28511188307573,354.3592903975307,427.5592337075992,16.9361705607707,2.440766292400781,6.674808932593456
CNC(=O)CNC(=O)c1cccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)c1,Cc1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1C(=O)N(C)C(C)C,393.38218343944374,390.2132796237244,427.51029449016096,16.9361705607707,2.489705509839041,6.723748150031716
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,Cc1cc(OCC2CO2)nc2ccc(NC(=O)c3cccnc3OCC3CO3)cc12,366.6907467773161,416.83809625620256,427.4436744605115,16.9361705607707,2.556325539488512,6.790368179681187
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,366.6907467773161,416.74914558271735,427.3547237870263,16.9361705607707,2.6452762129737266,6.879318853166402
O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CC(=O)N2CCCCC2)c1=O,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,428.9693618986286,354.3592903975307,427.24348372315217,16.9361705607707,2.756516276847833,6.9905589170405085
CNC(=O)c1cccc(CNC(CCC(=O)O)C(=O)O)c1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,428.822558930421,354.3592903975307,427.0966807549445,16.9361705607707,2.9033192450555134,7.137361885248189
Cn1c(=O)c2ccc(C(=O)Nc3ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc3)nc2n(C)c1=O,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,428.790337576058,354.3592903975307,427.0644594005814,16.9361705607707,2.935540599418573,7.169583239611248
CN(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,428.7720414374007,354.3592903975307,427.0461632619242,16.9361705607707,2.953836738075779,7.1878793782684545
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(CN3CCCC3=O)c2)cc1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,428.755722244712,354.3592903975307,427.0298440692354,16.9361705607707,2.9701559307645766,7.204198570957252
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,428.55660057832995,354.3592903975307,426.83072240285344,16.9361705607707,3.1692775971465608,7.403320237339236
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,428.5541261231587,354.3592903975307,426.82824794768226,16.9361705607707,3.1717520523177427,7.405794692510418
Cc1cccc(NC(=O)NC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c1C,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,428.4172546293309,354.3592903975307,426.69137645385445,16.9361705607707,3.3086235461455544,7.54266618633823
Cn1cc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c(=O)n(C)c1=O,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,428.4130459449577,354.3592903975307,426.6871677694812,16.9361705607707,3.3128322305187794,7.546874870711455
O=C(O)c1cnc(C(=O)O)c(O)c1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,428.2425823464248,354.3592903975307,426.5167041709483,16.9361705607707,3.4832958290517126,7.717338469244388
O=C(O)c1cc(C(=O)O)cc(N2CCCCC2)c1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,427.8708359734705,354.3592903975307,426.14495779799404,16.9361705607707,3.8550422020059614,8.089084842198638
CC(C)c1occc1C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,C#Cc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1,391.70728132017763,390.50527397334804,426.1273867205184,16.9361705607707,3.872613279481584,8.10665591967426
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,CC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,396.92272870596435,393.06199899661385,433.899559129571,16.9361705607707,3.899559129571003,8.133601769763679
O=C(O)CCN(CCC(=O)O)C(=O)c1coc2ccccc12,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(Nc2ccccc2)c1,416.60573453476604,365.5186595851618,426.03922554692065,16.9361705607707,3.9607744530793525,8.194817093272029
O=C(O)CCN(CCC(=O)O)C(=O)c1cccc(C2OCCO2)c1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,427.7128668659043,354.3592903975307,425.9869886904278,16.9361705607707,4.013011309572221,8.247053949764897
CC(C)=CCn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,427.700870841089,354.3592903975307,425.9749926656125,16.9361705607707,4.02500733438751,8.259049974580186
COc1ccc(CN(C(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)C2CC2)cc1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(Nc2ccccc2)c1,416.5007780602796,365.5186595851618,425.9342690724342,16.9361705607707,4.0657309275658235,8.2997735677585
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O,366.6907467773161,423.5042911644048,434.1098693687137,16.9361705607707,4.109869368713703,8.34391200890638
CC(=NNc1cccc(C(=O)O)c1C)c1ccc(C(=O)O)cc1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,427.5582860622258,354.3592903975307,425.83240788674925,16.9361705607707,4.167592113250748,8.401634753443425
COc1ccc(C#N)cc1Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,427.5303068639224,354.3592903975307,425.8044286884459,16.9361705607707,4.19557131155409,8.429613951746767
O=C(O)COc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,427.4200187872668,354.3592903975307,425.6941406117903,16.9361705607707,4.305859388209683,8.53990202840236
O=C(O)c1ccc2c(c1)C(=O)c1ccc(C(=O)O)cc1C2=O,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1,387.13421114027756,403.5368716935492,434.58591426081955,16.9361705607707,4.58591426081955,8.819956901012226
O=C(O)COCCOc1ncccc1C(=O)NCCc1ccc(COCC(=O)O)cc1,Cc1cc(OCC2CO2)nc2ccc(NC(=O)c3cccnc3OCC3CO3)cc12,364.5583383132257,416.83809625620256,425.31126599642107,16.9361705607707,4.688734003578929,8.922776643771606
O=C(O)COCCOc1ncccc1C(=O)NCCc1ccc(COCC(=O)O)cc1,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,364.5583383132257,416.74914558271735,425.22231532293586,16.9361705607707,4.777684677064144,9.01172731725682
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(Nc2ccccc2)c1,415.78014191304516,365.5186595851618,425.2136329251998,16.9361705607707,4.786367074800182,9.020409714992859
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,436.51817263578164,354.3592903975307,434.79229446030513,16.9361705607707,4.792294460305129,9.026337100497805
O=C(O)COc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,427.4200187872668,363.50822992301323,434.84308013727286,16.9361705607707,4.843080137272864,9.07712277746554
CC(C)c1occc1C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1,391.70728132017763,399.2763899643677,434.8985027115382,16.9361705607707,4.898502711538185,9.132545351730862
COc1ccc(C#N)cc1Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,427.5303068639224,363.50822992301323,434.95336821392846,16.9361705607707,4.9533682139284565,9.187410854121133
CC(=NNc1cccc(C(=O)O)c1C)c1ccc(C(=O)O)cc1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,427.5582860622258,363.50822992301323,434.9813474122318,16.9361705607707,4.981347412231798,9.215390052424475
CC(C)=CCn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,427.700870841089,363.50822992301323,435.12393219109504,16.9361705607707,5.123932191095037,9.357974831287713
O=C(O)CCN(CCC(=O)O)C(=O)c1cccc(C2OCCO2)c1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,427.7128668659043,363.50822992301323,435.1359282159103,16.9361705607707,5.135928215910326,9.369970856103002
O=C(O)c1cc(C(=O)O)cc(N2CCCCC2)c1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,427.8708359734705,363.50822992301323,435.2938973234766,16.9361705607707,5.293897323476585,9.527939963669262
O=C(O)CCN(CCC(=O)O)C(=O)c1coc2ccccc12,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1,416.60573453476604,364.1733294158405,424.69389537759935,16.9361705607707,5.306104622400653,9.54014726259333
Cc1ccc(C(=O)O)cc1NC(=O)NCC1(C(=O)O)CCOCC1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(Nc2ccccc2)c1,415.2210001374206,365.5186595851618,424.6544911495753,16.9361705607707,5.3455088504247215,9.579551490617398
COC(=O)CN(CC(C)C)C(=O)C(CCC(=O)O)CCC(=O)O,Cc1cc(C(=O)Nc2cc(COCC3CO3)cc(COCC3CO3)c2)c2ccccc2n1,433.02347433272786,347.6970276006819,424.63533336040257,16.9361705607707,5.364666639597431,9.598709279790107
COc1ccc(CN(C(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)C2CC2)cc1,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1,416.5007780602796,364.1733294158405,424.5889389031129,16.9361705607707,5.411061096887124,9.6451037370798
O=C(O)COc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1,427.4200187872668,364.1733294158405,435.50817963010013,16.9361705607707,5.5081796301001305,9.742222270292807
O=C(O)COCc1ccc(NC(=O)c2cccc(Nc3ccccc3)c2)cc1COCC(=O)O,O=C(O)c1ccc(OCCNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,413.1730955428163,367.33448373287683,424.42241070268597,16.9361705607707,5.577589297314034,9.81163193750671
COc1ccc(C#N)cc1Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1,427.5303068639224,364.1733294158405,435.6184677067557,16.9361705607707,5.618467706755723,9.8525103469484
CC(=NNc1cccc(C(=O)O)c1C)c1ccc(C(=O)O)cc1,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1,427.5582860622258,364.1733294158405,435.64644690505907,16.9361705607707,5.646446905059065,9.880489545251741
O=C(O)c1cnc(C(=O)O)c(O)c1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,428.2425823464248,363.50822992301323,435.66564369643083,16.9361705607707,5.665643696430834,9.89968633662351
CC(C)=CCn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1,427.700870841089,364.1733294158405,435.7890316839223,16.9361705607707,5.789031683922303,10.02307432411498
O=C(O)CCN(CCC(=O)O)C(=O)c1cccc(C2OCCO2)c1,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1,427.7128668659043,364.1733294158405,435.8010277087376,16.9361705607707,5.8010277087375925,10.035070348930269
Cn1cc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c(=O)n(C)c1=O,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,428.4130459449577,363.50822992301323,435.83610729496377,16.9361705607707,5.836107294963767,10.070149935156444
Cc1cccc(NC(=O)NC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c1C,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,428.4172546293309,363.50822992301323,435.840315979337,16.9361705607707,5.840315979336992,10.074358619529669
O=C(O)COCCOc1ncccc1C(=O)NCCc1ccc(COCC(=O)O)cc1,COc1cc(CNC(=O)N(CC2CO2)CC2CO2)ccc1OCC(N)=O,364.5583383132257,427.4200187872668,435.89318852748534,16.9361705607707,5.893188527485336,10.127231167678012
O=C(O)c1cc(C(=O)O)cc(N2CCCCC2)c1,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1,427.8708359734705,364.1733294158405,435.95899681630385,16.9361705607707,5.958996816303852,10.193039456496528
O=C(O)CCN(CCC(=O)O)C(=O)c1coc2ccccc12,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,416.60573453476604,363.50822992301323,424.0287958847721,16.9361705607707,5.97120411522792,10.205246755420596
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,428.5541261231587,363.50822992301323,435.9771874731648,16.9361705607707,5.977187473164804,10.21123011335748
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,428.55660057832995,363.50822992301323,435.979661928336,16.9361705607707,5.979661928335986,10.213704568528662
O=C(O)COCCOc1ncccc1C(=O)NCCc1ccc(COCC(=O)O)cc1,CNC(=O)NCC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,364.5583383132257,427.5303068639224,436.00347660414093,16.9361705607707,6.003476604140928,10.237519244333605
O=C(O)COCCOc1ncccc1C(=O)NCCc1ccc(COCC(=O)O)cc1,Cc1cccnc1C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,364.5583383132257,427.5582860622258,436.03145580244427,16.9361705607707,6.03145580244427,10.265498442636947
COc1ccc(CN(C(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)C2CC2)cc1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1,416.5007780602796,363.50822992301323,423.9238394102856,16.9361705607707,6.076160589714391,10.310203229907067
