region,year,altimetry,gravimetry,demdiff_and_glaciological,method_count,spread_gt
antarctic_and_subantarctic,2004,20.82549087547755,,-13.95642641161722,2,34.78191728709477
antarctic_and_subantarctic,2005,20.154143616941877,,-14.627773670152898,2,34.78191728709477
antarctic_and_subantarctic,2006,-44.83741776746178,,-75.38007662814357,2,30.54265886068179
antarctic_and_subantarctic,2007,-12.966123614016489,,-43.508782474698286,2,30.542658860681797
antarctic_and_subantarctic,2008,6.076741299741463,,-24.465917560940323,2,30.542658860681787
antarctic_and_subantarctic,2009,-16.550824595182476,,-47.09348345586426,2,30.542658860681783
antarctic_and_subantarctic,2010,37.38485983541977,,50.41700571356438,2,13.032145878144611
antarctic_and_subantarctic,2011,4.009841678168695,,1.8858229174132808,2,2.1240187607554146
antarctic_and_subantarctic,2012,-10.122832949678072,,-19.32317449698789,2,9.200341547309817
antarctic_and_subantarctic,2013,2.821650293092335,,3.1272260347031278,2,0.30557574161079293
antarctic_and_subantarctic,2014,-85.91066171382604,,21.906964814295453,2,107.8176265281215
antarctic_and_subantarctic,2015,-1.235701821142857,,23.69751896349417,2,24.933220784637026
antarctic_and_subantarctic,2016,26.7351627525891,,-8.18369616805039,2,34.918858920639494
antarctic_and_subantarctic,2017,49.00930115616609,,-39.33772380518136,2,88.34702496134744
antarctic_and_subantarctic,2018,-68.8786626025629,,-34.10765216109411,2,34.77101044146879
antarctic_and_subantarctic,2019,1.1907387164428809,,20.261087248590695,2,19.070348532147815
antarctic_and_subantarctic,2020,17.67640742156002,,-96.08191304168604,2,113.75832046324606
antarctic_and_subantarctic,2021,-13.004599080276927,,-55.07502785366336,2,42.07042877338643
antarctic_and_subantarctic,2022,13.233076960169996,,-24.907315376781625,2,38.14039233695162
antarctic_and_subantarctic,2023,-88.68479442140419,,-126.82518675835584,2,38.14039233695165
arctic_canada_north,2000,,,-54.14871130823574,1,
arctic_canada_north,2001,,,-25.682820213512684,1,
arctic_canada_north,2002,,,3.4807964935928206,1,
arctic_canada_north,2003,-8.974001546598318,-21.805235452550505,-16.30538040244269,3,12.831233905952187
arctic_canada_north,2004,18.500983322288395,11.495871134069285,13.300725209305844,3,7.00511218821911
arctic_canada_north,2005,-33.51372061342106,-39.24712667077719,-31.407588397774816,3,7.8395382730023755
arctic_canada_north,2006,-8.867809253973865,-14.770387394166349,-6.592504955491273,3,8.177882438675077
arctic_canada_north,2007,-61.89228256944303,-70.3021765633795,-57.10966241721645,3,13.192514146163056
arctic_canada_north,2008,-54.8006176438673,-48.44753053211252,-64.78097859733198,3,16.333448065219457
arctic_canada_north,2009,-50.81319146903294,-59.39662740105695,-45.85702937871883,3,13.539598022338126
arctic_canada_north,2010,-29.464580971204064,-30.77423321443598,-30.38158853331753,3,1.3096522432319162
arctic_canada_north,2011,-87.57092283733029,-82.60097619345696,-91.3711038139129,3,8.770127620455938
arctic_canada_north,2012,-48.66024029223768,-70.42849131409044,-81.10088905366797,3,32.44064876143029
arctic_canada_north,2013,6.221833101969615,21.818515798432408,16.521506022903203,3,15.596682696462793
arctic_canada_north,2014,-30.098206213460447,-37.00577501402287,-11.494034906359715,3,25.511740107663158
arctic_canada_north,2015,-66.51161852277413,-58.152333161723966,-61.18183397081384,3,8.359285361050162
arctic_canada_north,2016,-4.705464420296842,-2.888656022875208,-40.76185482222755,3,37.87319879935234
arctic_canada_north,2017,18.499444574513124,9.174713807904244,12.638697205127398,3,9.32473076660888
arctic_canada_north,2018,8.194603245732566,6.452313577934089,18.63726799600001,3,12.18495441806592
arctic_canada_north,2019,-45.05734077983579,-57.97278059341225,-59.15171784018479,3,14.094377060348997
arctic_canada_north,2020,-44.70479111951131,-67.40573500723953,-54.803659404157,3,22.700943887728215
arctic_canada_north,2021,5.219173762107983,-18.7223390251572,-3.639125623000714,3,23.941512787265182
arctic_canada_north,2022,-22.991558156683592,-24.415225407514665,-58.41879707347913,3,35.427238916795545
arctic_canada_north,2023,-32.4781884277638,,-55.99408560676948,2,23.515897179005684
arctic_canada_south,2000,,,-36.294656026308864,1,
arctic_canada_south,2001,,,-25.031530509044757,1,
arctic_canada_south,2002,,,-7.851333352009705,1,
arctic_canada_south,2003,-5.324559783147596,-11.965276891349932,-15.894421706840095,3,10.5698619236925
arctic_canada_south,2004,7.800974720031305,5.898136119332603,-3.354553288104904,3,11.155528008136208
arctic_canada_south,2005,-24.507268175685983,-33.85030550027505,-23.811584041994173,3,10.038721458280875
arctic_canada_south,2006,-13.291642533289728,-21.83535791658728,-13.395280340889425,3,8.543715383297553
arctic_canada_south,2007,-30.747399849140997,-34.58967537881965,-35.55247751035958,3,4.805077661218583
arctic_canada_south,2008,-31.52213718515931,-32.53734351923675,-39.1542840419791,3,7.632146856819794
arctic_canada_south,2009,-36.26423009118079,-49.65460952621916,-31.521203847039697,3,18.133405679179464
arctic_canada_south,2010,-29.780054577020003,-39.34770887226404,-29.204440567879345,3,10.143268304384698
arctic_canada_south,2011,-36.16104162662084,-38.1035760854302,-55.81532931023801,3,19.65428768361717
arctic_canada_south,2012,-32.98717576831382,-23.063156204036428,-48.96571773193158,3,25.902561527895156
arctic_canada_south,2013,-11.489880892817247,-9.726303886055923,-2.4717345161893784,3,9.018146376627868
arctic_canada_south,2014,-8.880360099387309,-32.98548743507482,-15.298470956267066,3,24.105127335687513
arctic_canada_south,2015,-27.94536235173631,-12.873532469942877,-38.3085050065344,3,25.434972536591527
arctic_canada_south,2016,-28.77914848053588,-21.51385450876026,-34.7738723413501,3,13.260017832589838
arctic_canada_south,2017,-7.007045313023903,-7.958546254522131,-7.675299151022471,3,0.9515009414982272
arctic_canada_south,2018,12.323941450822456,4.070715811422213,-1.332215488825487,3,13.656156939647943
arctic_canada_south,2019,-56.53012080561684,-56.2491714859854,-39.54632308493554,3,16.983797720681302
arctic_canada_south,2020,-33.82413984525644,-56.42499001222637,-38.667573735179296,3,22.600850166969927
arctic_canada_south,2021,14.82180565232731,16.085601367696096,-13.88627411993424,3,29.971875487630335
arctic_canada_south,2022,-20.80386872468473,-23.31293970374427,-38.8158064536685,3,18.01193772898377
arctic_canada_south,2023,-16.718993355819386,,-32.197869391463364,2,15.478876035643978
caucasus_middle_east,2000,,,-1.6000747798795143,1,
caucasus_middle_east,2001,,,-0.9077766258180492,1,
caucasus_middle_east,2002,,,0.4370917061794335,1,
caucasus_middle_east,2003,,,0.2714750339865649,1,
caucasus_middle_east,2004,,,0.6413060325795729,1,
caucasus_middle_east,2005,,,0.422831237681391,1,
caucasus_middle_east,2006,,,-0.931452830586761,1,
caucasus_middle_east,2007,,,-1.7673087450722167,1,
caucasus_middle_east,2008,,,-0.510506013062977,1,
caucasus_middle_east,2009,,,-0.3501910869836012,1,
caucasus_middle_east,2010,,,-1.004701020766637,1,
caucasus_middle_east,2011,,,-0.8283774175085823,1,
caucasus_middle_east,2012,,,-1.5758726207405838,1,
caucasus_middle_east,2013,,,-0.3150699531505469,1,
caucasus_middle_east,2014,,,-1.3476293447835466,1,
caucasus_middle_east,2015,,,-1.3148849790289858,1,
caucasus_middle_east,2016,,,-1.0870923505533463,1,
caucasus_middle_east,2017,,,-1.0636039373338309,1,
caucasus_middle_east,2018,,,-0.4141981585885225,1,
caucasus_middle_east,2019,,,-0.9265719101147318,1,
caucasus_middle_east,2020,,,-1.7479835796873917,1,
caucasus_middle_east,2021,,,-0.2611007784974238,1,
caucasus_middle_east,2022,,,-1.0097696940693783,1,
caucasus_middle_east,2023,,,-0.5643222945592065,1,
central_asia,2000,7.635486081983842,,6.559865539361874,2,1.0756205426219685
central_asia,2001,-15.540497883131858,,-15.841922896771669,2,0.3014250136398111
central_asia,2002,-8.510317469670808,,-8.811742483310612,2,0.301425013639804
central_asia,2003,11.16344483788209,,10.862019824242282,2,0.30142501363980756
central_asia,2004,2.9967624963229427,,-2.8723161175932206,2,5.869078613916163
central_asia,2005,5.313822048371552,,0.9495727797841584,2,4.364249268587393
central_asia,2006,-22.18281306105432,,-26.54706232964172,2,4.3642492685874
central_asia,2007,-14.02149997579142,,-18.385749244378815,2,4.364249268587395
central_asia,2008,-29.02343813282729,,-33.387687401414695,2,4.364249268587404
central_asia,2009,18.701575578941373,,19.90497991063033,2,1.203404331688958
central_asia,2010,-6.507366758804536,,-7.5276614278185905,2,1.0202946690140546
central_asia,2011,2.401939942991286,,1.3816452739772334,2,1.0202946690140526
central_asia,2012,0.9254274199287628,,-18.429507286270766,2,19.35493470619953
central_asia,2013,-19.829634519156212,,-6.220627649906008,2,13.609006869250205
central_asia,2014,11.396093087276023,,-17.20161368445735,2,28.59770677173337
central_asia,2015,-23.18330681102904,,-15.124954973734898,2,8.058351837294143
central_asia,2016,-24.28902277334564,,3.909999953743372,2,28.199022727089012
central_asia,2017,23.296566138727,,-20.74901428662971,2,44.04558042535671
central_asia,2018,-48.33300923574773,,-11.682305829701148,2,36.65070340604658
central_asia,2019,-17.031882849840073,,-19.647162733312687,2,2.6152798834726134
central_asia,2020,7.4979312842104,,6.687618796418309,2,0.8103124877920909
central_asia,2021,,,-22.163360328059035,1,
central_asia,2022,,,-36.69452274460403,1,
central_asia,2023,,,-39.08930586774391,1,
central_europe,2000,,,-0.9539305728132944,1,
central_europe,2001,,,0.8297493962275134,1,
central_europe,2002,,,-0.9432571102317848,1,
central_europe,2003,,,-3.997187510255984,1,
central_europe,2004,,,-1.274929253503193,1,
central_europe,2005,,,-1.9621242520549815,1,
central_europe,2006,,,-2.251239968584318,1,
central_europe,2007,,,-1.7630854483946157,1,
central_europe,2008,,,-1.657128612626763,1,
central_europe,2009,,,-1.4398684241650872,1,
central_europe,2010,,,-0.8523827513362172,1,
central_europe,2011,,,-2.6252241300570893,1,
central_europe,2012,,,-2.911389504287456,1,
central_europe,2013,,,-0.5509007980773181,1,
central_europe,2014,,,-0.3191327483210316,1,
central_europe,2015,,,-2.9935121980438355,1,
central_europe,2016,,,-1.253717358078123,1,
central_europe,2017,,,-2.839022418638249,1,
central_europe,2018,,,-2.5004683537573125,1,
central_europe,2019,,,-1.7622189499606782,1,
central_europe,2020,,,-1.3114383265175942,1,
central_europe,2021,,,-1.0628303280772675,1,
central_europe,2022,,,-6.384722928263638,1,
central_europe,2023,,,-4.495107154446965,1,
greenland_periphery,2000,,,-51.78871978582546,1,
greenland_periphery,2001,-24.46620506481952,,-39.319830402036565,2,14.853625337217046
greenland_periphery,2002,10.71701468597412,,-2.7215377287976787,2,13.438552414771799
greenland_periphery,2003,-6.099068243895822,,56.71164057376344,2,62.81070881765926
greenland_periphery,2004,-23.553996418520622,,-48.75673430455617,2,25.202737886035546
greenland_periphery,2005,-39.88594162883581,,-85.54984561290506,2,45.66390398406925
greenland_periphery,2006,-28.901444351485203,,9.896905586642966,2,38.79834993812817
greenland_periphery,2007,-29.80720981892421,,-66.2379404841231,2,36.430730665198894
greenland_periphery,2008,-42.10785346341351,,-21.57975813542011,2,20.5280953279934
greenland_periphery,2009,-55.0001284812974,,-37.97235160331307,2,17.02777687798433
greenland_periphery,2010,-33.33258899613284,,-88.14778997075442,2,54.815200974621575
greenland_periphery,2011,-48.671408789357336,,-107.2654274040078,2,58.59401861465046
greenland_periphery,2012,-51.689318656519646,,-41.02396819164417,2,10.665350464875473
greenland_periphery,2013,-11.540192359458532,,-45.70559276850852,2,34.16540040904999
greenland_periphery,2014,-19.513102428343476,,4.341325312857045,2,23.85442774120052
greenland_periphery,2015,-11.704396744338831,,31.74070568482628,2,43.44510242916511
greenland_periphery,2016,-37.03592717312629,,-81.82337090198764,2,44.787443728861355
greenland_periphery,2017,2.27520651635918,,-14.435157303690817,2,16.71036382005
greenland_periphery,2018,-0.5364689189564406,,38.71134022835668,2,39.24780914731312
greenland_periphery,2019,-45.4402973841786,,-95.6229626247096,2,50.182665240531
greenland_periphery,2020,-22.70969340144744,,-51.359625166362655,2,28.649931764915216
greenland_periphery,2021,-43.10860428001533,,-65.15679878294792,2,22.04819450293259
greenland_periphery,2022,,,-45.50207420528896,1,
greenland_periphery,2023,,,-101.5946847620703,1,
iceland,2000,,,-13.089742816602543,1,
iceland,2001,,,-9.633090156780964,1,
iceland,2002,,,-8.728714482941795,1,
iceland,2003,,-9.542547085679738,-12.712464286413107,2,3.1699172007333694
iceland,2004,,-14.360940711089295,-14.660629757151748,2,0.2996890460624524
iceland,2005,,-20.84535612374531,-14.15388575460693,2,6.691470369138381
iceland,2006,,-2.1217579177607324,-10.650246780257731,2,8.528488862497
iceland,2007,,-11.514125042026102,-8.613212447909238,2,2.900912594116864
iceland,2008,,-16.470022917667222,-10.802328273353057,2,5.667694644314166
iceland,2009,,4.417254225443224,-4.584998391443078,2,9.002252616886302
iceland,2010,,-33.31416711109519,-29.300049339274803,2,4.014117771820384
iceland,2011,-17.467097089713814,-8.946813869514981,-3.712002254771404,3,13.75509483494241
iceland,2012,-12.040735731007542,2.8318745062213475,-8.354612634836693,3,14.87261023722889
iceland,2013,1.710673421939089,-6.135230416654583,-4.55308661552145,3,7.845903838593672
iceland,2014,-2.888410423816448,-1.16953279076396,-8.690402133912945,3,7.520869343148985
iceland,2015,12.709708346964089,7.190447574136076,8.971784964152011,3,5.519260772828012
iceland,2016,-8.524608353924762,-14.903066919457675,-10.219397133039347,3,6.378458565532913
iceland,2017,3.053028130377426,-0.0380770390466125,-3.314084447121842,3,6.3671125774992685
iceland,2018,-5.445220775931062,-2.441601457020052,0.483641987953219,3,5.928862763884281
iceland,2019,-6.811279725666062,-3.2289679335653987,-14.075798163486928,3,10.84683022992153
iceland,2020,,-13.415423575877057,-4.267010473493376,2,9.148413102383682
iceland,2021,,-20.415090302807663,-13.404049645011352,2,7.011040657796311
iceland,2022,,12.96033228224246,-1.3795849406050502,2,14.339917222847511
iceland,2023,,,-12.636650875124984,1,
low_latitudes,2001,,,0.3705258618555616,1,
low_latitudes,2002,,,-0.3070070498935513,1,
low_latitudes,2003,,,-1.2859863528499784,1,
low_latitudes,2004,,,-1.5816633780124076,1,
low_latitudes,2005,,,-2.461902205178059,1,
low_latitudes,2006,,,-2.769504894430206,1,
low_latitudes,2007,,,-0.6472329547886849,1,
low_latitudes,2008,,,0.2943631715954311,1,
low_latitudes,2009,,,1.0742074293211157,1,
low_latitudes,2010,,,-1.8409386137271275,1,
low_latitudes,2011,,,-1.8410246444614369,1,
low_latitudes,2012,,,-0.1241596044782535,1,
low_latitudes,2013,,,-0.018401531255862,1,
low_latitudes,2014,,,-0.5516197398382917,1,
low_latitudes,2015,,,-0.239795478092252,1,
low_latitudes,2016,,,-1.6897583338338864,1,
low_latitudes,2017,,,-2.36942463411635,1,
low_latitudes,2018,,,-0.6457522446867621,1,
low_latitudes,2019,,,-0.1008118792306183,1,
low_latitudes,2020,,,-0.9009579941945178,1,
low_latitudes,2021,,,-0.5626949301551217,1,
low_latitudes,2022,,,0.0949249570660993,1,
low_latitudes,2023,,,0.0057083128047794,1,
new_zealand,2001,,,0.1084391161893368,1,
new_zealand,2002,,,-1.2875902953381066,1,
new_zealand,2003,,,-0.9326986503579552,1,
new_zealand,2004,,,-1.6898136387505522,1,
new_zealand,2005,,,0.8806993749405823,1,
new_zealand,2006,,,0.1090407779772262,1,
new_zealand,2007,,,0.2584583592993786,1,
new_zealand,2008,,,-1.9860339297456708,1,
new_zealand,2009,,,-1.066385697612768,1,
new_zealand,2010,,,-0.2094401518767804,1,
new_zealand,2011,,,-2.332820389708613,1,
new_zealand,2012,,,-0.9814289390931764,1,
new_zealand,2013,,,0.0247902704838955,1,
new_zealand,2014,,,-0.0091225440150239,1,
new_zealand,2015,,,-0.0329632890786223,1,
new_zealand,2016,,,-1.3932606755969124,1,
new_zealand,2017,,,0.1073568191796496,1,
new_zealand,2018,,,-2.320350459298972,1,
new_zealand,2019,,,-1.8310142365173856,1,
new_zealand,2020,,,-1.429733974561088,1,
new_zealand,2021,,,-0.4583548493330218,1,
new_zealand,2022,,,-1.3967113496650432,1,
new_zealand,2023,,,-1.3729018895743004,1,
north_asia,2000,,,0.0303787060282054,1,
north_asia,2001,,,-1.438301231577353,1,
north_asia,2002,,,-2.0371345987149523,1,
north_asia,2003,,,-1.678379883734923,1,
north_asia,2004,,,-0.5181106164543603,1,
north_asia,2005,,,-0.4065289971456233,1,
north_asia,2006,,,-1.414581540570362,1,
north_asia,2007,,,-1.5531636800944562,1,
north_asia,2008,,,-1.975294977199855,1,
north_asia,2009,,,0.1807110214373613,1,
north_asia,2010,,,-0.7128492794857484,1,
north_asia,2011,,,-2.020681211168608,1,
north_asia,2012,,,-2.232819572600836,1,
north_asia,2013,,,-0.7607481680191844,1,
north_asia,2014,,,-0.7551486077306186,1,
north_asia,2015,,,-2.405581473848231,1,
north_asia,2016,,,-0.5744282664867701,1,
north_asia,2017,,,-2.379575790532689,1,
north_asia,2018,,,-1.5651696421082892,1,
north_asia,2019,,,-0.8454620159593919,1,
north_asia,2020,,,-1.250494255974816,1,
north_asia,2021,,,-1.012430928720709,1,
north_asia,2022,,,-2.3302046092985456,1,
north_asia,2023,,,-2.0472049224014337,1,
russian_arctic,2000,,,9.761501256562973,1,
russian_arctic,2001,,,-15.800865544422342,1,
russian_arctic,2002,,,-3.755109016082955,1,
russian_arctic,2003,,-6.2197613060131385,-14.056647505143712,2,7.836886199130573
russian_arctic,2004,-24.02301031807249,-24.97535197627284,-21.368951296296583,3,3.6064006799762574
russian_arctic,2005,-18.988239020550203,-22.32619704441487,-16.509126106133245,3,5.817070938281624
russian_arctic,2006,3.014427397798476,11.883165980904964,-6.713156294755722,3,18.596322275660686
russian_arctic,2007,-18.07958956205596,-32.61295726793401,-4.405066965625621,3,28.207890302308385
russian_arctic,2008,2.1506301333316458,-6.585390294564735,10.027805451780315,3,16.61319574634505
russian_arctic,2009,0.2322173695485196,8.869090116410625,-9.263500486761291,3,18.132590603171916
russian_arctic,2010,,5.49676591578833,-0.2064202271249258,2,5.703186142913256
russian_arctic,2011,-15.543344336125786,-26.962213305886745,-26.76360033258332,3,11.41886896976096
russian_arctic,2012,-9.600008493071922,-19.17639993409837,-1.937747490505961,3,17.238652443592407
russian_arctic,2013,-32.612695718910615,-12.89498325953014,-29.209459543992057,3,19.717712459380476
russian_arctic,2014,13.895353884577974,-5.833835320588198,0.0916871848686832,3,19.729189205166172
russian_arctic,2015,-28.18797268350417,-20.70374009261425,-16.81132676737853,3,11.37664591612564
russian_arctic,2016,-35.01630491537016,-43.66556453323957,-29.822629517978708,3,13.84293501526086
russian_arctic,2017,-5.152662448863613,-13.346195545828362,-12.045656234509693,3,8.19353309696475
russian_arctic,2018,-18.491934976883577,-23.91981858620712,-21.492417231370062,3,5.427883609323544
russian_arctic,2019,-20.81453611411665,-30.911761721014383,-13.733267743283612,3,17.17849397773077
russian_arctic,2020,,-74.77869213592001,-58.96343804533948,2,15.815254090580531
russian_arctic,2021,,-9.147374790735956,-7.689567862559967,2,1.4578069281759891
russian_arctic,2022,,-21.700051098172,-50.0333999795096,2,28.333348881337603
russian_arctic,2023,,,-29.78451083860929,1,
scandinavia,2000,,,1.9739061923255947,1,
scandinavia,2001,,,-2.954599061575545,1,
scandinavia,2002,,,-3.662915327298151,1,
scandinavia,2003,,,-4.465244633504555,1,
scandinavia,2004,,,-1.152940037654685,1,
scandinavia,2005,,,-0.1179053019716873,1,
scandinavia,2006,,,-6.075712808530634,1,
scandinavia,2007,,,0.2995502494990277,1,
scandinavia,2008,,,0.3801346542392211,1,
scandinavia,2009,,,-1.3306269583265944,1,
scandinavia,2010,,,-3.2510638802744274,1,
scandinavia,2011,,,-3.368237386891159,1,
scandinavia,2012,,,1.928334087325465,1,
scandinavia,2013,,,-3.630063134903165,1,
scandinavia,2014,,,-2.831248198148669,1,
scandinavia,2015,,,1.9932082964137217,1,
scandinavia,2016,,,-1.3475144433443378,1,
scandinavia,2017,,,0.5846802350550606,1,
scandinavia,2018,,,-4.487358618461045,1,
scandinavia,2019,,,-2.205787546988391,1,
scandinavia,2020,,,1.295969202162532,1,
scandinavia,2021,,,-2.7102593415740994,1,
scandinavia,2022,,,-1.1337447421945783,1,
scandinavia,2023,,,-3.397359660490597,1,
south_asia_east,2000,-1.7036647388283273,,-0.5724433690194911,2,1.131221369808836
south_asia_east,2001,-8.685271612383808,,-8.510664754218087,2,0.17460685816572052
south_asia_east,2002,-6.848260364379868,,-6.6736535062141495,2,0.17460685816571875
south_asia_east,2003,-7.796000612225513,,-7.621393754059794,2,0.17460685816571964
south_asia_east,2004,-10.7795445722383,,-9.8449260611929,2,0.9346185110454002
south_asia_east,2005,-4.244329533224465,,-3.662452390179113,2,0.581877143045352
south_asia_east,2006,-12.046967057202668,,-11.465089914157314,2,0.5818771430453538
south_asia_east,2007,-5.528780802200302,,-4.946903659154948,2,0.5818771430453538
south_asia_east,2008,-6.534697069839202,,-5.952819926793848,2,0.5818771430453547
south_asia_east,2009,-5.3654526962271145,,-5.543587206061438,2,0.17813450983432322
south_asia_east,2010,-5.849316471917793,,-6.5114469456141135,2,0.6621304736963207
south_asia_east,2011,2.5537749654390374,,1.8916444917427169,2,0.6621304736963205
south_asia_east,2012,-2.0027134818272407,,-11.759776119424252,2,9.757062637597011
south_asia_east,2013,-12.374962902913037,,-1.304376109963562,2,11.070586792949475
south_asia_east,2014,-6.476545616302391,,-7.838910135847527,2,1.3623645195451362
south_asia_east,2015,-8.356116846189417,,-5.432973030527847,2,2.92314381566157
south_asia_east,2016,-1.7778348646567457,,-3.906047514375251,2,2.128212649718505
south_asia_east,2017,-29.106764332097075,,-10.147607682108836,2,18.959156649988238
south_asia_east,2018,7.189713947062231,,-12.324493894929322,2,19.514207841991553
south_asia_east,2019,-8.892852522648754,,-9.57844654693523,2,0.6855940242864751
south_asia_east,2020,-5.7440780781869005,,-6.472817795066994,2,0.7287397168800931
south_asia_east,2021,,,-1.6577708003076788,1,
south_asia_east,2022,,,-15.339029445933022,1,
south_asia_east,2023,,,-18.608645911751683,1,
south_asia_west,2000,8.614707639535968,,12.156775041499747,2,3.542067401963779
south_asia_west,2001,-6.729864310533904,,-4.387075155928056,2,2.342789154605849
south_asia_west,2002,-0.5312162242992658,,1.811572930306581,2,2.342789154605847
south_asia_west,2003,-16.463726664988585,,-14.120937510382731,2,2.3427891546058532
south_asia_west,2004,-12.414056886151522,,-14.809176294927257,2,2.3951194087757344
south_asia_west,2005,11.454236832134857,,10.000276959779525,2,1.4539598723553322
south_asia_west,2006,-26.22103286689497,,-27.674992739250307,2,1.4539598723553375
south_asia_west,2007,-16.86702302354551,,-18.32098289590084,2,1.4539598723553304
south_asia_west,2008,-21.38538487246165,,-22.839344744816987,2,1.4539598723553375
south_asia_west,2009,14.180374446066669,,17.464323137092922,2,3.2839486910262536
south_asia_west,2010,9.882946292237936,,10.76710956087297,2,0.8841632686350351
south_asia_west,2011,3.2829081750433824,,4.167071443678419,2,0.8841632686350369
south_asia_west,2012,1.1644477834688232,,-10.29553283862212,2,11.459980622090944
south_asia_west,2013,-18.51400920646499,,-8.25759484377863,2,10.25641436268636
south_asia_west,2014,2.1615094713135066,,-5.892248269378048,2,8.053757740691555
south_asia_west,2015,1.6704963716824048,,-3.730107321450489,2,5.400603693132894
south_asia_west,2016,-21.93295895227818,,-1.081419144898856,2,20.851539807379325
south_asia_west,2017,4.328941348089828,,-9.35743570160542,2,13.686377049695247
south_asia_west,2018,-6.76759558642774,,-2.911773404308116,2,3.855822182119624
south_asia_west,2019,3.6422389575170993,,3.205507066461308,2,0.43673189105579135
south_asia_west,2020,8.461849514543132,,9.65339862897455,2,1.1915491144314174
south_asia_west,2021,,,-11.966186896834143,1,
south_asia_west,2022,,,-30.537577145299675,1,
south_asia_west,2023,,,-10.866834668843008,1,
southern_andes,2001,,,18.964645994058184,1,
southern_andes,2002,,,-29.30353156351542,1,
southern_andes,2003,,-4.921168862037372,-1.2328958287490095,2,3.6882730332883624
southern_andes,2004,,-40.878006430223785,-42.45362365919263,2,1.575617228968845
southern_andes,2005,,-58.22595071636075,-31.217684127274087,2,27.008266589086663
southern_andes,2006,,19.59249174572259,-19.094233783008285,2,38.686725528730875
southern_andes,2007,,-34.962113024698375,-13.4616411519503,2,21.500471872748076
southern_andes,2008,,-67.83353246375883,-19.921786099625503,2,47.91174636413332
southern_andes,2009,,-36.68116784192088,-15.680465494607878,2,21.000702347313002
southern_andes,2010,,42.8824552768244,-7.400265799776138,2,50.28272107660054
southern_andes,2011,,-65.48908252478618,-26.814290242185027,2,38.67479228260116
southern_andes,2012,-81.96626354775314,-88.08799177293912,-44.59085130757963,3,43.49714046535949
southern_andes,2013,-7.238239392273328,2.6261898546405886,-24.665662143751867,3,27.291851998392456
southern_andes,2014,-12.311565348643349,15.43655768648406,-9.213496196899778,3,27.748123035127406
southern_andes,2015,-14.254287218128784,35.45348406150383,-29.716763339080444,3,65.17024740058427
southern_andes,2016,-32.87111689237291,-113.28307806277115,-29.637888629721424,3,83.64518943304972
southern_andes,2017,-86.76625941796678,-58.51626273526874,-34.37872611918874,3,52.38753329877804
southern_andes,2018,-19.58316921964963,-37.57953470766476,-36.02963098895488,3,17.996365488015133
southern_andes,2019,-36.32224996302968,-45.37804479495265,-33.508196631499686,3,11.869848163452964
southern_andes,2020,28.186769196505196,-46.57790165486935,-37.73230599751248,3,74.76467085137455
southern_andes,2021,,-43.0620541446115,-40.67465270733872,2,2.3874014372727785
southern_andes,2022,,-33.258500777806034,-30.20330221501544,2,3.0551985627905935
southern_andes,2023,,,-35.6802415522482,1,
svalbard,2000,,,5.611445033082032,1,
svalbard,2001,,,-13.771551655510429,1,
svalbard,2002,,,-5.808385510800626,1,
svalbard,2003,,-28.028069702179558,-12.789805118141794,2,15.238264584037763
svalbard,2004,-12.069112259625946,-8.912919626074371,-18.16864661972787,3,9.255726993653498
